"","X","city","date","nofcases","GZapproved","cumGZ","lnGZ","nofcases14","mobility","観測所","avg_temp","rainfall","SOE","datedum","lmobility","cumcases","pop","scaled_cases","scaled_cases14"
"182",182,"甲斐市","2020-03-12",0,0,0,0,0,72205,"甲府",10.6,0,0,"2020-03-12",11.1872645745607,0.184,75522,0,0
"183",183,"笛吹市","2020-03-12",0,0,0,0,0,67339,"古関",6.6,0,0,"2020-03-12",11.11749484259,0.168,68924,0,0
"184",184,"西桂町","2020-03-12",0,0,0,0,0,4271,"河口湖",5.1,0,0,"2020-03-12",8.35960327084147,0.01,4238,0,0
"185",185,"身延町","2020-03-12",0,0,0,0,0,12808,"切石",8.5,0,0,"2020-03-12",9.45782525467655,0.028,11306,0,0
"186",186,"道志村","2020-03-12",0,0,0,0,0,1817,"大月",8.6,0,0,"2020-03-12",7.50494206839617,0.004,1652,0,0
"187",187,"都留市","2020-03-12",0,0,0,0,0,30455,"大月",8.6,0,0,"2020-03-12",10.3240054632706,0.072,29859,0,0
"188",188,"韮崎市","2020-03-12",0,0,0,0,0,33621,"韮崎",8.9,0,0,"2020-03-12",10.4229061507201,0.07,29124,0,0
"189",189,"鳴沢村","2020-03-12",0,0,0,0,0,3570,"河口湖",5.1,0,0,"2020-03-12",8.18032087477368,0.008,3133,0,0
"190",190,"上野原市","2020-03-13",0,0,0,0,0,23726,"大月",9,0,0,"2020-03-13",10.074326772221,0.056,22799,0,0
"191",191,"中央市","2020-03-13",0,0,0,0,0,30468,"甲府",10.9,0,0,"2020-03-13",10.3244322314927,0.076,30978,0,0
"192",192,"丹波山村","2020-03-13",0,0,0,0,0,532,"勝沼",9.7,0,0,"2020-03-13",6.27664348934164,0.002,540,0,0
"193",193,"北杜市","2020-03-13",0,0,0,0,0,48307,"大泉",7.5,0,0,"2020-03-13",10.7853317566759,0.112,46421,0,0
"194",194,"南アルプス市","2020-03-13",0,0,0,0,0,66121,"韮崎",8.4,0,0,"2020-03-13",11.0992416758375,0.174,71370,0,0
"195",195,"南部町","2020-03-13",0,0,0,0,0,7907,"南部",9.8,0,0,"2020-03-13",8.97550372207093,0.018,7569,0,0
"196",196,"大月市","2020-03-13",0,0,0,0,0,24032,"大月",9,0,0,"2020-03-13",10.0871415545639,0.058,23516,0,0
"197",197,"富士吉田市","2020-03-13",0,0,0,0,0,44824,"河口湖",6.2,0,0,"2020-03-13",10.7104989892451,0.118,48331,0,0
"198",198,"富士川町","2020-03-13",0,0,0,0,0,14035,"切石",8.8,0,0,"2020-03-13",9.54930948879598,0.036,14855,0,0
"199",199,"富士河口湖町","2020-03-13",0,0,0,0,0,33526,"河口湖",6.2,0,0,"2020-03-13",10.4200765361912,0.064,26562,0,0
"200",200,"小菅村","2020-03-13",0,0,0,0,0,NA,"勝沼",9.7,0,0,"2020-03-13",NA,0.002,715,0,0
"201",201,"山中湖村","2020-03-13",0,0,0,0,0,8703,"山中",4.5,0,0,"2020-03-13",9.07142307278951,0.014,5789,0,0
"202",202,"山梨市","2020-03-13",0,0,0,0,0,31742,"勝沼",9.7,0,0,"2020-03-13",10.3653960040675,0.084,34357,0,0
"203",203,"市川三郷町","2020-03-13",0,0,0,0,0,14309,"切石",8.8,0,0,"2020-03-13",9.56864398890674,0.038,15604,0,0
"204",204,"忍野村","2020-03-13",0,0,0,0,0,9895,"山中",4.5,0,0,"2020-03-13",9.19978485803667,0.024,9595,0,0
"205",205,"早川町","2020-03-13",0,0,0,0,0,1317,"切石",8.8,0,0,"2020-03-13",7.18311170174328,0.002,1018,0,0
"206",206,"昭和町","2020-03-13",0,0,0,0,0,31130,"甲府",10.9,0,0,"2020-03-13",10.3459272634357,0.05,20452,0,0
"207",207,"甲州市","2020-03-13",0,0,0,0,0,30135,"勝沼",9.7,0,0,"2020-03-13",10.3134425659171,0.076,30990,0,0
"208",208,"甲府市","2020-03-13",0,0,0,0,0,196683,"甲府",10.9,0,0,"2020-03-13",12.1893485746127,0.456,187171,0,0
"209",209,"甲斐市","2020-03-13",0,0,0,0,0,72205,"甲府",10.9,0,0,"2020-03-13",11.1872645745607,0.184,75522,0,0
"210",210,"笛吹市","2020-03-13",0,0,0,0,0,67339,"古関",7.8,0,0,"2020-03-13",11.11749484259,0.168,68924,0,0
"211",211,"西桂町","2020-03-13",0,0,0,0,0,4271,"河口湖",6.2,0,0,"2020-03-13",8.35960327084147,0.01,4238,0,0
"212",212,"身延町","2020-03-13",0,0,0,0,0,12808,"切石",8.8,0,0,"2020-03-13",9.45782525467655,0.028,11306,0,0
"213",213,"道志村","2020-03-13",0,0,0,0,0,1817,"大月",9,0,0,"2020-03-13",7.50494206839617,0.004,1652,0,0
"214",214,"都留市","2020-03-13",0,0,0,0,0,30455,"大月",9,0,0,"2020-03-13",10.3240054632706,0.072,29859,0,0
"215",215,"韮崎市","2020-03-13",0,0,0,0,0,33621,"韮崎",8.4,0,0,"2020-03-13",10.4229061507201,0.07,29124,0,0
"216",216,"鳴沢村","2020-03-13",0,0,0,0,0,3570,"河口湖",6.2,0,0,"2020-03-13",8.18032087477368,0.008,3133,0,0
"217",217,"上野原市","2020-03-14",0,0,0,0,0,23726,"大月",2.6,19.5,0,"2020-03-14",10.074326772221,0.056,22799,0,0
"218",218,"中央市","2020-03-14",0,0,0,0,0,30468,"甲府",5.8,9,0,"2020-03-14",10.3244322314927,0.076,30978,0,0
"219",219,"丹波山村","2020-03-14",0,0,0,0,0,532,"勝沼",5.4,10.5,0,"2020-03-14",6.27664348934164,0.002,540,0,0
"220",220,"北杜市","2020-03-14",0,0,0,0,0,48307,"大泉",2.3,10.5,0,"2020-03-14",10.7853317566759,0.112,46421,0,0
"221",221,"南アルプス市","2020-03-14",0,0,0,0,0,66121,"韮崎",4.3,9,0,"2020-03-14",11.0992416758375,0.174,71370,0,0
"222",222,"南部町","2020-03-14",0,0,0,0,0,7907,"南部",5.9,13,0,"2020-03-14",8.97550372207093,0.018,7569,0,0
"223",223,"大月市","2020-03-14",0,0,0,0,0,24032,"大月",2.6,19.5,0,"2020-03-14",10.0871415545639,0.058,23516,0,0
"224",224,"富士吉田市","2020-03-14",0,0,0,0,0,44824,"河口湖",0.2,13.5,0,"2020-03-14",10.7104989892451,0.118,48331,0,0
"225",225,"富士川町","2020-03-14",0,0,0,0,0,14035,"切石",4.9,10.5,0,"2020-03-14",9.54930948879598,0.036,14855,0,0
"226",226,"富士河口湖町","2020-03-14",0,0,0,0,0,33526,"河口湖",0.2,13.5,0,"2020-03-14",10.4200765361912,0.064,26562,0,0
"227",227,"小菅村","2020-03-14",0,0,0,0,0,NA,"勝沼",5.4,10.5,0,"2020-03-14",NA,0.002,715,0,0
"228",228,"山中湖村","2020-03-14",0,0,0,0,0,8703,"山中",-0.5,14.5,0,"2020-03-14",9.07142307278951,0.014,5789,0,0
"229",229,"山梨市","2020-03-14",0,0,0,0,0,31742,"勝沼",5.4,10.5,0,"2020-03-14",10.3653960040675,0.084,34357,0,0
"230",230,"市川三郷町","2020-03-14",0,0,0,0,0,14309,"切石",4.9,10.5,0,"2020-03-14",9.56864398890674,0.038,15604,0,0
"231",231,"忍野村","2020-03-14",0,0,0,0,0,9895,"山中",-0.5,14.5,0,"2020-03-14",9.19978485803667,0.024,9595,0,0
"232",232,"早川町","2020-03-14",0,0,0,0,0,1317,"切石",4.9,10.5,0,"2020-03-14",7.18311170174328,0.002,1018,0,0
"233",233,"昭和町","2020-03-14",0,0,0,0,0,31130,"甲府",5.8,9,0,"2020-03-14",10.3459272634357,0.05,20452,0,0
"234",234,"甲州市","2020-03-14",0,0,0,0,0,30135,"勝沼",5.4,10.5,0,"2020-03-14",10.3134425659171,0.076,30990,0,0
"235",235,"甲府市","2020-03-14",0,0,0,0,0,196683,"甲府",5.8,9,0,"2020-03-14",12.1893485746127,0.456,187171,0,0
"236",236,"甲斐市","2020-03-14",0,0,0,0,0,72205,"甲府",5.8,9,0,"2020-03-14",11.1872645745607,0.184,75522,0,0
"237",237,"笛吹市","2020-03-14",0,0,0,0,0,67339,"古関",3.2,11.5,0,"2020-03-14",11.11749484259,0.168,68924,0,0
"238",238,"西桂町","2020-03-14",0,0,0,0,0,4271,"河口湖",0.2,13.5,0,"2020-03-14",8.35960327084147,0.01,4238,0,0
"239",239,"身延町","2020-03-14",0,0,0,0,0,12808,"切石",4.9,10.5,0,"2020-03-14",9.45782525467655,0.028,11306,0,0
"240",240,"道志村","2020-03-14",0,0,0,0,0,1817,"大月",2.6,19.5,0,"2020-03-14",7.50494206839617,0.004,1652,0,0
"241",241,"都留市","2020-03-14",0,0,0,0,0,30455,"大月",2.6,19.5,0,"2020-03-14",10.3240054632706,0.072,29859,0,0
"242",242,"韮崎市","2020-03-14",0,0,0,0,0,33621,"韮崎",4.3,9,0,"2020-03-14",10.4229061507201,0.07,29124,0,0
"243",243,"鳴沢村","2020-03-14",0,0,0,0,0,3570,"河口湖",0.2,13.5,0,"2020-03-14",8.18032087477368,0.008,3133,0,0
"244",244,"上野原市","2020-03-15",0,0,0,0,0,23726,"大月",2.7,1.5,0,"2020-03-15",10.074326772221,0.056,22799,0,0
"245",245,"中央市","2020-03-15",0,0,0,0,0,30468,"甲府",6.3,0,0,"2020-03-15",10.3244322314927,0.076,30978,0,0
"246",246,"丹波山村","2020-03-15",0,0,0,0,0,532,"勝沼",5,0,0,"2020-03-15",6.27664348934164,0.002,540,0,0
"247",247,"北杜市","2020-03-15",0,0,0,0,0,48307,"大泉",3.1,0,0,"2020-03-15",10.7853317566759,0.112,46421,0,0
"248",248,"南アルプス市","2020-03-15",0,0,0,0,0,66121,"韮崎",4.8,0,0,"2020-03-15",11.0992416758375,0.174,71370,0,0
"249",249,"南部町","2020-03-15",0,0,0,0,0,7907,"南部",7,0,0,"2020-03-15",8.97550372207093,0.018,7569,0,0
"250",250,"大月市","2020-03-15",0,0,0,0,0,24032,"大月",2.7,1.5,0,"2020-03-15",10.0871415545639,0.058,23516,0,0
"251",251,"富士吉田市","2020-03-15",0,0,0,0,0,44824,"河口湖",0.1,0,0,"2020-03-15",10.7104989892451,0.118,48331,0,0
"252",252,"富士川町","2020-03-15",0,0,0,0,0,14035,"切石",5.8,0,0,"2020-03-15",9.54930948879598,0.036,14855,0,0
"253",253,"富士河口湖町","2020-03-15",0,0,0,0,0,33526,"河口湖",0.1,0,0,"2020-03-15",10.4200765361912,0.064,26562,0,0
"254",254,"小菅村","2020-03-15",0,0,0,0,0,NA,"勝沼",5,0,0,"2020-03-15",NA,0.002,715,0,0
"255",255,"山中湖村","2020-03-15",0,0,0,0,0,8703,"山中",-1.2,0.5,0,"2020-03-15",9.07142307278951,0.014,5789,0,0
"256",256,"山梨市","2020-03-15",0,0,0,0,0,31742,"勝沼",5,0,0,"2020-03-15",10.3653960040675,0.084,34357,0,0
"257",257,"市川三郷町","2020-03-15",0,0,0,0,0,14309,"切石",5.8,0,0,"2020-03-15",9.56864398890674,0.038,15604,0,0
"258",258,"忍野村","2020-03-15",0,0,0,0,0,9895,"山中",-1.2,0.5,0,"2020-03-15",9.19978485803667,0.024,9595,0,0
"259",259,"早川町","2020-03-15",0,0,0,0,0,1317,"切石",5.8,0,0,"2020-03-15",7.18311170174328,0.002,1018,0,0
"260",260,"昭和町","2020-03-15",0,0,0,0,0,31130,"甲府",6.3,0,0,"2020-03-15",10.3459272634357,0.05,20452,0,0
"261",261,"甲州市","2020-03-15",0,0,0,0,0,30135,"勝沼",5,0,0,"2020-03-15",10.3134425659171,0.076,30990,0,0
"262",262,"甲府市","2020-03-15",0,0,0,0,0,196683,"甲府",6.3,0,0,"2020-03-15",12.1893485746127,0.456,187171,0,0
"263",263,"甲斐市","2020-03-15",0,0,0,0,0,72205,"甲府",6.3,0,0,"2020-03-15",11.1872645745607,0.184,75522,0,0
"264",264,"笛吹市","2020-03-15",0,0,0,0,0,67339,"古関",3.4,0,0,"2020-03-15",11.11749484259,0.168,68924,0,0
"265",265,"西桂町","2020-03-15",0,0,0,0,0,4271,"河口湖",0.1,0,0,"2020-03-15",8.35960327084147,0.01,4238,0,0
"266",266,"身延町","2020-03-15",0,0,0,0,0,12808,"切石",5.8,0,0,"2020-03-15",9.45782525467655,0.028,11306,0,0
"267",267,"道志村","2020-03-15",0,0,0,0,0,1817,"大月",2.7,1.5,0,"2020-03-15",7.50494206839617,0.004,1652,0,0
"268",268,"都留市","2020-03-15",0,0,0,0,0,30455,"大月",2.7,1.5,0,"2020-03-15",10.3240054632706,0.072,29859,0,0
"269",269,"韮崎市","2020-03-15",0,0,0,0,0,33621,"韮崎",4.8,0,0,"2020-03-15",10.4229061507201,0.07,29124,0,0
"270",270,"鳴沢村","2020-03-15",0,0,0,0,0,3570,"河口湖",0.1,0,0,"2020-03-15",8.18032087477368,0.008,3133,0,0
"271",271,"上野原市","2020-03-16",0,0,0,0,0,23726,"大月",3.8,0,0,"2020-03-16",10.074326772221,0.056,22799,0,0
"272",272,"中央市","2020-03-16",0,0,0,0,0.097,30468,"甲府",5.5,0,0,"2020-03-16",10.3244322314927,0.076,30978,0,0.313125443863387
"273",273,"丹波山村","2020-03-16",0,0,0,0,0,532,"勝沼",4.1,0,0,"2020-03-16",6.27664348934164,0.002,540,0,0
"274",274,"北杜市","2020-03-16",0,0,0,0,0,48307,"大泉",0.3,0,0,"2020-03-16",10.7853317566759,0.112,46421,0,0
"275",275,"南アルプス市","2020-03-16",0,0,0,0,0.224,66121,"韮崎",3.6,0,0,"2020-03-16",11.0992416758375,0.174,71370,0,0.313857363037691
"276",276,"南部町","2020-03-16",0,0,0,0,0,7907,"南部",6.2,0,0,"2020-03-16",8.97550372207093,0.018,7569,0,0
"277",277,"大月市","2020-03-16",0,0,0,0,0,24032,"大月",3.8,0,0,"2020-03-16",10.0871415545639,0.058,23516,0,0
"278",278,"富士吉田市","2020-03-16",0,0,0,0,0,44824,"河口湖",0.4,0,0,"2020-03-16",10.7104989892451,0.118,48331,0,0
"279",279,"富士川町","2020-03-16",0,0,0,0,0,14035,"切石",4.2,0,0,"2020-03-16",9.54930948879598,0.036,14855,0,0
"280",280,"富士河口湖町","2020-03-16",0,0,0,0,0,33526,"河口湖",0.4,0,0,"2020-03-16",10.4200765361912,0.064,26562,0,0
"281",281,"小菅村","2020-03-16",0,0,0,0,0,NA,"勝沼",4.1,0,0,"2020-03-16",NA,0.002,715,0,0
"282",282,"山中湖村","2020-03-16",0,0,0,0,0,8703,"山中",-1.3,0,0,"2020-03-16",9.07142307278951,0.014,5789,0,0
"283",283,"山梨市","2020-03-16",0,0,0,0,0,31742,"勝沼",4.1,0,0,"2020-03-16",10.3653960040675,0.084,34357,0,0
"284",284,"市川三郷町","2020-03-16",0,0,0,0,0,14309,"切石",4.2,0,0,"2020-03-16",9.56864398890674,0.038,15604,0,0
"285",285,"忍野村","2020-03-16",0,0,0,0,0,9895,"山中",-1.3,0,0,"2020-03-16",9.19978485803667,0.024,9595,0,0
"286",286,"早川町","2020-03-16",0,0,0,0,0,1317,"切石",4.2,0,0,"2020-03-16",7.18311170174328,0.002,1018,0,0
"287",287,"昭和町","2020-03-16",0,0,0,0,0,31130,"甲府",5.5,0,0,"2020-03-16",10.3459272634357,0.05,20452,0,0
"288",288,"甲州市","2020-03-16",0,0,0,0,0,30135,"勝沼",4.1,0,0,"2020-03-16",10.3134425659171,0.076,30990,0,0
"289",289,"甲府市","2020-03-16",0,0,0,0,0.587,196683,"甲府",5.5,0,0,"2020-03-16",12.1893485746127,0.456,187171,0,0.313616959892291
"290",290,"甲斐市","2020-03-16",0,0,0,0,0,72205,"甲府",5.5,0,0,"2020-03-16",11.1872645745607,0.184,75522,0,0
"291",291,"笛吹市","2020-03-16",0,0,0,0,0,67339,"古関",2.5,0,0,"2020-03-16",11.11749484259,0.168,68924,0,0
"292",292,"西桂町","2020-03-16",0,0,0,0,0,4271,"河口湖",0.4,0,0,"2020-03-16",8.35960327084147,0.01,4238,0,0
"293",293,"身延町","2020-03-16",0,0,0,0,0,12808,"切石",4.2,0,0,"2020-03-16",9.45782525467655,0.028,11306,0,0
"294",294,"道志村","2020-03-16",0,0,0,0,0,1817,"大月",3.8,0,0,"2020-03-16",7.50494206839617,0.004,1652,0,0
"295",295,"都留市","2020-03-16",0,0,0,0,0,30455,"大月",3.8,0,0,"2020-03-16",10.3240054632706,0.072,29859,0,0
"296",296,"韮崎市","2020-03-16",0,0,0,0,0.091,33621,"韮崎",3.6,0,0,"2020-03-16",10.4229061507201,0.07,29124,0,0.312457080071419
"297",297,"鳴沢村","2020-03-16",0,0,0,0,0,3570,"河口湖",0.4,0,0,"2020-03-16",8.18032087477368,0.008,3133,0,0
"298",298,"上野原市","2020-03-17",0,0,0,0,0,23726,"大月",4.5,0,0,"2020-03-17",10.074326772221,0.056,22799,0,0
"299",299,"中央市","2020-03-17",0,0,0,0,0,30468,"甲府",6.2,0,0,"2020-03-17",10.3244322314927,0.076,30978,0,0
"300",300,"丹波山村","2020-03-17",0,0,0,0,0,532,"勝沼",4.7,0,0,"2020-03-17",6.27664348934164,0.002,540,0,0
"301",301,"北杜市","2020-03-17",0,0,0,0,0,48307,"大泉",1.7,0,0,"2020-03-17",10.7853317566759,0.112,46421,0,0
"302",302,"南アルプス市","2020-03-17",0,0,0,0,0,66121,"韮崎",4.4,0,0,"2020-03-17",11.0992416758375,0.174,71370,0,0
"303",303,"南部町","2020-03-17",0,0,0,0,0,7907,"南部",6.2,0,0,"2020-03-17",8.97550372207093,0.018,7569,0,0
"304",304,"大月市","2020-03-17",0,0,0,0,0,24032,"大月",4.5,0,0,"2020-03-17",10.0871415545639,0.058,23516,0,0
"305",305,"富士吉田市","2020-03-17",0,0,0,0,0,44824,"河口湖",1.7,0,0,"2020-03-17",10.7104989892451,0.118,48331,0,0
"306",306,"富士川町","2020-03-17",0,0,0,0,0,14035,"切石",4.8,0,0,"2020-03-17",9.54930948879598,0.036,14855,0,0
"307",307,"富士河口湖町","2020-03-17",0,0,0,0,0,33526,"河口湖",1.7,0,0,"2020-03-17",10.4200765361912,0.064,26562,0,0
"308",308,"小菅村","2020-03-17",0,0,0,0,0,NA,"勝沼",4.7,0,0,"2020-03-17",NA,0.002,715,0,0
"309",309,"山中湖村","2020-03-17",0,0,0,0,0,8703,"山中",-0.6,0,0,"2020-03-17",9.07142307278951,0.014,5789,0,0
"310",310,"山梨市","2020-03-17",0,0,0,0,0,31742,"勝沼",4.7,0,0,"2020-03-17",10.3653960040675,0.084,34357,0,0
"311",311,"市川三郷町","2020-03-17",0,0,0,0,0,14309,"切石",4.8,0,0,"2020-03-17",9.56864398890674,0.038,15604,0,0
"312",312,"忍野村","2020-03-17",0,0,0,0,0,9895,"山中",-0.6,0,0,"2020-03-17",9.19978485803667,0.024,9595,0,0
"313",313,"早川町","2020-03-17",0,0,0,0,0,1317,"切石",4.8,0,0,"2020-03-17",7.18311170174328,0.002,1018,0,0
"314",314,"昭和町","2020-03-17",0,0,0,0,0,31130,"甲府",6.2,0,0,"2020-03-17",10.3459272634357,0.05,20452,0,0
"315",315,"甲州市","2020-03-17",0,0,0,0,0,30135,"勝沼",4.7,0,0,"2020-03-17",10.3134425659171,0.076,30990,0,0
"316",316,"甲府市","2020-03-17",0,0,0,0,0.731,196683,"甲府",6.2,0,0,"2020-03-17",12.1893485746127,0.456,187171,0,0.390551955163994
"317",317,"甲斐市","2020-03-17",0,0,0,0,0,72205,"甲府",6.2,0,0,"2020-03-17",11.1872645745607,0.184,75522,0,0
"318",318,"笛吹市","2020-03-17",0,0,0,0,0.269,67339,"古関",3.2,0,0,"2020-03-17",11.11749484259,0.168,68924,0,0.390284951540828
"319",319,"西桂町","2020-03-17",0,0,0,0,0,4271,"河口湖",1.7,0,0,"2020-03-17",8.35960327084147,0.01,4238,0,0
"320",320,"身延町","2020-03-17",0,0,0,0,0,12808,"切石",4.8,0,0,"2020-03-17",9.45782525467655,0.028,11306,0,0
"321",321,"道志村","2020-03-17",0,0,0,0,0,1817,"大月",4.5,0,0,"2020-03-17",7.50494206839617,0.004,1652,0,0
"322",322,"都留市","2020-03-17",0,0,0,0,0,30455,"大月",4.5,0,0,"2020-03-17",10.3240054632706,0.072,29859,0,0
"323",323,"韮崎市","2020-03-17",0,0,0,0,0,33621,"韮崎",4.4,0,0,"2020-03-17",10.4229061507201,0.07,29124,0,0
"324",324,"鳴沢村","2020-03-17",0,0,0,0,0,3570,"河口湖",1.7,0,0,"2020-03-17",8.18032087477368,0.008,3133,0,0
"325",325,"上野原市","2020-03-18",0,0,0,0,0.055,23726,"大月",9.5,0,0,"2020-03-18",10.074326772221,0.056,22799,0,0.241238650818018
"326",326,"中央市","2020-03-18",0,0,0,0,0.075,30468,"甲府",11.7,1.5,0,"2020-03-18",10.3244322314927,0.076,30978,0,0.242107301956227
"327",327,"丹波山村","2020-03-18",0,0,0,0,0.001,532,"勝沼",10.7,0.5,0,"2020-03-18",6.27664348934164,0.002,540,0,0.185185185185185
"328",328,"北杜市","2020-03-18",0,0,0,0,1.113,48307,"大泉",7.4,0,0,"2020-03-18",10.7853317566759,0.112,46421,0,2.39762176601107
"329",329,"南アルプス市","2020-03-18",0,0,0,0,0.174,66121,"韮崎",9.2,2.5,0,"2020-03-18",11.0992416758375,0.174,71370,0,0.243799915931063
"330",330,"南部町","2020-03-18",0,0,0,0,0.018,7907,"南部",11.2,0,0,"2020-03-18",8.97550372207093,0.018,7569,0,0.237812128418549
"331",331,"大月市","2020-03-18",0,0,0,0,0.057,24032,"大月",9.5,0,0,"2020-03-18",10.0871415545639,0.058,23516,0,0.242388161251914
"332",332,"富士吉田市","2020-03-18",0,0,0,0,0.118,44824,"河口湖",7.1,0,0,"2020-03-18",10.7104989892451,0.118,48331,0,0.244149717572572
"333",333,"富士川町","2020-03-18",0,0,0,0,0.036,14035,"切石",10.2,0.5,0,"2020-03-18",9.54930948879598,0.036,14855,0,0.242342645573881
"334",334,"富士河口湖町","2020-03-18",0,0,0,0,0.065,33526,"河口湖",7.1,0,0,"2020-03-18",10.4200765361912,0.064,26562,0,0.244710488668022
"335",335,"小菅村","2020-03-18",0,0,0,0,0.002,NA,"勝沼",10.7,0.5,0,"2020-03-18",NA,0.002,715,0,0.27972027972028
"336",336,"山中湖村","2020-03-18",0,0,0,0,0.014,8703,"山中",4.4,0,0,"2020-03-18",9.07142307278951,0.014,5789,0,0.241837968561064
"337",337,"山梨市","2020-03-18",0,0,0,0,0.084,31742,"勝沼",10.7,0.5,0,"2020-03-18",10.3653960040675,0.084,34357,0,0.244491661087988
"338",338,"市川三郷町","2020-03-18",0,0,0,0,0.038,14309,"切石",10.2,0.5,0,"2020-03-18",9.56864398890674,0.038,15604,0,0.24352730069213
"339",339,"忍野村","2020-03-18",0,0,0,0,0.023,9895,"山中",4.4,0,0,"2020-03-18",9.19978485803667,0.024,9595,0,0.23970818134445
"340",340,"早川町","2020-03-18",0,0,0,0,0.002,1317,"切石",10.2,0.5,0,"2020-03-18",7.18311170174328,0.002,1018,0,0.196463654223969
"341",341,"昭和町","2020-03-18",0,0,0,0,0.05,31130,"甲府",11.7,1.5,0,"2020-03-18",10.3459272634357,0.05,20452,0,0.244474867983571
"342",342,"甲州市","2020-03-18",0,0,0,0,0.075,30135,"勝沼",10.7,0.5,0,"2020-03-18",10.3134425659171,0.076,30990,0,0.242013552758954
"343",343,"甲府市","2020-03-18",0,0,0,0,0.455,196683,"甲府",11.7,1.5,0,"2020-03-18",12.1893485746127,0.456,187171,0,0.243093214226563
"344",344,"甲斐市","2020-03-18",0,0,0,0,0.184,72205,"甲府",11.7,1.5,0,"2020-03-18",11.1872645745607,0.184,75522,0,0.24363761552925
"345",345,"笛吹市","2020-03-18",0,0,0,0,0.168,67339,"古関",8.6,0.5,0,"2020-03-18",11.11749484259,0.168,68924,0,0.243746735534792
"346",346,"西桂町","2020-03-18",0,0,0,0,0.01,4271,"河口湖",7.1,0,0,"2020-03-18",8.35960327084147,0.01,4238,0,0.235960358659745
"347",347,"身延町","2020-03-18",0,0,0,0,0.027,12808,"切石",10.2,0.5,0,"2020-03-18",9.45782525467655,0.028,11306,0,0.238811250663365
"348",348,"道志村","2020-03-18",0,0,0,0,0.004,1817,"大月",9.5,0,0,"2020-03-18",7.50494206839617,0.004,1652,0,0.242130750605327
"349",349,"都留市","2020-03-18",0,0,0,0,0.073,30455,"大月",9.5,0,0,"2020-03-18",10.3240054632706,0.072,29859,0,0.24448240061623
"350",350,"韮崎市","2020-03-18",0,0,0,0,0.071,33621,"韮崎",9.2,2.5,0,"2020-03-18",10.4229061507201,0.07,29124,0,0.243785194341437
"351",351,"鳴沢村","2020-03-18",0,0,0,0,0.008,3570,"河口湖",7.1,0,0,"2020-03-18",8.18032087477368,0.008,3133,0,0.2553463134376
"352",352,"上野原市","2020-03-19",0,0,0,0,0,23726,"大月",12.1,0,0,"2020-03-19",10.074326772221,0.056,22799,0,0
"353",353,"中央市","2020-03-19",0,0,0,0,0,30468,"甲府",12.9,0,0,"2020-03-19",10.3244322314927,0.076,30978,0,0
"354",354,"丹波山村","2020-03-19",0,0,0,0,0,532,"勝沼",12.1,0,0,"2020-03-19",6.27664348934164,0.002,540,0,0
"355",355,"北杜市","2020-03-19",0,0,0,0,0,48307,"大泉",9.3,1,0,"2020-03-19",10.7853317566759,0.112,46421,0,0
"356",356,"南アルプス市","2020-03-19",0,0,0,0,0,66121,"韮崎",11.1,0,0,"2020-03-19",11.0992416758375,0.174,71370,0,0
"357",357,"南部町","2020-03-19",0,0,0,0,0,7907,"南部",12.8,3,0,"2020-03-19",8.97550372207093,0.018,7569,0,0
"358",358,"大月市","2020-03-19",0,0,0,0,0,24032,"大月",12.1,0,0,"2020-03-19",10.0871415545639,0.058,23516,0,0
"359",359,"富士吉田市","2020-03-19",0,0,0,0,0,44824,"河口湖",9,0,0,"2020-03-19",10.7104989892451,0.118,48331,0,0
"360",360,"富士川町","2020-03-19",0,0,0,0,0,14035,"切石",11.8,0,0,"2020-03-19",9.54930948879598,0.036,14855,0,0
"361",361,"富士河口湖町","2020-03-19",0,0,0,0,0,33526,"河口湖",9,0,0,"2020-03-19",10.4200765361912,0.064,26562,0,0
"362",362,"小菅村","2020-03-19",0,0,0,0,0,NA,"勝沼",12.1,0,0,"2020-03-19",NA,0.002,715,0,0
"363",363,"山中湖村","2020-03-19",0,0,0,0,0,8703,"山中",7.9,1.5,0,"2020-03-19",9.07142307278951,0.014,5789,0,0
"364",364,"山梨市","2020-03-19",0,0,0,0,0,31742,"勝沼",12.1,0,0,"2020-03-19",10.3653960040675,0.084,34357,0,0
"365",365,"市川三郷町","2020-03-19",0,0,0,0,0,14309,"切石",11.8,0,0,"2020-03-19",9.56864398890674,0.038,15604,0,0
"366",366,"忍野村","2020-03-19",0,0,0,0,0,9895,"山中",7.9,1.5,0,"2020-03-19",9.19978485803667,0.024,9595,0,0
"367",367,"早川町","2020-03-19",0,0,0,0,0,1317,"切石",11.8,0,0,"2020-03-19",7.18311170174328,0.002,1018,0,0
"368",368,"昭和町","2020-03-19",0,0,0,0,0,31130,"甲府",12.9,0,0,"2020-03-19",10.3459272634357,0.05,20452,0,0
"369",369,"甲州市","2020-03-19",0,0,0,0,0,30135,"勝沼",12.1,0,0,"2020-03-19",10.3134425659171,0.076,30990,0,0
"370",370,"甲府市","2020-03-19",0,0,0,0,0,196683,"甲府",12.9,0,0,"2020-03-19",12.1893485746127,0.456,187171,0,0
"371",371,"甲斐市","2020-03-19",0,0,0,0,0,72205,"甲府",12.9,0,0,"2020-03-19",11.1872645745607,0.184,75522,0,0
"372",372,"笛吹市","2020-03-19",0,0,0,0,0,67339,"古関",10.5,0,0,"2020-03-19",11.11749484259,0.168,68924,0,0
