週,平休日フラグ,時間帯,end_day,start_day,居住都道府県,市区町村,都道府県,population_inflow
202101_W1,全日,day,20210110,20210104,08:茨城県,20563:野沢温泉村,20:長野県,89
202101_W1,全日,day,20210110,20210104,04:宮城県,20563:野沢温泉村,20:長野県,1
202101_W1,全日,day,20210110,20210104,01:北海道,20563:野沢温泉村,20:長野県,88
202101_W1,全日,day,20210110,20210104,28:兵庫県,20562:木島平村,20:長野県,0
202101_W1,全日,day,20210110,20210104,27:大阪府,20562:木島平村,20:長野県,36
202101_W1,全日,day,20210110,20210104,26:京都府,20562:木島平村,20:長野県,15
202101_W1,全日,day,20210110,20210104,23:愛知県,20562:木島平村,20:長野県,14
202101_W1,全日,day,20210110,20210104,22:静岡県,20562:木島平村,20:長野県,9
202101_W1,全日,day,20210110,20210104,21:岐阜県,20562:木島平村,20:長野県,0
202101_W1,全日,day,20210110,20210104,20:長野県,20562:木島平村,20:長野県,4117
202101_W1,全日,day,20210110,20210104,19:山梨県,20562:木島平村,20:長野県,0
202101_W1,全日,day,20210110,20210104,17:石川県,20562:木島平村,20:長野県,0
202101_W1,全日,day,20210110,20210104,16:富山県,20562:木島平村,20:長野県,177
202101_W1,全日,day,20210110,20210104,15:新潟県,20562:木島平村,20:長野県,6
202101_W1,全日,day,20210110,20210104,14:神奈川県,20562:木島平村,20:長野県,117
202101_W1,全日,day,20210110,20210104,13:東京都,20562:木島平村,20:長野県,103
202101_W1,全日,day,20210110,20210104,12:千葉県,20562:木島平村,20:長野県,0
202101_W1,全日,day,20210110,20210104,11:埼玉県,20562:木島平村,20:長野県,3
202101_W1,全日,day,20210110,20210104,09:栃木県,20562:木島平村,20:長野県,31
202101_W1,全日,day,20210110,20210104,01:北海道,20562:木島平村,20:長野県,39
202101_W1,全日,day,20210110,20210104,40:福岡県,20561:山ノ内町,20:長野県,37
202101_W1,全日,day,20210110,20210104,33:岡山県,20561:山ノ内町,20:長野県,30
202101_W1,全日,day,20210110,20210104,32:島根県,20561:山ノ内町,20:長野県,83
202101_W1,全日,day,20210110,20210104,29:奈良県,20561:山ノ内町,20:長野県,107
202101_W1,全日,day,20210110,20210104,28:兵庫県,20561:山ノ内町,20:長野県,469
202101_W1,全日,day,20210110,20210104,27:大阪府,20561:山ノ内町,20:長野県,317
202101_W1,全日,day,20210110,20210104,26:京都府,20561:山ノ内町,20:長野県,104
202101_W1,全日,day,20210110,20210104,25:滋賀県,20561:山ノ内町,20:長野県,77
202101_W1,全日,day,20210110,20210104,24:三重県,20561:山ノ内町,20:長野県,57
202101_W1,全日,day,20210110,20210104,23:愛知県,20561:山ノ内町,20:長野県,358
202101_W1,全日,day,20210110,20210104,22:静岡県,20561:山ノ内町,20:長野県,270
202101_W1,全日,day,20210110,20210104,21:岐阜県,20561:山ノ内町,20:長野県,40
202101_W1,全日,day,20210110,20210104,20:長野県,20561:山ノ内町,20:長野県,9930
202101_W1,全日,day,20210110,20210104,18:福井県,20561:山ノ内町,20:長野県,129
202101_W1,全日,day,20210110,20210104,15:新潟県,20561:山ノ内町,20:長野県,81
202101_W1,全日,day,20210110,20210104,14:神奈川県,20561:山ノ内町,20:長野県,1163
202101_W1,全日,day,20210110,20210104,13:東京都,20561:山ノ内町,20:長野県,1577
202101_W1,全日,day,20210110,20210104,12:千葉県,20561:山ノ内町,20:長野県,373
202101_W1,全日,day,20210110,20210104,11:埼玉県,20561:山ノ内町,20:長野県,715
202101_W1,全日,day,20210110,20210104,10:群馬県,20561:山ノ内町,20:長野県,44
