X.1,X,週,week,weeknum,pref,newcaseday,newcaset.1,newcaset.2,cumcases,newdeath,emergency,GZnew,cumGZ,mobility,resview,in_city,in_pref,out_pref,week_dummy,pref_dummy,population,avg_temp,rain,sum_pop,agrgt_potecovid_lag1,agrgt_potecovid_lag2,susceptable,avg_temp_q,rain_q,noftests,noftestst.1,noftestst.2,pred_covid,pred_covid2,sales,customers,lsales,lcustomers,sales_per,customers_per,cumGZHotel,cumGZTransition,cumGZWinery,cumGZShuzou,cumGZFood,cumGZFoodHotel,rand,linear_rand,linear_rand_ymns,dummy_school_closure,dummy_gathering_restriction,Night-time self-restraint rate,M15,M20,M30,M40,M50,M60,M70,F15,F20,F30,F40,F50,F60,F70
Shizuoka-2020-03-02,46,202003_W1,2020-03-02,10,Shizuoka,0,2,0,1,0,0,0,0,3742981,-20.20232015,3.559198732,-6.516634635,-21.54568118,D_10,D_Shizuoka,3644000,10.452380952381,9.16666666666667,3742953,1.67622840094356,3.0785464623137,3643999,109.252267573696,84.0277777777778,0,0,0,1.93469093965126,2.34304733928523,59743292,28067,17.905567474691,10.2423497879763,515028.379310345,241.956896551724,0,0,0,0,0,0,0,0,0,1,0,0.2188702857142857,0.5026481428571429,0.07732342857142857,0.060245571428571426,0.09697528571428571,0.08412842857142858,0.08370271428571428,0.12381842857142857,0.44304414285714283,0.085237,0.10688628571428571,0.14464257142857143,0.09855028571428572,0.11678642857142857,0.1920612857142857
Shizuoka-2020-03-09,52,202003_W2,2020-03-09,11,Shizuoka,2,0,1,3,0,0,0,0,3745404,-12.81019628,4.023875794,-7.426317453,-23.91154484,D_11,D_Shizuoka,3644000,12.133333333333301,11.1904761904762,3745371,2.93243488440177,2.93384509194637,3643997,147.217777777778,125.226757369614,0,0,0,2.59450552964757,5.66420223644996,67283252,30683,18.024421907776,10.3314640342731,580028.034482759,264.508620689655,0,0,0,0,0,0,0,0,0,1,0,0.203805,0.5361565714285714,0.08564057142857143,0.058088857142857143,0.10376685714285715,0.08618328571428571,0.077231,0.115318,0.4853974285714286,0.08314157142857143,0.09390842857142857,0.14482485714285714,0.09964014285714286,0.11217457142857143,0.18427542857142856
Shizuoka-2020-03-16,58,202003_W3,2020-03-16,12,Shizuoka,0,1,12,3,0,0,0,0,3790241,-5.77022105,3.589122887,-4.582393534,-7.862027385,D_12,D_Shizuoka,3644000,12.2190476190476,0.738095238095238,3790235,2.90689904687392,2.87772926810463,3643997,149.305124716553,0.544784580498867,0,0,0,5.96396272964923,7.59974270002503,83059665,39157,18.2350697629298,10.5753344849254,716031.594827586,337.560344827586,0,0,0,0,0,0,0,0,0,1,0,0.15558257142857143,0.4596052857142857,0.054467857142857144,0.029324857142857142,0.06683957142857143,0.05191842857142857,0.04170571428571429,0.06864471428571428,0.40448628571428574,0.06870614285714285,0.072658,0.11251128571428572,0.06778685714285715,0.074723,0.13767714285714286
Shizuoka-2020-03-23,64,202003_W4,2020-03-23,13,Shizuoka,1,12,24,4,0,0,0,0,3753899,-24.541077,4.616536556,-6.342159445,-29.78669295,D_13,D_Shizuoka,3644000,12.4571428571429,14.5714285714286,3753875,3.47072616082679,18.6614477806217,3643996,155.180408163265,212.326530612245,0,0,0,8.03517987146265,28.4975734779256,75231714,33979,18.1360834287409,10.433497965717,648549.25862069,292.922413793103,0,0,0,0,0,0,0,0,0,1,0,0.16658085714285714,0.4958385714285714,0.10889114285714285,0.06728314285714286,0.10351857142857143,0.098573,0.09994514285714286,0.13381714285714286,0.4517085714285714,0.09992114285714286,0.10231514285714285,0.14097728571428572,0.10304957142857143,0.11154428571428572,0.1817522857142857
Shizuoka-2020-03-30,70,202004_W1,2020-03-30,14,Shizuoka,12,24,11,16,0,0,0,0,3726822,-48.80402354,3.943176975,-7.938008262,-29.43814881,D_14,D_Shizuoka,3644000,13.1380952380952,5.38095238095238,3726802,18.1180326288984,45.8606735541504,3643984,172.609546485261,28.954648526077,0,0,0,29.5332322920786,19.9212345741736,44438018,22007,17.6096059222812,9.99911586354954,383086.362068966,189.715517241379,0,0,0,0,0,0,0,0,0,1,0,0.3323737142857143,0.5042064285714286,0.0990767142857143,0.07721357142857142,0.11103114285714286,0.11040814285714286,0.114682,0.15525457142857144,0.5032712857142857,0.12884371428571428,0.12832514285714286,0.158914,0.12621028571428572,0.15105885714285713,0.24360442857142856
Shizuoka-2020-04-06,76,202004_W2,2020-04-06,15,Shizuoka,24,11,11,40,0,0,0,0,3719301,-60.50041049,8.861907861,-18.38204167,-51.93685344,D_15,D_Shizuoka,3644000,13.0238095238095,0.619047619047619,3719283,43.2762805141566,44.6774636158896,3643960,169.619614512472,0.383219954648525,0,0,0,20.3744705590786,11.7851866790742,31500154,16511,17.2655029926728,9.71178210443183,271553.051724138,142.336206896552,0,0,0,0,0,0,0,0,0,1,0,0.4638845714285714,0.4490955714285714,0.13628657142857142,0.10718357142857142,0.13573414285714286,0.13575,0.14531657142857143,0.19785614285714287,0.4513314285714286,0.1660747142857143,0.17125628571428572,0.18773842857142858,0.1577927142857143,0.19633214285714284,0.27581357142857144
Shizuoka-2020-04-13,82,202004_W3,2020-04-13,16,Shizuoka,11,11,10,51,0,1,0,0,3719876,-60.55931968,9.670033448,-20.31342113,-51.79480017,D_16,D_Shizuoka,3644000,13.847619047619,20.0952380952381,3719842,42.1234066680758,28.242680618751,3643949,191.756553287982,403.818594104308,0,0,4572,11.2577811019677,4.18514502332167,26757677,12514,17.1023319807866,9.43460329655831,230669.629310345,107.879310344828,0,0,0,0,0,0,0,0,0,1,1,0.5395827142857142,0.6549592857142857,0.159646,0.13472414285714288,0.1947647142857143,0.19029628571428572,0.198206,0.26693428571428574,0.6726627142857143,0.20970785714285714,0.2272152857142857,0.272238,0.2157502857142857,0.25376885714285713,0.3540042857142857
Shizuoka-2020-04-20,88,202004_W4,2020-04-20,17,Shizuoka,11,10,0,62,0,1,0,0,3718672,-68.69986828,12.50261272,-25.91915175,-64.30741384,D_17,D_Shizuoka,3644000,14.3666666666667,3.45238095238096,3718639,26.8496713571005,24.4253163004864,3643938,206.401111111111,11.9189342403628,0,4572,3054,4.15858639079265,2.76179111034161,24171156,10299,17.0006705794218,9.2398020821258,208372.034482759,88.7844827586207,0,0,0,0,0,0,0,0,0,1,1,0.6303511428571429,0.6874117142857143,0.21808914285714284,0.19277814285714284,0.2324372857142857,0.23354657142857144,0.23677,0.294501,0.7211471428571429,0.2723247142857143,0.27968971428571426,0.32324514285714284,0.2625197142857143,0.29657185714285716,0.40961085714285717
Shizuoka-2020-04-27,94,202004_W5,2020-04-27,18,Shizuoka,10,0,0,72,1,1,0,0,3717430,-79.97560211,18.36812807,-21.19441256,-89.18989969,D_18,D_Shizuoka,3644000,17.7190476190476,0,3717371,24.0472570047905,11.7877960011525,3643928,313.964648526077,0,4572,3054,3084,2.71570807672625,2.25639590912629,22941792,8568,16.948470783441,9.05578961212758,197774.068965517,73.8620689655172,0,0,0,0,0,0,0,0,0,1,1,0.6923662857142857,0.6835298571428572,0.272524,0.24454685714285715,0.28427242857142854,0.29012114285714286,0.30671171428571425,0.34915957142857146,0.7014491428571429,0.3161714285714286,0.3193242857142857,0.35843,0.311693,0.3417835714285714,0.4435564285714286
Shizuoka-2020-05-04,100,202005_W1,2020-05-04,19,Shizuoka,0,0,2,72,0,1,0,0,3711085,-51.68147043,19.32709356,-52.47101691,-85.60745074,D_19,D_Shizuoka,3644000,18.7428571428572,4.66666666666667,3711031,11.7293386650722,0.915837863116143,3643928,351.294693877552,21.7777777777778,3054,3084,2394,2.13857365717406,1.57276218474141,32799970,12860,17.3059381587198,9.46187699779161,282758.362068966,110.862068965517,0,0,0,0,0,0,0,0,0,1,1,0.6471982857142857,0.6762891428571428,0.302898,0.30395628571428573,0.32950914285714283,0.33402657142857145,0.3419561428571429,0.36877957142857143,0.6782541428571428,0.34583600000000003,0.36046757142857144,0.3963052857142857,0.3370397142857143,0.3674087142857143,0.45428671428571427
Shizuoka-2020-05-11,106,202005_W2,2020-05-11,20,Shizuoka,0,2,1,72,0,1,0,0,3720269,-57.158921,11.85525908,-21.92139486,-64.52415515,D_20,D_Shizuoka,3644000,20.6142857142857,4.52380952380952,3720237,0.90866193762308,2.54608128136043,3643928,424.948775510203,20.4648526077097,3084,2394,1962,1.5382885079093,1.56035952265197,34185033,15374,17.3472984746652,9.64043304990908,294698.560344828,132.534482758621,0,0,0,0,0,0,0,0,0,1,1,0.5713838571428571,0.6640921428571429,0.20930814285714286,0.17210585714285714,0.22112914285714286,0.22636842857142858,0.23394685714285715,0.2809272857142857,0.675739,0.22680914285714285,0.23471442857142857,0.290927,0.24447314285714286,0.27504342857142855,0.3686937142857143
Shizuoka-2020-05-18,112,202005_W3,2020-05-18,21,Shizuoka,2,1,0,74,0,0,0,0,3722492,-47.67205476,10.41502137,-16.57668483,-63.21048257,D_21,D_Shizuoka,3644000,19.7523809523809,7.90476190476191,3722459,2.53647710878553,3.36700762127091,3643926,390.156553287981,62.4852607709751,2394,1962,2340,1.65349572494603,2.09774308616493,37658691,17734,17.4440743222249,9.78323897993995,324643.887931034,152.879310344828,0,0,0,0,0,0,0,0,0,1,1,0.49301228571428574,0.5912495714285714,0.16469214285714284,0.1354962857142857,0.17722428571428572,0.18701528571428572,0.18207742857142858,0.2258635714285714,0.6068235714285715,0.18156057142857143,0.1858397142857143,0.23839757142857143,0.20208685714285715,0.2221137142857143,0.31877585714285717
Shizuoka-2020-05-25,118,202005_W4,2020-05-25,22,Shizuoka,1,0,2,75,0,0,0,0,3722915,-41.11834942,8.927241582,-14.69665012,-59.81676123,D_22,D_Shizuoka,3644000,21.8380952380952,0.142857142857143,3722864,3.39771977297244,1.42469527588431,3643925,476.902403628118,0.0204081632653061,1962,2340,2160,2.05739452178384,1.70613132257905,43948758,19916,17.5985349223105,9.89927870776207,378868.603448276,171.689655172414,0,0,0,0,0,0,0,0,0,1,1,0.43570214285714287,0.33597842857142857,0.1533557142857143,0.10968428571428572,0.12193042857142858,0.14791214285714285,0.16059157142857142,0.20794,0.35096585714285716,0.15575985714285714,0.14270257142857143,0.1600055714285714,0.16241685714285714,0.1962652857142857,0.2898257142857143
Shizuoka-2020-06-01,124,202006_W1,2020-06-01,23,Shizuoka,0,2,3,75,0,0,0,0,3724570,-32.22521936,12.47570253,-24.97876746,-77.08257531,D_23,D_Shizuoka,3644000,23.2714285714286,0.214285714285714,3724546,1.46308084437467,2.49735177306601,3643925,541.559387755103,0.0459183673469388,2340,2160,2148,1.49915157600968,2.33857183753899,48208434,21757,17.6910445429669,9.9876908238182,415589.948275862,187.560344827586,0,0,0,0,0,0,0,0,0,0,1,0.3476417142857143,0.18734971428571429,0.11207600000000001,0.07318642857142857,0.07896657142857143,0.11330342857142857,0.1368407142857143,0.17908585714285713,0.20154257142857143,0.11899257142857143,0.09166028571428571,0.10569385714285714,0.12860585714285713,0.16564185714285715,0.2445932857142857
Shizuoka-2020-06-08,130,202006_W2,2020-06-08,24,Shizuoka,2,3,0,77,0,0,0,0,3724615,-26.41647455,12.20714702,-23.96028581,-73.75909,D_24,D_Shizuoka,3644000,23.9714285714286,14.047619047619,3724588,2.57065269935143,5.69284292301528,3643923,574.629387755103,197.33560090703,2160,2148,2358,2.18284334394732,3.84920198751482,52025284,23617,17.7672403891431,10.0697220706772,448493.827586207,203.594827586207,0,0,0,0,0,0,0,0,0,0,1,0.33310357142857144,0.16174042857142856,0.1290427142857143,0.08871828571428572,0.08835042857142857,0.12790042857142858,0.15740514285714285,0.20502,0.15174542857142856,0.11511342857142857,0.09016185714285714,0.10047042857142857,0.12581914285714285,0.1705192857142857,0.25787242857142856
Shizuoka-2020-06-15,136,202006_W3,2020-06-15,25,Shizuoka,3,0,6,80,0,0,0,0,3737549,-13.85665881,7.23446659,-10.24212846,-45.93857237,D_25,D_Shizuoka,3644000,23.2380952380952,9.52380952380953,3737514,5.7603155553462,4.11446811518473,3643920,540.009070294784,90.7029478458051,2148,2358,3528,3.8521891904943,4.67228863297214,59551206,26836,17.9023471054497,10.1974995486828,513372.465517241,231.344827586207,0,0,0,0,0,0,0,0,0,0,1,0.266582,0.09627857142857142,0.10293357142857143,0.06637742857142857,0.05716771428571429,0.08969657142857143,0.11198942857142857,0.1420792857142857,0.10530557142857143,0.09136457142857143,0.05795414285714286,0.06793271428571429,0.09765057142857143,0.13070985714285716,0.20024771428571428
Shizuoka-2020-06-22,142,202006_W4,2020-06-22,26,Shizuoka,0,6,8,80,0,0,0,0,3738667,-11.20200777,6.20352004,-9.022762457,-36.22152323,D_26,D_Shizuoka,3644000,24.4857142857143,11.6904761904762,3738637,4.2842359517459,8.45214874016762,3643920,599.550204081633,136.667233560091,2358,3528,5334,4.69090423886448,4.57522450054872,64372670,28215,17.9801997221184,10.2476090304032,554936.810344828,243.23275862069,0,0,0,0,0,0,0,0,0,0,1,0.2586765714285714,0.11766485714285714,0.10706842857142856,0.07310642857142857,0.07055442857142857,0.10160228571428571,0.12091442857142856,0.1642152857142857,0.104572,0.101119,0.07402585714285714,0.07891228571428571,0.105669,0.13612742857142857,0.22111471428571428
Shizuoka-2020-06-29,148,202007_W1,2020-06-29,27,Shizuoka,6,8,14,86,0,0,0,0,3720823,-16.21798712,4.211058063,-7.896003424,-33.72196282,D_27,D_Shizuoka,3644000,24.1523809523809,37.4523809523809,3720802,8.76403495356871,19.0573191820885,3643914,583.337505668934,1402.68083900227,3528,5334,7512,4.47196070842792,15.5850048864381,59453845,25677,17.9007108552081,10.1533509285497,512533.146551724,221.353448275862,0,0,0,0,0,0,0,0,0,0,1,0.2724674285714286,0.12224614285714286,0.09941942857142858,0.06943128571428572,0.06767685714285714,0.10158828571428571,0.12752157142857143,0.19212242857142858,0.12075242857142857,0.09433828571428571,0.07412042857142857,0.07764057142857142,0.10229171428571429,0.15239457142857143,0.24973442857142858
Shizuoka-2020-07-06,154,202007_W2,2020-07-06,28,Shizuoka,8,14,78,94,0,0,0,0,3721643,-24.71349305,6.20011102,-10.05410344,-50.31172184,D_28,D_Shizuoka,3644000,25.1285714285715,27.8333333333333,3721599,18.6763468508364,29.5390342547853,3643906,631.445102040818,774.694444444445,5334,7512,10092,16.5942920129131,21.5259527753753,60919980,26792,17.9250717576918,10.195858614474,525172.24137931,230.965517241379,0,0,0,0,0,0,0,0,0,0,1,0.26128614285714286,0.1498442857142857,0.106966,0.06873742857142857,0.06840385714285714,0.09853942857142857,0.13729042857142856,0.21143714285714285,0.1414597142857143,0.09549614285714286,0.07242957142857143,0.08367485714285715,0.10569285714285714,0.1545282857142857,0.26018414285714286
Shizuoka-2020-07-13,160,202007_W3,2020-07-13,29,Shizuoka,14,78,121,108,0,0,0,0,3734969,-14.72711305,3.732610336,-1.81860385,-41.69255333,D_29,D_Shizuoka,3644000,23.6238095238095,16.4761904761905,3734955,29.1652444908835,101.968067747503,3643892,558.084376417234,271.46485260771,7512,10092,17106,22.8503162209029,61.3719306342159,63867919,28773,17.9723277432002,10.2671927263961,550585.50862069,248.043103448276,0,0,0,0,0,0,0,0,0,0,1,0.2307212857142857,0.09177271428571429,0.09381142857142857,0.06559514285714285,0.063194,0.09651214285714285,0.11785371428571428,0.18075457142857143,0.09388914285714285,0.08540228571428571,0.0694067142857143,0.07712957142857142,0.10348928571428571,0.13672985714285715,0.217286
Shizuoka-2020-07-20,166,202007_W4,2020-07-20,30,Shizuoka,78,121,57,186,0,0,0,0,3772126,-2.856563346,5.072752955,-11.31246073,-18.59751384,D_30,D_Shizuoka,3644000,26.1952380952381,39.4047619047619,3772115,102.648599626048,215.263746920028,3643814,686.190498866213,1552.73526077097,10092,17106,17874,64.5445491417499,71.9528439697788,70776696,32217,18.075040351939,10.3802495425263,610143.931034483,277.73275862069,0,0,0,0,0,0,12.706309285247698,12.706309285247698,0,0,1,0.289444,0.13377914285714285,0.09393271428571429,0.06612071428571428,0.06590957142857143,0.09691314285714286,0.13207314285714286,0.19732314285714286,0.13379857142857143,0.10382057142857143,0.10419199999999999,0.10174828571428572,0.122042,0.16511714285714285,0.262137
Shizuoka-2020-07-27,172,202007_W5,2020-07-27,31,Shizuoka,121,57,53,307,0,0,0,0,3736677,-33.04742417,5.040958819,-6.274441814,-49.58027748,D_31,D_Shizuoka,3644000,25.9809523809524,2.97619047619048,3736658,220.340976053347,207.433010365366,3643693,675.009886621316,8.8577097505669,17106,17874,16230,79.1513379880755,59.374383370085,47847152,22492,17.6835221547606,10.0209149694121,412475.448275862,193.896551724138,0,0,0,0,0,0,1.8384011492598802,14.544710434507579,0,0,1,0.28998814285714286,0.13121314285714286,0.08204014285714285,0.07199757142857142,0.06404742857142857,0.08965485714285715,0.11711228571428571,0.175946,0.147143,0.10002985714285714,0.07905857142857142,0.08549857142857142,0.110753,0.141708,0.24407814285714285
Shizuoka-2020-08-03,178,202008_W1,2020-08-03,32,Shizuoka,57,53,24,364,0,0,0,0,3773326,-27.44354763,6.574880931,-6.053397281,-47.8236546,D_32,D_Shizuoka,3644000,28.3142857142857,0.309523809523809,3773321,206.163350181945,138.280030372056,3643636,801.698775510204,0.0958049886621312,17874,16230,19716,56.3468659691267,44.9330175248002,52826665,25859,17.7825266401367,10.1604139818179,455402.284482759,222.922413793103,0,0,0,0,0,0,31.273422881728038,45.81813331623562,0,0,1,0.24256814285714287,0.238076,0.08051671428571429,0.056851,0.06647957142857143,0.09259071428571429,0.10421442857142857,0.1476934285714286,0.2508502857142857,0.08018971428571428,0.07246285714285715,0.09861242857142857,0.10579142857142856,0.12429657142857142,0.22165242857142858
Shizuoka-2020-08-10,184,202008_W2,2020-08-10,33,Shizuoka,53,24,39,417,0,0,0,0,3790432,-42.25207836,8.388119094,-3.447950344,-47.79777253,D_33,D_Shizuoka,3644000,30.8095238095238,0,3790417,136.379847500272,98.9429008056084,3643583,949.226757369615,0,16230,19716,19338,44.4363549684829,41.2290509891611,78845462,37065,18.1830003174026,10.5204284070908,679702.25862069,319.525862068966,0,0,0,0,0,0,96.47818122827448,142.2963145445101,0,0,1,0.17587385714285714,0.20045542857142856,0.027963714285714286,0.04493585714285714,0.03767828571428571,0.04186285714285713,0.09389385714285714,0.17059228571428572,0.21065542857142858,0.03169485714285714,0.06757542857142858,0.06606542857142857,0.07087099999999999,0.14288199999999998,0.24865842857142856
Shizuoka-2020-08-17,190,202008_W3,2020-08-17,34,Shizuoka,24,39,14,441,0,0,0,0,3753133,-23.21040884,5.685251477,-7.457676415,-42.33282754,D_34,D_Shizuoka,3644000,29.4761904761905,4.88095238095239,3753123,107.372244448025,88.7603950693097,3643559,868.845804988662,23.8236961451248,19716,19338,13344,37.0242450171217,19.9120864495239,51217955,26334,17.7516007121284,10.1786161589163,441534.094827586,227.01724137931,0,0,0,0,0,0,79.42032504221424,221.71663958672434,0,0,1,0.28294285714285716,0.3268897142857143,0.10389185714285715,0.08310171428571428,0.10081542857142857,0.11872771428571428,0.119995,0.17489042857142859,0.33475900000000003,0.10291871428571428,0.08064471428571429,0.12756242857142858,0.1304917142857143,0.13985571428571428,0.2516404285714286
Shizuoka-2020-08-24,196,202008_W4,2020-08-24,35,Shizuoka,39,14,10,480,0,0,0,0,3744579,-18.86548808,4.093544971,-6.175196049,-37.26186746,D_35,D_Shizuoka,3644000,28.7047619047619,1.16666666666667,3744544,88.9442115301594,73.7892009806229,3643520,823.96335600907,1.36111111111111,19338,13344,12528,20.2817197833973,20.4732294646161,53443580,26980,17.7941370759668,10.2028511297617,460720.517241379,232.586206896552,0,0,0,0,0,0,74.75436596828513,296.47100555500947,0,0,1,0.2661377142857143,0.20237557142857143,0.09470542857142858,0.07300014285714286,0.074867,0.09378128571428572,0.10359171428571429,0.158048,0.21065942857142858,0.08933214285714286,0.06617657142857143,0.09485214285714286,0.11302771428571429,0.12810485714285713,0.228999
Shizuoka-2020-08-31,202,202009_W1,2020-08-31,36,Shizuoka,14,10,18,494,0,0,0,0,3735595,-16.28977963,4.580927484,-6.465679164,-34.04115222,D_36,D_Shizuoka,3644000,27.8952380952381,14.7142857142857,3735567,68.6496992334512,38.4813723006921,3643506,778.144308390023,216.510204081633,13344,12528,12786,20.1754577063218,15.0525271115406,52048274,25520,17.7676821920528,10.1472177374587,448692.017241379,220,0,0,0,0,0,0,76.31433250987902,372.7853380648885,0,0,1,0.2590031428571429,0.08778242857142857,0.08969357142857143,0.05834957142857143,0.059755,0.08584057142857143,0.102801,0.17253914285714286,0.08195857142857144,0.08426585714285714,0.05271314285714286,0.061748142857142856,0.09739114285714286,0.12403885714285715,0.24008014285714285
Shizuoka-2020-09-07,208,202009_W2,2020-09-07,37,Shizuoka,10,18,10,504,1,0,0,0,3730003,-10.62242322,6.141440089,-7.924434096,-41.8003079,D_37,D_Shizuoka,3644000,26.7761904761905,11,3729986,36.9038417864048,40.4985532142602,3643496,716.964376417233,121,12528,12786,10206,15.4648741143597,12.3602581132613,54022604,26740,17.8049131095357,10.1939158506559,465712.103448276,230.51724137931,0,0,0,0,0,0,31.317954826867208,404.1032928917557,0,0,1,0.2585442857142857,0.051899714285714285,0.09528885714285715,0.06776771428571429,0.05481257142857143,0.08878628571428572,0.10591042857142857,0.17497728571428572,0.06242742857142857,0.08475814285714285,0.054021,0.06347485714285714,0.09625271428571429,0.12668485714285715,0.2295157142857143
Shizuoka-2020-09-14,214,202009_W3,2020-09-14,38,Shizuoka,18,10,26,522,0,0,0,0,3758309,3.682883352,4.24221501,-2.819633414,-23.01414896,D_38,D_Shizuoka,3644000,25.747619047619,1.23809523809524,3758287,39.788675357058,38.5675936009192,3643478,662.939886621314,1.53287981859411,12786,10206,11904,13.0778900123245,22.1339395973577,69915641,32423,18.0627999446908,10.3866233264805,602721.043103448,279.508620689655,0,0,0,0,0,0,48.526061886921525,452.6293547786772,0,0,1,0.193047,0.02402457142857143,0.07101771428571428,0.04814057142857143,0.037205,0.06002342857142857,0.06458128571428572,0.113161,0.015103714285714286,0.068792,0.026933571428571428,0.037728,0.06814257142857143,0.06973142857142857,0.16802157142857144
Shizuoka-2020-09-21,220,202009_W4,2020-09-21,39,Shizuoka,10,26,8,532,0,0,0,0,3767494,6.060776396,4.769899386,-9.115766989,-7.236581812,D_39,D_Shizuoka,3644000,23.3952380952381,4.73809523809524,3767450,40.4508342127596,48.2976061986234,3643468,547.337165532879,22.4495464852608,10206,11904,11538,20.8735667936744,15.047521903477,70761442,33775,18.0748248057933,10.4274761628284,610012.431034483,291.163793103448,0,0,0,0,0,0,62.380159933585674,515.0095147122629,0,0,0,0.2896727142857143,0.08828228571428572,0.06306671428571428,0.04558357142857143,0.043501285714285715,0.038095285714285713,0.11438642857142857,0.10370071428571428,0.09712042857142857,0.08134614285714285,0.06764842857142857,0.06043757142857143,0.073129,0.13987714285714287,0.16048400000000002
Shizuoka-2020-09-28,226,202010_W1,2020-09-28,40,Shizuoka,26,8,12,558,0,0,0,0,3733789,-3.928215744,3.145120913,-6.011244527,-22.64485155,D_40,D_Shizuoka,3644000,21.952380952381,0.0238095238095239,3733769,50.7215576711714,49.3779214239432,3643442,481.907029478458,5.66893424036283e-4,11904,11538,13218,14.4986141046862,14.2616136807432,63376219,28910,17.9645992544046,10.2719428350104,546346.715517241,249.224137931034,0,0,0,0,0,0,46.47740623378195,561.4869209460448,0,0,0,0.2211172857142857,0.07946242857142857,0.07782800000000001,0.05941042857142857,0.04785671428571429,0.047230428571428576,0.09477785714285714,0.044394142857142854,0.08196057142857142,0.06019357142857143,0.045724999999999995,0.04948785714285714,0.053073999999999996,0.11338942857142857,0.11024185714285714
Shizuoka-2020-10-05,232,202010_W2,2020-10-05,41,Shizuoka,8,12,14,566,0,0,0,0,3726473,28.64066293,1.970080097,-0.996168556,-19.64669196,D_41,D_Shizuoka,3644000,19.8857142857143,24.5952380952381,3726429,47.5638430755483,34.1221857528814,3643434,395.441632653061,604.925736961451,11538,13218,12624,13.7741301658463,17.2418636059866,59000562,26869,17.8930575272484,10.1987284846907,508625.534482759,231.629310344828,0,0,0,0,0,0,66.55503234895878,628.0419532950036,0,0,0,0.2767204285714286,0.13934528571428573,0.09655057142857143,0.08187799999999999,0.07860885714285713,0.070219,0.13281542857142858,0.10983557142857142,0.12253885714285714,0.08032914285714286,0.074244,0.07974357142857143,0.08579128571428571,0.15187685714285715,0.16314042857142858
Shizuoka-2020-10-12,238,202010_W3,2020-10-12,42,Shizuoka,12,14,68,578,0,0,0,0,3734231,3.250927193,3.286111453,-2.469192366,-29.39886649,D_42,D_Shizuoka,3644000,19.6809523809524,2.26190476190477,3734200,31.2939058491492,37.6905588207998,3643422,387.339886621315,5.11621315192746,13218,12624,16524,17.1415260266411,28.0254777272539,68236893,30766,18.0384959296305,10.3341654631157,588249.077586207,265.224137931034,0,0,0,0,0,0,82.0278134890832,710.0697667840868,0,0,0,0.21370514285714287,0.050789857142857144,0.07008114285714286,0.06586414285714286,0.046782142857142855,0.04184742857142857,0.087599,0.035758571428571424,0.051746571428571426,0.06050814285714286,0.04667642857142857,0.04504342857142857,0.054424571428571426,0.09961057142857144,0.07723671428571428
Shizuoka-2020-10-19,244,202010_W4,2020-10-19,43,Shizuoka,14,68,90,592,0,0,0,0,3747142,-1.179363097,2.762211028,0.35302362,-21.30428244,D_43,D_Shizuoka,3644000,16.7523809523809,3.47619047619048,3747119,37.8498393724567,94.1755724791363,3643408,280.642267573696,12.0839002267574,12624,16524,17412,26.4484039280379,51.3710596004263,71105746,31212,18.0796787072605,10.3485579152367,612980.568965517,269.068965517241,0,0,0,0,0,0,7.236283722100779,717.3060505061876,0,0,0,0.19366971428571428,0.015361,0.060587857142857145,0.062924,0.036152,0.029331142857142858,0.07758585714285714,0.031147857142857144,0.021802428571428573,0.03845742857142857,0.028230857142857144,0.03059457142857143,0.041704,0.09335971428571428,0.06814514285714286
Shizuoka-2020-10-26,250,202010_W5,2020-10-26,44,Shizuoka,68,90,132,660,0,0,0,0,3746614,-3.307058917,3.553326616,-5.142348929,-24.23595442,D_44,D_Shizuoka,3644000,16.1809523809524,0,3746591,95.5151666573203,173.958220063548,3643340,261.823219954649,0,16524,17412,26736,50.7598594226849,124.761744801992,71556891,31143,18.0860033696017,10.3463447798614,616869.75,268.474137931034,0,0,0,0,0,0,41.69865920837037,759.004709714558,0,0,0,0.19890428571428573,0.01337042857142857,0.08066071428571428,0.07696728571428571,0.05344471428571429,0.04956442857142857,0.09753428571428571,0.021484142857142858,0.011568857142857145,0.06552157142857143,0.05135685714285714,0.047692,0.05971342857142857,0.10798728571428572,0.07746285714285714
Shizuoka-2020-11-02,256,202011_W1,2020-11-02,45,Shizuoka,90,132,338,750,0,0,0,0,3751111,5.237437945,2.940751238,-4.245442576,-22.95045977,D_45,D_Shizuoka,3644000,15.5095238095238,2.19047619047619,3751095,174.928365276016,246.35620534311,3643250,240.545328798186,4.79818594104308,17412,26736,33618,121.254518206852,213.130623695869,69670581,30840,18.0592887062854,10.3365678276773,600608.456896552,265.862068965517,0,0,0,0,0,0,34.57272882689722,793.5774385414552,0,0,0,0.2740484285714286,0.03445842857142857,0.049533714285714285,0.05598957142857143,0.04548142857142857,0.032846714285714285,0.09870285714285715,0.06766528571428572,0.03463828571428571,0.05428471428571428,0.058376,0.05368014285714286,0.06458857142857143,0.12898757142857142,0.11253285714285714
