エリア,期間(週次),飲食店のジャンル,2019年同週比[%]
群馬県全体,2020年11月第3週,カフェ・スイーツ,-10.455599779
群馬県全体,2020年11月第3週,すべて,-11.552796404
群馬県全体,2020年11月第3週,ファミレス・ファストフード,-21.067615658
群馬県全体,2020年11月第3週,中華,-21.194750883
群馬県全体,2020年11月第3週,和食,-12.102197308
群馬県全体,2020年11月第3週,居酒屋・バー,-24.549480138
群馬県全体,2020年11月第3週,洋食・西洋料理,-9.592592593
群馬県全体,2020年11月第3週,肉料理,-15.689810640
群馬県全体,2020年11月第3週,鍋料理,-9.376840617
群馬県全体,2020年11月第4週,アジア・エスニック,-24.386518684
群馬県全体,2020年11月第4週,カフェ・スイーツ,-12.050138472
群馬県全体,2020年11月第4週,すべて,-15.124873044
群馬県全体,2020年11月第4週,ファミレス・ファストフード,5.195989061
群馬県全体,2020年11月第4週,中華,-18.577927681
群馬県全体,2020年11月第4週,和食,-9.348283452
群馬県全体,2020年11月第4週,居酒屋・バー,-33.567500503
群馬県全体,2020年11月第4週,洋食・西洋料理,-19.736516576
群馬県全体,2020年11月第4週,肉料理,-23.536282669
群馬県全体,2020年11月第4週,鍋料理,-23.406490777
群馬県全体,2020年12月第1週,アジア・エスニック,-36.535778354
群馬県全体,2020年12月第1週,カフェ・スイーツ,-18.905174566
群馬県全体,2020年12月第1週,すべて,-25.886712056
群馬県全体,2020年12月第1週,ファミレス・ファストフード,-6.994171524
群馬県全体,2020年12月第1週,中華,-31.002457207
群馬県全体,2020年12月第1週,和食,-20.772911709
群馬県全体,2020年12月第1週,居酒屋・バー,-49.069701619
群馬県全体,2020年12月第1週,洋食・西洋料理,-28.105728248
群馬県全体,2020年12月第1週,肉料理,-34.444245712
群馬県全体,2020年12月第1週,鍋料理,-28.430526446
群馬県全体,2020年12月第2週,アジア・エスニック,-26.068935428
群馬県全体,2020年12月第2週,カフェ・スイーツ,-6.483890910
群馬県全体,2020年12月第2週,すべて,-13.744087521
群馬県全体,2020年12月第2週,ファミレス・ファストフード,-18.414533443
群馬県全体,2020年12月第2週,中華,-29.260133806
群馬県全体,2020年12月第2週,和食,-17.310653816
群馬県全体,2020年12月第2週,居酒屋・バー,-35.580703663
群馬県全体,2020年12月第2週,洋食・西洋料理,-2.491898874
群馬県全体,2020年12月第2週,肉料理,-14.598509675
群馬県全体,2020年12月第2週,鍋料理,-29.841873737
群馬県全体,2020年12月第3週,アジア・エスニック,-19.654854433
群馬県全体,2020年12月第3週,カフェ・スイーツ,-18.541939564
群馬県全体,2020年12月第3週,すべて,-27.263648242
群馬県全体,2020年12月第3週,ファミレス・ファストフード,-15.693430657
群馬県全体,2020年12月第3週,中華,-23.871396055
群馬県全体,2020年12月第3週,和食,-25.885658705
群馬県全体,2020年12月第3週,居酒屋・バー,-47.421126306
群馬県全体,2020年12月第3週,洋食・西洋料理,-32.378641511
群馬県全体,2020年12月第3週,肉料理,-29.407279936
群馬県全体,2020年12月第3週,鍋料理,-25.029557815
群馬県全体,2020年12月第4週,アジア・エスニック,-26.325259516
群馬県全体,2020年12月第4週,カフェ・スイーツ,-17.802301672
群馬県全体,2020年12月第4週,すべて,-30.542980839
群馬県全体,2020年12月第4週,ファミレス・ファストフード,-31.118314425
群馬県全体,2020年12月第4週,中華,-30.439647536
群馬県全体,2020年12月第4週,和食,-31.352591927
群馬県全体,2020年12月第4週,居酒屋・バー,-53.067065021
群馬県全体,2020年12月第4週,洋食・西洋料理,-32.736510799
群馬県全体,2020年12月第4週,肉料理,-32.934386255
群馬県全体,2020年12月第4週,鍋料理,-40.024286582
群馬県全体,2020年12月第5週,アジア・エスニック,-8.785322084
群馬県全体,2020年12月第5週,カフェ・スイーツ,-25.967991740
群馬県全体,2020年12月第5週,すべて,-30.020944812
群馬県全体,2020年12月第5週,ファミレス・ファストフード,-37.037037037
群馬県全体,2020年12月第5週,中華,-24.596353121
群馬県全体,2020年12月第5週,和食,-30.115109860
群馬県全体,2020年12月第5週,居酒屋・バー,-47.391664939
群馬県全体,2020年12月第5週,洋食・西洋料理,-35.327181208
群馬県全体,2020年12月第5週,肉料理,-21.260512873
群馬県全体,2020年12月第5週,鍋料理,-23.193734015
群馬県全体,2021年1月第1週,アジア・エスニック,-21.574863249
群馬県全体,2021年1月第1週,カフェ・スイーツ,-33.319762664
群馬県全体,2021年1月第1週,すべて,-36.099605977
群馬県全体,2021年1月第1週,ファミレス・ファストフード,-32.589285714
群馬県全体,2021年1月第1週,中華,-29.863655731
群馬県全体,2021年1月第1週,和食,-38.007548943
群馬県全体,2021年1月第1週,居酒屋・バー,-41.081837258
群馬県全体,2021年1月第1週,洋食・西洋料理,-28.614087121
群馬県全体,2021年1月第1週,肉料理,-32.422886109
群馬県全体,2021年1月第1週,鍋料理,-33.322016636
群馬県全体,2021年1月第2週,アジア・エスニック,-21.137108624
群馬県全体,2021年1月第2週,カフェ・スイーツ,-33.349728442
群馬県全体,2021年1月第2週,すべて,-36.520090445
群馬県全体,2021年1月第2週,ファミレス・ファストフード,22.988505747
群馬県全体,2021年1月第2週,中華,-25.102110279
群馬県全体,2021年1月第2週,和食,-34.860262268
群馬県全体,2021年1月第2週,居酒屋・バー,-50.466688837
群馬県全体,2021年1月第2週,洋食・西洋料理,-36.221411409
群馬県全体,2021年1月第2週,肉料理,-34.645649109
群馬県全体,2021年1月第2週,鍋料理,-45.353159851
群馬県全体,2021年1月第3週,アジア・エスニック,-38.162038362
群馬県全体,2021年1月第3週,カフェ・スイーツ,-38.808317526
群馬県全体,2021年1月第3週,すべて,-43.847971838
群馬県全体,2021年1月第3週,ファミレス・ファストフード,-8.725490196
群馬県全体,2021年1月第3週,中華,-35.938183409
群馬県全体,2021年1月第3週,和食,-41.831816147
群馬県全体,2021年1月第3週,居酒屋・バー,-58.370745245
群馬県全体,2021年1月第3週,洋食・西洋料理,-47.337601727
群馬県全体,2021年1月第3週,肉料理,-38.366000842
群馬県全体,2021年1月第3週,鍋料理,-47.132508301
群馬県全体,2021年1月第4週,アジア・エスニック,-20.578986312
群馬県全体,2021年1月第4週,カフェ・スイーツ,-22.240812071
群馬県全体,2021年1月第4週,すべて,-26.319842000
群馬県全体,2021年1月第4週,ファミレス・ファストフード,9.356725146
群馬県全体,2021年1月第4週,中華,-18.443263520
群馬県全体,2021年1月第4週,和食,-20.147986366
群馬県全体,2021年1月第4週,居酒屋・バー,-46.104506970
群馬県全体,2021年1月第4週,洋食・西洋料理,-30.185632940
群馬県全体,2021年1月第4週,肉料理,-23.850101675
群馬県全体,2021年1月第4週,鍋料理,-36.704980843
群馬県全体,2021年2月第1週,アジア・エスニック,-36.451484359
群馬県全体,2021年2月第1週,カフェ・スイーツ,-35.793156803
群馬県全体,2021年2月第1週,すべて,-38.259284569
群馬県全体,2021年2月第1週,ファミレス・ファストフード,11.703239289
群馬県全体,2021年2月第1週,中華,-27.916060669
群馬県全体,2021年2月第1週,和食,-33.492436921
群馬県全体,2021年2月第1週,居酒屋・バー,-55.856409821
群馬県全体,2021年2月第1週,洋食・西洋料理,-41.553180987
群馬県全体,2021年2月第1週,肉料理,-35.941749493
群馬県全体,2021年2月第1週,鍋料理,-43.743078627
群馬県全体,2021年2月第2週,アジア・エスニック,-33.944702984
群馬県全体,2021年2月第2週,カフェ・スイーツ,-34.163438480
群馬県全体,2021年2月第2週,すべて,-37.464259064
群馬県全体,2021年2月第2週,ファミレス・ファストフード,14.711359404
群馬県全体,2021年2月第2週,中華,-25.892630587
群馬県全体,2021年2月第2週,和食,-33.662025190
群馬県全体,2021年2月第2週,居酒屋・バー,-55.419481708
群馬県全体,2021年2月第2週,洋食・西洋料理,-41.386244255
群馬県全体,2021年2月第2週,肉料理,-39.356908793
群馬県全体,2021年2月第2週,鍋料理,-45.209409065
群馬県全体,2021年2月第3週,アジア・エスニック,-38.292910448
群馬県全体,2021年2月第3週,カフェ・スイーツ,-37.096572191
群馬県全体,2021年2月第3週,すべて,-37.473926465
群馬県全体,2021年2月第3週,ファミレス・ファストフード,-4.470359572
群馬県全体,2021年2月第3週,中華,-37.190413753
群馬県全体,2021年2月第3週,和食,-34.393746128
群馬県全体,2021年2月第3週,居酒屋・バー,-49.321551855
群馬県全体,2021年2月第3週,洋食・西洋料理,-41.017585167
群馬県全体,2021年2月第3週,肉料理,-30.404510910
群馬県全体,2021年2月第3週,鍋料理,-36.423841060
群馬県全体,2021年2月第4週,アジア・エスニック,-34.191904897
群馬県全体,2021年2月第4週,カフェ・スイーツ,-33.070255796
群馬県全体,2021年2月第4週,すべて,-32.926469272
群馬県全体,2021年2月第4週,ファミレス・ファストフード,16.961498439
群馬県全体,2021年2月第4週,中華,-21.992891187
群馬県全体,2021年2月第4週,和食,-29.051430927
群馬県全体,2021年2月第4週,居酒屋・バー,-44.553390688
群馬県全体,2021年2月第4週,洋食・西洋料理,-37.656118082
群馬県全体,2021年2月第4週,肉料理,-33.945494944
群馬県全体,2021年2月第4週,鍋料理,-25.979049154
群馬県全体,2021年3月第1週,アジア・エスニック,-28.630136986
群馬県全体,2021年3月第1週,カフェ・スイーツ,-33.955583987
群馬県全体,2021年3月第1週,すべて,-33.004077580
群馬県全体,2021年3月第1週,ファミレス・ファストフード,-4.791029562
群馬県全体,2021年3月第1週,中華,-27.376159636
群馬県全体,2021年3月第1週,和食,-30.284184548
群馬県全体,2021年3月第1週,居酒屋・バー,-44.637475983
群馬県全体,2021年3月第1週,洋食・西洋料理,-32.821814365
群馬県全体,2021年3月第1週,肉料理,-32.299558261
群馬県全体,2021年3月第1週,鍋料理,-6.425355040
群馬県全体,2021年3月第2週,アジア・エスニック,-24.939540508
群馬県全体,2021年3月第2週,カフェ・スイーツ,-25.881581892
群馬県全体,2021年3月第2週,すべて,-26.290443505
群馬県全体,2021年3月第2週,ファミレス・ファストフード,17.326732673
群馬県全体,2021年3月第2週,中華,-24.917491749
群馬県全体,2021年3月第2週,和食,-18.953683401
群馬県全体,2021年3月第2週,居酒屋・バー,-40.130156033
群馬県全体,2021年3月第2週,洋食・西洋料理,-30.950104150
群馬県全体,2021年3月第2週,肉料理,-27.479573435
群馬県全体,2021年3月第2週,鍋料理,-8.442348646
群馬県全体,2021年3月第3週,アジア・エスニック,-32.676663726
群馬県全体,2021年3月第3週,カフェ・スイーツ,-34.768473364
群馬県全体,2021年3月第3週,すべて,-29.422262973
群馬県全体,2021年3月第3週,ファミレス・ファストフード,8.8
群馬県全体,2021年3月第3週,中華,-20.432941583
群馬県全体,2021年3月第3週,和食,-21.852110702
群馬県全体,2021年3月第3週,居酒屋・バー,-39.825052347
群馬県全体,2021年3月第3週,洋食・西洋料理,-32.372920888
群馬県全体,2021年3月第3週,肉料理,-28.478811943
群馬県全体,2021年3月第3週,鍋料理,-18.208676722
群馬県全体,2021年3月第4週,アジア・エスニック,-25.413564930
群馬県全体,2021年3月第4週,カフェ・スイーツ,-33.315848141
群馬県全体,2021年3月第4週,すべて,-29.028042677
群馬県全体,2021年3月第4週,ファミレス・ファストフード,10.629921260
群馬県全体,2021年3月第4週,中華,-26.539674635
群馬県全体,2021年3月第4週,和食,-24.374793899
群馬県全体,2021年3月第4週,居酒屋・バー,-35.633968940
群馬県全体,2021年3月第4週,洋食・西洋料理,-29.935877385
群馬県全体,2021年3月第4週,肉料理,-24.277748457
群馬県全体,2021年3月第4週,鍋料理,-12.551471710
群馬県全体,2021年4月第1週,アジア・エスニック,-30.027117230
群馬県全体,2021年4月第1週,カフェ・スイーツ,-34.300053548
群馬県全体,2021年4月第1週,すべて,-29.713787571
群馬県全体,2021年4月第1週,ファミレス・ファストフード,8.555133080
群馬県全体,2021年4月第1週,中華,-19.519875861
群馬県全体,2021年4月第1週,和食,-24.871616717
群馬県全体,2021年4月第1週,居酒屋・バー,-38.546224977
群馬県全体,2021年4月第1週,洋食・西洋料理,-30.043582843
群馬県全体,2021年4月第1週,肉料理,-29.283785930
群馬県全体,2021年4月第1週,鍋料理,-18.785517129
群馬県全体,2021年4月第2週,アジア・エスニック,-36.914196263
群馬県全体,2021年4月第2週,カフェ・スイーツ,-34.295755358
群馬県全体,2021年4月第2週,すべて,-29.579972766
群馬県全体,2021年4月第2週,ファミレス・ファストフード,-7.813871817
群馬県全体,2021年4月第2週,中華,-18.523727429
群馬県全体,2021年4月第2週,和食,-25.383716462
群馬県全体,2021年4月第2週,居酒屋・バー,-38.610030622
群馬県全体,2021年4月第2週,洋食・西洋料理,-31.142983054
群馬県全体,2021年4月第2週,肉料理,-24.101877366
群馬県全体,2021年4月第2週,鍋料理,-6.478770132
群馬県全体,2021年4月第3週,アジア・エスニック,-34.299900695
群馬県全体,2021年4月第3週,カフェ・スイーツ,-30.403182301
群馬県全体,2021年4月第3週,すべて,-29.547103365
群馬県全体,2021年4月第3週,ファミレス・ファストフード,0.965250965
群馬県全体,2021年4月第3週,中華,-26.362004371
群馬県全体,2021年4月第3週,和食,-26.047677555
群馬県全体,2021年4月第3週,居酒屋・バー,-42.310860101
群馬県全体,2021年4月第3週,洋食・西洋料理,-28.866270186
群馬県全体,2021年4月第3週,肉料理,-25.807324332
群馬県全体,2021年4月第3週,鍋料理,-19.954758442
群馬県全体,2021年4月第4週,アジア・エスニック,-41.046116989
群馬県全体,2021年4月第4週,カフェ・スイーツ,-37.609555441
群馬県全体,2021年4月第4週,すべて,-37.263150550
群馬県全体,2021年4月第4週,ファミレス・ファストフード,-9.948542024
群馬県全体,2021年4月第4週,中華,-32.045445224
群馬県全体,2021年4月第4週,和食,-32.013703141
群馬県全体,2021年4月第4週,居酒屋・バー,-53.514743356
群馬県全体,2021年4月第4週,洋食・西洋料理,-39.636304620
群馬県全体,2021年4月第4週,肉料理,-36.217998708
群馬県全体,2021年4月第4週,鍋料理,-26.950580010
群馬県全体,2021年4月第5週,アジア・エスニック,-33.396773609
群馬県全体,2021年4月第5週,カフェ・スイーツ,-34.113404513
群馬県全体,2021年4月第5週,すべて,-26.151647769
群馬県全体,2021年4月第5週,ファミレス・ファストフード,-23.116691285
群馬県全体,2021年4月第5週,中華,-21.656813879
群馬県全体,2021年4月第5週,和食,-18.536095959
群馬県全体,2021年4月第5週,居酒屋・バー,-50.880327443
群馬県全体,2021年4月第5週,洋食・西洋料理,-9.428668594
群馬県全体,2021年4月第5週,肉料理,-30.431795680
群馬県全体,2021年4月第5週,鍋料理,-25.111913357
群馬県全体,2021年5月第1週,アジア・エスニック,-42.858141160
群馬県全体,2021年5月第1週,カフェ・スイーツ,-47.607599574
群馬県全体,2021年5月第1週,すべて,-49.172378162
群馬県全体,2021年5月第1週,ファミレス・ファストフード,-32.375690608
群馬県全体,2021年5月第1週,中華,-32.378036013
群馬県全体,2021年5月第1週,和食,-47.841618655
群馬県全体,2021年5月第1週,居酒屋・バー,-62.071385327
群馬県全体,2021年5月第1週,洋食・西洋料理,-47.524664824
群馬県全体,2021年5月第1週,肉料理,-52.220736891
群馬県全体,2021年5月第1週,鍋料理,-47.206373130
群馬県全体,2021年5月第2週,アジア・エスニック,-43.447084233
群馬県全体,2021年5月第2週,カフェ・スイーツ,-47.080586230
群馬県全体,2021年5月第2週,すべて,-45.652493897
群馬県全体,2021年5月第2週,ファミレス・ファストフード,-29.123089300
群馬県全体,2021年5月第2週,中華,-40.260269784
群馬県全体,2021年5月第2週,和食,-42.960498593
群馬県全体,2021年5月第2週,居酒屋・バー,-59.651217412
群馬県全体,2021年5月第2週,洋食・西洋料理,-44.620081067
群馬県全体,2021年5月第2週,肉料理,-44.742110783
群馬県全体,2021年5月第2週,鍋料理,-32.842879664
群馬県全体,2021年5月第3週,アジア・エスニック,-48.491797495
群馬県全体,2021年5月第3週,カフェ・スイーツ,-45.271729398
群馬県全体,2021年5月第3週,すべて,-44.766385019
群馬県全体,2021年5月第3週,ファミレス・ファストフード,-49.063336307
群馬県全体,2021年5月第3週,中華,-42.137361274
群馬県全体,2021年5月第3週,和食,-39.854607219
群馬県全体,2021年5月第3週,居酒屋・バー,-64.692413950
群馬県全体,2021年5月第3週,洋食・西洋料理,-41.244762121
群馬県全体,2021年5月第3週,肉料理,-49.503493932
群馬県全体,2021年5月第3週,鍋料理,-45.436241611
群馬県全体,2021年5月第4週,アジア・エスニック,-42.505962209
群馬県全体,2021年5月第4週,カフェ・スイーツ,-44.756686320
群馬県全体,2021年5月第4週,すべて,-44.120472132
群馬県全体,2021年5月第4週,ファミレス・ファストフード,-44.539982803
群馬県全体,2021年5月第4週,中華,-42.027537197
群馬県全体,2021年5月第4週,和食,-37.918249368
群馬県全体,2021年5月第4週,居酒屋・バー,-66.465903890
群馬県全体,2021年5月第4週,洋食・西洋料理,-43.541961188
群馬県全体,2021年5月第4週,肉料理,-46.703205840
群馬県全体,2021年5月第4週,鍋料理,-40.172141226
群馬県全体,2021年6月第1週,アジア・エスニック,-40.065696856
群馬県全体,2021年6月第1週,カフェ・スイーツ,-44.089645529
群馬県全体,2021年6月第1週,すべて,-45.004539869
群馬県全体,2021年6月第1週,ファミレス・ファストフード,-42.030360531
群馬県全体,2021年6月第1週,中華,-34.916053498
群馬県全体,2021年6月第1週,和食,-40.802290492
群馬県全体,2021年6月第1週,居酒屋・バー,-65.058055831
群馬県全体,2021年6月第1週,洋食・西洋料理,-44.595799252
群馬県全体,2021年6月第1週,肉料理,-50.435003346
群馬県全体,2021年6月第1週,鍋料理,-46.792515870
群馬県全体,2021年6月第2週,アジア・エスニック,-45.709166352
群馬県全体,2021年6月第2週,カフェ・スイーツ,-40.050583861
群馬県全体,2021年6月第2週,すべて,-43.189417352
群馬県全体,2021年6月第2週,ファミレス・ファストフード,-49.760765550
群馬県全体,2021年6月第2週,中華,-43.722293972
群馬県全体,2021年6月第2週,和食,-37.945560353
群馬県全体,2021年6月第2週,居酒屋・バー,-66.167495582
群馬県全体,2021年6月第2週,洋食・西洋料理,-42.858375360
群馬県全体,2021年6月第2週,肉料理,-55.479097798
群馬県全体,2021年6月第2週,鍋料理,-39.806473140
群馬県全体,2021年6月第3週,アジア・エスニック,-44.421181192
群馬県全体,2021年6月第3週,カフェ・スイーツ,-46.769802323
群馬県全体,2021年6月第3週,すべて,-42.632996398
群馬県全体,2021年6月第3週,ファミレス・ファストフード,-34.559452524
群馬県全体,2021年6月第3週,中華,-38.359778927
群馬県全体,2021年6月第3週,和食,-37.037146042
群馬県全体,2021年6月第3週,居酒屋・バー,-57.817327438
群馬県全体,2021年6月第3週,洋食・西洋料理,-41.392678115
群馬県全体,2021年6月第3週,肉料理,-43.291619766
群馬県全体,2021年6月第3週,鍋料理,-39.292423294
群馬県全体,2021年6月第4週,アジア・エスニック,-42.283493708
群馬県全体,2021年6月第4週,カフェ・スイーツ,-44.829788447
群馬県全体,2021年6月第4週,すべて,-44.708561020
群馬県全体,2021年6月第4週,ファミレス・ファストフード,-46.381578947
群馬県全体,2021年6月第4週,中華,-39.599681565
群馬県全体,2021年6月第4週,和食,-41.474695911
群馬県全体,2021年6月第4週,居酒屋・バー,-58.647502771
群馬県全体,2021年6月第4週,洋食・西洋料理,-44.507059461
群馬県全体,2021年6月第4週,肉料理,-44.905922720
群馬県全体,2021年6月第4週,鍋料理,-35.986215950
群馬県全体,2021年7月第1週,アジア・エスニック,-45.812719259
群馬県全体,2021年7月第1週,カフェ・スイーツ,-46.190002659
群馬県全体,2021年7月第1週,すべて,-43.249872179
群馬県全体,2021年7月第1週,ファミレス・ファストフード,-46.067415730
群馬県全体,2021年7月第1週,中華,-44.819311629
群馬県全体,2021年7月第1週,和食,-37.305599418
群馬県全体,2021年7月第1週,居酒屋・バー,-57.403521252
群馬県全体,2021年7月第1週,洋食・西洋料理,-41.312451081
群馬県全体,2021年7月第1週,肉料理,-45.641589107
群馬県全体,2021年7月第1週,鍋料理,-40.012180268
群馬県全体,2021年7月第2週,アジア・エスニック,-38.198216665
群馬県全体,2021年7月第2週,カフェ・スイーツ,-43.316622611
群馬県全体,2021年7月第2週,すべて,-40.323082505
群馬県全体,2021年7月第2週,ファミレス・ファストフード,-37.310414560
群馬県全体,2021年7月第2週,中華,-41.428170032
群馬県全体,2021年7月第2週,和食,-33.010611509
群馬県全体,2021年7月第2週,居酒屋・バー,-54.874677650
群馬県全体,2021年7月第2週,洋食・西洋料理,-41.065390591
群馬県全体,2021年7月第2週,肉料理,-40.948397406
群馬県全体,2021年7月第2週,鍋料理,-38.000645995
群馬県全体,2021年7月第3週,アジア・エスニック,-36.992094135
群馬県全体,2021年7月第3週,カフェ・スイーツ,-44.502375962
群馬県全体,2021年7月第3週,すべて,-43.667574932
群馬県全体,2021年7月第3週,ファミレス・ファストフード,-56.414473684
群馬県全体,2021年7月第3週,中華,-46.692486445
群馬県全体,2021年7月第3週,和食,-36.961424735
群馬県全体,2021年7月第3週,居酒屋・バー,-56.309145526
群馬県全体,2021年7月第3週,洋食・西洋料理,-43.496823580
群馬県全体,2021年7月第3週,肉料理,-50.947082656
群馬県全体,2021年7月第3週,鍋料理,-39.843382929
群馬県全体,2021年7月第4週,アジア・エスニック,-43.584693303
群馬県全体,2021年7月第4週,カフェ・スイーツ,-36.156003579
群馬県全体,2021年7月第4週,すべて,-36.698788990
群馬県全体,2021年7月第4週,ファミレス・ファストフード,-35.707317073
群馬県全体,2021年7月第4週,中華,-41.051711812
群馬県全体,2021年7月第4週,和食,-29.737836247
群馬県全体,2021年7月第4週,居酒屋・バー,-53.192214480
群馬県全体,2021年7月第4週,洋食・西洋料理,-41.578180472
群馬県全体,2021年7月第4週,肉料理,-41.775019468
群馬県全体,2021年7月第4週,鍋料理,-33.249955333
群馬県全体,2021年7月第5週,アジア・エスニック,-45.604626709
群馬県全体,2021年7月第5週,カフェ・スイーツ,-45.807398056
群馬県全体,2021年7月第5週,すべて,-44.600976896
群馬県全体,2021年7月第5週,ファミレス・ファストフード,-52.199850858
群馬県全体,2021年7月第5週,中華,-42.071284465
群馬県全体,2021年7月第5週,和食,-38.240875439
群馬県全体,2021年7月第5週,居酒屋・バー,-59.401221194
群馬県全体,2021年7月第5週,洋食・西洋料理,-48.605072157
群馬県全体,2021年7月第5週,肉料理,-49.701099952
群馬県全体,2021年7月第5週,鍋料理,-40.579971182
群馬県全体,2021年8月第1週,アジア・エスニック,-44.636937226
群馬県全体,2021年8月第1週,カフェ・スイーツ,-47.076802907
群馬県全体,2021年8月第1週,すべて,-42.819481949
群馬県全体,2021年8月第1週,ファミレス・ファストフード,-45.753899480
群馬県全体,2021年8月第1週,中華,-35.181325552
群馬県全体,2021年8月第1週,和食,-36.430752129
群馬県全体,2021年8月第1週,居酒屋・バー,-57.158507638
群馬県全体,2021年8月第1週,洋食・西洋料理,-43.865406454
群馬県全体,2021年8月第1週,肉料理,-48.113902688
群馬県全体,2021年8月第1週,鍋料理,-41.289844329
群馬県全体,2021年8月第2週,アジア・エスニック,-39.514267245
群馬県全体,2021年8月第2週,カフェ・スイーツ,-33.910492004
群馬県全体,2021年8月第2週,すべて,-32.998882176
群馬県全体,2021年8月第2週,ファミレス・ファストフード,-21.726190476
群馬県全体,2021年8月第2週,中華,-34.763855160
群馬県全体,2021年8月第2週,和食,-14.852594836
群馬県全体,2021年8月第2週,居酒屋・バー,-65.063724431
群馬県全体,2021年8月第2週,洋食・西洋料理,-37.710698314
群馬県全体,2021年8月第2週,肉料理,-62.296278278
群馬県全体,2021年8月第2週,鍋料理,-36.929086538
群馬県全体,2021年8月第3週,アジア・エスニック,-73.578113751
群馬県全体,2021年8月第3週,カフェ・スイーツ,-76.860538546
群馬県全体,2021年8月第3週,すべて,-75.358744076
群馬県全体,2021年8月第3週,ファミレス・ファストフード,-75.931775111
群馬県全体,2021年8月第3週,中華,-71.318407960
群馬県全体,2021年8月第3週,和食,-72.929793699
群馬県全体,2021年8月第3週,居酒屋・バー,-84.359709268
群馬県全体,2021年8月第3週,洋食・西洋料理,-75.346081909
群馬県全体,2021年8月第3週,肉料理,-79.318530480
群馬県全体,2021年8月第3週,鍋料理,-79.173754557
群馬県全体,2021年8月第4週,アジア・エスニック,-54.742500434
群馬県全体,2021年8月第4週,カフェ・スイーツ,-51.318408738
群馬県全体,2021年8月第4週,すべて,-51.900723614
群馬県全体,2021年8月第4週,ファミレス・ファストフード,-52.566371681
群馬県全体,2021年8月第4週,中華,-46.514801198
群馬県全体,2021年8月第4週,和食,-44.944926263
群馬県全体,2021年8月第4週,居酒屋・バー,-69.965302877
群馬県全体,2021年8月第4週,洋食・西洋料理,-56.561106458
群馬県全体,2021年8月第4週,肉料理,-58.555480998
群馬県全体,2021年8月第4週,鍋料理,-60.621916579
群馬県全体,2021年9月第1週,アジア・エスニック,-54.764473211
群馬県全体,2021年9月第1週,カフェ・スイーツ,-51.469620834
群馬県全体,2021年9月第1週,すべて,-51.389096868
群馬県全体,2021年9月第1週,ファミレス・ファストフード,-61.454849498
群馬県全体,2021年9月第1週,中華,-44.273702522
群馬県全体,2021年9月第1週,和食,-41.753801275
群馬県全体,2021年9月第1週,居酒屋・バー,-72.793995916
群馬県全体,2021年9月第1週,洋食・西洋料理,-57.208791209
群馬県全体,2021年9月第1週,肉料理,-61.081371556
群馬県全体,2021年9月第1週,鍋料理,-58.796588756
群馬県全体,2021年9月第2週,アジア・エスニック,-51.536062010
群馬県全体,2021年9月第2週,カフェ・スイーツ,-46.412999702
群馬県全体,2021年9月第2週,すべて,-48.416357653
群馬県全体,2021年9月第2週,ファミレス・ファストフード,-49.605609115
群馬県全体,2021年9月第2週,中華,-41.207598888
群馬県全体,2021年9月第2週,和食,-41.050150929
群馬県全体,2021年9月第2週,居酒屋・バー,-73.051833568
群馬県全体,2021年9月第2週,洋食・西洋料理,-52.618438953
群馬県全体,2021年9月第2週,肉料理,-56.190188158
群馬県全体,2021年9月第2週,鍋料理,-53.204697987
群馬県全体,2021年9月第3週,アジア・エスニック,-50.252336449
群馬県全体,2021年9月第3週,カフェ・スイーツ,-43.294335812
群馬県全体,2021年9月第3週,すべて,-46.818690767
群馬県全体,2021年9月第3週,ファミレス・ファストフード,-50.763358779
群馬県全体,2021年9月第3週,中華,-45.810241632
群馬県全体,2021年9月第3週,和食,-40.989522574
群馬県全体,2021年9月第3週,居酒屋・バー,-71.609975729
群馬県全体,2021年9月第3週,洋食・西洋料理,-50.141759923
群馬県全体,2021年9月第3週,肉料理,-53.773804732
群馬県全体,2021年9月第3週,鍋料理,-61.065982614
群馬県全体,2021年9月第4週,アジア・エスニック,-48.541626425
群馬県全体,2021年9月第4週,カフェ・スイーツ,-37.921814161
群馬県全体,2021年9月第4週,すべて,-46.331472534
群馬県全体,2021年9月第4週,ファミレス・ファストフード,-45.047169811
群馬県全体,2021年9月第4週,中華,-49.179690033
群馬県全体,2021年9月第4週,和食,-38.852761425
群馬県全体,2021年9月第4週,居酒屋・バー,-70.917590980
群馬県全体,2021年9月第4週,洋食・西洋料理,-57.079182284
群馬県全体,2021年9月第4週,肉料理,-55.683300718
群馬県全体,2021年9月第4週,鍋料理,-60.818864991
群馬県全体,2021年9月第5週,アジア・エスニック,-50.567490880
群馬県全体,2021年9月第5週,カフェ・スイーツ,-47.765462996
群馬県全体,2021年9月第5週,すべて,-48.861193272
群馬県全体,2021年9月第5週,ファミレス・ファストフード,-42.770562771
群馬県全体,2021年9月第5週,中華,-55.468936170
群馬県全体,2021年9月第5週,和食,-42.678859293
群馬県全体,2021年9月第5週,居酒屋・バー,-61.588068560
群馬県全体,2021年9月第5週,洋食・西洋料理,-54.115835007
群馬県全体,2021年9月第5週,肉料理,-55.028236076
群馬県全体,2021年9月第5週,鍋料理,-56.088138503
群馬県全体,2021年10月第1週,アジア・エスニック,-47.066598882
群馬県全体,2021年10月第1週,カフェ・スイーツ,-40.052723629
群馬県全体,2021年10月第1週,すべて,-40.059755162
