week,week_JP,weeknum,pref,newcase_day,newdeath_day,emergency,GZnew,cumGZ,newcaseday14,resview,in_city,in_pref,out_pref,treat,avg_temp,avg_rain,infectious_l1,infectious_l2,sum_pop,pop_resid,tests,newcase_lead1,newcase_lead2,tests_lead1,tests_lead2,cumcases,susceptible,sales_per,customers_per
2020-05-04,2020年5月第1週,19,Ibaraki,3,1,1,0,0,1,-43.714683661,19.008519318,-48.594220562,-71.330216568,Neighboring_prefs,62.10285714285715,4.071428571428571,8.844138223263217,3.994496496718575,2900861,2860000,305,0,0,407,220,168,2859832,279381.4767441861,104.97674418604652
2020-05-04,2020年5月第1週,19,Nagano,5,0,1,0,0,3,-55.939701053,17.716215204,-49.859124086,-89.007690772,Neighboring_prefs,60.87714285714286,2.375,10.004720814732003,6.491482753219167,2104381,2049000,266,1,0,312,214,75,2048925,269370.35294117645,167.02941176470588
2020-05-04,2020年5月第1週,19,Shizuoka,0,0,1,0,0,0,-51.681470428,19.32709356,-52.47101691,-85.607450736,Neighboring_prefs,65.73714285714286,4.666666666666667,11.72933866507221,0.9158378631161428,3711031,3644000,509,0,2,514,399,72,3643928,282758.3620689655,110.86206896551724
2020-05-04,2020年5月第1週,19,Tochigi,2,0,1,0,0,2,-46.429485823,17.354825076,-50.348976542,-74.886019039,Neighboring_prefs,62.85714285714286,3.7142857142857144,3.295905847787977,6.527250102310812,1972270,1934000,398,4,4,519,520,56,1933944,428753.2931034483,186.8793103448276
2020-05-04,2020年5月第1週,19,Yamanashi,0,0,1,0,0,0,-61.918842449,21.199059206,-46.707597194,-83.640858863,Yamanashi,60.73571428571428,1.3214285714285714,4.879318304884364,1.431351550064247,835496,811000,393,1,3,356,382,56,810944,344240.1111111111,135.66666666666666
2020-05-11,2020年5月第2週,20,Gunma,0,0,1,0,0,0,-46.841973053,10.424106304,-18.664702037,-51.158910094,Neighboring_prefs,70.62285714285714,0.5357142857142857,1.7349776235701375,2.335795820663029,1971121,1942000,237,2,0,166,201,147,1941853,281430.58,79.03
2020-05-11,2020年5月第2週,20,Ibaraki,0,0,1,0,0,0,-50.205577033,12.139800541,-21.109115823,-44.947351228,Neighboring_prefs,67.22857142857143,1.4285714285714286,4.012258249882299,0.5891249653660308,2899821,2860000,407,0,0,220,163,168,2859832,305687.9069767442,121.95348837209302
2020-05-11,2020年5月第2週,20,Nagano,1,0,1,0,0,1,-59.430113144,11.572330986,-20.294099045,-67.322193912,Neighboring_prefs,64.00142857142856,1.9285714285714288,6.528444806066267,1.2677120455152329,2102127,2049000,312,0,0,214,213,76,2048924,265043.0294117647,171.11764705882354
2020-05-11,2020年5月第2週,20,Shizuoka,0,0,1,0,0,0,-57.158920998,11.855259082,-21.921394856,-64.524155147,Neighboring_prefs,69.10571428571427,4.523809523809524,0.90866193762308,2.546081281360431,3720237,3644000,514,2,1,399,327,72,3643928,294698.5603448276,132.5344827586207
2020-05-11,2020年5月第2週,20,Tochigi,4,0,1,0,0,5,-51.308010928,10.947459778,-21.220871658,-50.947770031,Neighboring_prefs,69.51714285714286,0.9285714285714286,6.52931852207085,8.144983240002594,1972121,1934000,519,4,1,520,587,60,1933940,365052.9827586207,183.24137931034483
2020-05-11,2020年5月第2週,20,Yamanashi,1,0,1,0,0,2,-66.157092603,13.518396506,-17.862060397,-65.21992027,Yamanashi,65.87857142857143,1.1428571428571428,1.4858866640929698,4.2342275393871995,835355,811000,356,3,4,382,318,57,810943,292569.1666666667,139.94444444444446
2020-05-18,2020年5月第3週,21,Gunma,2,1,0,0,0,2,-27.554114968,9.939971005,-14.48335307,-48.511636506,Neighboring_prefs,62.62571428571429,8.535714285714286,2.323501140577058,2.1879925528696265,1974935,1942000,166,0,2,201,303,149,1941851,328133.57,90.44
2020-05-18,2020年5月第3週,21,Ibaraki,0,0,0,0,0,0,-37.451944105,10.963455385,-15.798723413,-43.541368515,Neighboring_prefs,60.817142857142855,14.071428571428571,0.5934980916718308,0.38519416492792,2900399,2860000,220,0,0,163,190,168,2859832,373667.43023255817,151.75581395348837
2020-05-18,2020年5月第3週,21,Nagano,0,0,0,0,0,0,-52.137173621,11.117630111,-16.889660441,-70.73434457,Neighboring_prefs,63.744285714285716,4.553571428571429,1.2440702958760432,0.1803384392433312,2102344,2049000,214,0,0,213,256,76,2048924,331937.25,213.89705882352942
2020-05-18,2020年5月第3週,21,Shizuoka,2,0,0,0,0,2,-47.672054756,10.415021375,-16.576684825,-63.21048257,Neighboring_prefs,67.55428571428573,7.904761904761905,2.536477108785525,3.367007621270911,3722459,3644000,399,1,0,327,390,74,3643926,324643.8879310345,152.8793103448276
2020-05-18,2020年5月第3週,21,Tochigi,4,0,0,0,0,4,-42.363879479,10.383938685,-16.607772664,-50.801771819,Neighboring_prefs,61.18571428571428,7.75,8.120592511281039,5.096016470459225,1976230,1934000,520,1,1,587,735,64,1933936,401712.4655172414,200.08620689655172
2020-05-18,2020年5月第3週,21,Yamanashi,3,0,0,0,0,2,-58.548025202,12.561120897,-13.971922237,-64.345867322,Yamanashi,61.815714285714286,5.821428571428571,4.226113945390896,7.135848537470089,834969,811000,382,4,3,318,396,60,810940,301035.6666666667,151.55555555555554
2020-05-25,2020年5月第4週,22,Gunma,0,0,0,0,0,0,-31.196058209,8.597039778,-12.466270554,-43.824327818,Neighboring_prefs,71.02142857142857,1.8928571428571428,2.2002176821833537,2.184747932142217,1973313,1942000,201,2,0,303,407,149,1941851,414889.96,114.4
2020-05-25,2020年5月第4週,22,Ibaraki,0,1,0,0,0,0,-31.333202275,9.410330952,-12.779223354,-39.854590279,Neighboring_prefs,67.68285714285715,3.0714285714285716,0.4143634648300262,0.4554798081651226,2897934,2860000,163,0,0,190,186,168,2859832,468396.5,189.19767441860466
2020-05-25,2020年5月第4週,22,Nagano,0,0,0,0,0,0,-45.468652978,9.392182412,-14.850552791,-67.683295197,Neighboring_prefs,64.63785714285714,1.7678571428571428,0.16885201352219997,0.20627971948834764,2099097,2049000,213,0,0,256,206,76,2048924,393861.8382352941,239.51470588235293
2020-05-25,2020年5月第4週,22,Shizuoka,1,0,0,0,0,1,-41.118349422,8.927241582,-14.696650121,-59.816761227,Neighboring_prefs,71.30857142857144,0.14285714285714285,3.397719772972437,1.4246952758843128,3722864,3644000,327,0,2,390,360,75,3643925,378868.6034482759,171.68965517241378
2020-05-25,2020年5月第4週,22,Tochigi,1,0,0,0,0,0,-36.321306948,9.018263472,-15.565595662,-47.939372771,Neighboring_prefs,68.88714285714286,5.964285714285714,5.089483239173409,2.1916416748605796,1973159,1934000,587,1,0,735,733,65,1933935,515423.0344827586,274.82758620689657
2020-05-25,2020年5月第4週,22,Yamanashi,4,1,0,0,0,4,-52.301211352,10.545762763,-10.969834324,-58.985838271,Yamanashi,64.7342857142857,1.1785714285714286,7.131769357474693,7.166136906038682,836981,811000,318,3,4,396,477,64,810936,372561.77777777775,177.61111111111111
2020-06-01,2020年6月第1週,23,Gunma,2,0,0,0,0,2,-29.135090964,12.162349358,-23.880734408,-58.312913998,Neighboring_prefs,74.60857142857142,4.607142857142857,2.194975629227475,2.278986004425834,1971661,1942000,303,0,0,407,280,151,1941849,500256.91,137.14
2020-06-01,2020年6月第1週,23,Ibaraki,0,0,0,0,0,0,-23.639699112,13.657943667,-24.892464425,-56.804839212,Neighboring_prefs,70.64857142857143,0.16666666666666666,0.4830755210396125,0.6221739047123005,2885364,2860000,190,0,2,186,115,168,2859832,501688.11627906974,198.53488372093022
2020-06-01,2020年6月第1週,23,Nagano,0,0,0,0,0,0,-38.977741876,12.649681754,-26.675780856,-82.864519731,Neighboring_prefs,70.82214285714286,0.01785714285714285,0.2026583089949615,0.2446807693952453,2104251,2049000,256,0,1,206,199,76,2048924,418510.3382352941,249.4264705882353
2020-06-01,2020年6月第1週,23,Shizuoka,0,0,0,0,0,0,-32.225219361,12.475702526,-24.978767456,-77.08257531,Neighboring_prefs,73.88857142857142,0.21428571428571427,1.46308084437467,2.497351773066015,3724546,3644000,390,2,3,360,358,75,3643925,415589.9482758621,187.56034482758622
2020-06-01,2020年6月第1週,23,Tochigi,1,0,0,0,0,1,-32.049953246,12.364978513,-27.048279196,-63.626954696,Neighboring_prefs,72.55142857142857,0.9642857142857144,2.202370103643663,1.2946863241058606,1970890,1934000,735,0,0,733,627,66,1933934,566229.3965517242,313.9655172413793
2020-06-01,2020年6月第1週,23,Yamanashi,3,0,0,0,0,3,-47.224102406,15.598531687,-26.29562908,-78.496162969,Yamanashi,69.71000000000001,0.3928571428571429,7.176390802225593,7.211434393656134,836579,811000,396,4,1,477,406,67,810933,436438.5,198.77777777777777
2020-06-08,2020年6月第2週,24,Gunma,0,0,0,0,0,0,-23.914655412,11.45731337,-21.190546481,-54.254511648,Neighboring_prefs,76.42142857142858,12.785714285714286,2.31175054385628,0.4988857247578511,1970623,1942000,407,0,1,280,298,151,1941849,562538.46,149.74
2020-06-08,2020年6月第2週,24,Ibaraki,0,0,0,0,0,0,-19.864053879,12.637014925,-22.042685171,-53.286370646,Neighboring_prefs,73.40857142857143,10.404761904761903,0.669647104562719,2.73824445032678,2881468,2860000,186,2,3,115,124,168,2859832,573944.7674418605,221.8953488372093
2020-06-08,2020年6月第2週,24,Nagano,0,0,0,0,0,0,-29.165500063,11.898326073,-24.413792782,-78.193231441,Neighboring_prefs,72.44214285714285,13.785714285714286,0.3082077021346677,1.3812674179558624,2101847,2049000,206,1,0,199,284,76,2048924,450042,259.02941176470586
2020-06-08,2020年6月第2週,24,Shizuoka,2,0,0,0,0,2,-26.416474554,12.207147025,-23.960285806,-73.759089999,Neighboring_prefs,75.14857142857143,14.047619047619047,2.570652699351426,5.692842923015283,3724588,3644000,360,3,0,358,393,77,3643923,448493.8275862069,203.5948275862069
2020-06-08,2020年6月第2週,24,Tochigi,0,0,0,0,0,0,-25.673836963,12.032928598,-25.243719573,-58.463273157,Neighboring_prefs,74.63428571428571,12.178571428571429,1.3310651828663973,0.46894518478173897,1976843,1934000,733,0,8,627,827,66,1933934,624771.1724137932,332.82758620689657
2020-06-08,2020年6月第2週,24,Yamanashi,4,0,0,0,0,4,-39.612825631,15.15431448,-25.386401737,-71.550952076,Yamanashi,72.23,4.928571428571429,7.216700434522405,5.352856429616743,837829,811000,477,1,2,406,290,71,810929,486657.72222222225,212.5
2020-06-15,2020年6月第3週,25,Gunma,0,0,0,0,0,0,-18.605838366,5.696906954,-5.202984928,-27.710902497,Neighboring_prefs,74.23571428571428,5.964285714285714,0.5278827891103219,2.0231444573516835,1974242,1942000,280,1,3,298,413,151,1941849,634092.03,170.73
2020-06-15,2020年6月第3週,25,Ibaraki,2,0,0,0,0,2,-9.965806399,6.906716157,-8.919181324,-30.706471594,Neighboring_prefs,71.06857142857143,4.857142857142857,2.7731031886465636,6.270872774290997,2880287,2860000,115,3,10,124,254,170,2859830,680528.476744186,257.5348837209302
2020-06-15,2020年6月第3週,25,Nagano,1,0,0,0,0,1,-17.622708894,6.977099474,-10.330802521,-45.510493352,Neighboring_prefs,69.00928571428571,5.285714285714286,1.4071840177136985,1.5840198009776445,2111630,2049000,199,0,0,284,321,77,2048923,543178.5147058824,300.13235294117646
2020-06-15,2020年6月第3週,25,Shizuoka,3,0,0,0,0,3,-13.856658805,7.23446659,-10.242128464,-45.938572368,Neighboring_prefs,73.82857142857142,9.523809523809524,5.760315555346195,4.11446811518473,3737514,3644000,358,0,6,393,588,80,3643920,513372.4655172414,231.3448275862069
2020-06-15,2020年6月第3週,25,Tochigi,0,0,0,0,0,0,-17.1703232,7.082955606,-11.664916657,-31.967960455,Neighboring_prefs,72.11428571428571,9.785714285714286,0.5019536542250616,8.608138616986531,1984353,1934000,627,8,13,827,1230,66,1933934,738180.8275862068,382.0689655172414
2020-06-15,2020年6月第3週,25,Yamanashi,1,0,0,0,0,1,-22.876750232,7.502494057,-8.681050461,-36.453378357,Yamanashi,69.35,5.678571428571429,5.345500467299193,3.5881233442779763,847227,811000,406,2,1,290,360,72,810928,620249.6111111111,269.94444444444446
2020-06-22,2020年6月第4週,26,Gunma,1,0,0,0,0,1,-17.589807481,5.551646488,-5.941902822,-23.857532652,Neighboring_prefs,72.95,7.535714285714286,2.141192527355694,6.271106493287496,1979049,1942000,298,3,0,413,432,152,1941848,658648.08,178.55
2020-06-22,2020年6月第4週,26,Ibaraki,3,0,0,0,0,4,-12.860397526,6.225044836,-8.557529093,-27.483235544,Neighboring_prefs,68.92571428571429,11.428571428571429,6.41700791514153,15.761759472458928,2876527,2860000,124,10,16,254,320,173,2859827,706966.7558139535,266.0348837209302
2020-06-22,2020年6月第4週,26,Nagano,0,0,0,0,0,0,-16.538001247,6.023998994,-9.64229928,-38.896996783,Neighboring_prefs,72.53857142857143,5.553571428571429,1.6832935413806314,1.2912535004920929,2114271,2049000,284,0,1,321,342,77,2048923,566790.0147058824,302.88235294117646
2020-06-22,2020年6月第4週,26,Shizuoka,0,0,0,0,0,1,-11.202007774,6.20352004,-9.022762457,-36.221523228,Neighboring_prefs,76.07428571428571,11.690476190476192,4.2842359517459,8.452148740167624,3738637,3644000,393,6,8,588,889,80,3643920,554936.8103448276,243.23275862068965
2020-06-22,2020年6月第4週,26,Tochigi,8,0,0,0,0,10,-17.707089707,6.240172318,-9.607364633,-25.42969071,Neighboring_prefs,71.26571428571428,11.357142857142858,8.721331753996232,22.29068111305731,1990244,1934000,827,13,8,1230,1363,74,1933926,760874.7586206896,383.3965517241379
2020-06-22,2020年6月第4週,26,Yamanashi,2,0,0,0,0,2,-17.985407861,7.572418153,-9.606913074,-25.692181217,Yamanashi,71.11142857142858,8.785714285714286,3.7436073521930937,4.44895597145747,852124,811000,290,1,1,360,283,74,810926,654643.8333333334,278.22222222222223
2020-06-29,2020年7月第1週,27,Gunma,3,0,0,0,0,3,-16.626018832,2.902554271,-1.946009313,-21.903034921,Neighboring_prefs,76.28,7.214285714285714,6.458382817480458,7.403021464735268,1969072,1942000,413,0,12,432,651,155,1941845,613288.28,170.26
2020-06-29,2020年7月第1週,27,Ibaraki,10,0,0,0,0,12,-15.234905753,3.878846952,-6.115536579,-14.204762848,Neighboring_prefs,73.07428571428571,11.38095238095238,15.86213789029384,30.969906195732264,2868177,2860000,254,16,26,320,480,183,2859817,690598.1860465116,257
2020-06-29,2020年7月第1週,27,Nagano,0,0,0,0,0,0,-23.938660002,3.788830935,-6.530960213,-35.673691791,Neighboring_prefs,71.45857142857143,12.946428571428571,1.479539890476695,3.678793201513749,2108921,2049000,321,1,6,342,488,77,2048923,552415,293.3382352941176
2020-06-29,2020年7月第1週,27,Shizuoka,6,0,0,0,0,5,-16.217987122,4.211058063,-7.896003424,-33.721962821,Neighboring_prefs,75.47428571428571,37.45238095238095,8.764034953568707,19.05731918208846,3720802,3644000,588,8,14,889,1252,86,3643914,512533.1465517241,221.35344827586206
2020-06-29,2020年7月第1週,27,Tochigi,13,0,0,0,0,11,-20.700277526,4.452956432,-8.527538299,-21.702890739,Neighboring_prefs,74.36428571428571,10.714285714285714,22.474549922751436,24.253242025671423,1979597,1934000,1230,8,38,1363,1530,87,1933913,713622.8965517242,368.67241379310343
2020-06-29,2020年7月第1週,27,Yamanashi,1,0,0,0,0,1,-23.148581166,4.400515749,-9.239524838,-36.509153208,Yamanashi,71.42,16.892857142857142,4.685979021027581,5.144369917794162,838830,811000,360,1,2,283,320,75,810925,631855.4444444445,278.3333333333333
2020-07-06,2020年7月第2週,28,Gunma,0,0,0,0,0,2,-17.391704511,4.954290476,-4.526948705,-34.166560692,Neighboring_prefs,77.11571428571429,10.035714285714286,7.1797432437407736,18.100989035131608,1971972,1942000,432,12,12,651,500,155,1941845,620470,173.62
2020-07-06,2020年7月第2週,28,Ibaraki,16,0,0,0,0,16,-15.848076573,6.30784154,-8.535327301,-29.553087811,Neighboring_prefs,76.58,6.4523809523809526,30.75913109322404,49.334349736900826,2868138,2860000,320,26,17,480,430,199,2859801,692387.6162790698,260.9418604651163
2020-07-06,2020年7月第2週,28,Nagano,1,0,0,0,0,2,-27.282566457,6.455024695,-13.529691827,-61.225642206,Neighboring_prefs,73.00142857142856,22.428571428571427,3.767112128950039,11.234845641024084,2106787,2049000,342,6,8,488,877,78,2048922,545463.7647058824,291.54411764705884
2020-07-06,2020年7月第2週,28,Shizuoka,8,0,0,0,0,8,-24.713493052,6.20011102,-10.054103436,-50.311721845,Neighboring_prefs,77.23142857142855,27.833333333333336,18.67634685083637,29.53903425478529,3721599,3644000,889,14,78,1252,1682,94,3643906,525172.2413793104,230.9655172413793
2020-07-06,2020年7月第2週,28,Tochigi,8,0,0,0,0,11,-23.92502053,6.419456755,-11.851832221,-38.184492879,Neighboring_prefs,76.25428571428571,10.642857142857142,24.153988352253947,50.25734269495687,1973858,1934000,1363,38,30,1530,1620,95,1933905,733632.3620689656,375.4310344827586
2020-07-06,2020年7月第2週,28,Yamanashi,1,0,0,0,0,1,-33.848525847,7.302675934,-10.989223807,-51.684596541,Yamanashi,74.13285714285715,22.142857142857142,4.758452909437909,7.173109819703394,840785,811000,283,2,8,320,399,76,810924,636629.8888888889,279.55555555555554
2020-07-13,2020年7月第3週,29,Gunma,12,0,0,0,0,10,-8.494700572,3.218375974,2.037667803,-25.770675999,Neighboring_prefs,71.07285714285715,5.535714285714286,18.03148745246731,31.20847861260082,1976549,1942000,651,12,13,500,772,167,1941833,608987.66,173.99
2020-07-13,2020年7月第3週,29,Ibaraki,26,0,0,0,0,24,-8.898517055,4.169009146,-3.857405273,-24.622108332,Neighboring_prefs,68.43714285714286,4.928571428571429,49.322175024781146,52.79641272633255,2872777,2860000,480,17,80,430,777,225,2859775,670374.0581395349,257.1860465116279
2020-07-13,2020年7月第3週,29,Nagano,6,0,0,0,0,7,-20.40306843,3.937112965,-3.87715046,-51.602806142,Neighboring_prefs,71.40071428571429,6.285714285714286,11.184065538016291,19.843171511875923,2112823,2049000,488,8,25,877,1968,84,2048916,562321.75,301.55882352941177
