date,pref,sales,customers,avg_temp,avg_rain,newcase_day,total_case,newdeath_day,total_death,emergency,GZnew,cumGZ,newcaseday14,lsales,lcustomers,sales_per,customers_per,dummy_school_closure,dummy_gathering_restriction
2020-01-28,Yamanashi,1012342,318,35.06,36.5,0,0,0,0,0,0,0,0,13.827777016403143,5.762051382780177,56241.22222222222,17.666666666666668,0,0
2020-01-28,Nagano,4608086,2318,40.28,6.25,0,0,0,0,0,0,0,0,15.343323144378154,7.748460023899697,67765.9705882353,34.088235294117645,0,0
2020-01-28,Shizuoka,8925641,3375,50.84,13.666666666666666,0,0,0,0,0,0,0,0,16.004438703779282,8.12415060330663,76945.18103448275,29.094827586206897,0,0
2020-01-29,Ibaraki,9267183,3472,53.6,62.166666666666664,0,0,0,0,0,0,0,0,16.041990007864946,8.15248607578024,107757.94186046511,40.372093023255815,0,0
2020-01-29,Tochigi,5495306,2935,50.629999999999995,44.25,0,0,0,0,0,0,0,0,15.519404831257567,7.984462732262196,94746.6551724138,50.60344827586207,0,0
2020-01-29,Gunma,9637419,2639,52.88,25.75,0,0,0,0,0,0,0,0,16.081163892149142,7.878155336503324,96374.19,26.39,0,0
2020-01-29,Yamanashi,1402381,528,44.33,10.75,0,0,0,0,0,0,0,0,14.153682064294303,6.269096283706261,77910.05555555556,29.333333333333332,0,0
2020-01-29,Nagano,4889856,2658,44.42,2.25,0,0,0,0,0,0,0,0,15.402673413164697,7.885329239273191,71909.64705882352,39.088235294117645,0,0
2020-01-29,Shizuoka,9442406,3962,54.92,1.6666666666666667,0,0,0,0,0,0,0,0,16.060721378528463,8.284504227258497,81400.05172413793,34.1551724137931,0,0
2020-01-30,Ibaraki,8293371,3252,51.2,0,0,0,0,0,0,0,0,0,15.930967078957472,8.087025470667701,96434.54651162791,37.81395348837209,0,0
2020-01-30,Tochigi,6222772,3049,49.64,0,0,0,0,0,0,0,0,0,15.643726024602799,8.022568946988255,107289.1724137931,52.56896551724138,0,0
2020-01-30,Gunma,8881404,2324,50.45,0,0,0,0,0,0,0,0,0,15.999470210578691,7.751045117971802,88814.04,23.24,0,0
2020-01-30,Yamanashi,1538321,554,43.519999999999996,0,0,0,0,0,0,0,0,0,14.246202119884064,6.317164686747284,85462.27777777778,30.77777777777778,0,0
2020-01-30,Nagano,4702228,2807,42.17,0,0,0,0,0,0,0,0,0,15.363546996910802,7.939871576361883,69150.41176470589,41.279411764705884,0,0
2020-01-30,Shizuoka,8391333,3753,51.56,0,0,0,0,0,0,0,0,0,15.942709945441953,8.23031079913502,72339.0775862069,32.35344827586207,0,0
2020-01-31,Ibaraki,15512769,5031,44.24,0,0,0,0,0,0,0,0,0,16.5571740491988,8.523374050491318,180381.03488372092,58.5,0,0
2020-01-31,Tochigi,10658346,4223,41.09,0,0,0,0,0,0,0,0,0,16.181853805188826,8.348301054933943,183764.58620689655,72.8103448275862,0,0
2020-01-31,Gunma,16110363,4310,42.89,0,0,0,0,0,0,0,0,0,16.594973287487758,8.368693183097793,161103.63,43.1,0,0
2020-01-31,Yamanashi,2247406,702,40.1,0,0,0,0,0,0,0,0,0,14.625287220204088,6.553933404025811,124855.88888888889,39,0,0
2020-01-31,Nagano,8096395,3619,35.42,0,0,0,0,0,0,0,0,0,15.906929458844905,8.193953023563742,119064.63235294117,53.220588235294116,0,0
2020-01-31,Shizuoka,16184257,5860,47.120000000000005,0,0,0,0,0,0,0,0,0,16.599549537585,8.675904882571059,139519.4568965517,50.51724137931034,0,0
2020-02-01,Ibaraki,18238589,6147,42.8,0,0,0,0,0,0,0,0,0,16.71905018216208,8.72371943690701,212076.61627906977,71.47674418604652,0,0
2020-02-01,Tochigi,12667436,5763,39.56,0,0,0,0,0,0,0,0,0,16.354545164020248,8.659213451436667,218404.06896551725,99.36206896551724,0,0
2020-02-01,Gunma,19996095,5219,42.17,0,0,0,0,0,0,0,0,0,16.8110475624545,8.560061091643414,199960.95,52.19,0,0
2020-02-01,Yamanashi,2729888,875,36.86,0,0,0,0,0,0,0,0,0,14.819771140678542,6.774223886357614,151660.44444444444,48.611111111111114,0,0
2020-02-01,Nagano,10320152,5078,34.16,0,0,0,0,0,0,0,0,0,16.149609046591394,8.532672762264625,151766.9411764706,74.67647058823529,0,0
2020-02-01,Shizuoka,19990196,8208,46.1,0,0,0,0,0,0,0,0,0,16.810752511330968,9.012864567410551,172329.27586206896,70.75862068965517,0,0
2020-02-02,Ibaraki,10706454,3959,41.84,0,0,0,0,0,0,0,0,0,16.186357295163756,8.28374674710613,124493.6511627907,46.03488372093023,0,0
2020-02-02,Tochigi,7741469,4597,40.370000000000005,0,0,0,0,0,0,0,0,0,15.862102020839098,8.433159195806228,133473.60344827586,79.25862068965517,0,0
2020-02-02,Gunma,8686471,3202,42.35,0,0,0,0,0,0,0,0,0,15.977277315796732,8.07153089355666,86864.71,32.02,0,0
2020-02-02,Yamanashi,2046837,687,38.03,0,0,0,0,0,0,0,0,0,14.531806232747927,6.532334292222349,113713.16666666667,38.166666666666664,0,0
2020-02-02,Nagano,6558917,4299,34.295,0,0,0,0,0,0,0,0,0,15.69633605582776,8.366137716496281,96454.66176470589,63.220588235294116,0,0
2020-02-02,Shizuoka,10705736,5981,47.120000000000005,0,0,0,0,0,0,0,0,0,16.18629023056174,8.696343057044556,92290.8275862069,51.560344827586206,0,0
2020-02-03,Ibaraki,6456786,2456,46.16,0,0,0,0,0,0,0,0,0,15.680642228733227,7.806289289267033,75078.90697674418,28.558139534883722,0,0
2020-02-03,Tochigi,4558885,2143,44.51,0,0,0,0,0,0,0,0,0,15.33258863404742,7.669961995473577,78601.46551724138,36.94827586206897,0,0
2020-02-03,Gunma,4308012,1447,44.78,0,0,0,0,0,0,0,0,0,15.275987102769857,7.277247726631484,43080.12,14.47,0,0
2020-02-03,Yamanashi,1188853,366,41.629999999999995,0,0,0,0,0,0,0,0,0,13.988499534724394,5.902633333401366,66047.38888888889,20.333333333333332,0,0
2020-02-03,Nagano,4389117,2608,39.245000000000005,0,0,0,0,0,0,0,0,0,15.294638625868037,7.866338923046544,64545.83823529412,38.35294117647059,0,0
2020-02-03,Shizuoka,6832540,2939,48.5,0,0,0,0,0,0,0,0,0,15.737207051139707,7.985824666418917,58901.206896551725,25.336206896551722,0,0
2020-02-04,Ibaraki,7276322,2941,43.64,0.3333333333333333,0,0,0,0,0,0,0,0,15.800136072726135,7.9865049385539955,84608.3953488372,34.19767441860465,0,0
2020-02-04,Tochigi,4077053,2540,42.53,0,0,0,0,0,0,0,0,0,15.220884981471617,7.8399193600125825,70294.0172413793,43.793103448275865,0,0
2020-02-04,Gunma,6730362,2088,45.68,0,0,0,0,0,0,0,0,0,15.722139489178792,7.643961949002529,67303.62,20.88,0,0
2020-02-04,Yamanashi,1179451,401,39.38,0,0,0,0,0,0,0,0,0,13.980559633940224,5.993961427306569,65525.055555555555,22.27777777777778,0,0
2020-02-04,Nagano,4674117,2559,37.58,0,0,0,0,0,0,0,0,0,15.357550825860068,7.847371836159788,68737.01470588235,37.63235294117647,0,0
2020-02-04,Shizuoka,9567483,3749,46.94,0,0,0,0,0,0,0,0,0,16.07388071943171,8.229244416735913,82478.30172413793,32.31896551724138,0,0
2020-02-05,Ibaraki,7670934,3147,43.16,0,0,0,0,0,0,0,0,0,15.852948939071803,8.054204897064407,89196.90697674418,36.593023255813954,0,0
2020-02-05,Tochigi,5223533,3004,41.27,0,0,0,0,0,0,0,0,0,15.468684550842884,8.007700012884026,90060.91379310345,51.793103448275865,0,0
2020-02-05,Gunma,8195435,2405,41.18,0,0,0,0,0,0,0,0,0,15.919087849898354,7.785305182539862,81954.35,24.05,0,0
2020-02-05,Yamanashi,1290238,485,36.86,0,0,0,0,0,0,0,0,0,14.070337255444569,6.184148890937483,71679.88888888889,26.944444444444443,0,0
2020-02-05,Nagano,4972663,2732,34.52,0,0,0,0,0,0,0,0,0,15.419466069464606,7.912789220690681,73127.39705882352,40.1764705882353,0,0
2020-02-05,Shizuoka,8691299,3809,45.68,0,0,0,0,0,0,0,0,0,15.977832968233635,8.245121966478605,74924.99137931035,32.83620689655172,0,0
2020-02-06,Ibaraki,8308832,3324,33.92,0,0,0,0,0,0,0,0,0,15.932829603403116,8.10892415597534,96614.32558139534,38.651162790697676,0,0
2020-02-06,Tochigi,5534787,2921,32.54,0,0,0,0,0,0,0,0,0,15.526563640999585,7.979681302387741,95427.36206896552,50.36206896551724,0,0
2020-02-06,Gunma,7310601,2316,33.08,0,0,0,0,0,0,0,0,0,15.80483604448867,7.7475968386928855,73106.01,23.16,0,0
2020-02-06,Yamanashi,1353921,473,31.46,0,0,0,0,0,0,0,0,0,14.118515385109644,6.159095388491933,75217.83333333333,26.27777777777778,0,0
2020-02-06,Nagano,4311857,2609,26.915,0,0,0,0,0,0,0,0,0,15.276879227755751,7.866722285136729,63409.66176470588,38.36764705882353,0,0
2020-02-06,Shizuoka,8953177,3707,40.64,0,0,0,0,0,0,0,0,0,16.007518999330397,8.217978203150732,77182.56034482758,31.95689655172414,0,0
2020-02-07,Ibaraki,13009851,4569,33.32,0,0,0,0,0,0,0,0,0,16.381217397694435,8.427049641563272,151277.33720930232,53.127906976744185,0,0
2020-02-07,Tochigi,8882582,3805,31.01,0,0,0,0,0,0,0,0,0,15.999602838469945,8.244071270295786,153147.9655172414,65.60344827586206,0,0
2020-02-07,Gunma,14662686,3761,32.9,0,0,0,0,0,0,0,0,0,16.500816457285403,8.232440158470336,146626.86,37.61,0,0
2020-02-07,Yamanashi,2122487,666,30.56,0,0,0,0,0,0,0,0,0,14.568099072296114,6.501289670540389,117915.94444444444,37,0,0
2020-02-07,Nagano,7715614,3807,28.085,0,0,0,0,0,0,0,0,0,15.858756625836254,8.244596756382498,113464.91176470589,55.98529411764706,0,0
2020-02-07,Shizuoka,14254194,5152,40.46,0,0,0,0,0,0,0,0,0,16.47256173716601,8.54714026778419,122880.9827586207,44.41379310344828,0,0
2020-02-08,Ibaraki,18989104,6356,39.08,0,0,0,0,0,0,0,0,0,16.759375898947578,8.757154527656606,220803.53488372092,73.90697674418605,0,0
2020-02-08,Tochigi,13208140,6044,37.13,0,0,0,0,0,0,0,0,0,16.39634386416251,8.70682132339263,227726.55172413794,104.20689655172414,0,0
2020-02-08,Gunma,18118080,4928,39.56,0,0,0,0,0,0,0,0,0,16.71242089270002,8.502688505213357,181180.8,49.28,0,0
2020-02-08,Yamanashi,3803250,1264,37.04,0,0,0,0,0,0,0,0,0,15.151366522325375,7.142036574706803,211291.66666666666,70.22222222222223,0,0
2020-02-08,Nagano,10444895,5391,33.26,0,0,0,0,0,0,0,0,0,16.1616239002655,8.592486175451668,153601.39705882352,79.27941176470588,0,0
2020-02-08,Shizuoka,20012628,8212,45.8,0,0,0,0,0,0,0,0,0,16.811874032269152,9.013351778138825,172522.6551724138,70.79310344827586,0,0
2020-02-09,Ibaraki,11325858,4268,35.18,0,0,0,0,0,0,0,0,0,16.24259898805301,8.358900612421644,131696.02325581395,49.627906976744185,0,0
2020-02-09,Tochigi,8969112,5027,34.25,0,0,0,0,0,0,0,0,0,16.009297232478968,8.522578663692576,154639.8620689655,86.67241379310344,0,0
2020-02-09,Gunma,8022928,2905,35.24,0,0,0,0,0,0,0,0,0,15.897814000496348,7.974188669286011,80229.28,29.05,0,0
2020-02-09,Yamanashi,2332788,899,33.89,0,0,0,0,0,0,0,0,0,14.662574676750324,6.80128303447162,129599.33333333333,49.94444444444444,0,0
2020-02-09,Nagano,6925766,4422,28.625,0.875,0,0,0,0,0,0,0,0,15.750759217638842,8.394347361417392,101849.5,65.02941176470588,0,0
2020-02-09,Shizuoka,11678279,6370,42.08,0,0,0,0,0,0,0,0,0,16.27324117861747,8.759354748566208,100674.81896551725,54.91379310344828,0,0
2020-02-10,Ibaraki,12254775,4430,35.78,0,0,0,0,0,0,0,0,0,16.321426214922685,8.39615486303918,142497.38372093023,51.51162790697674,0,0
2020-02-10,Tochigi,7453969,3569,34.61,0,0,0,0,0,0,0,0,0,15.824257200171802,8.18004072349016,128516.70689655172,61.53448275862069,0,0
2020-02-10,Gunma,10240471,2970,37.58,0,0,0,0,0,0,0,0,0,16.1418581726116,7.996317231796746,102404.71,29.7,0,0
2020-02-10,Yamanashi,2063126,704,34.07,0,0,0,0,0,0,0,0,0,14.539732866291082,6.556778356158042,114618.11111111111,39.111111111111114,0,0
2020-02-10,Nagano,6901835,3571,29.39,1.25,0,0,0,0,0,0,0,0,15.747297876240161,8.18060094759445,101497.57352941176,52.51470588235294,0,0
2020-02-10,Shizuoka,10328844,4205,43.16,0,0,0,0,0,0,0,0,0,16.15045092776696,8.344029572407049,89041.75862068965,36.25,0,0
2020-02-11,Ibaraki,9400647,3719,39.32,0,0,0,0,0,0,0,0,0,16.056289074658807,8.22121009392507,109309.8488372093,43.24418604651163,0,0
2020-02-11,Tochigi,7653506,4571,38.84,0,0,0,0,0,0,0,0,0,15.850674401468645,8.427487278331744,131957,78.8103448275862,0,0
2020-02-11,Gunma,8392744,3074,40.55,0,0,0,0,0,0,0,0,0,15.942878080991298,8.03073492409854,83927.44,30.74,0,0
2020-02-11,Yamanashi,1729588,649,38.66,0,0,0,0,0,0,0,0,0,14.36339378782266,6.47543271670409,96088.22222222222,36.05555555555556,0,0
2020-02-11,Nagano,5644199,3635,32.99,0.125,0,0,0,0,0,0,0,0,15.546138850015055,8.19836438996762,83002.92647058824,53.455882352941174,0,0
2020-02-11,Shizuoka,9777562,5283,45.2,0,0,0,0,0,0,0,0,0,16.09560072668094,8.572249397164315,84289.3275862069,45.543103448275865,0,0
2020-02-12,Ibaraki,7732943,3164,42.92,0,0,0,0,0,0,0,0,0,15.861000072556635,8.059592328887545,89917.94186046511,36.7906976744186,0,0
2020-02-12,Tochigi,5129809,2875,41.09,0,0,0,0,0,0,0,0,0,15.450578984485015,7.963807953231451,88444.9827586207,49.56896551724138,0,0
2020-02-12,Gunma,8185642,2275,41.99,0,0,0,0,0,0,0,0,0,15.917892201875132,7.729735331385051,81856.42,22.75,0,0
2020-02-12,Yamanashi,1721255,610,41.18,0,0,0,0,0,0,0,0,0,14.358564233886433,6.413458957167357,95625.27777777778,33.888888888888886,0,0
2020-02-12,Nagano,4029992,2334,37.894999999999996,0,0,0,0,0,0,0,0,0,15.209274948809233,7.755338812846501,59264.58823529412,34.3235294117647,0,0
2020-02-12,Shizuoka,8386122,3704,49.760000000000005,0.3333333333333333,0,0,0,0,0,0,0,0,15.942088754663308,8.21716859576607,72294.1551724138,31.93103448275862,0,0
2020-02-13,Ibaraki,7770523,3177,49.1,0.8333333333333334,0,0,0,0,0,0,0,0,15.865848030245912,8.063692634269517,90354.91860465116,36.94186046511628,0,0
2020-02-13,Tochigi,5502873,2700,50.81,0,0,0,0,0,0,0,0,0,15.520780877454671,7.90100705199242,94877.12068965517,46.55172413793103,0,0
2020-02-13,Gunma,8890962,2455,54.05,0.5,0,0,0,0,0,0,0,0,16.000545813109213,7.805882040228621,88909.62,24.55,0,0
2020-02-13,Yamanashi,1499787,520,51.53,0.5,0,0,0,0,0,0,0,0,14.220833655989484,6.253828811575473,83321.5,28.88888888888889,0,0
2020-02-13,Nagano,4581275,2650,49.010000000000005,9.5,0,0,0,0,0,0,0,0,15.33748790162813,7.882314918980268,67371.69117647059,38.970588235294116,0,0
2020-02-13,Shizuoka,8810612,3912,59.84,20.166666666666668,0,0,0,0,0,0,0,0,15.991467462014999,8.271804031154709,75953.55172413793,33.724137931034484,0,0
2020-02-14,Ibaraki,12579475,4354,51.38,0,0,0,0,0,0,0,0,0,16.347577075456346,8.378850241794492,146272.96511627908,50.627906976744185,0,0
2020-02-14,Tochigi,8838783,3907,51.26,0,0,0,0,0,0,0,0,0,15.994659755453227,8.27052509505507,152392.8103448276,67.36206896551724,0,0
2020-02-14,Gunma,14907574,3644,53.6,0,0,0,0,0,0,0,0,0,16.517379963911402,8.200837258379849,149075.74,36.44,0,0
2020-02-14,Yamanashi,2122669,665,45.14,0,0,0,0,0,0,0,0,0,14.568184817083873,6.499787040655854,117926.05555555556,36.94444444444444,0,0
2020-02-14,Nagano,7978360,3507,44.375,0,0,0,0,0,0,0,0,0,15.89224343452068,8.162516250140179,117328.82352941176,51.5735294117647,0,0
2020-02-14,Shizuoka,13055413,5052,53.78,1,0,0,0,0,0,0,0,0,16.38471339500372,8.527539483470381,112546.66379310345,43.55172413793103,0,0
2020-02-15,Ibaraki,17863198,6225,51.980000000000004,0,0,0,0,0,0,0,0,0,16.698253176733918,8.736328721332908,207711.60465116278,72.38372093023256,0,0
2020-02-15,Tochigi,12443088,5875,50.45,0,0,0,0,0,0,0,0,0,16.336675845982217,8.67846133901236,214536,101.29310344827586,0,0
2020-02-15,Gunma,19959529,5389,51.980000000000004,0,0,0,0,0,0,0,0,0,16.809217231374785,8.592115117933497,199595.29,53.89,0,0
2020-02-15,Yamanashi,3041468,1024,43.16,0,0,0,0,0,0,0,0,0,14.927850851563104,6.931471805599453,168970.44444444444,56.888888888888886,0,0
2020-02-15,Nagano,9991804,5139,42.8,0,0,0,0,0,0,0,0,0,16.117275714902608,8.54461378699223,146938.29411764705,75.57352941176471,0,0
2020-02-15,Shizuoka,19962961,8513,51.74,0,0,0,0,0,0,0,0,0,16.809389164538697,9.049349685884057,172094.49137931035,73.38793103448276,0,0
2020-02-16,Ibaraki,8940842,3435,48.44,8.166666666666666,0,0,0,0,0,0,0,0,16.006140326159905,8.14177220465645,103963.27906976744,39.94186046511628,0,0
2020-02-16,Tochigi,8172652,4450,48.2,2.5,0,0,0,0,0,0,0,0,15.916304016367471,8.400659375160286,140907.7931034483,76.72413793103448,0,0
2020-02-16,Gunma,8677683,3320,48.56,1,0,0,0,0,0,0,0,0,15.976265115519045,8.107720061910534,86776.83,33.2,0,0
2020-02-16,Yamanashi,1649239,737,45.95,9.5,0,0,0,0,0,0,0,0,14.315824527364526,6.602587892189336,91624.38888888889,40.94444444444444,0,0
2020-02-16,Nagano,6487471,4104,46.31,16.625,0,0,0,0,0,0,0,0,15.685383336311416,8.319717386850606,95403.98529411765,60.35294117647059,0,0
2020-02-16,Shizuoka,10146478,5421,53.239999999999995,32.166666666666664,0,0,0,0,0,0,0,0,16.13263720816146,8.598035579260339,87469.63793103448,46.73275862068966,0,0
2020-02-17,Ibaraki,5872467,2168,45.5,9.166666666666666,0,0,0,0,0,0,0,0,15.5857853760869,7.681560362559537,68284.5,25.209302325581394,0,0
2020-02-17,Tochigi,3788639,2201,45.5,11.75,0,0,0,0,0,0,0,0,15.147517409663347,7.696667081526462,65321.362068965514,37.94827586206897,0,0
2020-02-17,Gunma,5165854,1766,49.82,0.25,0,0,0,0,0,0,0,0,15.457580990527365,7.476472381163905,51658.54,17.66,0,0
2020-02-17,Yamanashi,1351891,549,48.92,0.25,0,0,0,0,0,0,0,0,14.1170149110332,6.3080984415095305,75105.05555555556,30.5,0,0
2020-02-17,Nagano,4870762,2799,43.79,1.125,0,0,0,0,0,0,0,0,15.39876095099139,7.937017489515454,71628.85294117648,41.161764705882355,0,0
2020-02-17,Shizuoka,6446469,3122,52.760000000000005,0.5,0,0,0,0,0,0,0,0,15.679043097010485,8.046229101075378,55573.00862068965,26.913793103448278,0,0
2020-02-18,Ibaraki,6765578,2732,41.54,4.333333333333333,0,0,0,0,0,0,0,0,15.727358255700745,7.912789220690681,78669.51162790698,31.767441860465116,0,0
2020-02-18,Tochigi,5612000,3050,41.18,0,0,0,0,0,0,0,0,0,15.540417720204488,8.022896869601457,96758.62068965517,52.58620689655172,0,0
2020-02-18,Gunma,8161446,2480,42.980000000000004,0,0,0,0,0,0,0,0,0,15.914931917123535,7.8160138391590275,81614.46,24.8,0,0
2020-02-18,Yamanashi,1305441,423,36.95,0,0,0,0,0,0,0,0,0,14.082051472687581,6.0473721790462776,72524.5,23.5,0,0
2020-02-18,Nagano,5202676,2658,32.855,0.25,0,0,0,0,0,0,0,0,15.464683666567185,7.885329239273191,76509.94117647059,39.088235294117645,0,0
2020-02-18,Shizuoka,8708084,3774,44,0,0,0,0,0,0,0,0,0,15.9797623475923,8.235890725928495,75069.68965517242,32.53448275862069,0,0
2020-02-19,Ibaraki,8784314,3493,42.26,0,0,0,0,0,0,0,0,0,15.988478188904933,8.158516244806831,102143.18604651163,40.616279069767444,0,0
2020-02-19,Tochigi,6019191,3256,41,0,0,0,0,0,0,0,0,0,15.610463422872419,8.08825472712243,103779.1551724138,56.13793103448276,0,0
2020-02-19,Gunma,8402481,2408,43.79,0,0,0,0,0,0,0,0,0,15.944037577347064,7.786551806428712,84024.81,24.08,0,0
2020-02-19,Yamanashi,1564027,482,36.68,0,0,0,0,0,0,0,0,0,14.262774463365492,6.1779441140506,86890.38888888889,26.77777777777778,0,0
2020-02-19,Nagano,4424994,2573,34.655,0,0,0,0,0,0,0,0,0,15.302779480491044,7.8528278122817445,65073.44117647059,37.838235294117645,0,0
2020-02-19,Shizuoka,9662684,4099,45.44,0,0,0,0,0,0,0,0,0,16.08378201438732,8.318498320504338,83299,35.33620689655172,0,0
2020-02-20,Ibaraki,8487181,3361,44.84,0,0,0,0,0,0,0,0,0,15.954067465459408,8.119993827725105,98688.1511627907,39.08139534883721,0,0
2020-02-20,Tochigi,5460721,2474,44.6,0.75,0,0,0,0,0,0,0,0,15.513091390285137,7.813591552952433,94150.36206896552,42.6551724137931,0,0
2020-02-20,Gunma,8676282,2489,45.41,0,0,0,0,0,0,0,0,0,15.976103653858491,7.819636302367592,86762.82,24.89,0,0
2020-02-20,Yamanashi,1392925,529,40.19,0,0,0,0,0,0,0,0,0,14.146916410680754,6.270988431858299,77384.72222222222,29.38888888888889,0,0
2020-02-20,Nagano,5017793,2858,37.175,0,0,0,0,0,0,0,0,0,15.42850075356302,7.957877358489813,73791.07352941176,42.029411764705884,0,0
2020-02-20,Shizuoka,10821180,4481,47.72,0,0,0,0,0,0,0,0,0,16.19701588273759,8.407601514786142,93286.03448275862,38.62931034482759,0,0
2020-02-21,Ibaraki,13902233,4824,46.1,0,0,0,0,0,0,0,0,0,16.44756003268051,8.481358738407021,161653.87209302327,56.093023255813954,0,0
2020-02-21,Tochigi,8877372,3822,46.129999999999995,0.25,0,0,0,0,0,0,0,1,15.999016125221763,8.248529124800218,153058.1379310345,65.89655172413794,0,0
2020-02-21,Gunma,15714288,4023,47.93,0,0,0,0,0,0,0,0,0,16.570080920155913,8.299783171949787,157142.88,40.23,0,0
2020-02-21,Yamanashi,2091431,704,42.26,0,0,0,0,0,0,0,0,0,14.553359078643638,6.556778356158042,116190.61111111111,39.111111111111114,0,0
2020-02-21,Nagano,6962824,3454,40.235,0,0,0,0,0,0,0,0,0,15.756095697143934,8.147288258706624,102394.4705882353,50.794117647058826,0,0
2020-02-21,Shizuoka,16762189,6152,50.18,0,0,0,0,0,0,0,0,0,16.63463625308154,8.72453251118548,144501.62931034484,53.03448275862069,0,0
2020-02-22,Ibaraki,19250564,6340,52.64,4.166666666666667,0,0,0,0,0,0,0,0,16.773050916970167,8.754634047431272,223843.76744186046,73.72093023255815,0,0
2020-02-22,Tochigi,13237443,5885,50,0,1,1,0,0,0,0,0,0,16.39855996293352,8.680162019694377,228231.77586206896,101.46551724137932,0,0
2020-02-22,Gunma,18840257,5154,50.45,0,0,0,0,0,0,0,0,0,16.75150646820841,8.54752839121231,188402.57,51.54,0,0
2020-02-22,Yamanashi,2981299,941,46.94,4.5,0,0,0,0,0,0,0,0,14.907869669542418,6.846943139585379,165627.72222222222,52.27777777777778,0,0
2020-02-22,Nagano,11140773,5386,45.275,4.375,0,0,0,0,0,0,0,0,16.22612217964314,8.591558273371545,163834.89705882352,79.20588235294117,0,0
2020-02-22,Shizuoka,19962780,8170,53.54,18.5,0,0,0,0,0,0,0,0,16.80938009770635,9.008224187854049,172092.93103448275,70.43103448275862,0,0
2020-02-23,Ibaraki,16718928,5982,48.620000000000005,0,0,0,0,0,0,0,0,0,16.63205204873285,8.696510239189893,194406.13953488372,69.55813953488372,0,0
2020-02-23,Tochigi,11408734,5907,46.76,0,0,1,0,0,0,0,0,0,16.249889760379897,8.683893367307235,196702.3103448276,101.84482758620689,0,0
2020-02-23,Gunma,14092651,4559,47.12,0,0,0,0,0,0,0,0,0,16.461164013799745,8.424858580213442,140926.51,45.59,0,0
2020-02-23,Yamanashi,2972309,1143,43.07,0,0,0,0,0,0,0,0,0,14.90484964980555,7.04141166379481,165128.27777777778,63.5,0,0
2020-02-23,Nagano,9994809,5573,38.615,0.75,0,0,0,0,0,0,0,0,16.11757641617927,8.625688787569537,146982.48529411765,81.95588235294117,0,0
2020-02-23,Shizuoka,16848643,8356,49.88,0,0,0,0,0,0,0,0,0,16.63978067739497,9.030735122676456,145246.9224137931,72.03448275862068,0,0
2020-02-24,Ibaraki,9404376,3855,45.68,0,0,0,0,0,0,0,0,0,16.056685670828763,8.25712628599743,109353.20930232559,44.825581395348834,0,0
2020-02-24,Tochigi,7124085,4468,45.77,0,0,1,0,0,0,0,0,0,15.778991854819667,8.404696160189092,122829.05172413793,77.03448275862068,0,0
2020-02-24,Gunma,6331586,2562,49.1,0,0,0,0,0,0,0,0,0,15.661061315659808,7.848543482456679,63315.86,25.62,0,0
2020-02-24,Yamanashi,1991460,868,41.54,0,0,0,0,0,0,0,0,0,14.50437859603933,6.7661917146603505,110636.66666666667,48.22222222222222,0,0
2020-02-24,Nagano,5952069,3933,39.515,0,0,0,0,0,0,0,0,1,15.599249448169806,8.27715777243181,87530.42647058824,57.838235294117645,0,0
2020-02-24,Shizuoka,10020917,5503,48.68,0,0,0,0,0,0,0,0,0,16.12018516639964,8.613048677059759,86387.21551724138,47.439655172413794,0,0
2020-02-25,Ibaraki,7275434,2874,46.82,5,0,0,0,0,0,0,0,0,15.800014025599848,7.96346006663897,84598.06976744186,33.41860465116279,0,0
2020-02-25,Tochigi,4339733,2493,46.4,3.75,0,1,0,0,0,0,0,0,15.283323383446783,7.821242083523558,74822.9827586207,42.98275862068966,0,0
2020-02-25,Gunma,6633331,2006,47.75,3.25,0,0,0,0,0,0,0,0,15.707617649267755,7.603897968521881,66333.31,20.06,0,0
2020-02-25,Yamanashi,1619712,549,41.99,0.25,0,0,0,0,0,0,0,0,14.297758913626447,6.3080984415095305,89984,30.5,0,0
2020-02-25,Nagano,4638360,2643,38.21,6.5,1,1,0,0,0,0,0,1,15.349871413449012,7.879669914604289,68211.17647058824,38.86764705882353,0,0
2020-02-25,Shizuoka,7416652,3260,51.68,0.6666666666666666,0,0,0,0,0,0,0,0,15.819238300378368,8.089482474360754,63936.65517241379,28.103448275862068,0,0
2020-02-26,Ibaraki,8124500,3213,44.84,2.3333333333333335,0,0,0,0,0,0,0,0,15.910394745824968,8.074960359115858,94470.93023255814,37.36046511627907,0,0
2020-02-26,Tochigi,5614813,2960,44.24,0.5,0,1,0,0,0,0,0,0,15.540918841949166,7.992944547318106,96807.12068965517,51.03448275862069,0,0
2020-02-26,Gunma,9581744,2451,45.41,1.5,0,0,0,0,0,0,0,0,16.07537017930771,7.804251383528112,95817.44,24.51,0,0
2020-02-26,Yamanashi,1682535,589,42.26,0.5,0,0,0,0,0,0,0,0,14.335812142662068,6.3784261836515865,93474.16666666667,32.72222222222222,0,0
2020-02-26,Nagano,4657402,2419,38.975,1.625,1,2,0,0,0,0,0,0,15.353968339905322,7.791109510610028,68491.20588235294,35.5735294117647,0,0
2020-02-26,Shizuoka,8718766,3644,50.3,4.166666666666667,0,0,0,0,0,0,0,0,15.980988272109677,8.200837258379849,75161.77586206897,31.413793103448278,0,0
2020-02-27,Ibaraki,7858606,3133,40.16,0,0,0,0,0,0,0,0,0,15.877119794986797,8.049746290952191,91379.139534883725,36.43023255813954,0,0
