ID,Date_approval,Type,Name,Address
921,2020-11-06,Food,山水徳間の里　そば処　ひのき,南部町福士18080
922,2020-11-06,Food,カフェアニス,南アルプス市荊沢１３０９
923,2020-11-06,Food,甲州善光寺　君作そば店,甲府市東光寺町１３３８
924,2020-11-06,Food,食事処　沢妻亭,笛吹市芦川町新井原１９０３
925,2020-11-06,Food,清里ハム　リゾナーレ店,北杜市小淵沢町129番1 リゾナーレ八ヶ岳 ピーマン通り
926,2020-11-06,Food,西沢渓谷蒟蒻館,山梨市三富川浦1822-17
927,2020-11-06,Food,ミスタードーナツ　イトーヨーカドー甲府昭和店,昭和町西条13-1　イトーヨーカドー甲府昭和1階フードコート
928,2020-11-06,Food,アルプスの酒場　ばりすけ,南アルプス市小笠原1333ｰ4
929,2020-11-06,Food,御食事処　南部路,南部町中野４８２１番地１
930,2020-11-06,Food,タイジャスミン,甲府市貢川2-2-18
931,2020-11-06,Food,寛酔,甲府市丸の内１－７－５
932,2020-11-06,Food,マクドナルド双葉イツモア店,甲斐市龍地4445-1
933,2020-11-06,Food,koo cafe,山中湖村山中300-19
934,2020-11-06,Food,やながわ亭,大月市梁川町新倉427
935,2020-11-06,Food,居酒屋だるま,都留市東桂3886番地の1
936,2020-11-06,Food,中国料理　天星苑,甲府市貢川1-6-25
937,2020-11-06,Food,お食事処　笛吹,笛吹市一宮町田中1574-2
938,2020-11-06,Food,和食処　ひな菊,北杜市長坂町大八田4280-1
939,2020-11-06,Food,居酒屋　都呂松,富士河口湖町船津1650-3
940,2020-11-06,Food,亀鶴,市川三郷町市川大門467-1
941,2020-11-06,Food,Vit,昭和町河西621-1
942,2020-11-06,Food,蛮蛮,甲府市北口2-5-12
943,2020-11-06,Food,万葉亭　花菱,山梨市上神内川1474
944,2020-11-06,Food,魚利,南アルプス市上八田1016-2
945,2020-11-06,Food,割烹　ひので,南アルプス市小笠原486-7
946,2020-11-06,Food,食事処　幸楽　大里店,甲府市大里町2373-1
947,2020-11-06,Food,食事処　幸楽本店,甲府市後屋町668-2
948,2020-11-06,Food,焼肉ハウス新羅,笛吹市石和町四日市場1853-1
949,2020-11-06,Food,中国料理　香港飯店,甲府市朝気1-3-23
950,2020-11-06,Food,山田屋,上野原市上野原3649
951,2020-11-06,Food,酉まさ,富士河口湖町船津4642-1
952,2020-11-06,Food,升亭,甲斐市竜王1044-1
953,2020-11-06,Food,居酒屋DINING奨,富士吉田市下吉田1-22-29
954,2020-11-06,Food,和食処 かえで,南アルプス市在家塚1174
955,2020-11-06,Food,御食事処 花藤,甲州市塩山上粟生野1101
956,2020-11-06,Food,魚ZENZOW,北杜市大泉町西井出8240-6989
957,2020-11-06,Food,engawa cafe,北杜市高根町東井出155
958,2020-11-06,Food,ことぶき,甲斐市富竹新田2241-10
959,2020-11-06,Food,売店　弥生庵,忍野村忍草107
960,2020-11-06,Food,サブウェイ　イオンモール甲府昭和店,昭和町飯喰1505－1
961,2020-11-06,Food,庄や大月店,大月市大月1ー3ー3
962,2020-11-06,Food,椀・さし　いなほ,笛吹市石和町川中島465-1　斉藤店舗
963,2020-11-06,Food,職人料理馳走亭,甲府市宮原町1316
964,2020-11-06,Food,BAR SPY,昭和町清水新居292ダイタ昭和モール新館102
965,2020-11-06,Food,レストラン清渓,山中湖村平野506-296
966,2020-11-06,Food,焼肉ATSU,甲府市和戸町962-5
967,2020-11-06,Food,ゆめの屋,北杜市高根町清里3545-36
968,2020-11-06,Food,パティスリー アン,忍野村忍草 63-3
969,2020-11-06,Food,大西商店,上野原市上野原2009
970,2020-11-06,Food,彩食しん,甲府市山宮町680
971,2020-11-06,Food,味の民芸 甲府上石田店,甲府市上石田3-6-33
972,2020-11-06,Food,麺屋　かばちたれ,笛吹市石和町川中島465
973,2020-11-06,Food,マルキン本舗　きららシティ店,北杜市長坂町大八田１６０
974,2020-11-06,Food,麦秋庵,甲斐市西八幡4403-4
975,2020-11-06,Food,さらしな,笛吹市石和町市部789-67
976,2020-11-06,Food,Bistro Village je-je(柔寿),中央市井之口605-2
977,2020-11-06,Food,もりもり寿し甲府昭和店,昭和町飯喰1505番地1イオンモール甲府昭和
978,2020-11-06,Food,庄や　山梨市駅前店,山梨市上神内川1559ー1　ステーションビル竹川１階
979,2020-11-06,Food,旬彩酒房たわら,昭和町西条155-5
980,2020-11-06,Food,道の駅みとみ,山梨市三富川浦１８２２－１
981,2020-11-06,Food,トラットリア イタリアン シチリナ,甲斐市竜王新町219-7
982,2020-11-06,Food,季酔,昭和町西条1987-4
983,2020-11-06,Food,IL POGGIO,市川三郷町大塚4461-4
984,2020-11-06,Food,達磨家,甲府市丸の内1-13-9
985,2020-11-06,Food,さんさい,山中湖村山中１０３
986,2020-11-06,Food,吉田のうどん　蔵ノ介,富士河口湖町船津２４９２番地１０
987,2020-11-06,Food,魚竹鮨,北杜市高根町箕輪新町818
988,2020-11-06,Food,レストラン　花ふじ,南アルプス市百々1822-6
989,2020-11-06,Food,十五夜　本店,上野原市上野原2004
990,2020-11-06,Food,旭寿し,笛吹市八代町米倉299-1
991,2020-11-06,Food,Cafe&Restaurant SIEG,上野原市上野原3632スコールプラザ2F
992,2020-11-06,Food,ゼフィール,甲斐市龍地4561
993,2020-11-06,Food,串揚げ割烹　三松,甲府市富士見2-8-15
994,2020-11-06,Food,高原食堂,北杜市高根町清里3545-6001
995,2020-11-06,Food,居酒屋　膳や,甲府市丸の内2丁目1-10アルカディアビル2F
996,2020-11-06,Food,四季の味　茂花,甲府市中央4丁目5-10
997,2020-11-06,Food,七福神,北杜市小淵沢町2142-1
998,2020-11-06,Food,信州蕎麦　そば壱,昭和町清水新居1020-1
999,2020-11-06,Food,鰻割烹　横内,甲府市丸の内2丁目9-25
1000,2020-11-06,Food,オーチャードカフェ　街の駅やまなし店,山梨市上神内川1229-1
1001,2020-11-06,Food,庄や石和駅前店,笛吹市石和町駅前3ー2　ニューバリー館２階
1002,2020-11-06,Food,勝沼食堂パパソロッテ,甲州市勝沼町菱山3577-6
1003,2020-11-06,Food,Wine Cellar HASEBE 長谷部酒店,大月市猿橋町猿橋200
1004,2020-11-06,Food,サラダボウルキッチン　白州べるが,北杜市白州町白須８０５６
1005,2020-11-06,Food,田舎亭,甲府市山宮町３６４－１
1006,2020-11-06,Food,肉ビストロKAGURA,昭和町西条664-1
1007,2020-11-06,Food,La Bonne Table A.La.Carte.,都留市田原3-1-3
1008,2020-11-06,Food,味処そばの実,甲州市大和町初鹿野2248
1009,2020-11-06,Food,ベーカリーレストラン　サンマルク　イオンモール甲府昭和店,昭和町飯喰1505-1
1010,2020-11-06,Food,手打ち蕎麦わかお,甲府市中央1-18-4
1011,2020-11-06,Food,ももや売店,富士河口湖町西湖字根場２８２４－７
1012,2020-11-06,Food,味処 たき,甲府市長松寺町7-7
1013,2020-11-06,Food,とんかつ　ゆう,南アルプス市西野1356-3
1014,2020-11-06,Food,瑞祥,昭和町清水新居1678
1015,2020-11-06,Food,ラ・ヴェルデュール木村屋,富士河口湖町小立8017－1
1016,2020-11-06,Food,鶏焼やみつき　本店,富士吉田市上吉田4249-1
1017,2020-11-06,Food,鶏焼やみつき　下吉田店,富士吉田市下吉田5-18-27
1018,2020-11-06,Food,レストランyamanakatei,富士河口湖町船津1759-1
1019,2020-11-06,Food,FRAME,昭和町西条5047
1020,2020-11-06,Food,KURU,甲府市緑ヶ丘1-16-3
1021,2020-11-06,Food,割烹　あし川,甲州市塩山上於曾1094
1022,2020-11-06,Food,串揚げ深澤亭,甲府市湯村２－6－１６
1023,2020-11-06,Food,中華味平,山梨市東59-1
1024,2020-11-06,Food,一福食堂,上野原市新田1053
1025,2020-11-06,Food,自家焙煎珈琲豆の店「彩香房」,北杜市小淵沢町上笹尾3261-134
1026,2020-11-06,Food,モスバーガー富士山駅前店,富士吉田市上吉田2-5-1 富士急ターミナルビル1F
1027,2020-11-06,Food,モスバーガーフォレストモール富士河口湖店,富士河口湖町小立8017－1
1028,2020-11-06,Food,モスバーガー下吉田店,富士吉田市下吉田6-24-25
1029,2020-11-06,Food,杜の楽園　カフェ太陽の蔵,北杜市明野町三之蔵237
1030,2020-11-06,Food,がんちゃ,甲府市上今井町191-1
1031,2020-11-06,Food,和の食　鮨　やまむら,甲府市緑が丘1-15-10
1032,2020-11-06,Food,リストランテ　プロヴァンス,富士河口湖町長浜146-3
1033,2020-11-06,Food,お食事処日野原　篁醇亭,甲府市美咲1-17-6
1034,2020-11-06,Food,レストラン ベルマリン,甲府市向町179-3
1035,2020-11-06,Food,日本料理　遊,昭和町西条5299
1036,2020-11-06,Food,濱野屋,大月市大月1-3-3
1037,2020-11-06,Food,カレーハウス　JIB（ジブ）　山中湖,山中湖村山中401ー１
1038,2020-11-06,Food,和風焼肉　和志牛,甲府市上小河原町1236－1
1039,2020-11-06,Food,和風焼肉　和志牛　昭和店,昭和町清水新居１３４０
1040,2020-11-06,Food,リストランテロマーニャ,甲斐市篠原2882-3
1041,2020-11-06,Food,今再珈琲店,甲府市湯村3-2-44
1042,2020-11-06,Food,YES！BAGEL,北杜市白州町白須259-1
1043,2020-11-06,Food,レストランちよだ,笛吹市春日居町小松855
1044,2020-11-06,Food,和ダイニング　かつね,南アルプス市下今井342-2
1045,2020-11-06,Food,LAWNS BAR(ロンズバー）,甲府市中央1-2-7
1046,2020-11-06,Food,BAR &Cafe LIBERTA 上條,大月市大月1-5-6  1F
1047,2020-11-06,Food,大衆割烹　石川,甲府市城東２丁目４ー７
1048,2020-11-06,Food,食の工房・居酒屋・ぽんぽこ,甲府市里吉4-2-17ローランド富士101
1049,2020-11-06,Food,どさん子甲府若草店,南アルプス市浅原238
1050,2020-11-06,Food,どさん子×とり鉄　山梨玉穂医大前店,中央市若宮29-6
1051,2020-11-06,Food,麺屋 甲武信,甲府市丸の内1-16-1
1052,2020-11-06,Food,清涼カフェ　さくら,富士吉田市上吉田東1-16-31
1053,2020-11-06,Food,徽典館　丸の内店,甲府市丸の内1-8-10
1054,2020-11-06,Food,居酒屋　純平,甲府市増坪町698-4
1055,2020-11-06,Food,活・粋　すし長,甲府市国母7-4-27
1056,2020-11-06,Food,ひさご食堂,笛吹市御坂町下野原1192
1057,2020-11-06,Food,鮨正,甲府市善光寺2丁目4-16
1058,2020-11-06,Food,(有)髙野牛肉店,甲府市丸の内3-16-3
1059,2020-11-06,Food,タイガー食堂,富士吉田市富士見6-13-36
1060,2020-11-06,Food,山梨大学生活協同組合,甲府市武田4-4-37
1061,2020-11-06,Food,郷土料理　和十郎,山中湖村山中232-7
1062,2020-11-06,Food,ふくや食堂,甲斐市西八幡4100-2
1063,2020-11-06,Food,橋本屋,甲府市猪狩町１３３８
1064,2020-11-13,Food,すし礎,甲斐市下今井2763
1065,2020-11-13,Food,らーめん金行　河口湖店,富士河口湖町船津3636番地
1066,2020-11-13,Food,えびそば金行　甲府昭和店,昭和町西条4307-5
1067,2020-11-13,Food,ぺッパーランチ　イオンモール甲府昭和店,昭和町飯喰1505－1　イオンモール甲府昭和店３Ｆフードコート
1068,2020-11-13,Food,デザート王国イオンモール甲府昭和,昭和町飯喰1505-1
1069,2020-11-13,Food,カフェ　コットンウィード,北杜市小淵沢町2790-6
1070,2020-11-13,Food,㐂久好,昭和町飯喰1505番地1
1071,2020-11-13,Food,カレーハウスcoco壱番屋　甲府国母店,甲府市国母2-3-15
1072,2020-11-13,Food,焼肉　佐藤,上野原市上野原1769-1　2F
1073,2020-11-13,Food,レストラン鎌倉,都留市上谷5-9-15
1074,2020-11-13,Food,ふぐの富久亭,甲府市中央四丁目3-13
1075,2020-11-13,Food,モスバーガーイオンモール甲府昭和店,昭和町飯喰1505-1
1076,2020-11-13,Food,季節料理　えん,昭和町西条3804-1
1077,2020-11-13,Food,ポッポイトーヨーカドー甲府昭和店,昭和町西条13－1　イトーヨーカドー甲府昭和店1階
1078,2020-11-13,Food,お好み焼き一丁,笛吹市石和町下平井105-5
1079,2020-11-13,Food,桃園茶寮,昭和町飯喰1505-1
1080,2020-11-13,Food,茜屋　甲府店,甲府市丸の内1-8-11　八光地産ビル1.2F
1081,2020-11-13,Food,炙　甲府駅前店,甲府市丸の内1-2-11　サン黒澤ビル4F
1082,2020-11-13,Food,天龍,上野原市上野原1684-1
1083,2020-11-13,Food,すき家　イオンモール甲府昭和店,昭和町飯喰1505-1
1084,2020-11-13,Food,豚屋とん一　イオンモール甲府昭和店,昭和町飯喰1505番地1
1085,2020-11-13,Food,伝説のすた丼屋　談合坂SA（下り線）店,上野原市野田尻７１０
1086,2020-11-13,Food,ナデシコ,西桂町小沼2742-1
1087,2020-11-13,Food,新次亭,甲府市和戸町1031-2
1088,2020-11-13,Food,サーティワンアイスクリームイオンモール甲府昭和,昭和町飯喰1505-1
1089,2020-11-13,Food,とんかつ一力,韮崎市旭町上條南割3314-244
1090,2020-11-13,Food,果汁工房果琳,昭和町飯喰1505番地1
1091,2020-11-13,Food,手打ち蕎麦  はな花,山梨市万力1094
1092,2020-11-13,Food,THE TEPPAN 靜庵,道志村長又12603-5
1093,2020-11-13,Food,炭火串焼　花いち,笛吹市石和町唐柏135-2
1094,2020-11-13,Food,サンマルクカフェ　イオンモール甲府昭和店,昭和町飯喰1505-1
1095,2020-11-13,Food,いきなりステーキ　イオンモール甲府昭和店,昭和町飯喰1505-1　レストランコート１Ｆ
1096,2020-11-13,Food,大衆割烹　春波,都留市田野倉1071-3
1097,2020-11-13,Food,バガボンド　白根,南アルプス市六科1439
1098,2020-11-13,Food,La'Soba,韮崎市中田町中條1178-1
1099,2020-11-13,Food,福音鮨,中央市若宮36-6
1100,2020-11-13,Food,赤富士,笛吹市石和町川中島110
1101,2020-11-13,Food,SUNKING Cafe,甲州市勝沼町休息1305-2
1102,2020-11-13,Food,勝沼ゴルフコースレストラン,甲州市勝沼町中原字向原5368-1
1103,2020-11-13,Food,居酒屋巽,富士河口湖町河口829
1104,2020-11-13,Food,くるまやラーメン上阿原店,甲府市上阿原419
1105,2020-11-13,Food,みやこいち富士川店,富士川町青柳町973-1
1106,2020-11-13,Food,くるまやラーメン双葉店,甲斐市龍地4405-6
1107,2020-11-13,Food,富竹農園,甲斐市富竹新田2058-4
1108,2020-11-13,Food,食事処かなめ,笛吹市石和町河内182-2
1109,2020-11-13,Food,Ｃａｆｅ　ｄｅ　Ｂｏｕｌｏｇｎｅ,富士河口湖町船津５５２１－２
1110,2020-11-13,Food,たちばな喫茶店,富士河口湖町船津932
1111,2020-11-13,Food,カフェバル　バナノア,大月市猿橋町桂台1-112-1
1112,2020-11-13,Food,談合坂サービスエリア（下り線）麺工房,上野原市野田尻710
1113,2020-11-13,Food,カフェレストラン　マドリード,富士吉田市下吉田５－１８－２９
1114,2020-11-13,Food,談合坂サービスエリア（下り線）ラーメン大皇,上野原市野田尻710
1115,2020-11-13,Food,談合坂サービスエリア（下り線）ハイウェイすき家,上野原市野田尻710
1116,2020-11-13,Food,割烹　天野,富士河口湖町船津3595-1
1117,2020-11-13,Food,うけもち,甲府市徳行１－９－２６
1118,2020-11-13,Food,甲州市勝沼ぶどうの丘「天空の湯」,甲州市勝沼町菱山5093
1119,2020-11-13,Food,イタリア食堂　ラルーチェ,富士河口湖町船津3317
1120,2020-11-13,Food,そば処　好庵,南アルプス市曲輪田1086-1
1121,2020-11-13,Food,レストラン　クリザンテーム　シゲトモ,甲府市伊勢2-12-18
1122,2020-11-13,Food,西湖レストハウス,富士河口湖町西湖2502
1123,2020-11-13,Food,呑み食い処　吟,甲府市寿町27-6
1124,2020-11-13,Food,Trecavallo,北杜市小淵沢町10265八ヶ岳ロングライディング2階
1125,2020-11-13,Food,奥京　小瀬店,甲府市上町380-4
1126,2020-11-13,Food,うまいもん処えがお屋　韮崎店,韮崎市中田町小田川1380
1127,2020-11-13,Food,中華料理　八仙,大月市大月1-11-18
1128,2020-11-13,Food,cafe&gallery　亜徒里絵,大月市大月1-6-5
1129,2020-11-13,Food,古民家麺処かつら,大月市大月1-2-7
1130,2020-11-13,Food,月カフェ,大月市大月1-3-20
1131,2020-11-13,Food,かどや食堂,大月市大月1-5-21
1132,2020-11-13,Food,そば処　大和,大月市大月2-6-24
1133,2020-11-13,Food,居酒屋　桂川,大月市御太刀1-2-5
1134,2020-11-13,Food,手打ちうどん吉田屋,大月市大月3-1-15
1135,2020-11-13,Food,きんかん,大月市大月1-4-9
1136,2020-11-13,Food,森屋鮨,大月市大月1-9-2
1137,2020-11-13,Food,寿司割烹　はせ川,大月市大月2-1-6
1138,2020-11-13,Food,Lake Side Cabin（レイクサイドキャビン）,山中湖村山中226
1139,2020-11-13,Food,和食　藤原,山中湖村平野506-296
1140,2020-11-13,Food,笑点,甲府市国母6-6-9
1141,2020-11-13,Food,河口湖カントリーコテージBan,富士河口湖町河口2092
1142,2020-11-13,Food,くずし割烹　はる将,甲府市丸の内3-10-2
1143,2020-11-13,Food,鮨処　やすけ,甲府市徳行2-5-3　テラスショップC
1144,2020-11-13,Food,Camp California,山中湖村平野508-618
1145,2020-11-13,Food,カフェナナカラ,笛吹市一宮町狐新居123-1
1146,2020-11-13,Food,家庭DiningNAGOMI　和美,道志村笹久根2720
1147,2020-11-13,Food,かげろう珈琲,甲府市下飯田1-4-8　ミキハウスⅡ　101
1148,2020-11-13,Food,甲州手打ちうどん　信玄,甲州市勝沼町綿塚600-1
1149,2020-11-13,Food,PAUSE,北杜市小淵沢町上笹尾3215-12
1150,2020-11-13,Food,地鶏やきとり三四郎,甲府市中央1-4-8KAGビル１F北
1151,2020-11-13,Food,食楽酒　福わ家,南アルプス市小笠原471-9
1152,2020-11-13,Food,古志路,山中湖村平野508-375
1153,2020-11-13,Food,丸八焼鳥店　平和通り店,甲府市丸の内2-16-7
1154,2020-11-13,Food,びっくりドンキー 甲府昭和店,甲府市国母5丁目20-24
1155,2020-11-13,Food,ワインバーイタリアン,笛吹市春日居町小松855
1156,2020-11-13,Food,居酒屋さんばん,韮崎市富士見1-6-26
1157,2020-11-13,Food,洋風レストラン・バー　Ｌｕｃｃａ,甲府市相生2-3-17　いずぎビル2Ｆ
1158,2020-11-13,Food,おいで屋,中央市西花輪2724-1
1159,2020-11-13,Food,フレッシュウォーター,富士河口湖町船津1868-9
1160,2020-11-13,Food,カフェ　ブラン,甲府市国母3-10-4
1161,2020-11-13,Food,バッカス,甲府市中央1-2-4浅草街ビル1階G-1
1162,2020-11-13,Food,食彩ぐぅ,甲斐市龍地3296-3
1163,2020-11-13,Food,築地銀だこ　イオンモール甲府昭和店,昭和町飯喰1505-1
1164,2020-11-13,Food,居酒屋「みなみ」,笛吹市八代町南378-7
1165,2020-11-13,Food,レストランスター苑,山梨市下栗原1455
1166,2020-11-13,Food,丸天　さかな屋,忍野村忍草114
1167,2020-11-13,Food,韓国料理　スック,甲府市城東3-13-19
1168,2020-11-13,Food,韮崎むぎとろ,韮崎市若宮3丁目802番地
1169,2020-11-13,Food,鮨処花桜,甲府市中央2-9-13
1170,2020-11-13,Food,そば処　貴楽,甲斐市西八幡２１８９－１
1171,2020-11-13,Food,自慢屋,甲府市丸の内1-7-7
1172,2020-11-13,Food,宴庵ふるや,富士河口湖町船津2770-2
1173,2020-11-13,Food,華中華本店,甲府市丸の内2丁目19-4
1174,2020-11-13,Food,港屋食堂,身延町身延3647
1175,2020-11-13,Food,樺中華伊勢店,甲府市伊勢1丁目2-15
1176,2020-11-13,Food,中国料理　大黒天,富士吉田市新西原4-11-11
1177,2020-11-13,Food,すき家　甲府国玉店,甲府市国玉町975-1
1178,2020-11-13,Food,お食事喫茶　岬,富士河口湖町西湖701-3
1179,2020-11-13,Food,王記厨房　イオンモール甲府昭和店,昭和町飯喰1505-1 イオンモール甲府昭和３F
1180,2020-11-13,Food,はやぶさ温泉,山梨市牧丘町隼818-1
1181,2020-11-13,Food,海山,甲府市後屋町552-1
1182,2020-11-13,Food,料亭　六玄,昭和町西条3600
1183,2020-11-13,Food,LYON,富士河口湖町船津7578-9
1184,2020-11-13,Food,家庭料理キッチンそら,甲府市善光寺1-22-1
1185,2020-11-13,Food,串LABO,甲府市大里町1560-5
1186,2020-11-13,Food,寿司うまいもん処　せんりゅう,甲府市小曲町85-4
1187,2020-11-13,Food,居酒屋ますかっと,甲府市桜井町314
1188,2020-11-20,Food,OASIS～オアシス～,甲府市中央1-6-4甲府ぐるめ横丁内
1189,2020-11-20,Food,こうしゅう庵,昭和町河西1023ハッピープラザ1-1
1190,2020-11-20,Food,ナンハウス,韮崎市富士見1-6-31
1191,2020-11-20,Food,富士浅間屋,富士吉田市浅間二丁目５番２３号
1192,2020-11-20,Food,奥藤　飯田第四分店,甲府市飯田4-8-26
1193,2020-11-20,Food,みやこいち　昭和南店,昭和町河東中島1830-1
1194,2020-11-20,Food,みやこいち　本店,昭和町清水新居1553
1195,2020-11-20,Food,寿司もちづき,都留市つる1-5-17
1196,2020-11-20,Food,縁～enishi～,大月市大月1-11-19-B1
1197,2020-11-20,Food,奥藤　第5分店,甲斐市下今井2964-1
1198,2020-11-20,Food,丸八やきとり店,甲府市中央2-13-14
1199,2020-11-20,Food,御食事処　くさしお,早川町草塩321-1
1200,2020-11-20,Food,大黒屋　荒川ダム店,甲府市高町454-3番地
1201,2020-11-20,Food,料亭　安部,北杜市須玉町若神子1479-2
1202,2020-11-20,Food,ろばた焼　甲斐,富士吉田市中曽根2-9-16
1203,2020-11-20,Food,メキシコ風居酒屋 to-mo.,大月市御太刀1-2-23
1204,2020-11-20,Food,深川,甲斐市名取656-1
1205,2020-11-20,Food,暖家　甲斐双葉店,甲斐市志田字柿木645-1 ラザウォーク甲斐双葉1F
1206,2020-11-20,Food,五穀　甲府昭和店,昭和町飯喰1505-1 イオンモール甲府昭和1F
1207,2020-11-20,Food,和食とうなぎ　いちよし,甲府市荒川2-6-13
1208,2020-11-20,Food,麺・飯・点　酔湖伝,山梨市上神内川1330-1
1209,2020-11-20,Food,とんかつ二葉,北杜市大泉町西井出8240-1790
1210,2020-11-20,Food,酒彩　五色,甲府市丸の内2-3-8
1211,2020-11-20,Food,若千鳥,甲府市伊勢4丁目1-4
1212,2020-11-20,Food,飯処　はとや,南アルプス市百々1681-32
1213,2020-11-20,Food,サーティワンアイスクリーム　イトーヨーカドー店,昭和町西条13-1 イトーヨーカドー甲府昭和店１F
1214,2020-11-20,Food,サーティワンアイスクリーム石和アピタ店,笛吹市石和町窪中島154
1215,2020-11-20,Food,キャンティコモ,山中湖村山中213-7
1216,2020-11-20,Food,赤ちょうちん,上野原市上野原589-2
1217,2020-11-20,Food,高倉町珈琲　甲府昭和店,昭和町河西1600-1
1218,2020-11-20,Food,お食事処　はやし,甲州市塩山小屋敷１５７７
1219,2020-11-20,Food,アジール,甲府市北口3-9-8
1220,2020-11-20,Food,あづま,鳴沢村4406-1
1221,2020-11-20,Food,ブレーメン,甲斐市大下条474-4
1222,2020-11-20,Food,ガレットCafeすきまのじかん,甲府市丸の内1-14-14オリオン共同ビル106
1223,2020-11-20,Food,餃子の店莉梨,甲府市中央1-15-2　春日ビル1階
1224,2020-11-20,Food,いちかわや,中央市下河東237
1225,2020-11-20,Food,風林亭,上野原市八ツ沢1380-1
1226,2020-11-20,Food,焼肉ジュゲン,甲斐市玉川172-1
1227,2020-11-20,Food,すし処　千両,南アルプス市飯野3532-1
1228,2020-11-20,Food,ジャルダンアッシュ,甲斐市島上条3070
1229,2020-11-20,Food,そば切り　いしやま,笛吹市石和町八田３３０－１７７
1230,2020-11-20,Food,グリルキッチン MEAT×MEET,富士吉田市新西原五丁目６番１号
1231,2020-11-20,Food,かぎかけ茶屋,富士河口湖町西湖2811
1232,2020-11-20,Food,鹿留ドライブイン,都留市桂町1051番地
1233,2020-11-20,Food,お食事処　清流庵,山中湖村山中1650
1234,2020-11-20,Food,お好み焼肉道とん堀下石田店,甲府市下石田2-16-29
1235,2020-11-20,Food,境川下りハイウェイショップ,笛吹市境川町藤垈4088
1236,2020-11-20,Food,おかえりなさいほうづき,甲府市大里町2137
1237,2020-11-20,Food,三郎屋,北杜市小淵沢町10123-3
1238,2020-11-20,Food,フレンチ&イタリアンRocKs,笛吹市石和町駅前5-10
1239,2020-11-20,Food,寿し料理　花田,笛吹市石和町八田41-1
1240,2020-11-20,Food,寿司処ちひろ,甲府市寿町1-4
1241,2020-11-20,Food,スティル　ドゥ　ヤナギ,甲府市住吉5-1-19
1242,2020-11-20,Food,みのぶうどん生産組合　味菜庵,身延町西嶋380
1243,2020-11-20,Food,三久食堂,山梨市正徳寺1217
1244,2020-11-20,Food,手打そば美俊,中央市山之神1529-2
1245,2020-11-20,Food,夢乃家,甲州市塩山上於曽1869
1246,2020-11-20,Food,凪,市川三郷町下大鳥居93-6
1247,2020-11-20,Food,菊水,甲府市湯村3丁目10ー1
1248,2020-11-20,Food,肉匠雪月花　昭和店,昭和町河東中島１２８７－２
1249,2020-11-20,Food,おうちごはん処　ふたば食堂,南アルプス市東南湖130
1250,2020-11-20,Food,ラーメン蘇洲アルプス通り店,甲府市徳行3-4-17
1251,2020-11-20,Food,和菜や えびす,甲府市住吉４丁目22-19
1252,2020-11-20,Food,新宿甲州屋そば店,笛吹市春日居町別田180-3
1253,2020-11-20,Food,ギャラリー六斎,富士川町青柳町1202-1
1254,2020-11-20,Food,海の幸　こうたろう,甲府市上石田3-9-1
1255,2020-11-20,Food,甲州市勝沼ぶどうの丘「バーベキューガーデン」,甲州市勝沼町菱山5093
1256,2020-11-20,Food,御食事処　宮古,甲府市下曽根町739-1
1257,2020-11-20,Food,魚菜料理處　みな実,甲府市下曽根町363-1
1258,2020-11-20,Food,新中国料理　大三元,笛吹市石和町市部７８９－９８
1259,2020-11-20,Food,うなよし,甲斐市篠原2668-3
1260,2020-11-20,Food,銀座江戸家,甲府市中央1-13-8
1261,2020-11-20,Food,焼肉　もう家,甲斐市中下条657-5
1262,2020-11-20,Food,天蜜,昭和町西条4311-1
1263,2020-11-20,Food,郷土料理　富がく,甲府市大里町5233
1264,2020-11-20,Food,エクセル,甲府市高畑1-1-5
1265,2020-11-20,Food,呑喰処　じゅじゃん,富士河口湖町勝山1122
1266,2020-11-20,Food,ちょんまげ,甲州市塩山下於曽1389-2
1267,2020-11-20,Food,レストラン　メルローズ,北杜市武川町三吹2140-29
1268,2020-11-20,Food,らくしょう,都留市田原2丁目12-24
1269,2020-11-20,Food,割烹　源泉,富士河口湖町船津7397
1270,2020-11-20,Food,Cu-suke後屋店,甲府市後屋町378
1271,2020-11-20,Food,Cu-suke韮崎店,韮崎市富士見1-5-5　韮崎エステートビル2F
1272,2020-11-20,Food,Cu-suke敷島店,甲斐市長塚164-1　マルマンビル202
1273,2020-11-20,Food,Cu-suke昭和店,昭和町西条5195　昭和タウン202
1274,2020-11-20,Food,Cu-suke甲府駅前店,甲府市丸の内2-4-21　オオツカビル1F
1275,2020-11-20,Food,居酒屋ちょびすけ,甲斐市名取787-１
1276,2020-11-20,Food,けろすけ　韮崎店,韮崎市富士見1-5-5　韮崎エステートビル２F
1277,2020-11-20,Food,けろすけ　甲府店,甲府市丸の内１-20-2
1278,2020-11-20,Food,たぎりの九すけ,昭和町清水新居1502　OBIビル201
1279,2020-11-20,Food,大衆肉酒場　さぶろー,甲府市丸の内1-8-12　アドヴァンスビル1階
1280,2020-11-20,Food,焼肉マルキン,甲府市伊勢3-4-5
1281,2020-11-20,Food,べっぴん,甲斐市中下条50-5赤澤ビル102
1282,2020-11-20,Food,甲州地どり庵　一π、,甲斐市下今井2471-1
1283,2020-11-20,Food,めらんべゑ,昭和町西条5110YKビル1F102
1284,2020-11-20,Food,みやま上庄館,北杜市小淵沢町1022-4
1285,2020-11-20,Food,山梨県立都留高校　学生食堂,大月市大月2-11-20
