ID,Date_approval,Type,Name,Address,Keido,Ido,iConf,iLvl
2045,2021-02-12,Food,うなぎ　川藤,都留市上谷1569-6,138.89658,35.53148,5,7
2046,2021-02-12,Food,山彦亭,富士河口湖町小立3921-6,138.75169,35.48997,5,7
2047,2021-02-12,Food,めしや　おやじ亭,甲府市湯村2-6-19コーポ桐栄102,138.54671,35.67864,5,7
2048,2021-02-12,Food,粋心,都留市下谷3丁目1278-1,138.91295,35.56264,5,6
2049,2021-02-12,Food,居酒屋たかちゃん,甲斐市篠原789-1,138.52502,35.64769,5,7
2050,2021-02-12,Food,ポッポ,富士吉田市上吉田7-3-11,138.79538,35.47427,5,7
2051,2021-02-12,Food,竜ちゃんらーめん,富士吉田市上吉田4590-62,138.77501,35.46899,5,7
2052,2021-02-12,Food,kitchen&cafe Fix,甲府市武田3-2-26,138.57111,35.67452,5,7
2053,2021-02-12,Food,キッチン　オク,富士吉田市下吉田5-32-3,138.80545,35.48553,5,7
2054,2021-02-12,Food,茶房　一竹庵,富士河口湖町河口2255　久保田一竹美術館内,138.75760,35.52974,5,7
2055,2021-02-12,Food,レストラン　トレゾール,都留市上谷6-9-29,138.90359,35.54391,5,7
2056,2021-02-12,Food,手打ちうどん石井,都留市田原3-2-26,138.89754,35.54054,5,7
2057,2021-02-12,Food,庄屋乃家,富士河口湖町小立3959-1,138.74928,35.49024,5,7
2058,2021-02-12,Food,鳥文,都留市つる1-8-24,138.90884,35.55779,5,7
2059,2021-02-12,Food,みやした,富士吉田市大明見1-6-6,138.82094,35.48652,5,7
2060,2021-02-12,Food,オステリアドラマティコ,富士河口湖町船津5516-2,138.75851,35.47574,5,5
2061,2021-02-12,Food,太陽テラス,富士河口湖町船津3681-2,138.77136,35.49786,5,7
2062,2021-02-12,Food,ゆうの蔵,富士吉田市新西原3−3−35,138.78503,35.48217,5,7
2063,2021-02-12,Food,炭火焼居酒屋yama,富士吉田市上吉田2-2-7ミマツテナントc棟,138.79701,35.48344,5,7
2064,2021-02-12,Food,てんぷら忍者,富士河口湖町船津3729−1,138.76886,35.49988,5,7
2065,2021-02-12,Food,日本料理 絹屋,富士吉田市下吉田5-12-16,138.80228,35.48793,5,7
2066,2021-02-12,Food,おでんやなべちゃん,富士河口湖町船津953-1,138.76501,35.50056,5,7
2067,2021-02-12,Food,もつ鍋　燦久,富士吉田市上吉田東4-15-24,138.75316,35.42640,5,5
2068,2021-02-12,Food,ポーズカフェレストランNANBA,甲府市湯田2-8-1,138.57597,35.64655,5,7
2069,2021-02-12,Food,モナミ,甲府市中央1-2-2,138.57033,35.66094,5,7
2070,2021-02-12,Food,食堂　鈴之介,甲府市富竹2-3-43,138.54413,35.65932,5,7
2071,2021-02-12,Food,串焼G u G u,富士吉田市下吉田3-21-39,138.80095,35.49124,5,7
2072,2021-02-12,Food,しじみラーメン　メイン,山中湖村山中125,138.84976,35.42244,5,7
2073,2021-02-12,Food,炭火やきとり　とばり,富士吉田市下吉田3-12-56,138.80283,35.49210,5,7
2074,2021-02-12,Food,うまいもん屋　ふじまき,甲府市後屋町735-1タウン後屋C号,138.55872,35.62693,5,7
2075,2021-02-12,Food,呑み処 そば 一休,甲府市中央1-13-7,138.57008,35.65993,5,7
2076,2021-02-12,Food,炭火串焼き　にじ,富士吉田市下吉田3-16-5,138.80135,35.49181,5,7
2077,2021-02-12,Food,開江寿司,北杜市小淵沢町7656,138.32664,35.89556,5,5
2078,2021-02-12,Food,◯酉,富士吉田市下吉田5-27-7,138.80656,35.48793,5,7
2079,2021-02-12,Food,イタリアンレストランかぎしっぽ,富士吉田市下吉田3-12-69,138.80283,35.49210,5,7
2080,2021-02-12,Food,季節DiningSIN,甲斐市玉川1587-6,138.51630,35.63412,5,7
2081,2021-02-12,Food,中国料理 四川龍都,富士吉田市下吉田3-20-22,138.80174,35.49071,5,7
2082,2021-02-12,Food,イタリア料理MONDO ELETTRICO,富士吉田市下吉田5-27-7,138.80656,35.48793,5,7
2083,2021-02-12,Food,秀よし,北杜市小淵沢町上笹尾3332-171,138.33452,35.86396,5,5
2084,2021-02-12,Food,新,富士吉田市緑ヶ丘1ー2ー3,138.79916,35.49286,5,7
2085,2021-02-12,Food,ビストロバガブー,北杜市小淵沢町1028-1,138.32664,35.89556,5,5
2086,2021-02-12,Food,明日への語らい処囲炉裏,富士吉田市下吉田2-13-1,138.80440,35.49151,5,7
2087,2021-02-12,Food,和たなべ,笛吹市御坂町金川原1488-1,138.67427,35.63191,5,7
2088,2021-02-12,Food,串焼屋,甲府市相生2-3-17　３F,138.56866,35.65759,5,7
2089,2021-02-12,Food,qui CUCINA ITARIANA,北杜市高根町東井出4986-999,138.41756,35.88420,5,5
2090,2021-02-12,Food,YAMATOYA CAFE,富士河口湖町船津3379-1,138.76810,35.49227,5,7
2091,2021-02-12,Food,はじめまして,昭和町清水新居475-1,138.55148,35.64375,5,7
2092,2021-02-12,Food,のみくいものや寅,笛吹市石和町下平井58-1本澤店舗2号,138.64943,35.64444,5,7
2093,2021-02-12,Food,ピッツェリアカンタナポリ,甲府市上阿原町770-3,138.60698,35.64776,5,7
2094,2021-02-12,Food,有限会社酉の坊,富士吉田市下吉田8−10ー30,138.81474,35.49401,5,7
2095,2021-02-12,Food,タイキッチン キンカオコン,富士河口湖町船津288-1　大橋通りテナント2階,138.75923,35.50480,5,7
2096,2021-02-12,Food,らーめんナルト,甲斐市長塚164-1マルマンビル1-103,138.53381,35.67503,5,7
2097,2021-02-12,Food,炉端　ウラハラ,甲府市上石田4丁目１−２０,138.55124,35.65129,5,7
2098,2021-02-12,Food,ミニー,甲府市中央1−15−11,138.57001,35.65959,5,7
2099,2021-02-12,Food,つたらと,甲府市上石田3-10-10依田店舗3号室,138.55386,35.65300,5,7
2100,2021-02-12,Food,うどん処みちなか,韮崎市龍岡町若尾新田1165-1,138.46111,35.68973,5,7
2101,2021-02-12,Food,酒彩凛,笛吹市石和町川中島27-3,138.65523,35.65829,5,7
2102,2021-02-12,Food,BAR TOTAN,富士吉田市上吉田東2-5-38,138.75316,35.42640,5,5
2103,2021-02-12,Food,鳥料理居酒屋　とり美,甲府市大里町2318,138.56526,35.62569,5,7
2104,2021-02-12,Food,中国家庭料理桃　住吉店,甲府市住吉5-1-21,138.58250,35.63652,5,7
2105,2021-02-12,Food,炉ばた焼き富久松,富士吉田市下吉田４-2-30,138.80142,35.48970,5,7
2106,2021-02-12,Food,居酒屋今人,甲府市上石田4-8-28ゆうきタウン201,138.55705,35.65052,5,7
2107,2021-02-12,Food,鉄板酒場き楽,甲斐市中下条1232-1中込ビル1-6,138.52621,35.68262,5,7
2108,2021-02-12,Food,Pink De Flamingos,富士吉田市下吉田3-14-8,138.80229,35.49161,5,7
2109,2021-02-12,Food,まねこ屋,甲府市中央1丁目20-3,138.56972,35.65849,5,7
2110,2021-02-12,Food,居酒家桜坂,富士河口湖町船津2985-6,138.76396,35.49017,5,7
2111,2021-02-12,Food,コーヒーとランチの店ひなた,甲府市朝日4丁目6−16,138.56792,35.67353,5,7
2112,2021-02-12,Food,鳥梅,甲斐市富竹新田1984-13,138.53165,35.65036,5,7
2113,2021-02-12,Food,やきとり　鳥姫,韮崎市旭町上條北割526-1,138.40002,35.68784,5,5
2114,2021-02-12,Food,TRAMP CAFE,甲斐市富竹新田2014-12,138.53281,35.64978,5,7
2115,2021-02-12,Food,TEA ＆ RESTAURANT SPOON,昭和町清水新居1227-1,138.54874,35.64171,5,7
2116,2021-02-12,Food,中国料理蘇州,笛吹市御坂町上黒駒663-1,138.69188,35.61661,5,7
2117,2021-02-12,Food,ヤマフジ,甲府市中央1-13-9,138.57008,35.65993,5,7
2118,2021-02-12,Food,BRAND NEW DAY 甲府昭和店,昭和町上河東1325-3,138.53093,35.61429,5,5
2119,2021-02-12,Food,中華菜館慶雅,富士吉田市下吉田東4-1-18,138.81697,35.49627,5,7
2120,2021-02-12,Food,Tokuji,山梨市大工388,138.66881,35.71372,5,7
2121,2021-02-12,Food,BRAND NEW DAY 甲府イースト店,甲府市国玉町174-1,138.60146,35.65439,5,7
2122,2021-02-12,Food,甲斐武,甲斐市長塚 6-4,138.53265,35.67688,5,7
2123,2021-02-12,Food,石臼挽蕎麦　一草庵　紬,甲府市丸の内2-7-2小林ビル1F,138.56590,35.66642,5,7
2124,2021-02-12,Food,焼き鳥戦国,富士吉田市松山1-1-13,138.79958,35.48700,5,7
2125,2021-02-12,Food,甲府天松,甲府市飯田4-2-4,138.55457,35.66687,5,7
2126,2021-02-12,Food,美味し屋,甲府市湯村3丁目3-42　カーサ湯村A号室,138.54944,35.67983,5,7
2127,2021-02-12,Food,クッチーナイタリアーナ幸せのかけら,北杜市高根町村山東割2309-13,138.42635,35.83674,5,5
2128,2021-02-12,Food,カフェ・ド・セラヴィ,甲斐市西八幡1536-1,138.52676,35.63798,5,7
2129,2021-02-12,Food,食事　喫茶　みずうみ,富士河口湖町精進298,138.62636,35.48139,5,5
2130,2021-02-12,Food,すみ吉,都留市中央1-3-12,138.90794,35.55383,5,7
2131,2021-02-12,Food,酒肴　むろや,甲府市湯田2丁目14-10,138.57466,35.64520,5,7
2132,2021-02-12,Food,またぎや,都留市上谷6-10-2フェスタインビル1A,138.90331,35.54454,5,7
2133,2021-02-12,Food,大衆肉酒場　肉のたけむら,昭和町清水新居258ー1　103,138.54713,35.64624,5,5
2134,2021-02-12,Food,やぶ,富士吉田市下吉田5-33-27,138.80470,35.48605,5,7
2135,2021-02-12,Food,オステリア　デッラ  カパンナ,昭和町清水新居1547太田ビル1F101号,138.54533,35.64812,5,7
2136,2021-02-12,Food,日本料理　岡,甲府市中央１−６−６丸忠ビル１Fーニ,138.56964,35.66100,5,7
2137,2021-02-12,Food,中華そば徳栄軒,甲府市丸の内１-１-２５甲州夢小路Ｆ２０３号,138.56651,35.66837,5,7
2138,2021-02-12,Food,普門,甲府市北口2-13-11,138.57202,35.66877,5,7
2139,2021-02-12,Food,焼肉屋 ぎゅうぎゅう,富士吉田市中曽根2-9-20,138.80241,35.48256,5,7
2140,2021-02-12,Food,有限会社吉島屋,富士河口湖町船津4040,138.76973,35.50301,5,7
2141,2021-02-12,Food,大衆酒場　カドギン,南アルプス市浅原197栄光第一ビル105,138.50331,35.59283,5,7
2142,2021-02-12,Food,Trattoria  La Cantinetta,山梨市小原東111-1イーストヤマナシ106,138.70158,35.69431,5,7
2143,2021-02-12,Food,食彩房　悟空,富士川町天神中条1004,138.46223,35.56372,5,7
2144,2021-02-12,Food,カドギンはなれ　UME,南アルプス市浅原197,138.50331,35.59283,5,7
2145,2021-02-12,Food,ろっこん,昭和町築地新居2243-2,138.52324,35.62635,5,7
2146,2021-02-12,Food,市場ダイニングFUSEN,甲府市国母6-4-2,138.55510,35.63725,5,7
2147,2021-02-12,Food,小料理　いなほ,富士吉田市松山1964-285,138.79224,35.48542,5,5
2148,2021-02-12,Food,手造りほうとうあずま,上野原市四方津417,139.09070,35.61571,5,7
2149,2021-02-12,Food,地鶏や弁天堂,甲府市中央1丁目2-2 2F,138.57033,35.66094,5,7
2150,2021-02-12,Food,BAR NORTH FUJI,富士吉田市上吉田1-1-15 マチカドエリア#4,138.80101,35.48145,5,7
2151,2021-02-12,Food,7s cafe〜ななカフェ〜,甲府市西高橋町20ななカフェ,138.59914,35.64024,5,7
2152,2021-02-12,Food,居酒屋彩'S,昭和町清水新居1502-101,138.54321,35.64948,5,7
2153,2021-02-12,Food,花みずき,市川三郷町市川大門2979,138.50137,35.56960,5,7
2154,2021-02-12,Food,魚宝,甲斐市万才150-3,138.52852,35.64992,5,7
2155,2021-02-12,Food,居酒屋番屋,昭和町河西1235-2,138.51875,35.61449,5,7
2156,2021-02-12,Food,居酒屋　えいじ,甲府市中央1-20-19,138.56972,35.65849,5,7
2157,2021-02-12,Food,Restaurant & Zakka HOROHORO,道志村西和出村7383-2,138.94214,35.47202,4,5
2158,2021-02-12,Food,SPRING GALLERY,西桂町小沼2242-2,138.84167,35.51806,5,7
2159,2021-02-12,Food,仙場,昭和町清水新居1664,138.54341,35.64819,5,7
2160,2021-02-12,Food,紙ひこうき,甲斐市長塚164-1マルマンビル201,138.53381,35.67503,5,7
2161,2021-02-12,Food,柳寿し,山梨市上栗原95-1,138.70029,35.66726,5,7
2162,2021-02-12,Food,らぁ麺　ゆら吉,甲府市徳行1-17-4,138.54373,35.65202,5,7
2163,2021-02-12,Food,くるまやラーメン万力店,山梨市万力1105-3,138.67529,35.68873,5,7
2164,2021-02-12,Food,焼き鳥　鶏まる　甲府駅前店,甲府市丸の内2-16上野ビル1階,138.56766,35.66484,5,7
2165,2021-02-12,Food,マクドナルド　都留店,都留市四日市場45-1,138.91704,35.56599,5,7
2166,2021-02-12,Food,ビール居酒屋3Piece,富士吉田市下吉田3-12-72,138.80283,35.49210,5,7
2167,2021-02-12,Food,和食 あまの,都留市中央1-3-21,138.90794,35.55383,5,7
2168,2021-02-12,Food,Nagomi Dokoro わ,都留市上谷1563-6,138.89658,35.53148,5,7
2169,2021-02-12,Food,ツイステッドホイール,都留市田原3-2-26,138.89754,35.54054,5,7
2170,2021-02-19,Food,ミュージックラウンジ　ハートビート,甲府市丸の内1-8-12アドヴァンスビル２Ｆキタ,138.56816,35.66431,5,7
2171,2021-02-19,Food,大戸屋　ごはん処イオンタウン山梨中央店,中央市下河東3053-1,138.54198,35.60761,5,7
2172,2021-02-19,Food,グルカフェ,大月市駒橋1-2-27大月織物会館1F,138.94785,35.61456,5,7
2173,2021-02-19,Food,ラーメン蘇洲,北杜市須玉町若神子1255,138.41457,35.78888,5,5
2174,2021-02-19,Food,酒処・定食　呑,甲州市塩山上於曽322-1内田店舗1F6,138.72649,35.70738,5,7
2175,2021-02-19,Food,Ｈops&Herbs,甲府市中央1-1-5　ミヤザワビル2Ｆ,138.57091,35.66053,5,7
2176,2021-02-19,Food,河口ドッグ,富士河口湖町船津6713-22 ロイヤルホテル横売店,138.76015,35.50565,5,7
2177,2021-02-19,Food,美酒佳肴　吏菜,甲府市上石田4-11-9,138.55710,35.64885,5,7
2178,2021-02-19,Food,甲州地鶏  季鳥,昭和町清水新居1503NKビル103,138.54411,35.64893,5,7
2179,2021-02-19,Food,CUISINE R,富士河口湖町船津288-1 大橋通りテナント2F,138.75923,35.50480,5,7
2180,2021-02-19,Food,Cafe&Bar TomoDoll,甲府市丸の内1-14-14 オリオン共同ビル310,138.57120,35.66250,5,7
2181,2021-02-19,Food,カフェ　ギャラリー　バー　まる,甲府市上石田4-1-32南西プラザ1-A,138.55124,35.65129,5,7
2182,2021-02-19,Food,横浜家系ラーメン 松壱家,甲府市国母7-12-43,138.54732,35.64108,5,7
2183,2021-02-19,Food,笑月,山中湖村山中324-8,138.84741,35.42785,5,5
2184,2021-02-19,Food,居酒屋　ふじ吉,南アルプス市吉田９５５−６,138.48022,35.62272,5,7
2185,2021-02-19,Food,蕎麦Hajime,北杜市小淵沢町上笹尾3332-1223,138.33452,35.86396,5,5
2186,2021-02-19,Food,麺屋湊,甲府市下石田2-15-5,138.55084,35.64848,5,7
2187,2021-02-19,Food,割烹 浅川,北杜市高根町村山西割3723-2,138.40347,35.84240,5,5
2188,2021-02-19,Food,9softcream,北杜市小淵沢町10149-10,138.32664,35.89556,5,5
2189,2021-02-19,Food,BRAND NEW DAY スイーツファクトリー,昭和町上河東1300-4,138.53093,35.61429,5,5
2190,2021-02-19,Food,幻月,甲府市里吉4丁目1-28東側1号,138.59357,35.64784,5,7
2191,2021-02-19,Food,フジヤマ55,甲府市国母5-20-22,138.54724,35.64190,5,7
2192,2021-02-19,Food,龍泉食堂,甲府市北口1-4-13,138.56902,35.66879,5,7
2193,2021-02-19,Food,くぼた,笛吹市石和町松本222-28,138.63367,35.65782,5,7
2194,2021-02-19,Food,お食事処&居酒屋ようちゃん,甲府市朝気１丁目１ー１１ー１,138.58318,35.65398,5,7
2195,2021-02-19,Food,BEAR BONITO,甲府市丸の内３ー２０ー９　和光ビル２階,138.56693,35.66002,5,7
2196,2021-02-19,Food,喜勝亭,甲州市塩山上於曽1808-1,138.72542,35.70356,5,7
2197,2021-02-19,Food,BAR PROM,富士吉田市下吉田3-21-28,138.80095,35.49124,5,7
2198,2021-02-19,Food,食・酒・笑　一寸,甲府市国母2-2-36,138.56137,35.64429,5,7
2199,2021-02-19,Food,炭火やきとり　鳥のほそ道,甲府市北口3-2-2,138.57318,35.66676,5,7
2200,2021-02-19,Food,立よし,富士川町鰍沢1232,138.45929,35.54298,5,7
2201,2021-02-19,Food,さかなおばんざい中,昭和町清水新居1502　OBIビル203,138.54321,35.64948,5,7
2202,2021-02-19,Food,照坊ず,北杜市長坂町小荒間1913-25,138.35069,35.88476,5,5
2203,2021-02-19,Food,コンプレックス,富士吉田市下吉田3丁目16-27,138.80135,35.49181,5,7
2204,2021-02-19,Food,渡邉,甲府市大里町5291　セットワン102,138.56427,35.62111,5,5
2205,2021-02-19,Food,Night Market,北杜市大泉町西井出8240-1840,138.40251,35.90649,5,5
2206,2021-02-19,Food,居酒屋　まんま,甲州市塩山赤尾613,138.73767,35.70274,5,7
2207,2021-02-19,Food,一松食堂,大月市猿橋町猿橋150,138.97801,35.61360,5,7
2208,2021-02-19,Food,蕎麦 とみた,笛吹市石和町窪中島87-1,138.63535,35.64670,5,7
2209,2021-02-19,Food,鉄焼,富士河口湖町船津3486-1　カヤヌマビル101号,138.76573,35.49786,5,7
2210,2021-02-19,Food,シェ・ヴァン,甲府市蓬沢1-15-23,138.58713,35.64125,5,7
2211,2021-02-19,Food,豊鮨,甲府市善光寺1-12-7,138.59050,35.65953,5,7
2212,2021-02-19,Food,青柳,甲府市飯田５−１７−３２,138.55234,35.66580,5,7
2213,2021-02-19,Food,DINING 枕,甲府市住吉5丁目1-21,138.58250,35.63652,5,7
2214,2021-02-19,Food,辰美寿し,甲府市上石田2-26-14,138.55362,35.65715,5,7
2215,2021-02-19,Food,魚吉会館,富士吉田市旭4-5-13,138.78903,35.49934,5,7
2216,2021-02-19,Food,チャイニーズレストラン蓮,富士吉田市松山1418-4,138.78178,35.47829,5,7
2217,2021-02-19,Food,マルガオ商店,甲府市中央1-19,138.57024,35.65873,5,7
2218,2021-02-19,Food,呑み処からす,甲府市国母5-4-18,138.55309,35.63912,5,7
2219,2021-02-19,Food,居酒屋いっかん,南アルプス市鏡中條3864-4,138.50261,35.62277,5,7
2220,2021-02-19,Food,沢登農園カフェ&バル,南アルプス市十五所286-1,138.47852,35.61675,5,7
2221,2021-02-19,Food,定食居酒屋和,甲府市下曽根250,138.57263,35.59395,5,5
2222,2021-02-19,Food,toeBar&Restaurant,富士河口湖町船津3111-1,138.76540,35.49492,5,7
2223,2021-02-19,Food,山宮温泉,甲府市山宮町2532,138.52888,35.69420,5,7
2224,2021-02-19,Food,あくつ,甲府市丸の内１ー１４ー１９,138.57120,35.66250,5,7
2225,2021-02-19,Food,びんど,富士吉田市下吉田3-12-10,138.80283,35.49210,5,7
2226,2021-02-19,Food,焼肉牛松,甲府市湯田1-1-8,138.57811,35.65023,5,7
2227,2021-02-19,Food,味可美,甲府市朝日4-5-2,138.56784,35.67262,5,7
2228,2021-02-19,Food,Kroom,富士吉田市下吉田3-15-13,138.80171,35.49219,5,7
2229,2021-02-19,Food,お食事処　大豊,山中湖村山中865-919,138.84097,35.43070,5,7
2230,2021-02-19,Food,ゴリ食堂,甲府市南口町2-20,138.58006,35.64668,5,7
2231,2021-02-19,Food,牛繁南アルプス店,南アルプス市小笠原1434-1,138.46745,35.61884,5,7
2232,2021-02-19,Food,CONROD,甲府市善光寺1ー28ー25光栄ビル2F,138.59261,35.65654,5,7
2233,2021-02-19,Food,M2,富士吉田市下吉田3-6-45,138.80345,35.49282,5,7
2234,2021-02-19,Food,台湾料理 福の園,南アルプス市六科464ー1,138.46349,35.66826,5,7
2235,2021-02-19,Food,せんねん,甲府市下飯田２ー２ー１,138.54884,35.66498,5,7
2236,2021-02-19,Food,ラーメン焼鳥酒場七福神,甲府市大里町2202-2,138.56462,35.62479,5,7
2237,2021-02-19,Food,牛繁国母店,甲府市大里町5005,138.56427,35.62111,5,5
2238,2021-02-19,Food,海舟,甲府市徳行1‐5‐12,138.54526,35.65411,5,7
2239,2021-02-19,Food,せかんど酒場,富士吉田市下吉田3-21-6,138.80095,35.49124,5,7
2240,2021-02-19,Food,鍋屋eS,甲府市高畑2-15-15,138.56064,35.65034,5,7
2241,2021-02-19,Food,そば処　松風,南アルプス市東南湖7-6,138.49500,35.58445,5,7
2242,2021-02-19,Food,千鳥,甲府市国母8-1-5,138.55215,35.63683,5,7
2243,2021-02-19,Food,ほるもん我楽,富士吉田市下吉田2-19-5,138.80470,35.48943,5,7
2244,2021-02-19,Food,ラーメンげん,甲府市湯村2-6-20,138.54671,35.67864,5,7
2245,2021-02-19,Food,スナック　リラ,南アルプス市加賀美２６４４−１,138.48518,35.60728,5,7
2246,2021-02-19,Food,お好み焼き 瑞穂,富士吉田市松山1423-2,138.78178,35.47829,5,7
2247,2021-02-19,Food,お好み厨房エリア,昭和町西条1961,138.53432,35.63597,5,7
2248,2021-02-19,Food,居酒屋　いろは,甲州市塩山上於曽60,138.72821,35.70826,5,7
2249,2021-02-19,Food,イタリアンダイニング ルコッティ,中央市布施3386の1,138.52171,35.60942,5,7
2250,2021-02-19,Food,寛ぎダイニング環,甲府市大里町115-1山一店舗5,138.54866,35.62670,5,7
2251,2021-02-19,Food,居酒屋　お多福,笛吹市石和町四日市場1731-1,138.63509,35.63934,5,5
2252,2021-02-19,Food,呑み処　ろみ,甲府市千塚3-1-36,138.53928,35.68238,5,7
2253,2021-02-19,Food,食彩酒房だいき,甲斐市篠原2251ー1神澤店舗103,138.51616,35.65600,5,7
2254,2021-02-19,Food,おいしい処なおはる,甲府市中央1-7-7,138.56895,35.66111,5,7
2255,2021-02-19,Food,手打うどん なべ,甲府市大里町2202-2,138.56462,35.62479,5,7
2256,2021-02-19,Food,カフェレストラン　グーテ,富士吉田市下吉田6−26−15,138.80771,35.48200,5,7
2257,2021-02-19,Food,甲斐のうどんまる,昭和町西条1961,138.53432,35.63597,5,7
2258,2021-02-19,Food,串旨,富士吉田市松山1-5-11,138.79549,35.48885,5,7
2259,2021-02-19,Food,スナック ゼロ,甲府市中央1-20-13 FL-5 201,138.56972,35.65849,5,7
2260,2021-02-19,Food,ガネーシャ,北杜市長坂町大八田1736-1,138.38266,35.83662,5,5
2261,2021-02-19,Food,屋台居酒屋いち蘭,甲府市上石田4-6-26,138.55450,35.65070,5,7
2262,2021-02-19,Food,呑み奴,甲府市高畑2-17-16,138.55974,35.65172,5,7
2263,2021-02-19,Food,バガボンドJr.昭和店,昭和町西条5156-3向山ビル1F,138.54358,35.64159,5,7
2264,2021-02-19,Food,居酒屋呑気,甲州市塩山下於曽1382-1,138.72304,35.69725,5,7
2265,2021-02-19,Food,いち蘭HANARE,甲府市上石田4-6-26二階,138.55450,35.65070,5,7
2266,2021-02-19,Food,Oar Blue,富士河口湖町船津4055,138.76909,35.50167,5,7
2267,2021-02-19,Food,味正,甲斐市龍地4709-1,138.49644,35.68784,5,7
2268,2021-02-19,Food,CARLOTTA,富士吉田市中曽根3-11-36,138.80605,35.48000,5,7
2269,2021-02-19,Food,一城,市川三郷町上野3158,138.52205,35.56742,5,7
2270,2021-02-19,Food,MET'S SEASON2,甲府市国母3ー11ー21 タカノビル2F,138.55487,35.64430,5,7
2271,2021-02-19,Food,万力屋,山梨市上神内川1336,138.68480,35.69128,5,7
2272,2021-02-19,Food,ふみ,甲府市伊勢4-22-6,138.56551,35.64062,5,7
2273,2021-02-19,Food,ヤキトンともちゃん,昭和町西条5005,138.54533,35.63748,5,7
2274,2021-02-19,Food,橋倉 By TRIPS,大月市賑岡町奥山66-1,138.91708,35.64314,5,5
2275,2021-02-19,Food,居酒屋　和み,甲府市善光寺3-29-5,138.59254,35.66317,5,7
2276,2021-02-19,Food,めし処 酒処 和貴,甲府市相生3-4-11,138.56918,35.65443,5,7
2277,2021-02-19,Food,台湾料理　吉祥（甲府店),甲府市下石田2丁目20-21,138.55194,35.64699,5,7
2278,2021-02-19,Food,富士乃蔵,富士河口湖町船津3638-2,138.76816,35.49907,5,7
2279,2021-02-19,Food,お食事処寅ノ子,富士吉田市浅間２−７−１６,138.79938,35.50019,5,7
2280,2021-02-19,Food,ノーマ・ジーン,富士吉田市松山5-1-12,138.79008,35.48711,5,7
2281,2021-02-19,Food,QUEPASA　CAFFE,笛吹市石和町唐柏586-2,138.61340,35.63696,5,7
2282,2021-02-19,Food,武善,甲府市善光寺1-3-17,138.59402,35.65918,5,7
2283,2021-02-19,Food,和ダイニングはつの,南アルプス市百々1666-46,138.45419,35.66094,5,7
2284,2021-02-19,Food,花輪食堂,中央市西花輪3692,138.51738,35.59275,5,7
2285,2021-02-19,Food,居酒屋げん,甲府市上石田3-7-12,138.55492,35.65305,5,7
2286,2021-02-19,Food,ひさご食堂,富士河口湖町勝山980-1,138.74025,35.50549,5,7
2287,2021-02-19,Food,四季料理　留羽,北杜市小淵沢町10083-15,138.32664,35.89556,5,5
2288,2021-02-19,Food,手打ち工房　凌駕,甲府市国母5-6-5,138.54942,35.64016,5,7
2289,2021-02-19,Food,スナックキスミー,富士吉田市下吉田5-28-15,138.80627,35.48740,5,7
2290,2021-02-19,Food,福寿し,甲府市朝日5-11-11,138.56688,35.67379,5,7
2291,2021-02-19,Food,台湾料理   吉祥 竜王店,甲斐市篠原2249-2,138.51616,35.65600,5,7
2292,2021-02-19,Food,folc,甲府市武田2丁目1−2,138.57066,35.67073,5,7
2293,2021-02-19,Food,割烹いろり,南アルプス市飯野1759-4,138.45224,35.64559,5,7
2294,2021-02-19,Food,中国料理四川亭,甲府市大里町4162-9,138.55836,35.62114,5,7
2295,2021-02-19,Food,中華福吉,甲府市上石田2-39-13,138.55354,35.65486,5,7
2296,2021-02-19,Food,三ッ星マート　都留店,都留市田原3-1-22,138.89951,35.54141,5,7
2297,2021-02-19,Food,居酒屋　飛天,北杜市須玉町若神子3957ー7,138.41457,35.78888,5,5
2298,2021-02-19,Food,夢玄,甲府市住吉1-9-12,138.57043,35.64204,5,7
2299,2021-02-19,Food,春日鮨,甲府市中央1-13-9,138.57008,35.65993,5,7
2300,2021-02-19,Food,ときわ寿司,甲斐市篠原3044-6,138.52344,35.65815,5,7
2301,2021-02-19,Food,お食事処　マロニエ亭,南アルプス市清水467,138.47762,35.59041,5,7
2302,2021-02-19,Food,上海食堂,甲府市大里町5005,138.56427,35.62111,5,5
2303,2021-02-19,Food,dining bar   LOCC,甲府市上石田2-39-17,138.55354,35.65486,5,7
2304,2021-02-19,Food,まんまる,甲府市上阿原町581,138.60471,35.64832,5,7
2305,2021-02-19,Food,や和た,甲府市住吉4-3-32ドミール住吉101,138.58440,35.63917,5,7
2306,2021-02-19,Food,冨士山食堂,甲府市上阿原町451-1富士マンション５,138.60567,35.64605,5,7
2307,2021-02-19,Food,居酒屋えきまえ,笛吹市石和町駅前13-1,138.63623,35.65473,5,7
2308,2021-02-19,Food,桃春,山梨市大野189,138.68173,35.67387,5,7
2309,2021-02-19,Food,麺処　和み,甲府市徳行3-14-1,138.54031,35.64624,5,7
2310,2021-02-19,Food,中華飯竜平,甲斐市篠原８８０−１,138.52681,35.64806,5,7
2311,2021-02-19,Food,旬彩庭宴　和ごころ,山梨市上神内川876,138.68948,35.68901,5,7
2312,2021-02-19,Food,ぎょうざの西河,甲府市下飯田4-9-1,138.54581,35.66028,5,7
2313,2021-02-19,Food,魚しげ鮨,南アルプス市吉田1173,138.48178,35.62482,5,7
2314,2021-02-19,Food,お食事処うづき,大月市御太刀1-1-1,138.94408,35.61358,5,7
