date,prefcode,pref,newcase_day,total_case,GZnew,cumGZ,sales_per,customers_per,avg_temp,avg_rain,emergency,dummy_school_closure,dummy_gathering_restriction,noftests,pop_resid,susceptible,infectious_l2,newcase_lead8,tests_lead8,newcase_lead14,tests_lead14,newcase_lead1,tests_lead1,newcase_lead7,tests_lead7,newcase_lead15,tests_lead15,newcase_lead21,tests_lead21,newcase_lead22,tests_lead22,newcase_lead28,tests_lead28,weekday,weeknum
2020-11-10,08,Ibaraki,9,834,0,0,82715.86046511628,31.872093023255815,48.56,0,0,0,0,152,2860000,2859166,92.92985671580652,39,176,26,126,20,73,55,137,36,127,50,139,44,149,34,132,火,46
2020-11-11,08,Ibaraki,20,854,0,0,85948.11627906977,34.05813953488372,47.480000000000004,0,0,0,0,73,2860000,2859146,101.10265753235437,28,91,36,127,26,112,39,176,50,156,44,149,37,101,14,65,水,46
2020-11-12,08,Ibaraki,26,880,0,0,85080.6046511628,33.47674418604651,47.480000000000004,0,0,0,0,112,2860000,2859120,115.35544815952855,40,235,50,156,26,151,28,91,45,205,37,101,85,146,19,43,木,46
2020-11-13,08,Ibaraki,26,906,0,0,138621.7906976744,48.56976744186046,53.480000000000004,0,0,0,0,151,2860000,2859094,134.30429647724637,66,92,45,205,40,34,40,235,66,103,85,146,31,36,24,127,金,46
2020-11-14,08,Ibaraki,40,946,0,0,202692.2674418605,70.9186046511628,52.58,0,0,0,0,34,2860000,2859054,153.22226913469922,47,35,66,103,21,89,66,92,31,33,31,36,24,24,38,43,土,46
2020-11-15,08,Ibaraki,21,967,0,0,131263.58139534885,49.104651162790695,51.68,0,0,0,0,89,2860000,2859033,188.42066645826006,32,154,31,33,10,137,47,35,23,209,24,24,12,4,14,63,日,46
2020-11-16,08,Ibaraki,10,977,0,0,61545.941860465115,24.337209302325583,57.32,0,0,0,0,137,2860000,2859023,207.3663796499401,26,126,23,209,55,137,32,154,50,139,12,4,34,132,25,20,月,47
2020-11-17,08,Ibaraki,55,1032,0,0,79213.17441860466,31,53.9,0,0,0,0,137,2860000,2858968,215.05159482693446,36,127,50,139,39,176,26,126,44,149,34,132,14,65,18,36,火,47
2020-11-18,08,Ibaraki,39,1071,0,0,69960.90697674418,29.162790697674417,56.96,0,0,0,0,176,2860000,2858929,265.95558488038995,50,156,44,149,28,91,36,127,37,101,14,65,19,43,23,37,水,47
2020-11-19,08,Ibaraki,28,1099,0,0,80675.30232558139,33.30232558139535,64.82,0,0,0,0,91,2860000,2858901,300.9765130010413,45,205,37,101,40,235,50,156,85,146,19,43,24,127,28,57,木,47
2020-11-20,08,Ibaraki,40,1139,0,0,116560.33720930232,41.33720930232558,69.80000000000001,0,0,0,0,235,2860000,2858861,319.8461424195487,66,103,85,146,66,92,45,205,31,36,24,127,38,43,17,88,金,47
2020-11-21,08,Ibaraki,66,1205,0,0,182247.17441860464,63.74418604651163,57.44,0,0,0,0,92,2860000,2858795,352.4437365999894,31,33,31,36,47,35,66,103,24,24,38,43,14,63,19,26,土,47
2020-11-22,08,Ibaraki,47,1252,0,0,191153.3488372093,63.48837209302326,53.480000000000004,0,0,0,0,35,2860000,2858748,406.92648321315926,23,209,24,24,32,154,31,33,12,4,14,63,25,20,16,53,日,47
2020-11-23,08,Ibaraki,32,1284,0,0,110806.6511627907,43.03488372093023,56.42,0,0,0,0,154,2860000,2858716,441.38682951455314,50,139,12,4,26,126,23,209,34,132,25,20,18,36,16,5,月,48
2020-11-24,08,Ibaraki,26,1310,0,0,64199.20930232558,25.38372093023256,51.14,0,0,0,0,126,2860000,2858690,465.8561255854311,44,149,34,132,36,127,50,139,14,65,18,36,23,37,19,78,火,48
2020-11-25,08,Ibaraki,36,1346,0,0,71255.87209302325,28.88372093023256,49.82,4.333333333333333,0,0,0,127,2860000,2858654,481.6509403914452,37,101,14,65,50,156,44,149,19,43,23,37,28,57,19,27,水,48
2020-11-26,08,Ibaraki,50,1396,0,0,84153.1046511628,32.406976744186046,52.34,0,0,0,0,156,2860000,2858604,497.16770654634576,85,146,19,43,45,205,37,101,24,127,28,57,17,88,39,40,木,48
2020-11-27,08,Ibaraki,45,1441,0,0,112889.04651162792,39.84883720930232,49.46,0,0,0,0,205,2860000,2858559,520.8005479969569,31,36,24,127,66,103,85,146,38,43,17,88,19,26,27,64,金,48
2020-11-28,08,Ibaraki,66,1507,0,0,164807.52325581395,57.325581395348834,50.540000000000006,0,0,0,0,103,2860000,2858493,539.9182460349631,24,24,38,43,31,33,31,36,14,63,19,26,16,53,27,71,土,48
2020-11-29,08,Ibaraki,31,1538,0,0,115555.44186046511,42.72093023255814,47.3,0,0,0,0,33,2860000,2858462,565.6448608441208,12,4,14,63,23,209,24,24,25,20,16,53,16,5,27,10,日,48
2020-11-30,08,Ibaraki,23,1561,0,0,57035.558139534885,22.406976744186046,46.88,0,0,0,0,209,2860000,2858439,576.099170617404,34,132,25,20,50,139,12,4,18,36,16,5,19,78,31,105,月,49
2020-12-01,08,Ibaraki,50,1611,0,0,57618.58139534884,24.511627906976745,46.519999999999996,0,0,0,0,139,2860000,2858389,588.4419198719268,14,65,18,36,44,149,34,132,23,37,19,78,19,27,43,101,火,49
2020-12-02,08,Ibaraki,44,1655,0,0,56380.96511627907,24.662790697674417,44.78,5,0,0,0,149,2860000,2858345,584.26073430507,19,43,23,37,37,101,14,65,28,57,19,27,39,40,37,37,水,49
2020-12-03,08,Ibaraki,37,1692,0,0,66479.27906976744,27.046511627906977,45.08,0,0,0,0,101,2860000,2858308,589.2493543080581,24,127,28,57,85,146,19,43,17,88,39,40,27,64,28,78,木,49
2020-12-04,08,Ibaraki,85,1777,0,0,98331.41860465116,34.7093023255814,44.66,0,0,0,0,146,2860000,2858223,597.412218480305,38,43,17,88,31,36,24,127,19,26,27,64,27,71,42,20,金,49
2020-12-05,08,Ibaraki,31,1808,0,0,167512.58139534885,54.03488372093023,42.2,1.1666666666666667,0,0,0,36,2860000,2858192,639.97942251794,14,63,19,26,24,24,38,43,16,53,27,71,27,10,20,37,土,49
2020-12-06,08,Ibaraki,24,1832,0,0,108074.25581395348,40.75581395348837,44.78,0,0,0,0,24,2860000,2858168,606.6088122478885,25,20,16,53,12,4,14,63,16,5,27,10,31,105,52,39,日,49
2020-12-07,08,Ibaraki,12,1844,0,0,65719.67441860466,26.91860465116279,46.64,0,0,0,0,4,2860000,2858156,584.8541577242859,18,36,16,5,34,132,25,20,19,78,31,105,43,101,32,44,月,50
2020-12-08,08,Ibaraki,34,1878,0,0,68907.45348837209,27.70930232558139,48.44,0,0,0,0,132,2860000,2858122,565.9755154269483,23,37,19,78,14,65,18,36,19,27,43,101,37,37,67,200,火,50
2020-12-09,08,Ibaraki,14,1892,0,0,75206.40697674418,28.96511627906977,45.8,0,0,0,0,65,2860000,2858108,574.9358395803163,28,57,19,27,19,43,23,37,39,40,37,37,28,78,71,148,水,50
2020-12-10,08,Ibaraki,19,1911,0,0,78093.74418604652,31.151162790697676,45.38,1.1666666666666667,0,0,0,43,2860000,2858089,555.0168692523458,17,88,39,40,24,127,28,57,27,64,28,78,42,20,90,139,木,50
2020-12-11,08,Ibaraki,24,1935,0,0,112390.88372093024,39.872093023255815,46.64,0,0,0,0,127,2860000,2858065,526.6594471357274,19,26,27,64,38,43,17,88,27,71,42,20,20,37,127,232,金,50
2020-12-12,08,Ibaraki,38,1973,0,0,171818.3023255814,59.23255813953488,50.36,0,0,0,0,43,2860000,2858027,507.3812912797089,16,53,27,71,14,63,19,26,27,10,20,37,52,39,109,262,土,50
2020-12-13,08,Ibaraki,14,1987,0,0,104545.05813953489,41.825581395348834,45.44,0,0,0,0,63,2860000,2858013,481.5050507662278,16,5,27,10,25,20,16,53,31,105,52,39,32,44,84,79,日,50
2020-12-14,08,Ibaraki,25,2012,0,0,63207.104651162794,23.686046511627907,42.14,0,0,0,0,20,2860000,2857988,465.83530527111355,19,78,31,105,18,36,16,5,43,101,32,44,67,200,67,126,月,51
2020-12-15,08,Ibaraki,18,2030,0,0,71343.16279069768,28.732558139534884,37.4,0,0,0,0,36,2860000,2857970,468.16900964579634,19,27,43,101,23,37,19,78,37,37,67,200,71,148,70,182,火,51
2020-12-16,08,Ibaraki,23,2053,0,0,82222.29069767441,30.24418604651163,35.42,0,0,0,0,37,2860000,2857947,438.8244619074936,39,40,37,37,28,57,19,27,28,78,71,148,90,139,77,219,水,51
2020-12-17,08,Ibaraki,28,2081,0,0,88000.639534883725,33,34.82,0,0,0,0,57,2860000,2857919,419.91038998599345,27,64,28,78,17,88,39,40,42,20,90,139,127,232,104,185,木,51
2020-12-18,08,Ibaraki,17,2098,0,0,124125.58139534884,42.23255813953488,38.6,0,0,0,0,88,2860000,2857902,412.9857121429938,27,71,42,20,19,26,27,64,20,37,127,232,109,262,159,189,金,51
2020-12-19,08,Ibaraki,19,2117,0,0,177267.51162790696,60.26744186046512,38.54,0,0,0,0,26,2860000,2857883,349.73601315346696,27,10,20,37,16,53,27,71,52,39,109,262,84,79,106,177,土,51
2020-12-20,08,Ibaraki,16,2133,0,0,113518.37209302324,41.27906976744186,36.02,0,0,0,0,53,2860000,2857867,339.43814972384774,31,105,52,39,16,5,27,10,32,44,84,79,67,126,89,254,日,51
2020-12-21,08,Ibaraki,16,2149,0,0,74238.68604651163,27.96511627906977,35.54,0,0,0,0,5,2860000,2857851,332.82634665149783,43,101,32,44,19,78,31,105,67,200,67,126,70,182,63,67,月,52
2020-12-22,08,Ibaraki,19,2168,0,0,80510.83720930232,29.511627906976745,39.44,0,0,0,0,78,2860000,2857832,337.41347153843816,37,37,67,200,19,27,43,101,71,148,70,182,77,219,66,222,火,52
2020-12-23,08,Ibaraki,19,2187,0,0,94070.45348837208,32.74418604651163,42.14,0,0,0,0,27,2860000,2857813,324.3951347065147,28,78,71,148,39,40,37,37,90,139,77,219,104,185,83,200,水,52
2020-12-24,08,Ibaraki,39,2226,0,0,117013.6511627907,36.03488372093023,45.019999999999996,0,0,0,0,40,2860000,2857774,330.2298661349731,42,20,90,139,27,64,28,78,127,232,104,185,159,189,82,224,木,52
2020-12-25,08,Ibaraki,27,2253,0,0,140568.3488372093,43.51162790697674,43.4,0,0,0,0,64,2860000,2857747,350.7481463408559,20,37,127,232,27,71,42,20,109,262,159,189,106,177,78,287,金,52
2020-12-26,08,Ibaraki,27,2280,0,0,166483.72093023255,55.02325581395349,39.019999999999996,0,0,0,0,71,2860000,2857720,355.49354265930765,52,39,109,262,27,10,20,37,84,79,106,177,89,254,132,171,土,52
2020-12-27,08,Ibaraki,27,2307,0,0,121963.8488372093,43.395348837209305,41.18,0,0,0,0,10,2860000,2857693,346.74789878630355,32,44,84,79,31,105,52,39,67,126,89,254,63,67,46,127,日,52
2020-12-28,08,Ibaraki,31,2338,0,0,154877.31395348837,46.406976744186046,45.2,0,0,0,0,105,2860000,2857662,359.8577998075293,67,200,67,126,43,101,32,44,70,182,63,67,66,222,45,144,月,53
2020-12-29,08,Ibaraki,43,2381,0,0,176751.72093023255,54.23255813953488,43.94,0,0,0,0,101,2860000,2857619,368.1493755286523,71,148,70,182,37,37,67,200,77,219,66,222,83,200,49,190,火,53
2020-12-30,08,Ibaraki,37,2418,0,0,159824.7093023256,50.15116279069768,42.2,0.8333333333333334,0,0,0,37,2860000,2857582,395.85614393886607,90,139,77,219,28,78,71,148,104,185,83,200,82,224,84,194,水,53
2020-12-31,08,Ibaraki,28,2446,0,0,103382.74418604652,25.523255813953487,34.16,0,0,0,0,78,2860000,2857554,412.68834620153217,127,232,104,185,42,20,90,139,159,189,82,224,78,287,60,141,木,53
2021-01-01,08,Ibaraki,42,2488,0,0,31448.6511627907,11.77906976744186,34.64,0,0,0,0,20,2860000,2857512,417.9582823810937,109,262,159,189,20,37,127,232,106,177,78,287,132,171,86,153,金,53
2021-01-02,08,Ibaraki,20,2508,0,0,98797.7093023256,32.54651162790697,35.24,0,0,0,0,37,2860000,2857492,443.7507136935228,84,79,106,177,52,39,109,262,89,254,132,171,46,127,69,124,土,53
2021-01-03,08,Ibaraki,52,2560,0,0,93618.97674418605,35.627906976744185,34.22,0,0,0,0,39,2860000,2857440,447.51301555495536,67,126,89,254,32,44,84,79,63,67,46,127,45,144,63,82,日,53
2021-01-04,08,Ibaraki,32,2592,0,0,87166.43023255814,35.53488372093023,40.22,0,0,0,0,44,2860000,2857408,484.79080958150587,70,182,63,67,67,200,67,126,66,222,45,144,49,190,28,38,月,1
2021-01-05,08,Ibaraki,67,2659,0,0,58968.604651162794,23.3953488372093,37.82,0,0,0,0,200,2860000,2857341,502.7619314458916,77,219,66,222,71,148,70,182,83,200,49,190,84,194,29,66,火,1
2021-01-06,08,Ibaraki,71,2730,0,0,58750.98837209302,24.872093023255815,38.6,0,0,0,0,148,2860000,2857270,552.417246292615,104,185,83,200,90,139,77,219,82,224,84,194,60,141,39,161,水,1
2021-01-07,08,Ibaraki,90,2820,0,0,50273.1976744186,22.697674418604652,42.14,0,0,0,0,139,2860000,2857180,606.7905532117707,159,189,82,224,127,232,104,185,78,287,60,141,86,153,64,159,木,1
2021-01-08,08,Ibaraki,127,2947,0,0,65287.90697674418,25.8953488372093,33.2,0,0,0,0,232,2860000,2857053,661.9428052641804,106,177,78,287,109,262,159,189,132,171,86,153,69,124,56,178,金,1
2021-01-09,08,Ibaraki,109,3056,0,0,98765.27906976744,35.83720930232558,32.12,0,0,0,0,262,2860000,2856944,764.2459950151223,89,254,132,171,84,79,106,177,46,127,69,124,63,82,58,92,土,1
2021-01-10,08,Ibaraki,84,3140,0,0,106298.3023255814,38.05813953488372,32,0,0,0,0,79,2860000,2856860,849.3308144006227,63,67,46,127,67,126,89,254,45,144,63,82,28,38,50,60,日,1
2021-01-11,08,Ibaraki,67,3207,0,0,62163.976744186046,25.430232558139537,32.96,0,0,0,0,126,2860000,2856793,909.4599396137681,66,222,45,144,70,182,63,67,49,190,28,38,29,66,31,42,月,2
2021-01-12,08,Ibaraki,70,3277,0,0,36914.41860465116,14.918604651162791,37.1,1.3333333333333333,0,0,0,182,2860000,2856723,947.3413098187972,83,200,49,190,77,219,66,222,84,194,29,66,39,161,40,130,火,2
2021-01-13,08,Ibaraki,77,3354,0,0,51860.95348837209,22.732558139534884,39.08,0,0,0,0,219,2860000,2856646,973.8989864678051,82,224,84,194,104,185,83,200,60,141,39,161,64,159,33,112,水,2
2021-01-14,08,Ibaraki,104,3458,0,0,52510.104651162794,21.767441860465116,43.04,0,0,0,0,185,2860000,2856542,1014.5955803791132,78,287,60,141,159,189,82,224,86,153,64,159,56,178,46,104,木,2
2021-01-15,08,Ibaraki,159,3617,0,0,59774.29069767442,22.953488372093023,39.980000000000004,0.16666666666666666,0,0,0,189,2860000,2856383,1087.8970724637745,132,171,86,153,106,177,78,287,69,124,56,178,58,92,21,19,金,2
2021-01-16,08,Ibaraki,106,3723,0,0,91659.8488372093,34.54651162790697,46.58,0,0,0,0,177,2860000,2856277,1205.5487816525585,46,127,69,124,89,254,132,171,63,82,58,92,50,60,19,90,土,2
2021-01-17,08,Ibaraki,89,3812,0,0,68203.01162790698,26.63953488372093,38.72,0,0,0,0,254,2860000,2856188,1292.3253848706013,45,144,63,82,63,67,46,127,28,38,50,60,31,42,38,45,日,2
2021-01-18,08,Ibaraki,63,3875,0,0,33269.56976744186,15.383720930232558,36.26,0,0,0,1,67,2860000,2856125,1330.6408850141725,49,190,28,38,66,222,45,144,29,66,31,42,40,130,19,30,月,3
2021-01-19,08,Ibaraki,66,3941,0,0,31735.56976744186,14.732558139534884,36.92,0,0,0,1,222,2860000,2856059,1362.4759135848362,84,194,29,66,83,200,49,190,39,161,40,130,33,112,21,83,火,3
2021-01-20,08,Ibaraki,83,4024,0,0,39002.1976744186,16.837209302325583,33.5,0,0,0,1,200,2860000,2855976,1362.6002316437334,60,141,39,161,82,224,84,194,64,159,33,112,46,104,26,48,水,3
2021-01-21,08,Ibaraki,82,4106,0,0,45983.54651162791,20.75581395348837,38.3,0,0,0,1,224,2860000,2855894,1372.8179008417897,86,153,64,159,78,287,60,141,56,178,46,104,21,19,39,51,木,3
2021-01-22,08,Ibaraki,78,4184,0,0,51636.058139534885,21.25581395348837,44.24,0,0,0,1,287,2860000,2855816,1362.0946736810126,69,124,56,178,132,171,86,153,58,92,21,19,19,90,22,71,金,3
2021-01-23,08,Ibaraki,132,4316,0,0,86569.8488372093,29.593023255813954,41.6,10,0,0,1,171,2860000,2855684,1310.8197238739758,63,82,58,92,46,127,69,124,50,60,19,90,38,45,38,71,土,3
2021-01-24,08,Ibaraki,46,4362,0,0,62985.36046511628,25.03488372093023,40.519999999999996,5.833333333333333,0,0,1,127,2860000,2855638,1327.8823701713118,28,38,50,60,45,144,63,82,31,42,38,45,19,30,46,9,日,3
2021-01-25,08,Ibaraki,45,4407,0,0,36354.66279069767,15.976744186046512,43.519999999999996,0,0,0,1,144,2860000,2855593,1287.978331266507,29,66,31,42,49,190,28,38,40,130,19,30,21,83,14,4,月,4
2021-01-26,08,Ibaraki,49,4456,0,0,37523.151162790695,17.36046511627907,44.42,0,0,0,1,190,2860000,2855544,1263.7989857122627,39,161,40,130,84,194,29,66,33,112,21,83,26,48,16,11,火,4
2021-01-27,08,Ibaraki,84,4540,0,0,43985.75581395349,19.767441860465116,49.760000000000005,1.3333333333333333,0,0,1,194,2860000,2855460,1242.1329953440938,64,159,33,112,60,141,39,161,46,104,26,48,39,51,58,7,水,4
2021-01-28,08,Ibaraki,60,4600,0,0,39750.91860465116,17.558139534883722,37.88,5.5,0,0,1,141,2860000,2855400,1244.939388845557,56,178,46,104,86,153,64,159,21,19,39,51,22,71,13,22,木,4
2021-01-29,08,Ibaraki,86,4686,0,0,57628.63953488372,24.22093023255814,39.8,0.16666666666666666,0,0,1,153,2860000,2855314,1198.9241044373393,58,92,21,19,69,124,56,178,19,90,22,71,38,71,28,22,金,4
2021-01-30,08,Ibaraki,69,4755,0,0,107696.96511627908,38.2906976744186,35.36,0,0,0,1,124,2860000,2855245,1123.6856885152886,50,60,19,90,63,82,58,92,38,45,38,71,46,9,30,23,土,4
2021-01-31,08,Ibaraki,63,4818,0,0,79871.74418604652,31.813953488372093,37.76,0,0,0,1,82,2860000,2855182,1082.7501567211793,31,42,38,45,28,38,50,60,19,30,46,9,14,4,15,0,日,4
2021-02-01,08,Ibaraki,28,4846,0,0,34225.59302325582,15.255813953488373,39.38,0,0,0,1,38,2860000,2855154,1053.1328573038204,40,130,19,30,29,66,31,42,21,83,14,4,16,11,53,15,月,5
2021-02-02,08,Ibaraki,29,4875,0,0,42938.83720930233,16.63953488372093,45.74,5.833333333333333,0,0,1,66,2860000,2855125,1015.3026034887869,33,112,21,83,39,161,40,130,26,48,16,11,58,7,18,28,火,5
2021-02-03,08,Ibaraki,39,4914,0,0,39649.48837209302,17.91860465116279,38.66,0,0,0,1,161,2860000,2855086,975.3193853131787,46,104,26,48,64,159,33,112,39,51,58,7,13,22,34,40,水,5
2021-02-04,08,Ibaraki,64,4978,0,0,44002.22093023256,19.686046511627907,41,0,0,0,1,159,2860000,2855022,929.844998767673,21,19,39,51,56,178,46,104,22,71,13,22,28,22,37,12,木,5
2021-02-05,08,Ibaraki,56,5034,0,0,55902.848837209305,22.22093023255814,40.76,0,0,0,1,178,2860000,2854966,908.4413751136977,19,90,22,71,58,92,21,19,38,71,28,22,30,23,44,73,金,5
2021-02-06,08,Ibaraki,58,5092,0,0,101097.47674418605,38.15116279069768,45.92,0,0,0,1,92,2860000,2854908,883.9766098815226,38,45,38,71,50,60,19,90,46,9,30,23,15,0,28,56,土,5
2021-02-07,08,Ibaraki,50,5142,0,0,83077.44186046511,35.46511627906977,47.06,0,0,0,1,60,2860000,2854858,810.1222775631724,19,30,46,9,31,42,38,45,14,4,15,0,53,15,21,6,日,5
2021-02-08,08,Ibaraki,31,5173,0,0,38598.267441860466,15.953488372093023,40.1,0,0,0,0,42,2860000,2854827,810.910107398847,21,83,14,4,40,130,19,30,16,11,53,15,18,28,22,60,月,6
2021-02-09,08,Ibaraki,40,5213,0,0,42429.77906976744,18.44186046511628,36.2,0,0,0,0,130,2860000,2854787,795.0188498878308,26,48,16,11,33,112,21,83,58,7,18,28,34,40,26,33,火,6
2021-02-10,08,Ibaraki,33,5246,0,0,60601.06976744186,24.20930232558139,39.38,0,0,0,0,112,2860000,2854754,782.6968924116043,39,51,58,7,46,104,26,48,13,22,34,40,37,12,33,48,水,6
2021-02-11,08,Ibaraki,46,5292,0,0,88309.88372093023,34.325581395348834,43.1,0,0,0,0,104,2860000,2854708,731.258101946876,22,71,13,22,21,19,39,51,28,22,37,12,44,73,35,27,木,6
2021-02-12,08,Ibaraki,21,5313,0,0,64410.732558139534,26.651162790697676,40.46,0,0,0,0,19,2860000,2854687,714.3738725960022,38,71,28,22,19,90,22,71,30,23,44,73,28,56,43,43,金,6
2021-02-13,08,Ibaraki,19,5332,0,0,103415.27906976744,39.68604651162791,46.22,0,0,0,0,90,2860000,2854668,648.338249246091,46,9,30,23,38,45,38,71,15,0,28,56,21,6,17,87,土,6
2021-02-14,08,Ibaraki,38,5370,0,0,87551.3953488372,34.52325581395349,51.74000000000001,0,0,0,0,45,2860000,2854630,597.2089541172182,14,4,15,0,19,30,46,9,53,15,21,6,22,60,18,8,日,6
2021-02-15,08,Ibaraki,19,5389,0,0,33903.40697674418,14.104651162790695,53.42,73.16666666666667,0,0,0,30,2860000,2854611,571.206656383571,16,11,53,15,21,83,14,4,18,28,22,60,26,33,10,10,月,7
2021-02-16,08,Ibaraki,21,5410,0,0,49314.6976744186,21.22093023255814,48.62,0,0,0,0,83,2860000,2854590,561.6332177690123,58,7,18,28,26,48,16,11,34,40,26,33,33,48,25,66,火,7
2021-02-17,08,Ibaraki,26,5436,0,0,54378.04651162791,24,39.62,0,0,0,0,48,2860000,2854564,552.4220920223187,13,22,34,40,39,51,58,7,37,12,33,48,35,27,40,29,水,7
2021-02-18,08,Ibaraki,39,5475,0,0,50038.151162790695,24.32558139534884,36.980000000000004,0,0,0,0,51,2860000,2854525,538.1737789247222,28,22,37,12,22,71,13,22,44,73,35,27,43,43,47,67,木,7
2021-02-19,08,Ibaraki,22,5497,0,0,70484.74418604652,27.930232558139537,40.1,0,0,0,0,71,2860000,2854503,512.9071205498534,30,23,44,73,38,71,28,22,28,56,43,43,17,87,38,146,金,7
2021-02-20,08,Ibaraki,38,5535,0,0,117185.82558139534,45.174418604651166,46.160000000000004,0,0,0,0,71,2860000,2854465,478.6305157998833,15,0,28,56,46,9,30,23,21,6,17,87,18,8,33,99,土,7
2021-02-21,08,Ibaraki,46,5581,0,0,102281.75581395348,39.72093023255814,52.879999999999995,0,0,0,0,9,2860000,2854419,457.734592483886,53,15,21,6,14,4,15,0,22,60,18,8,10,10,22,51,日,7
2021-02-22,08,Ibaraki,14,5595,0,0,61858.3023255814,26.069767441860463,54.38,0,0,0,0,4,2860000,2854405,453.3975545611144,18,28,22,60,16,11,53,15,26,33,10,10,25,66,19,91,月,8
2021-02-23,08,Ibaraki,16,5611,0,0,90333.59302325582,37.02325581395349,48.019999999999996,0,0,0,0,11,2860000,2854389,436.4183357323118,34,40,26,33,58,7,18,28,33,48,25,66,40,29,33,122,火,8
2021-02-24,08,Ibaraki,58,5669,0,0,62334.186046511626,25.96511627906977,40.76,0,0,0,0,7,2860000,2854331,412.8848413769656,37,12,33,48,13,22,34,40,35,27,40,29,47,67,45,75,水,8
2021-02-25,08,Ibaraki,13,5682,0,0,67815.1046511628,27.75581395348837,39.32,0,0,0,0,22,2860000,2854318,435.48755096089167,44,73,35,27,28,22,37,12,43,43,47,67,38,146,36,105,木,8
2021-02-26,08,Ibaraki,28,5710,0,0,92939.90697674418,34.48837209302326,44.6,0,0,0,0,22,2860000,2854290,403.40509409393206,28,56,43,43,30,23,44,73,17,87,38,146,33,99,35,151,金,8
2021-02-27,08,Ibaraki,30,5740,0,0,143625.96511627908,49.19767441860465,38.3,0,0,0,0,23,2860000,2854260,409.8303164076269,21,6,17,87,15,0,28,56,18,8,33,99,22,51,33,168,土,8
2021-02-28,08,Ibaraki,15,5755,0,0,115137.41860465116,42.13953488372093,40.1,0,0,0,0,0,2860000,2854245,420.5343938164486,22,60,18,8,53,15,21,6,10,10,22,51,19,91,51,43,日,8
2021-03-01,08,Ibaraki,53,5808,0,0,62155.976744186046,25.25581395348837,50.900000000000006,0,0,0,0,15,2860000,2854192,398.4745262296995,26,33,10,10,18,28,22,60,25,66,19,91,33,122,23,21,月,9
2021-03-02,08,Ibaraki,18,5826,0,0,57713.441860465115,24.988372093023255,54.5,17.833333333333332,0,0,0,28,2860000,2854174,430.4630671413038,33,48,25,66,34,40,26,33,40,29,33,122,45,75,29,115,火,9
2021-03-03,08,Ibaraki,34,5860,0,0,76765.1046511628,30.86046511627907,41.78,0,0,0,0,40,2860000,2854140,426.9006437190423,35,27,40,29,37,12,33,48,47,67,45,75,36,105,37,46,水,9
2021-03-04,08,Ibaraki,37,5897,0,0,70482.22093023256,29.8953488372093,44.3,0,0,0,0,12,2860000,2854103,434.65308471082494,43,43,47,67,44,73,35,27,38,146,36,105,35,151,25,80,木,9
2021-03-05,08,Ibaraki,44,5941,0,0,107997.2906976744,35.77906976744186,51.92,2.1666666666666665,0,0,0,73,2860000,2854059,431.90835870596084,17,87,38,146,28,56,43,43,33,99,35,151,33,168,35,144,金,9
2021-03-06,08,Ibaraki,28,5969,0,0,171649.43023255814,59.093023255813954,53.42,0,0,0,0,56,2860000,2854031,452.68689654860975,18,8,33,99,21,6,17,87,22,51,33,168,51,43,31,138,土,9
2021-03-07,08,Ibaraki,21,5990,0,0,109366.40697674418,42.593023255813954,41.18,0,0,0,0,6,2860000,2854010,442.9221226167348,10,10,22,51,22,60,18,8,19,91,51,43,23,21,45,42,日,9
2021-03-08,08,Ibaraki,22,6012,0,0,60281.27906976744,25.151162790697676,42.5,0.5,0,0,0,60,2860000,2853988,418.9191626582877,25,66,19,91,26,33,10,10,33,122,23,21,29,115,16,130,月,10
2021-03-09,08,Ibaraki,26,6038,0,0,80264.66279069768,30.94186046511628,45.92,0,0,0,0,33,2860000,2853962,426.2078764415862,40,29,33,122,33,48,25,66,45,75,29,115,37,46,16,154,火,10
2021-03-10,08,Ibaraki,33,6071,0,0,85015.96511627907,32.23255813953488,50.900000000000006,0,0,0,0,48,2860000,2853929,435.8566980264648,47,67,45,75,35,27,40,29,36,105,37,46,25,80,46,173,水,10
2021-03-11,08,Ibaraki,35,6106,0,0,86791.47674418605,34.872093023255815,45.08,0,0,0,0,27,2860000,2853894,412.48879020078675,38,146,36,105,43,43,47,67,35,151,25,80,35,144,39,185,木,10
2021-03-12,08,Ibaraki,43,6149,0,0,128469.38372093024,43.52325581395349,52.46,0,0,0,0,43,2860000,2853851,433.729861055157,33,99,35,151,17,87,38,146,33,168,35,144,31,138,38,211,金,10
2021-03-13,08,Ibaraki,17,6166,0,0,157788.2906976744,51.674418604651166,51.68,57.333333333333336,0,0,0,87,2860000,2853834,448.34927610138396,22,51,33,168,18,8,33,99,51,43,31,138,45,42,39,135,土,10
2021-03-14,08,Ibaraki,18,6184,0,0,120516.1976744186,46.19767441860465,52.76,0,0,0,0,8,2860000,2853816,436.08021688331377,19,91,51,43,10,10,22,51,23,21,45,42,16,130,43,32,日,10
2021-03-15,08,Ibaraki,10,6194,0,0,69620.30232558139,28.03488372093023,50.36,0,0,0,0,10,2860000,2853806,438.79603912218005,33,122,23,21,25,66,19,91,29,115,16,130,16,154,17,27,月,11
2021-03-16,08,Ibaraki,25,6219,0,0,84271.8488372093,32.41860465116279,52.76,0,0,0,0,66,2860000,2853781,397.52411301926236,45,75,29,115,40,29,33,122,37,46,16,154,46,173,30,224,火,11
