日付,時間帯,市区町村,平休日フラグ,都道府県,人流
2021/02/08,day,19204:都留市,平日,19:山梨県,30529
2021/02/08,day,19202:富士吉田市,平日,19:山梨県,49175
2021/02/08,day,19201:甲府市,平日,19:山梨県,203139
2021/02/09,day,19443:丹波山村,平日,19:山梨県,824
2021/02/09,day,19442:小菅村,平日,19:山梨県,726
2021/02/09,day,19430:富士河口湖町,平日,19:山梨県,27910
2021/02/09,day,19429:鳴沢村,平日,19:山梨県,2902
2021/02/09,day,19425:山中湖村,平日,19:山梨県,7528
2021/02/09,day,19424:忍野村,平日,19:山梨県,8241
2021/02/09,day,19423:西桂町,平日,19:山梨県,3181
2021/02/09,day,19422:道志村,平日,19:山梨県,1358
2021/02/09,day,19384:昭和町,平日,19:山梨県,25825
2021/02/09,day,19368:富士川町,平日,19:山梨県,14183
2021/02/09,day,19366:南部町,平日,19:山梨県,7564
2021/02/09,day,19365:身延町,平日,19:山梨県,13598
2021/02/09,day,19364:早川町,平日,19:山梨県,1353
2021/02/09,day,19346:市川三郷町,平日,19:山梨県,13631
2021/02/09,day,19214:中央市,平日,19:山梨県,31755
2021/02/09,day,19213:甲州市,平日,19:山梨県,28412
2021/02/09,day,19212:上野原市,平日,19:山梨県,24358
2021/02/09,day,19211:笛吹市,平日,19:山梨県,69886
2021/02/09,day,19210:甲斐市,平日,19:山梨県,64232
2021/02/09,day,19209:北杜市,平日,19:山梨県,44937
2021/02/09,day,19208:南アルプス市,平日,19:山梨県,68813
2021/02/09,day,19207:韮崎市,平日,19:山梨県,33276
2021/02/09,day,19206:大月市,平日,19:山梨県,23408
2021/02/09,day,19205:山梨市,平日,19:山梨県,32281
2021/02/09,day,19204:都留市,平日,19:山梨県,31616
2021/02/09,day,19202:富士吉田市,平日,19:山梨県,48072
2021/02/09,day,19201:甲府市,平日,19:山梨県,208064
2021/02/10,day,19443:丹波山村,平日,19:山梨県,525
2021/02/10,day,19442:小菅村,平日,19:山梨県,737
2021/02/10,day,19430:富士河口湖町,平日,19:山梨県,26977
2021/02/10,day,19429:鳴沢村,平日,19:山梨県,3009
2021/02/10,day,19425:山中湖村,平日,19:山梨県,7318
2021/02/10,day,19424:忍野村,平日,19:山梨県,9298
2021/02/10,day,19423:西桂町,平日,19:山梨県,3314
2021/02/10,day,19422:道志村,平日,19:山梨県,1451
2021/02/10,day,19384:昭和町,平日,19:山梨県,27514
2021/02/10,day,19368:富士川町,平日,19:山梨県,14402
2021/02/10,day,19366:南部町,平日,19:山梨県,7722
2021/02/10,day,19365:身延町,平日,19:山梨県,11984
2021/02/10,day,19364:早川町,平日,19:山梨県,936
2021/02/10,day,19346:市川三郷町,平日,19:山梨県,12724
2021/02/10,day,19214:中央市,平日,19:山梨県,30293
2021/02/10,day,19213:甲州市,平日,19:山梨県,29698
2021/02/10,day,19212:上野原市,平日,19:山梨県,24035
2021/02/10,day,19211:笛吹市,平日,19:山梨県,69073
2021/02/10,day,19210:甲斐市,平日,19:山梨県,64345
2021/02/10,day,19209:北杜市,平日,19:山梨県,45405
2021/02/10,day,19208:南アルプス市,平日,19:山梨県,66069
2021/02/10,day,19207:韮崎市,平日,19:山梨県,33235
2021/02/10,day,19206:大月市,平日,19:山梨県,22330
2021/02/10,day,19205:山梨市,平日,19:山梨県,31775
2021/02/10,day,19204:都留市,平日,19:山梨県,31175
2021/02/10,day,19202:富士吉田市,平日,19:山梨県,48454
2021/02/10,day,19201:甲府市,平日,19:山梨県,207466
2021/02/11,day,19443:丹波山村,休日,19:山梨県,917
2021/02/11,day,19442:小菅村,休日,19:山梨県,797
2021/02/11,day,19430:富士河口湖町,休日,19:山梨県,28908
2021/02/11,day,19429:鳴沢村,休日,19:山梨県,3901
2021/02/11,day,19425:山中湖村,休日,19:山梨県,7488
2021/02/11,day,19424:忍野村,休日,19:山梨県,8032
2021/02/11,day,19423:西桂町,休日,19:山梨県,3576
2021/02/11,day,19422:道志村,休日,19:山梨県,2230
2021/02/11,day,19384:昭和町,休日,19:山梨県,29477
2021/02/11,day,19368:富士川町,休日,19:山梨県,14565
2021/02/11,day,19366:南部町,休日,19:山梨県,7452
2021/02/11,day,19365:身延町,休日,19:山梨県,13407
2021/02/11,day,19364:早川町,休日,19:山梨県,1350
2021/02/11,day,19346:市川三郷町,休日,19:山梨県,13112
2021/02/11,day,19214:中央市,休日,19:山梨県,30146
2021/02/11,day,19213:甲州市,休日,19:山梨県,31248
2021/02/11,day,19212:上野原市,休日,19:山梨県,23619
2021/02/11,day,19211:笛吹市,休日,19:山梨県,72009
2021/02/11,day,19210:甲斐市,休日,19:山梨県,71396
2021/02/11,day,19209:北杜市,休日,19:山梨県,50659
2021/02/11,day,19208:南アルプス市,休日,19:山梨県,70471
2021/02/11,day,19207:韮崎市,休日,19:山梨県,30648
2021/02/11,day,19206:大月市,休日,19:山梨県,24939
2021/02/11,day,19205:山梨市,休日,19:山梨県,35293
2021/02/11,day,19204:都留市,休日,19:山梨県,30042
2021/02/11,day,19202:富士吉田市,休日,19:山梨県,49610
2021/02/11,day,19201:甲府市,休日,19:山梨県,190671
2021/02/12,day,19443:丹波山村,平日,19:山梨県,709
2021/02/12,day,19442:小菅村,平日,19:山梨県,471
2021/02/12,day,19430:富士河口湖町,平日,19:山梨県,26380
2021/02/12,day,19429:鳴沢村,平日,19:山梨県,3786
2021/02/12,day,19425:山中湖村,平日,19:山梨県,7636
2021/02/12,day,19424:忍野村,平日,19:山梨県,8984
2021/02/12,day,19423:西桂町,平日,19:山梨県,2945
2021/02/12,day,19422:道志村,平日,19:山梨県,1789
2021/02/12,day,19384:昭和町,平日,19:山梨県,27673
2021/02/12,day,19368:富士川町,平日,19:山梨県,13456
2021/02/12,day,19366:南部町,平日,19:山梨県,7765
2021/02/12,day,19365:身延町,平日,19:山梨県,12123
2021/02/12,day,19364:早川町,平日,19:山梨県,1605
2021/02/12,day,19346:市川三郷町,平日,19:山梨県,12671
2021/02/12,day,19214:中央市,平日,19:山梨県,30705
2021/02/12,day,19213:甲州市,平日,19:山梨県,29531
2021/02/12,day,19212:上野原市,平日,19:山梨県,24044
2021/02/12,day,19211:笛吹市,平日,19:山梨県,69792
2021/02/12,day,19210:甲斐市,平日,19:山梨県,68030
2021/02/12,day,19209:北杜市,平日,19:山梨県,48360
2021/02/12,day,19208:南アルプス市,平日,19:山梨県,67477
2021/02/12,day,19207:韮崎市,平日,19:山梨県,32400
2021/02/12,day,19206:大月市,平日,19:山梨県,23783
2021/02/12,day,19205:山梨市,平日,19:山梨県,35025
2021/02/12,day,19204:都留市,平日,19:山梨県,30323
2021/02/12,day,19202:富士吉田市,平日,19:山梨県,49565
2021/02/12,day,19201:甲府市,平日,19:山梨県,201736
2021/02/13,day,19443:丹波山村,休日,19:山梨県,1075
2021/02/13,day,19442:小菅村,休日,19:山梨県,912
2021/02/13,day,19430:富士河口湖町,休日,19:山梨県,29006
2021/02/13,day,19429:鳴沢村,休日,19:山梨県,4406
2021/02/13,day,19425:山中湖村,休日,19:山梨県,9205
2021/02/13,day,19424:忍野村,休日,19:山梨県,7539
2021/02/13,day,19423:西桂町,休日,19:山梨県,3627
2021/02/13,day,19422:道志村,休日,19:山梨県,2682
2021/02/13,day,19384:昭和町,休日,19:山梨県,27757
2021/02/13,day,19368:富士川町,休日,19:山梨県,14199
2021/02/13,day,19366:南部町,休日,19:山梨県,7080
2021/02/13,day,19365:身延町,休日,19:山梨県,12355
2021/02/13,day,19364:早川町,休日,19:山梨県,1115
2021/02/13,day,19346:市川三郷町,休日,19:山梨県,13962
2021/02/13,day,19214:中央市,休日,19:山梨県,29407
2021/02/13,day,19213:甲州市,休日,19:山梨県,32081
2021/02/13,day,19212:上野原市,休日,19:山梨県,23470
2021/02/13,day,19211:笛吹市,休日,19:山梨県,68008
2021/02/13,day,19210:甲斐市,休日,19:山梨県,73042
2021/02/13,day,19209:北杜市,休日,19:山梨県,52787
2021/02/13,day,19208:南アルプス市,休日,19:山梨県,69980
2021/02/13,day,19207:韮崎市,休日,19:山梨県,30183
2021/02/13,day,19206:大月市,休日,19:山梨県,22724
2021/02/13,day,19205:山梨市,休日,19:山梨県,34567
2021/02/13,day,19204:都留市,休日,19:山梨県,33305
2021/02/13,day,19202:富士吉田市,休日,19:山梨県,47822
2021/02/13,day,19201:甲府市,休日,19:山梨県,198678
2021/02/14,day,19443:丹波山村,休日,19:山梨県,585
2021/02/14,day,19442:小菅村,休日,19:山梨県,1289
2021/02/14,day,19430:富士河口湖町,休日,19:山梨県,28637
2021/02/14,day,19429:鳴沢村,休日,19:山梨県,3666
2021/02/14,day,19425:山中湖村,休日,19:山梨県,7254
2021/02/14,day,19424:忍野村,休日,19:山梨県,7968
2021/02/14,day,19423:西桂町,休日,19:山梨県,3021
2021/02/14,day,19422:道志村,休日,19:山梨県,2520
2021/02/14,day,19384:昭和町,休日,19:山梨県,26392
2021/02/14,day,19368:富士川町,休日,19:山梨県,14894
2021/02/14,day,19366:南部町,休日,19:山梨県,6109
2021/02/14,day,19365:身延町,休日,19:山梨県,12544
2021/02/14,day,19364:早川町,休日,19:山梨県,938
2021/02/14,day,19346:市川三郷町,休日,19:山梨県,13916
2021/02/14,day,19214:中央市,休日,19:山梨県,28598
2021/02/14,day,19213:甲州市,休日,19:山梨県,31239
2021/02/14,day,19212:上野原市,休日,19:山梨県,24966
2021/02/14,day,19211:笛吹市,休日,19:山梨県,71506
2021/02/14,day,19210:甲斐市,休日,19:山梨県,71414
2021/02/14,day,19209:北杜市,休日,19:山梨県,50170
2021/02/14,day,19208:南アルプス市,休日,19:山梨県,67130
2021/02/14,day,19207:韮崎市,休日,19:山梨県,30470
2021/02/14,day,19206:大月市,休日,19:山梨県,25764
2021/02/14,day,19205:山梨市,休日,19:山梨県,36335
2021/02/14,day,19204:都留市,休日,19:山梨県,32011
2021/02/14,day,19202:富士吉田市,休日,19:山梨県,49153
2021/02/14,day,19201:甲府市,休日,19:山梨県,193044
2021/02/15,day,19443:丹波山村,平日,19:山梨県,554
2021/02/15,day,19442:小菅村,平日,19:山梨県,735
2021/02/15,day,19430:富士河口湖町,平日,19:山梨県,25902
2021/02/15,day,19429:鳴沢村,平日,19:山梨県,2759
2021/02/15,day,19425:山中湖村,平日,19:山梨県,6537
2021/02/15,day,19424:忍野村,平日,19:山梨県,8005
2021/02/15,day,19423:西桂町,平日,19:山梨県,2698
2021/02/15,day,19422:道志村,平日,19:山梨県,1779
2021/02/15,day,19384:昭和町,平日,19:山梨県,27300
2021/02/15,day,19368:富士川町,平日,19:山梨県,14237
2021/02/15,day,19366:南部町,平日,19:山梨県,7386
2021/02/15,day,19365:身延町,平日,19:山梨県,12941
2021/02/15,day,19364:早川町,平日,19:山梨県,1371
2021/02/15,day,19346:市川三郷町,平日,19:山梨県,14260
2021/02/15,day,19214:中央市,平日,19:山梨県,31868
2021/02/15,day,19213:甲州市,平日,19:山梨県,29206
2021/02/15,day,19212:上野原市,平日,19:山梨県,23122
2021/02/15,day,19211:笛吹市,平日,19:山梨県,68620
2021/02/15,day,19210:甲斐市,平日,19:山梨県,67164
2021/02/15,day,19209:北杜市,平日,19:山梨県,43855
2021/02/15,day,19208:南アルプス市,平日,19:山梨県,66385
2021/02/15,day,19207:韮崎市,平日,19:山梨県,32881
2021/02/15,day,19206:大月市,平日,19:山梨県,22893
2021/02/15,day,19205:山梨市,平日,19:山梨県,33553
2021/02/15,day,19204:都留市,平日,19:山梨県,31401
2021/02/15,day,19202:富士吉田市,平日,19:山梨県,51201
2021/02/15,day,19201:甲府市,平日,19:山梨県,201164
2021/02/16,day,19443:丹波山村,平日,19:山梨県,555
2021/02/16,day,19442:小菅村,平日,19:山梨県,754
2021/02/16,day,19430:富士河口湖町,平日,19:山梨県,27694
2021/02/16,day,19429:鳴沢村,平日,19:山梨県,2791
2021/02/16,day,19425:山中湖村,平日,19:山梨県,6354
2021/02/16,day,19424:忍野村,平日,19:山梨県,9123
2021/02/16,day,19423:西桂町,平日,19:山梨県,2775
2021/02/16,day,19422:道志村,平日,19:山梨県,2198
2021/02/16,day,19384:昭和町,平日,19:山梨県,27004
2021/02/16,day,19368:富士川町,平日,19:山梨県,14186
2021/02/16,day,19366:南部町,平日,19:山梨県,8335
2021/02/16,day,19365:身延町,平日,19:山梨県,13486
2021/02/16,day,19364:早川町,平日,19:山梨県,1204
2021/02/16,day,19346:市川三郷町,平日,19:山梨県,13323
2021/02/16,day,19214:中央市,平日,19:山梨県,32866
2021/02/16,day,19213:甲州市,平日,19:山梨県,30171
2021/02/16,day,19212:上野原市,平日,19:山梨県,23124
2021/02/16,day,19211:笛吹市,平日,19:山梨県,66487
2021/02/16,day,19210:甲斐市,平日,19:山梨県,65760
2021/02/16,day,19209:北杜市,平日,19:山梨県,43236
2021/02/16,day,19208:南アルプス市,平日,19:山梨県,65274
2021/02/16,day,19207:韮崎市,平日,19:山梨県,33910
2021/02/16,day,19206:大月市,平日,19:山梨県,23431
2021/02/16,day,19205:山梨市,平日,19:山梨県,31894
2021/02/16,day,19204:都留市,平日,19:山梨県,32568
2021/02/16,day,19202:富士吉田市,平日,19:山梨県,48671
2021/02/16,day,19201:甲府市,平日,19:山梨県,206117
2021/02/17,day,19443:丹波山村,平日,19:山梨県,632
2021/02/17,day,19442:小菅村,平日,19:山梨県,696
2021/02/17,day,19430:富士河口湖町,平日,19:山梨県,26437
2021/02/17,day,19429:鳴沢村,平日,19:山梨県,3185
2021/02/17,day,19425:山中湖村,平日,19:山梨県,6951
2021/02/17,day,19424:忍野村,平日,19:山梨県,8840
2021/02/17,day,19423:西桂町,平日,19:山梨県,3247
2021/02/17,day,19422:道志村,平日,19:山梨県,2268
2021/02/17,day,19384:昭和町,平日,19:山梨県,27125
2021/02/17,day,19368:富士川町,平日,19:山梨県,13185
2021/02/17,day,19366:南部町,平日,19:山梨県,7783
2021/02/17,day,19365:身延町,平日,19:山梨県,14513
2021/02/17,day,19364:早川町,平日,19:山梨県,1649
2021/02/17,day,19346:市川三郷町,平日,19:山梨県,13933
2021/02/17,day,19214:中央市,平日,19:山梨県,32746
2021/02/17,day,19213:甲州市,平日,19:山梨県,29810
2021/02/17,day,19212:上野原市,平日,19:山梨県,24840
2021/02/17,day,19211:笛吹市,平日,19:山梨県,67762
2021/02/17,day,19210:甲斐市,平日,19:山梨県,64632
2021/02/17,day,19209:北杜市,平日,19:山梨県,39565
2021/02/17,day,19208:南アルプス市,平日,19:山梨県,68131
2021/02/17,day,19207:韮崎市,平日,19:山梨県,33921
2021/02/17,day,19206:大月市,平日,19:山梨県,22755
2021/02/17,day,19205:山梨市,平日,19:山梨県,33321
2021/02/17,day,19204:都留市,平日,19:山梨県,31803
2021/02/17,day,19202:富士吉田市,平日,19:山梨県,49677
2021/02/17,day,19201:甲府市,平日,19:山梨県,202373
2021/02/18,day,19443:丹波山村,平日,19:山梨県,574
2021/02/18,day,19442:小菅村,平日,19:山梨県,302
2021/02/18,day,19430:富士河口湖町,平日,19:山梨県,26327
2021/02/18,day,19429:鳴沢村,平日,19:山梨県,4078
2021/02/18,day,19425:山中湖村,平日,19:山梨県,6875
2021/02/18,day,19424:忍野村,平日,19:山梨県,8283
2021/02/18,day,19423:西桂町,平日,19:山梨県,3066
2021/02/18,day,19422:道志村,平日,19:山梨県,2060
2021/02/18,day,19384:昭和町,平日,19:山梨県,28609
2021/02/18,day,19368:富士川町,平日,19:山梨県,14856
2021/02/18,day,19366:南部町,平日,19:山梨県,7557
2021/02/18,day,19365:身延町,平日,19:山梨県,13694
2021/02/18,day,19364:早川町,平日,19:山梨県,1353
2021/02/18,day,19346:市川三郷町,平日,19:山梨県,14686
2021/02/18,day,19214:中央市,平日,19:山梨県,31447
2021/02/18,day,19213:甲州市,平日,19:山梨県,28664
2021/02/18,day,19212:上野原市,平日,19:山梨県,25338
2021/02/18,day,19211:笛吹市,平日,19:山梨県,69626
2021/02/18,day,19210:甲斐市,平日,19:山梨県,63127
2021/02/18,day,19209:北杜市,平日,19:山梨県,41736
2021/02/18,day,19208:南アルプス市,平日,19:山梨県,67335
2021/02/18,day,19207:韮崎市,平日,19:山梨県,34779
2021/02/18,day,19206:大月市,平日,19:山梨県,24114
2021/02/18,day,19205:山梨市,平日,19:山梨県,31736
2021/02/18,day,19204:都留市,平日,19:山梨県,32073
2021/02/18,day,19202:富士吉田市,平日,19:山梨県,48433
2021/02/18,day,19201:甲府市,平日,19:山梨県,199513
2021/02/19,day,19443:丹波山村,平日,19:山梨県,418
2021/02/19,day,19442:小菅村,平日,19:山梨県,741
2021/02/19,day,19430:富士河口湖町,平日,19:山梨県,26778
2021/02/19,day,19429:鳴沢村,平日,19:山梨県,3728
2021/02/19,day,19425:山中湖村,平日,19:山梨県,7069
2021/02/19,day,19424:忍野村,平日,19:山梨県,8724
2021/02/19,day,19423:西桂町,平日,19:山梨県,2773
2021/02/19,day,19422:道志村,平日,19:山梨県,2013
2021/02/19,day,19384:昭和町,平日,19:山梨県,28353
2021/02/19,day,19368:富士川町,平日,19:山梨県,14408
2021/02/19,day,19366:南部町,平日,19:山梨県,7036
2021/02/19,day,19365:身延町,平日,19:山梨県,14004
2021/02/19,day,19364:早川町,平日,19:山梨県,1337
2021/02/19,day,19346:市川三郷町,平日,19:山梨県,12981
2021/02/19,day,19214:中央市,平日,19:山梨県,32956
2021/02/19,day,19213:甲州市,平日,19:山梨県,29751
2021/02/19,day,19212:上野原市,平日,19:山梨県,24766
2021/02/19,day,19211:笛吹市,平日,19:山梨県,67405
2021/02/19,day,19210:甲斐市,平日,19:山梨県,65599
2021/02/19,day,19209:北杜市,平日,19:山梨県,42945
2021/02/19,day,19208:南アルプス市,平日,19:山梨県,66183
2021/02/19,day,19207:韮崎市,平日,19:山梨県,34581
2021/02/19,day,19206:大月市,平日,19:山梨県,23399
2021/02/19,day,19205:山梨市,平日,19:山梨県,32519
2021/02/19,day,19204:都留市,平日,19:山梨県,30917
2021/02/19,day,19202:富士吉田市,平日,19:山梨県,48835
2021/02/19,day,19201:甲府市,平日,19:山梨県,198396
2021/02/20,day,19443:丹波山村,休日,19:山梨県,595
2021/02/20,day,19442:小菅村,休日,19:山梨県,810
2021/02/20,day,19430:富士河口湖町,休日,19:山梨県,32236
2021/02/20,day,19429:鳴沢村,休日,19:山梨県,4016
2021/02/20,day,19425:山中湖村,休日,19:山梨県,8069
2021/02/20,day,19424:忍野村,休日,19:山梨県,7691
2021/02/20,day,19423:西桂町,休日,19:山梨県,2987
2021/02/20,day,19422:道志村,休日,19:山梨県,2959
2021/02/20,day,19384:昭和町,休日,19:山梨県,26436
2021/02/20,day,19368:富士川町,休日,19:山梨県,14503
2021/02/20,day,19366:南部町,休日,19:山梨県,8753
2021/02/20,day,19365:身延町,休日,19:山梨県,13834
2021/02/20,day,19364:早川町,休日,19:山梨県,1127
2021/02/20,day,19346:市川三郷町,休日,19:山梨県,12585
2021/02/20,day,19214:中央市,休日,19:山梨県,30090
2021/02/20,day,19213:甲州市,休日,19:山梨県,31386
2021/02/20,day,19212:上野原市,休日,19:山梨県,22709
2021/02/20,day,19211:笛吹市,休日,19:山梨県,71461
2021/02/20,day,19210:甲斐市,休日,19:山梨県,73371
2021/02/20,day,19209:北杜市,休日,19:山梨県,48307
2021/02/20,day,19208:南アルプス市,休日,19:山梨県,67744
2021/02/20,day,19207:韮崎市,休日,19:山梨県,30737
2021/02/20,day,19206:大月市,休日,19:山梨県,24165
2021/02/20,day,19205:山梨市,休日,19:山梨県,35478
2021/02/20,day,19204:都留市,休日,19:山梨県,30855
2021/02/20,day,19202:富士吉田市,休日,19:山梨県,50966
2021/02/20,day,19201:甲府市,休日,19:山梨県,193343
2021/02/21,day,19443:丹波山村,休日,19:山梨県,660
2021/02/21,day,19442:小菅村,休日,19:山梨県,973
2021/02/21,day,19430:富士河口湖町,休日,19:山梨県,32847
2021/02/21,day,19429:鳴沢村,休日,19:山梨県,4520
2021/02/21,day,19425:山中湖村,休日,19:山梨県,10418
2021/02/21,day,19424:忍野村,休日,19:山梨県,7868
2021/02/21,day,19423:西桂町,休日,19:山梨県,3148
2021/02/21,day,19422:道志村,休日,19:山梨県,3154
2021/02/21,day,19384:昭和町,休日,19:山梨県,26990
2021/02/21,day,19368:富士川町,休日,19:山梨県,14138
2021/02/21,day,19366:南部町,休日,19:山梨県,7190
2021/02/21,day,19365:身延町,休日,19:山梨県,12980
2021/02/21,day,19364:早川町,休日,19:山梨県,1019
2021/02/21,day,19346:市川三郷町,休日,19:山梨県,15258
2021/02/21,day,19214:中央市,休日,19:山梨県,30980
2021/02/21,day,19213:甲州市,休日,19:山梨県,31011
2021/02/21,day,19212:上野原市,休日,19:山梨県,23449
2021/02/21,day,19211:笛吹市,休日,19:山梨県,73143
2021/02/21,day,19210:甲斐市,休日,19:山梨県,70891
2021/02/21,day,19209:北杜市,休日,19:山梨県,51322
2021/02/21,day,19208:南アルプス市,休日,19:山梨県,65982
2021/02/21,day,19207:韮崎市,休日,19:山梨県,30022
2021/02/21,day,19206:大月市,休日,19:山梨県,25292
2021/02/21,day,19205:山梨市,休日,19:山梨県,34273
2021/02/21,day,19204:都留市,休日,19:山梨県,33123
2021/02/21,day,19202:富士吉田市,休日,19:山梨県,50284
2021/02/21,day,19201:甲府市,休日,19:山梨県,190423
2021/02/22,day,19443:丹波山村,平日,19:山梨県,785
2021/02/22,day,19442:小菅村,平日,19:山梨県,609
2021/02/22,day,19430:富士河口湖町,平日,19:山梨県,29640
2021/02/22,day,19429:鳴沢村,平日,19:山梨県,3982
2021/02/22,day,19425:山中湖村,平日,19:山梨県,8869
2021/02/22,day,19424:忍野村,平日,19:山梨県,8143
2021/02/22,day,19423:西桂町,平日,19:山梨県,3073
2021/02/22,day,19422:道志村,平日,19:山梨県,2633
2021/02/22,day,19384:昭和町,平日,19:山梨県,26855
2021/02/22,day,19368:富士川町,平日,19:山梨県,13772
2021/02/22,day,19366:南部町,平日,19:山梨県,7924
2021/02/22,day,19365:身延町,平日,19:山梨県,14260
2021/02/22,day,19364:早川町,平日,19:山梨県,1608
2021/02/22,day,19346:市川三郷町,平日,19:山梨県,14737
2021/02/22,day,19214:中央市,平日,19:山梨県,32444
2021/02/22,day,19213:甲州市,平日,19:山梨県,29594
2021/02/22,day,19212:上野原市,平日,19:山梨県,22673
2021/02/22,day,19211:笛吹市,平日,19:山梨県,70488
2021/02/22,day,19210:甲斐市,平日,19:山梨県,66904
2021/02/22,day,19209:北杜市,平日,19:山梨県,47145
2021/02/22,day,19208:南アルプス市,平日,19:山梨県,65948
2021/02/22,day,19207:韮崎市,平日,19:山梨県,33911
2021/02/22,day,19206:大月市,平日,19:山梨県,22873
2021/02/22,day,19205:山梨市,平日,19:山梨県,30941
2021/02/22,day,19204:都留市,平日,19:山梨県,31142
2021/02/22,day,19202:富士吉田市,平日,19:山梨県,48687
2021/02/22,day,19201:甲府市,平日,19:山梨県,203115
2021/02/23,day,19443:丹波山村,休日,19:山梨県,727
2021/02/23,day,19442:小菅村,休日,19:山梨県,831
2021/02/23,day,19430:富士河口湖町,休日,19:山梨県,30769
2021/02/23,day,19429:鳴沢村,休日,19:山梨県,4386
2021/02/23,day,19425:山中湖村,休日,19:山梨県,6652
2021/02/23,day,19424:忍野村,休日,19:山梨県,8242
2021/02/23,day,19423:西桂町,休日,19:山梨県,3652
2021/02/23,day,19422:道志村,休日,19:山梨県,2714
2021/02/23,day,19384:昭和町,休日,19:山梨県,28722
2021/02/23,day,19368:富士川町,休日,19:山梨県,13635
2021/02/23,day,19366:南部町,休日,19:山梨県,7537
2021/02/23,day,19365:身延町,休日,19:山梨県,13383
2021/02/23,day,19364:早川町,休日,19:山梨県,1300
2021/02/23,day,19346:市川三郷町,休日,19:山梨県,14511
2021/02/23,day,19214:中央市,休日,19:山梨県,30390
2021/02/23,day,19213:甲州市,休日,19:山梨県,30786
2021/02/23,day,19212:上野原市,休日,19:山梨県,24066
2021/02/23,day,19211:笛吹市,休日,19:山梨県,71104
2021/02/23,day,19210:甲斐市,休日,19:山梨県,70276
2021/02/23,day,19209:北杜市,休日,19:山梨県,50761
2021/02/23,day,19208:南アルプス市,休日,19:山梨県,67521
2021/02/23,day,19207:韮崎市,休日,19:山梨県,30999
2021/02/23,day,19206:大月市,休日,19:山梨県,25633
2021/02/23,day,19205:山梨市,休日,19:山梨県,32780
2021/02/23,day,19204:都留市,休日,19:山梨県,31851
2021/02/23,day,19202:富士吉田市,休日,19:山梨県,47681
2021/02/23,day,19201:甲府市,休日,19:山梨県,192315
2021/02/24,day,19443:丹波山村,平日,19:山梨県,683
2021/02/24,day,19442:小菅村,平日,19:山梨県,914
2021/02/24,day,19430:富士河口湖町,平日,19:山梨県,25806
2021/02/24,day,19429:鳴沢村,平日,19:山梨県,3577
2021/02/24,day,19425:山中湖村,平日,19:山梨県,6468
2021/02/24,day,19424:忍野村,平日,19:山梨県,8422
2021/02/24,day,19423:西桂町,平日,19:山梨県,2904
2021/02/24,day,19422:道志村,平日,19:山梨県,2366
2021/02/24,day,19384:昭和町,平日,19:山梨県,26382
2021/02/24,day,19368:富士川町,平日,19:山梨県,13963
2021/02/24,day,19366:南部町,平日,19:山梨県,7941
2021/02/24,day,19365:身延町,平日,19:山梨県,13618
2021/02/24,day,19364:早川町,平日,19:山梨県,1105
2021/02/24,day,19346:市川三郷町,平日,19:山梨県,13279
2021/02/24,day,19214:中央市,平日,19:山梨県,33000
2021/02/24,day,19213:甲州市,平日,19:山梨県,28783
2021/02/24,day,19212:上野原市,平日,19:山梨県,24399
2021/02/24,day,19211:笛吹市,平日,19:山梨県,68621
2021/02/24,day,19210:甲斐市,平日,19:山梨県,64418
2021/02/24,day,19209:北杜市,平日,19:山梨県,43907
2021/02/24,day,19208:南アルプス市,平日,19:山梨県,66590
2021/02/24,day,19207:韮崎市,平日,19:山梨県,33125
2021/02/24,day,19206:大月市,平日,19:山梨県,23467
2021/02/24,day,19205:山梨市,平日,19:山梨県,29935
2021/02/24,day,19204:都留市,平日,19:山梨県,31307
2021/02/24,day,19202:富士吉田市,平日,19:山梨県,48905
2021/02/24,day,19201:甲府市,平日,19:山梨県,200983
2021/02/25,day,19443:丹波山村,平日,19:山梨県,389
2021/02/25,day,19442:小菅村,平日,19:山梨県,325
2021/02/25,day,19430:富士河口湖町,平日,19:山梨県,26732
2021/02/25,day,19429:鳴沢村,平日,19:山梨県,3413
2021/02/25,day,19425:山中湖村,平日,19:山梨県,6617
2021/02/25,day,19424:忍野村,平日,19:山梨県,7668
2021/02/25,day,19423:西桂町,平日,19:山梨県,3625
2021/02/25,day,19422:道志村,平日,19:山梨県,1981
2021/02/25,day,19384:昭和町,平日,19:山梨県,27303
2021/02/25,day,19368:富士川町,平日,19:山梨県,13285
2021/02/25,day,19366:南部町,平日,19:山梨県,6883
2021/02/25,day,19365:身延町,平日,19:山梨県,13856
2021/02/25,day,19364:早川町,平日,19:山梨県,1165
2021/02/25,day,19346:市川三郷町,平日,19:山梨県,12877
2021/02/25,day,19214:中央市,平日,19:山梨県,32895
2021/02/25,day,19213:甲州市,平日,19:山梨県,29351
2021/02/25,day,19212:上野原市,平日,19:山梨県,22493
2021/02/25,day,19211:笛吹市,平日,19:山梨県,68899
2021/02/25,day,19210:甲斐市,平日,19:山梨県,63590
2021/02/25,day,19209:北杜市,平日,19:山梨県,42742
2021/02/25,day,19208:南アルプス市,平日,19:山梨県,65852
2021/02/25,day,19207:韮崎市,平日,19:山梨県,34861
2021/02/25,day,19206:大月市,平日,19:山梨県,23346
2021/02/25,day,19205:山梨市,平日,19:山梨県,30681
2021/02/25,day,19204:都留市,平日,19:山梨県,32442
2021/02/25,day,19202:富士吉田市,平日,19:山梨県,46262
