日付,時間帯,市区町村,平休日フラグ,都道府県,人流
2020/03/19,day,19210:甲斐市,平日,19:山梨県,63173
2020/03/19,day,19209:北杜市,平日,19:山梨県,47473
2020/03/19,day,19208:南アルプス市,平日,19:山梨県,64171
2020/03/19,day,19207:韮崎市,平日,19:山梨県,34829
2020/03/19,day,19206:大月市,平日,19:山梨県,23037
2020/03/19,day,19205:山梨市,平日,19:山梨県,31075
2020/03/19,day,19204:都留市,平日,19:山梨県,32011
2020/03/19,day,19202:富士吉田市,平日,19:山梨県,50627
2020/03/19,day,19201:甲府市,平日,19:山梨県,208765
2020/03/20,day,19443:丹波山村,休日,19:山梨県,1286
2020/03/20,day,19442:小菅村,休日,19:山梨県,893
2020/03/20,day,19430:富士河口湖町,休日,19:山梨県,41951
2020/03/20,day,19429:鳴沢村,休日,19:山梨県,6895
2020/03/20,day,19425:山中湖村,休日,19:山梨県,13650
2020/03/20,day,19424:忍野村,休日,19:山梨県,9119
2020/03/20,day,19423:西桂町,休日,19:山梨県,3852
2020/03/20,day,19422:道志村,休日,19:山梨県,4581
2020/03/20,day,19384:昭和町,休日,19:山梨県,29040
2020/03/20,day,19368:富士川町,休日,19:山梨県,14846
2020/03/20,day,19366:南部町,休日,19:山梨県,7732
2020/03/20,day,19365:身延町,休日,19:山梨県,15715
2020/03/20,day,19364:早川町,休日,19:山梨県,1396
2020/03/20,day,19346:市川三郷町,休日,19:山梨県,13211
2020/03/20,day,19214:中央市,休日,19:山梨県,29984
2020/03/20,day,19213:甲州市,休日,19:山梨県,31956
2020/03/20,day,19212:上野原市,休日,19:山梨県,25874
2020/03/20,day,19211:笛吹市,休日,19:山梨県,75609
2020/03/20,day,19210:甲斐市,休日,19:山梨県,71883
2020/03/20,day,19209:北杜市,休日,19:山梨県,58837
2020/03/20,day,19208:南アルプス市,休日,19:山梨県,66960
2020/03/20,day,19207:韮崎市,休日,19:山梨県,31113
2020/03/20,day,19206:大月市,休日,19:山梨県,28409
2020/03/20,day,19205:山梨市,休日,19:山梨県,34236
2020/03/20,day,19204:都留市,休日,19:山梨県,32516
2020/03/20,day,19202:富士吉田市,休日,19:山梨県,52192
2020/03/20,day,19201:甲府市,休日,19:山梨県,191023
2020/03/21,day,19443:丹波山村,休日,19:山梨県,887
2020/03/21,day,19442:小菅村,休日,19:山梨県,1347
2020/03/21,day,19430:富士河口湖町,休日,19:山梨県,49961
2020/03/21,day,19429:鳴沢村,休日,19:山梨県,7204
2020/03/21,day,19425:山中湖村,休日,19:山梨県,17827
2020/03/21,day,19424:忍野村,休日,19:山梨県,9110
2020/03/21,day,19423:西桂町,休日,19:山梨県,3721
2020/03/21,day,19422:道志村,休日,19:山梨県,5088
2020/03/21,day,19384:昭和町,休日,19:山梨県,26739
2020/03/21,day,19368:富士川町,休日,19:山梨県,15985
2020/03/21,day,19366:南部町,休日,19:山梨県,8451
2020/03/21,day,19365:身延町,休日,19:山梨県,18774
2020/03/21,day,19364:早川町,休日,19:山梨県,1881
2020/03/21,day,19346:市川三郷町,休日,19:山梨県,14042
2020/03/21,day,19214:中央市,休日,19:山梨県,29560
2020/03/21,day,19213:甲州市,休日,19:山梨県,33542
2020/03/21,day,19212:上野原市,休日,19:山梨県,28458
2020/03/21,day,19211:笛吹市,休日,19:山梨県,77102
2020/03/21,day,19210:甲斐市,休日,19:山梨県,73964
2020/03/21,day,19209:北杜市,休日,19:山梨県,64689
2020/03/21,day,19208:南アルプス市,休日,19:山梨県,66002
2020/03/21,day,19207:韮崎市,休日,19:山梨県,31165
2020/03/21,day,19206:大月市,休日,19:山梨県,24934
2020/03/21,day,19205:山梨市,休日,19:山梨県,36640
2020/03/21,day,19204:都留市,休日,19:山梨県,33595
2020/03/21,day,19202:富士吉田市,休日,19:山梨県,53815
2020/03/21,day,19201:甲府市,休日,19:山梨県,192850
2020/03/22,day,19443:丹波山村,休日,19:山梨県,618
2020/03/22,day,19442:小菅村,休日,19:山梨県,402
2020/03/22,day,19430:富士河口湖町,休日,19:山梨県,37043
2020/03/22,day,19429:鳴沢村,休日,19:山梨県,5629
2020/03/22,day,19425:山中湖村,休日,19:山梨県,13191
2020/03/22,day,19424:忍野村,休日,19:山梨県,9077
2020/03/22,day,19423:西桂町,休日,19:山梨県,4328
2020/03/22,day,19422:道志村,休日,19:山梨県,3515
2020/03/22,day,19384:昭和町,休日,19:山梨県,25211
2020/03/22,day,19368:富士川町,休日,19:山梨県,15198
2020/03/22,day,19366:南部町,休日,19:山梨県,8036
2020/03/22,day,19365:身延町,休日,19:山梨県,15428
2020/03/22,day,19364:早川町,休日,19:山梨県,1776
2020/03/22,day,19346:市川三郷町,休日,19:山梨県,13959
2020/03/22,day,19214:中央市,休日,19:山梨県,30528
2020/03/22,day,19213:甲州市,休日,19:山梨県,31962
2020/03/22,day,19212:上野原市,休日,19:山梨県,28871
2020/03/22,day,19211:笛吹市,休日,19:山梨県,75786
2020/03/22,day,19210:甲斐市,休日,19:山梨県,74470
2020/03/22,day,19209:北杜市,休日,19:山梨県,57478
2020/03/22,day,19208:南アルプス市,休日,19:山梨県,66493
2020/03/22,day,19207:韮崎市,休日,19:山梨県,31473
2020/03/22,day,19206:大月市,休日,19:山梨県,26483
2020/03/22,day,19205:山梨市,休日,19:山梨県,34986
2020/03/22,day,19204:都留市,休日,19:山梨県,32870
2020/03/22,day,19202:富士吉田市,休日,19:山梨県,49507
2020/03/22,day,19201:甲府市,休日,19:山梨県,191887
2020/03/23,day,19443:丹波山村,平日,19:山梨県,619
2020/03/23,day,19442:小菅村,平日,19:山梨県,739
2020/03/23,day,19430:富士河口湖町,平日,19:山梨県,29665
2020/03/23,day,19429:鳴沢村,平日,19:山梨県,3184
2020/03/23,day,19425:山中湖村,平日,19:山梨県,8388
2020/03/23,day,19424:忍野村,平日,19:山梨県,8965
2020/03/23,day,19423:西桂町,平日,19:山梨県,4071
2020/03/23,day,19422:道志村,平日,19:山梨県,1743
2020/03/23,day,19384:昭和町,平日,19:山梨県,26584
2020/03/23,day,19368:富士川町,平日,19:山梨県,14046
2020/03/23,day,19366:南部町,平日,19:山梨県,8250
2020/03/23,day,19365:身延町,平日,19:山梨県,13676
2020/03/23,day,19364:早川町,平日,19:山梨県,1464
2020/03/23,day,19346:市川三郷町,平日,19:山梨県,13650
2020/03/23,day,19214:中央市,平日,19:山梨県,31700
2020/03/23,day,19213:甲州市,平日,19:山梨県,29585
2020/03/23,day,19212:上野原市,平日,19:山梨県,22129
2020/03/23,day,19211:笛吹市,平日,19:山梨県,70814
2020/03/23,day,19210:甲斐市,平日,19:山梨県,65433
2020/03/23,day,19209:北杜市,平日,19:山梨県,49169
2020/03/23,day,19208:南アルプス市,平日,19:山梨県,64108
2020/03/23,day,19207:韮崎市,平日,19:山梨県,34098
2020/03/23,day,19206:大月市,平日,19:山梨県,23182
2020/03/23,day,19205:山梨市,平日,19:山梨県,30265
2020/03/23,day,19204:都留市,平日,19:山梨県,28880
2020/03/23,day,19202:富士吉田市,平日,19:山梨県,48383
2020/03/23,day,19201:甲府市,平日,19:山梨県,201334
2020/03/24,day,19443:丹波山村,平日,19:山梨県,586
2020/03/24,day,19442:小菅村,平日,19:山梨県,189
2020/03/24,day,19430:富士河口湖町,平日,19:山梨県,30723
2020/03/24,day,19429:鳴沢村,平日,19:山梨県,3898
2020/03/24,day,19425:山中湖村,平日,19:山梨県,8574
2020/03/24,day,19424:忍野村,平日,19:山梨県,9089
2020/03/24,day,19423:西桂町,平日,19:山梨県,3205
2020/03/24,day,19422:道志村,平日,19:山梨県,1724
2020/03/24,day,19384:昭和町,平日,19:山梨県,27361
2020/03/24,day,19368:富士川町,平日,19:山梨県,15189
2020/03/24,day,19366:南部町,平日,19:山梨県,8426
2020/03/24,day,19365:身延町,平日,19:山梨県,12949
2020/03/24,day,19364:早川町,平日,19:山梨県,1485
2020/03/24,day,19346:市川三郷町,平日,19:山梨県,13280
2020/03/24,day,19214:中央市,平日,19:山梨県,31231
2020/03/24,day,19213:甲州市,平日,19:山梨県,29756
2020/03/24,day,19212:上野原市,平日,19:山梨県,23349
2020/03/24,day,19211:笛吹市,平日,19:山梨県,68007
2020/03/24,day,19210:甲斐市,平日,19:山梨県,66155
2020/03/24,day,19209:北杜市,平日,19:山梨県,47389
2020/03/24,day,19208:南アルプス市,平日,19:山梨県,62830
2020/03/24,day,19207:韮崎市,平日,19:山梨県,35079
2020/03/24,day,19206:大月市,平日,19:山梨県,23185
2020/03/24,day,19205:山梨市,平日,19:山梨県,30036
2020/03/24,day,19204:都留市,平日,19:山梨県,29263
2020/03/24,day,19202:富士吉田市,平日,19:山梨県,49059
2020/03/24,day,19201:甲府市,平日,19:山梨県,205375
2020/03/25,day,19443:丹波山村,平日,19:山梨県,641
2020/03/25,day,19442:小菅村,平日,19:山梨県,453
2020/03/25,day,19430:富士河口湖町,平日,19:山梨県,29124
2020/03/25,day,19429:鳴沢村,平日,19:山梨県,3852
2020/03/25,day,19425:山中湖村,平日,19:山梨県,9872
2020/03/25,day,19424:忍野村,平日,19:山梨県,8830
2020/03/25,day,19423:西桂町,平日,19:山梨県,3598
2020/03/25,day,19422:道志村,平日,19:山梨県,1051
2020/03/25,day,19384:昭和町,平日,19:山梨県,26819
2020/03/25,day,19368:富士川町,平日,19:山梨県,15211
2020/03/25,day,19366:南部町,平日,19:山梨県,8035
2020/03/25,day,19365:身延町,平日,19:山梨県,13190
2020/03/25,day,19364:早川町,平日,19:山梨県,1230
2020/03/25,day,19346:市川三郷町,平日,19:山梨県,13539
2020/03/25,day,19214:中央市,平日,19:山梨県,30545
2020/03/25,day,19213:甲州市,平日,19:山梨県,29939
2020/03/25,day,19212:上野原市,平日,19:山梨県,23067
2020/03/25,day,19211:笛吹市,平日,19:山梨県,70483
2020/03/25,day,19210:甲斐市,平日,19:山梨県,66063
2020/03/25,day,19209:北杜市,平日,19:山梨県,46181
2020/03/25,day,19208:南アルプス市,平日,19:山梨県,65399
2020/03/25,day,19207:韮崎市,平日,19:山梨県,35981
2020/03/25,day,19206:大月市,平日,19:山梨県,22570
2020/03/25,day,19205:山梨市,平日,19:山梨県,30770
2020/03/25,day,19204:都留市,平日,19:山梨県,30151
2020/03/25,day,19202:富士吉田市,平日,19:山梨県,49303
2020/03/25,day,19201:甲府市,平日,19:山梨県,207599
2020/03/26,day,19443:丹波山村,平日,19:山梨県,646
2020/03/26,day,19442:小菅村,平日,19:山梨県,954
2020/03/26,day,19430:富士河口湖町,平日,19:山梨県,31506
2020/03/26,day,19429:鳴沢村,平日,19:山梨県,4898
2020/03/26,day,19425:山中湖村,平日,19:山梨県,9910
2020/03/26,day,19424:忍野村,平日,19:山梨県,9951
2020/03/26,day,19423:西桂町,平日,19:山梨県,4415
2020/03/26,day,19422:道志村,平日,19:山梨県,1158
2020/03/26,day,19384:昭和町,平日,19:山梨県,27312
2020/03/26,day,19368:富士川町,平日,19:山梨県,14738
2020/03/26,day,19366:南部町,平日,19:山梨県,7734
2020/03/26,day,19365:身延町,平日,19:山梨県,12666
2020/03/26,day,19364:早川町,平日,19:山梨県,1264
2020/03/26,day,19346:市川三郷町,平日,19:山梨県,14089
2020/03/26,day,19214:中央市,平日,19:山梨県,30266
2020/03/26,day,19213:甲州市,平日,19:山梨県,29608
2020/03/26,day,19212:上野原市,平日,19:山梨県,23532
2020/03/26,day,19211:笛吹市,平日,19:山梨県,68656
2020/03/26,day,19210:甲斐市,平日,19:山梨県,67107
2020/03/26,day,19209:北杜市,平日,19:山梨県,44472
2020/03/26,day,19208:南アルプス市,平日,19:山梨県,64911
2020/03/26,day,19207:韮崎市,平日,19:山梨県,35150
2020/03/26,day,19206:大月市,平日,19:山梨県,23026
2020/03/26,day,19205:山梨市,平日,19:山梨県,30358
2020/03/26,day,19204:都留市,平日,19:山梨県,32436
2020/03/26,day,19202:富士吉田市,平日,19:山梨県,47485
2020/03/26,day,19201:甲府市,平日,19:山梨県,208295
2020/03/27,day,19443:丹波山村,平日,19:山梨県,324
2020/03/27,day,19442:小菅村,平日,19:山梨県,776
2020/03/27,day,19430:富士河口湖町,平日,19:山梨県,30817
2020/03/27,day,19429:鳴沢村,平日,19:山梨県,4086
2020/03/27,day,19425:山中湖村,平日,19:山梨県,9639
2020/03/27,day,19424:忍野村,平日,19:山梨県,8999
2020/03/27,day,19423:西桂町,平日,19:山梨県,4223
2020/03/27,day,19422:道志村,平日,19:山梨県,1133
2020/03/27,day,19384:昭和町,平日,19:山梨県,25994
2020/03/27,day,19368:富士川町,平日,19:山梨県,14508
2020/03/27,day,19366:南部町,平日,19:山梨県,7698
2020/03/27,day,19365:身延町,平日,19:山梨県,13674
2020/03/27,day,19364:早川町,平日,19:山梨県,1332
2020/03/27,day,19346:市川三郷町,平日,19:山梨県,12736
2020/03/27,day,19214:中央市,平日,19:山梨県,30396
2020/03/27,day,19213:甲州市,平日,19:山梨県,29832
2020/03/27,day,19212:上野原市,平日,19:山梨県,24846
2020/03/27,day,19211:笛吹市,平日,19:山梨県,69272
2020/03/27,day,19210:甲斐市,平日,19:山梨県,66068
2020/03/27,day,19209:北杜市,平日,19:山梨県,46430
2020/03/27,day,19208:南アルプス市,平日,19:山梨県,64929
2020/03/27,day,19207:韮崎市,平日,19:山梨県,35104
2020/03/27,day,19206:大月市,平日,19:山梨県,24304
2020/03/27,day,19205:山梨市,平日,19:山梨県,31009
2020/03/27,day,19204:都留市,平日,19:山梨県,30611
2020/03/27,day,19202:富士吉田市,平日,19:山梨県,48391
2020/03/27,day,19201:甲府市,平日,19:山梨県,210379
2020/03/28,day,19443:丹波山村,休日,19:山梨県,367
2020/03/28,day,19442:小菅村,休日,19:山梨県,848
2020/03/28,day,19430:富士河口湖町,休日,19:山梨県,30176
2020/03/28,day,19429:鳴沢村,休日,19:山梨県,3696
2020/03/28,day,19425:山中湖村,休日,19:山梨県,8795
2020/03/28,day,19424:忍野村,休日,19:山梨県,8704
2020/03/28,day,19423:西桂町,休日,19:山梨県,3184
2020/03/28,day,19422:道志村,休日,19:山梨県,696
2020/03/28,day,19384:昭和町,休日,19:山梨県,25986
2020/03/28,day,19368:富士川町,休日,19:山梨県,15106
2020/03/28,day,19366:南部町,休日,19:山梨県,7396
2020/03/28,day,19365:身延町,休日,19:山梨県,14054
2020/03/28,day,19364:早川町,休日,19:山梨県,1091
2020/03/28,day,19346:市川三郷町,休日,19:山梨県,12726
2020/03/28,day,19214:中央市,休日,19:山梨県,29835
2020/03/28,day,19213:甲州市,休日,19:山梨県,30522
2020/03/28,day,19212:上野原市,休日,19:山梨県,25356
2020/03/28,day,19211:笛吹市,休日,19:山梨県,75625
2020/03/28,day,19210:甲斐市,休日,19:山梨県,74928
2020/03/28,day,19209:北杜市,休日,19:山梨県,47756
2020/03/28,day,19208:南アルプス市,休日,19:山梨県,68488
2020/03/28,day,19207:韮崎市,休日,19:山梨県,32527
2020/03/28,day,19206:大月市,休日,19:山梨県,24157
2020/03/28,day,19205:山梨市,休日,19:山梨県,33981
2020/03/28,day,19204:都留市,休日,19:山梨県,32127
2020/03/28,day,19202:富士吉田市,休日,19:山梨県,47876
2020/03/28,day,19201:甲府市,休日,19:山梨県,195531
2020/03/29,day,19443:丹波山村,休日,19:山梨県,424
2020/03/29,day,19442:小菅村,休日,19:山梨県,448
2020/03/29,day,19430:富士河口湖町,休日,19:山梨県,29232
2020/03/29,day,19429:鳴沢村,休日,19:山梨県,3799
2020/03/29,day,19425:山中湖村,休日,19:山梨県,7411
2020/03/29,day,19424:忍野村,休日,19:山梨県,8647
2020/03/29,day,19423:西桂町,休日,19:山梨県,3884
2020/03/29,day,19422:道志村,休日,19:山梨県,1390
2020/03/29,day,19384:昭和町,休日,19:山梨県,24853
2020/03/29,day,19368:富士川町,休日,19:山梨県,15232
2020/03/29,day,19366:南部町,休日,19:山梨県,7972
2020/03/29,day,19365:身延町,休日,19:山梨県,14169
2020/03/29,day,19364:早川町,休日,19:山梨県,1283
2020/03/29,day,19346:市川三郷町,休日,19:山梨県,14353
2020/03/29,day,19214:中央市,休日,19:山梨県,30079
2020/03/29,day,19213:甲州市,休日,19:山梨県,31178
2020/03/29,day,19212:上野原市,休日,19:山梨県,22717
2020/03/29,day,19211:笛吹市,休日,19:山梨県,73674
2020/03/29,day,19210:甲斐市,休日,19:山梨県,73671
2020/03/29,day,19209:北杜市,休日,19:山梨県,50374
2020/03/29,day,19208:南アルプス市,休日,19:山梨県,68217
2020/03/29,day,19207:韮崎市,休日,19:山梨県,31846
2020/03/29,day,19206:大月市,休日,19:山梨県,24301
2020/03/29,day,19205:山梨市,休日,19:山梨県,32709
2020/03/29,day,19204:都留市,休日,19:山梨県,33536
2020/03/29,day,19202:富士吉田市,休日,19:山梨県,47798
2020/03/29,day,19201:甲府市,休日,19:山梨県,191094
2020/03/30,day,19443:丹波山村,平日,19:山梨県,527
2020/03/30,day,19442:小菅村,平日,19:山梨県,418
2020/03/30,day,19430:富士河口湖町,平日,19:山梨県,28473
2020/03/30,day,19429:鳴沢村,平日,19:山梨県,2701
2020/03/30,day,19425:山中湖村,平日,19:山梨県,7740
2020/03/30,day,19424:忍野村,平日,19:山梨県,9222
2020/03/30,day,19423:西桂町,平日,19:山梨県,4650
2020/03/30,day,19422:道志村,平日,19:山梨県,1523
2020/03/30,day,19384:昭和町,平日,19:山梨県,27464
2020/03/30,day,19368:富士川町,平日,19:山梨県,14130
2020/03/30,day,19366:南部町,平日,19:山梨県,7990
2020/03/30,day,19365:身延町,平日,19:山梨県,12830
2020/03/30,day,19364:早川町,平日,19:山梨県,1705
2020/03/30,day,19346:市川三郷町,平日,19:山梨県,12701
2020/03/30,day,19214:中央市,平日,19:山梨県,31197
2020/03/30,day,19213:甲州市,平日,19:山梨県,29627
2020/03/30,day,19212:上野原市,平日,19:山梨県,22861
2020/03/30,day,19211:笛吹市,平日,19:山梨県,69697
2020/03/30,day,19210:甲斐市,平日,19:山梨県,66569
2020/03/30,day,19209:北杜市,平日,19:山梨県,45118
2020/03/30,day,19208:南アルプス市,平日,19:山梨県,66471
2020/03/30,day,19207:韮崎市,平日,19:山梨県,34257
2020/03/30,day,19206:大月市,平日,19:山梨県,23321
2020/03/30,day,19205:山梨市,平日,19:山梨県,29108
2020/03/30,day,19204:都留市,平日,19:山梨県,31276
2020/03/30,day,19202:富士吉田市,平日,19:山梨県,47222
2020/03/30,day,19201:甲府市,平日,19:山梨県,206373
2020/03/31,day,19443:丹波山村,平日,19:山梨県,573
2020/03/31,day,19442:小菅村,平日,19:山梨県,666
2020/03/31,day,19430:富士河口湖町,平日,19:山梨県,27474
2020/03/31,day,19429:鳴沢村,平日,19:山梨県,3129
2020/03/31,day,19425:山中湖村,平日,19:山梨県,7905
2020/03/31,day,19424:忍野村,平日,19:山梨県,9713
2020/03/31,day,19423:西桂町,平日,19:山梨県,4100
2020/03/31,day,19422:道志村,平日,19:山梨県,1438
2020/03/31,day,19384:昭和町,平日,19:山梨県,26340
2020/03/31,day,19368:富士川町,平日,19:山梨県,14398
2020/03/31,day,19366:南部町,平日,19:山梨県,7519
2020/03/31,day,19365:身延町,平日,19:山梨県,13618
2020/03/31,day,19364:早川町,平日,19:山梨県,1502
2020/03/31,day,19346:市川三郷町,平日,19:山梨県,12513
2020/03/31,day,19214:中央市,平日,19:山梨県,31912
2020/03/31,day,19213:甲州市,平日,19:山梨県,29466
2020/03/31,day,19212:上野原市,平日,19:山梨県,23022
2020/03/31,day,19211:笛吹市,平日,19:山梨県,69600
2020/03/31,day,19210:甲斐市,平日,19:山梨県,65009
2020/03/31,day,19209:北杜市,平日,19:山梨県,46418
2020/03/31,day,19208:南アルプス市,平日,19:山梨県,65675
2020/03/31,day,19207:韮崎市,平日,19:山梨県,35105
2020/03/31,day,19206:大月市,平日,19:山梨県,22561
2020/03/31,day,19205:山梨市,平日,19:山梨県,30715
2020/03/31,day,19204:都留市,平日,19:山梨県,33684
2020/03/31,day,19202:富士吉田市,平日,19:山梨県,46870
2020/03/31,day,19201:甲府市,平日,19:山梨県,205951
2020/04/01,day,19443:丹波山村,平日,19:山梨県,357
2020/04/01,day,19442:小菅村,平日,19:山梨県,729
2020/04/01,day,19430:富士河口湖町,平日,19:山梨県,27024
2020/04/01,day,19429:鳴沢村,平日,19:山梨県,3111
2020/04/01,day,19425:山中湖村,平日,19:山梨県,7456
2020/04/01,day,19424:忍野村,平日,19:山梨県,9413
2020/04/01,day,19423:西桂町,平日,19:山梨県,3565
2020/04/01,day,19422:道志村,平日,19:山梨県,1532
2020/04/01,day,19384:昭和町,平日,19:山梨県,24427
2020/04/01,day,19368:富士川町,平日,19:山梨県,13900
2020/04/01,day,19366:南部町,平日,19:山梨県,8061
2020/04/01,day,19365:身延町,平日,19:山梨県,13049
2020/04/01,day,19364:早川町,平日,19:山梨県,1366
2020/04/01,day,19346:市川三郷町,平日,19:山梨県,13365
2020/04/01,day,19214:中央市,平日,19:山梨県,32020
2020/04/01,day,19213:甲州市,平日,19:山梨県,29796
2020/04/01,day,19212:上野原市,平日,19:山梨県,24319
2020/04/01,day,19211:笛吹市,平日,19:山梨県,69432
2020/04/01,day,19210:甲斐市,平日,19:山梨県,65273
2020/04/01,day,19209:北杜市,平日,19:山梨県,43114
2020/04/01,day,19208:南アルプス市,平日,19:山梨県,65210
2020/04/01,day,19207:韮崎市,平日,19:山梨県,32867
2020/04/01,day,19206:大月市,平日,19:山梨県,24035
2020/04/01,day,19205:山梨市,平日,19:山梨県,30412
2020/04/01,day,19204:都留市,平日,19:山梨県,33093
2020/04/01,day,19202:富士吉田市,平日,19:山梨県,47257
2020/04/01,day,19201:甲府市,平日,19:山梨県,207843
2020/04/02,day,19443:丹波山村,平日,19:山梨県,505
2020/04/02,day,19442:小菅村,平日,19:山梨県,729
2020/04/02,day,19430:富士河口湖町,平日,19:山梨県,27323
2020/04/02,day,19429:鳴沢村,平日,19:山梨県,3881
2020/04/02,day,19425:山中湖村,平日,19:山梨県,9054
2020/04/02,day,19424:忍野村,平日,19:山梨県,9542
2020/04/02,day,19423:西桂町,平日,19:山梨県,4200
2020/04/02,day,19422:道志村,平日,19:山梨県,1267
2020/04/02,day,19384:昭和町,平日,19:山梨県,24278
2020/04/02,day,19368:富士川町,平日,19:山梨県,14113
2020/04/02,day,19366:南部町,平日,19:山梨県,8377
2020/04/02,day,19365:身延町,平日,19:山梨県,12615
2020/04/02,day,19364:早川町,平日,19:山梨県,1300
2020/04/02,day,19346:市川三郷町,平日,19:山梨県,13943
2020/04/02,day,19214:中央市,平日,19:山梨県,30583
2020/04/02,day,19213:甲州市,平日,19:山梨県,29290
2020/04/02,day,19212:上野原市,平日,19:山梨県,23689
2020/04/02,day,19211:笛吹市,平日,19:山梨県,66700
2020/04/02,day,19210:甲斐市,平日,19:山梨県,65742
2020/04/02,day,19209:北杜市,平日,19:山梨県,44926
2020/04/02,day,19208:南アルプス市,平日,19:山梨県,63296
2020/04/02,day,19207:韮崎市,平日,19:山梨県,35250
2020/04/02,day,19206:大月市,平日,19:山梨県,24464
2020/04/02,day,19205:山梨市,平日,19:山梨県,31608
2020/04/02,day,19204:都留市,平日,19:山梨県,34983
2020/04/02,day,19202:富士吉田市,平日,19:山梨県,47744
2020/04/02,day,19201:甲府市,平日,19:山梨県,209302
2020/04/03,day,19443:丹波山村,平日,19:山梨県,649
2020/04/03,day,19442:小菅村,平日,19:山梨県,328
2020/04/03,day,19430:富士河口湖町,平日,19:山梨県,28386
2020/04/03,day,19429:鳴沢村,平日,19:山梨県,4440
2020/04/03,day,19425:山中湖村,平日,19:山梨県,7431
2020/04/03,day,19424:忍野村,平日,19:山梨県,8399
2020/04/03,day,19423:西桂町,平日,19:山梨県,4440
2020/04/03,day,19422:道志村,平日,19:山梨県,1765
2020/04/03,day,19384:昭和町,平日,19:山梨県,26135
2020/04/03,day,19368:富士川町,平日,19:山梨県,13845
2020/04/03,day,19366:南部町,平日,19:山梨県,8139
2020/04/03,day,19365:身延町,平日,19:山梨県,12416
2020/04/03,day,19364:早川町,平日,19:山梨県,1488
2020/04/03,day,19346:市川三郷町,平日,19:山梨県,12762
2020/04/03,day,19214:中央市,平日,19:山梨県,31155
2020/04/03,day,19213:甲州市,平日,19:山梨県,28425
2020/04/03,day,19212:上野原市,平日,19:山梨県,23842
2020/04/03,day,19211:笛吹市,平日,19:山梨県,69250
2020/04/03,day,19210:甲斐市,平日,19:山梨県,64606
2020/04/03,day,19209:北杜市,平日,19:山梨県,46638
2020/04/03,day,19208:南アルプス市,平日,19:山梨県,64360
2020/04/03,day,19207:韮崎市,平日,19:山梨県,35154
2020/04/03,day,19206:大月市,平日,19:山梨県,25811
2020/04/03,day,19205:山梨市,平日,19:山梨県,30729
2020/04/03,day,19204:都留市,平日,19:山梨県,32986
2020/04/03,day,19202:富士吉田市,平日,19:山梨県,47587
2020/04/03,day,19201:甲府市,平日,19:山梨県,207640
2020/04/04,day,19443:丹波山村,休日,19:山梨県,930
2020/04/04,day,19442:小菅村,休日,19:山梨県,263
2020/04/04,day,19430:富士河口湖町,休日,19:山梨県,30647
2020/04/04,day,19429:鳴沢村,休日,19:山梨県,5850
2020/04/04,day,19425:山中湖村,休日,19:山梨県,7925
2020/04/04,day,19424:忍野村,休日,19:山梨県,8656
2020/04/04,day,19423:西桂町,休日,19:山梨県,4185
2020/04/04,day,19422:道志村,休日,19:山梨県,3705
2020/04/04,day,19384:昭和町,休日,19:山梨県,25066
2020/04/04,day,19368:富士川町,休日,19:山梨県,13878
2020/04/04,day,19366:南部町,休日,19:山梨県,8681
2020/04/04,day,19365:身延町,休日,19:山梨県,14321
2020/04/04,day,19364:早川町,休日,19:山梨県,1010
2020/04/04,day,19346:市川三郷町,休日,19:山梨県,13758
2020/04/04,day,19214:中央市,休日,19:山梨県,31069
2020/04/04,day,19213:甲州市,休日,19:山梨県,32063
2020/04/04,day,19212:上野原市,休日,19:山梨県,24820
2020/04/04,day,19211:笛吹市,休日,19:山梨県,72766
2020/04/04,day,19210:甲斐市,休日,19:山梨県,71960
2020/04/04,day,19209:北杜市,休日,19:山梨県,49487
2020/04/04,day,19208:南アルプス市,休日,19:山梨県,65632
2020/04/04,day,19207:韮崎市,休日,19:山梨県,31514
2020/04/04,day,19206:大月市,休日,19:山梨県,24484
2020/04/04,day,19205:山梨市,休日,19:山梨県,34544
2020/04/04,day,19204:都留市,休日,19:山梨県,33919
2020/04/04,day,19202:富士吉田市,休日,19:山梨県,49727
2020/04/04,day,19201:甲府市,休日,19:山梨県,198098
2020/04/05,day,19443:丹波山村,休日,19:山梨県,574
2020/04/05,day,19442:小菅村,休日,19:山梨県,934
2020/04/05,day,19430:富士河口湖町,休日,19:山梨県,30480
2020/04/05,day,19429:鳴沢村,休日,19:山梨県,4703
2020/04/05,day,19425:山中湖村,休日,19:山梨県,7898
2020/04/05,day,19424:忍野村,休日,19:山梨県,8205
2020/04/05,day,19423:西桂町,休日,19:山梨県,3945
2020/04/05,day,19422:道志村,休日,19:山梨県,2861
2020/04/05,day,19384:昭和町,休日,19:山梨県,23154
2020/04/05,day,19368:富士川町,休日,19:山梨県,14660
2020/04/05,day,19366:南部町,休日,19:山梨県,7349
2020/04/05,day,19365:身延町,休日,19:山梨県,13649
2020/04/05,day,19364:早川町,休日,19:山梨県,1279
2020/04/05,day,19346:市川三郷町,休日,19:山梨県,14929
2020/04/05,day,19214:中央市,休日,19:山梨県,29647
2020/04/05,day,19213:甲州市,休日,19:山梨県,32865
2020/04/05,day,19212:上野原市,休日,19:山梨県,25414
2020/04/05,day,19211:笛吹市,休日,19:山梨県,72790
2020/04/05,day,19210:甲斐市,休日,19:山梨県,74237
2020/04/05,day,19209:北杜市,休日,19:山梨県,50626
