date,prefecture,M15,M20,M30,M40,M50,M60,M70,F15,F20,F30,F40,F50,F60,F70
2/3/21,滋賀県,0.262662,0.112333,0.073267,0.073417,0.095033,0.148895,0.113634,0.216529,0.119349,0.103459,0.118713,0.083208,0.192069,0.217638
2/3/21,岐阜県,0.287684,0.109173,0.085773,0.098307,0.116067,0.153962,0.205064,0.244483,0.179242,0.149493,0.136092,0.101633,0.236917,0.235335
2/3/21,長野県,0.163734,0.075842,0.058635,0.046525,0.040032,0.108802,0.127797,0.178198,0.115876,0.101977,0.094642,0.07684,0.143081,0.186715
2/3/21,山梨県,0.188734,0.063921,0.043846,0.057155,0.051947,0.096553,0.119461,0.239593,0.083147,0.069637,0.090419,0.058647,0.130792,0.141914
2/3/21,千葉県,0.214991,0.213837,0.186526,0.183993,0.164688,0.198589,0.173861,0.270827,0.21697,0.204132,0.192007,0.146655,0.225732,0.25808
2/3/21,神奈川県,0.32945,0.260532,0.245538,0.253524,0.222118,0.216269,0.196155,0.339701,0.226371,0.237438,0.250685,0.189345,0.236731,0.27465
2/3/21,福井県,0.244122,0.030157,0.016658,0.06199,0.044015,0.148356,0.10057,0.230883,0.114243,0.058437,0.075539,0.04945,0.182968,0.142051
2/3/21,埼玉県,0.270097,0.2115,0.180961,0.175585,0.154509,0.198968,0.173924,0.351365,0.195967,0.185168,0.192097,0.141741,0.219364,0.272402
2/3/21,茨城県,0.206809,0.11265,0.079452,0.075057,0.082875,0.136907,0.130597,0.221464,0.146854,0.111753,0.097963,0.102706,0.175909,0.205047
2/3/21,石川県,0.18144,0.124952,0.085424,0.069433,0.072033,0.131222,0.123164,0.179873,0.137536,0.112089,0.099205,0.067588,0.171354,0.189971
2/3/21,富山県,0.185009,0.085508,0.048272,0.062435,0.017756,0.13088,0.187155,0.135745,0.125428,0.097576,0.078528,0.047131,0.156465,0.21518
2/3/21,群馬県,0.161962,0.052359,0.058736,0.063074,0.065837,0.093885,0.166993,0.168354,0.119816,0.088049,0.095305,0.049521,0.184956,0.177556
2/3/21,栃木県,0.215653,0.121912,0.099974,0.084198,0.077124,0.154816,0.127206,0.268436,0.100908,0.102952,0.104694,0.11056,0.172485,0.232067
2/3/21,新潟県,0.232495,0.134503,0.079895,0.086802,0.072659,0.174354,0.210981,0.258399,0.146648,0.101337,0.092829,0.087845,0.224464,0.313304
2/3/21,福島県,0.22023,0.095306,0.043233,0.050098,0.061964,0.150175,0.127777,0.262576,0.083538,0.102857,0.083244,0.108103,0.185404,0.243522
2/3/21,山形県,0.092794,0.091557,0.057446,0.066853,0.081125,0.184437,0.174946,0.271361,0.13378,0.184619,0.077098,0.099017,0.219627,0.324477
2/3/21,宮城県,0.198817,0.09056,0.065128,0.065077,0.058018,0.139403,0.14911,0.174624,0.093173,0.113305,0.101673,0.091288,0.191946,0.26958
2/3/21,秋田県,0.072923,0.134335,0.074801,0.065128,0.085795,0.210788,0.286594,0.168264,0.12986,0.066248,0.075562,0.112226,0.240976,0.316513
2/3/21,岩手県,0.043868,0.033217,0.084476,0.062336,0.055411,0.151459,0.156182,0.254632,0.103993,0.143471,0.081594,0.093895,0.209217,0.288872
2/3/21,青森県,0.206729,0.077139,0.079583,0.094381,0.094106,0.185888,0.232727,0.171598,0.174697,0.098848,0.098702,0.113974,0.218528,0.273697
2/3/21,北海道,0.135513,0.118676,0.102847,0.065364,0.071426,0.134818,0.185374,0.167369,0.13524,0.144423,0.111116,0.110265,0.241376,0.31011
2/4/21,沖縄県,0.135636,0.094287,0.064208,0.079455,0.078118,0.093746,0.107319,0.271607,0.165051,0.131704,0.128626,0.120371,0.160894,0.205474
2/4/21,鹿児島県,0.292511,0.067368,0.028147,0.035707,0.052292,0.055624,0.040904,0.406523,0.116262,0.078862,0.087267,0.093521,0.120236,0.172107
2/4/21,東京都,0.359125,0.277195,0.283268,0.267374,0.227062,0.222669,0.173113,0.344133,0.24503,0.261146,0.270129,0.208963,0.238885,0.290827
2/4/21,宮崎県,0.486951,0.111,0.080989,0.0576,0.101951,0.152843,0.13352,0.432058,0.159973,0.125367,0.127999,0.106206,0.214066,0.172568
2/4/21,長崎県,0.305377,0.122467,0.096623,0.08997,0.086315,0.117231,0.112035,0.344078,0.158951,0.148071,0.125938,0.110741,0.186597,0.250359
2/4/21,熊本県,0.242653,0.081594,0.044818,0.038657,0.063771,0.096596,0.073464,0.225934,0.10891,0.087507,0.068543,0.083873,0.14427,0.202039
2/4/21,佐賀県,0.408314,0.074822,0.135218,0.117731,0.119457,0.167916,0.1216,0.362323,0.143225,0.132278,0.127561,0.110917,0.230942,0.245134
2/4/21,福岡県,0.285191,0.157713,0.116237,0.107907,0.114479,0.142977,0.146273,0.285773,0.157664,0.15066,0.142215,0.12054,0.203149,0.234086
2/4/21,大分県,0.332013,0.08914,0.058987,0.036555,0.062,0.095448,0.103286,0.372322,0.118014,0.083906,0.120556,0.070402,0.140575,0.24318
2/4/21,高知県,0.19162,-0.008038,0.078259,0.032568,0.003937,0.095264,0.031039,0.160275,0.07409,0.03476,0.023405,0.057437,0.130383,0.126187
2/4/21,愛媛県,0.190014,0.06564,0.022561,0.02009,0.048755,0.110913,0.083882,0.261937,0.059221,0.095495,0.093087,0.06997,0.102423,0.19816
2/4/21,山口県,0.258442,0.04996,0.058339,0.054074,0.050905,0.107129,0.078739,0.237816,0.106548,0.056608,0.087462,0.07634,0.147801,0.154829
2/4/21,徳島県,0.531221,0.099849,0.068362,0.091529,0.082504,0.112821,0.106081,0.330061,0.079008,0.10216,0.160265,0.109508,0.164054,0.161234
2/4/21,和歌山県,0.130374,0.09563,0.037567,0.056749,0.062329,0.082148,0.106584,0.223156,0.096329,0.075051,0.074938,0.045231,0.140249,0.160832
2/4/21,三重県,0.293351,0.096692,0.07263,0.088259,0.079198,0.137606,0.14516,0.255493,0.151351,0.109824,0.130877,0.110666,0.17394,0.194587
2/4/21,奈良県,0.29001,0.173017,0.104032,0.106775,0.104789,0.129887,0.145115,0.308505,0.171718,0.113354,0.142168,0.10927,0.182772,0.220281
2/4/21,島根県,0.117689,0.078211,0.020791,0.056388,0.031353,0.114552,0.171388,0.224484,-0.021124,0.042597,0.065329,0.044293,0.153912,0.265576
2/4/21,広島県,0.214571,0.121406,0.07809,0.065912,0.052342,0.115742,0.110728,0.258428,0.110853,0.103413,0.107558,0.07192,0.180785,0.208929
2/4/21,香川県,0.136618,0.025539,0.042572,0.044559,0.04122,0.121909,0.125351,0.088256,0.087826,0.076123,0.044643,0.045998,0.165719,0.16823
2/4/21,岡山県,0.10726,0.043153,0.0157,0.026421,0.004055,0.110391,0.084751,0.123395,0.088333,0.028664,0.062184,0.050265,0.155486,0.122909
2/4/21,兵庫県,0.220924,0.16135,0.107937,0.111293,0.097455,0.15506,0.135969,0.227235,0.163163,0.12975,0.136693,0.110259,0.188026,0.240728
2/4/21,大阪府,0.237206,0.135036,0.097529,0.121265,0.088577,0.146376,0.153732,0.243427,0.136566,0.131335,0.152774,0.106448,0.187527,0.25027
2/4/21,愛知県,0.217788,0.129358,0.113433,0.109051,0.083343,0.135777,0.155206,0.214704,0.162658,0.141999,0.154729,0.112433,0.205714,0.246545
