date,state,value
2020/2/8,鳥取県,0.147597
2020/2/8,京都府,-0.050776
2020/2/8,滋賀県,0.00732
2020/2/8,岐阜県,0.049657
2020/2/8,長野県,0.06468
2020/2/8,山梨県,-0.104321
2020/2/8,千葉県,-0.045474
2020/2/8,神奈川県,-0.087997
2020/2/8,福井県,0.09218
2020/2/8,埼玉県,-0.095289
2020/2/8,茨城県,-0.026817
2020/2/8,石川県,0.055037
2020/2/8,富山県,0.012359
2020/2/8,群馬県,0.077019
2020/2/8,栃木県,0.069823
2020/2/8,新潟県,0.069221
2020/2/8,福島県,0.04223
2020/2/8,山形県,0.148771
2020/2/8,宮城県,-0.073097
2020/2/8,秋田県,0.270235
2020/2/8,岩手県,0.161854
2020/2/8,青森県,0.10408
2020/2/8,北海道,0.028686
2020/2/9,沖縄県,0.247774
2020/2/9,東京都,0.104458
2020/2/9,鹿児島県,0.400614
2020/2/9,宮崎県,0.380473
2020/2/9,長崎県,0.209056
2020/2/9,熊本県,0.3723
2020/2/9,佐賀県,0.342117
2020/2/9,福岡県,0.260523
2020/2/9,大分県,0.376095
2020/2/9,高知県,0.508638
2020/2/9,愛媛県,0.249123
2020/2/9,山口県,0.332282
2020/2/9,徳島県,0.20058
2020/2/9,和歌山県,0.233969
2020/2/9,三重県,0.196946
2020/2/9,奈良県,0.119414
2020/2/9,島根県,0.549308
2020/2/9,広島県,0.257386
2020/2/9,香川県,0.225213
2020/2/9,岡山県,0.304614
2020/2/9,兵庫県,0.178326
2020/2/9,大阪府,0.116857
2020/2/9,愛知県,0.177653
2020/2/9,静岡県,0.259321
2020/2/9,鳥取県,0.338658
2020/2/9,京都府,0.122777
2020/2/9,滋賀県,0.170946
2020/2/9,岐阜県,0.226315
2020/2/9,長野県,0.328257
2020/2/9,山梨県,0.215597
2020/2/9,千葉県,0.122525
2020/2/9,神奈川県,0.085425
2020/2/9,福井県,0.284425
2020/2/9,埼玉県,0.134176
2020/2/9,茨城県,0.18019
2020/2/9,石川県,0.240832
2020/2/9,富山県,0.353295
2020/2/9,群馬県,0.285659
2020/2/9,栃木県,0.187057
2020/2/9,新潟県,0.297093
2020/2/9,福島県,0.436301
2020/2/9,山形県,0.40096
2020/2/9,宮城県,0.250743
2020/2/9,秋田県,0.405109
2020/2/9,岩手県,0.502011
2020/2/9,青森県,0.387219
2020/2/9,北海道,0.28596
2020/2/10,沖縄県,-0.160321
2020/2/10,東京都,-0.0993
2020/2/10,鹿児島県,-0.145641
2020/2/10,宮崎県,-0.160893
2020/2/10,長崎県,-0.090221
2020/2/10,熊本県,-0.043674
2020/2/10,佐賀県,-0.059199
2020/2/10,福岡県,-0.183969
2020/2/10,大分県,-0.112996
2020/2/10,高知県,-0.111233
2020/2/10,愛媛県,-0.094634
2020/2/10,山口県,-0.113121
2020/2/10,徳島県,-0.044798
2020/2/10,和歌山県,0.021218
2020/2/10,三重県,-0.104899
2020/2/10,奈良県,-0.045398
2020/2/10,島根県,0.089219
2020/2/10,広島県,-0.122213
2020/2/10,香川県,-0.061335
2020/2/10,岡山県,-0.111213
2020/2/10,兵庫県,-0.048581
2020/2/10,大阪府,-0.100552
2020/2/10,愛知県,-0.150543
2020/2/10,静岡県,-0.110991
2020/2/10,鳥取県,-0.068912
2020/2/10,京都府,-0.090715
2020/2/10,滋賀県,-0.054903
2020/2/10,岐阜県,-0.096124
2020/2/10,長野県,-0.030499
2020/2/10,山梨県,-0.147173
2020/2/10,千葉県,-0.105883
2020/2/10,神奈川県,-0.064165
