"","週","week","city","population_inflow","agrgt潜在的感染者人流_lag1","agrgt潜在的感染者人流_lag2","in_risk_lag1","in_risk_lag2"
"1536","202101_W4",2021-01-25,"道志村",1877,0.212626287308155,0.12221421129015,1.15524635291684e-07,6.23808967862325e-08
"1537","202101_W4",2021-01-25,"都留市",31630,2.90717334443479,1.65546201787033,2.66020896719463e-06,1.41326078167148e-06
"1538","202101_W4",2021-01-25,"韮崎市",33959,2.76523035512318,1.53611608463017,2.74642642428069e-06,1.46075131214812e-06
"1539","202101_W4",2021-01-25,"鳴沢村",3220,0.614724333580441,0.378479521821206,2.35841315501078e-07,1.32932368779414e-07
"1540","202102_W1",2021-02-01,"上野原市",23250,1.78837280883044,1.37937785159928,1.03927042280918e-06,9.44540878207936e-07
"1541","202102_W1",2021-02-01,"中央市",31329,1.43786073481806,1.24218309220137,1.41040334243234e-06,1.29106715068578e-06
"1542","202102_W1",2021-02-01,"丹波山村",564,0.124446344123098,0.0880179938978247,3.29267074514834e-08,2.92196020624605e-08
"1543","202102_W1",2021-02-01,"北杜市",45142,2.88105976772666,2.275857793795,2.03113852678009e-06,1.82302690936189e-06
"1544","202102_W1",2021-02-01,"南アルプス市",67701,2.68110626592098,2.39728640163292,2.9257574941353e-06,2.70723472982125e-06
"1545","202102_W1",2021-02-01,"南部町",7799,0.407505916493258,0.323732477099322,3.36092499108608e-07,3.0228927837492e-07
"1546","202102_W1",2021-02-01,"大月市",23751,1.54216520865416,1.22594155704413,1.03896850793373e-06,9.42389231903619e-07
"1547","202102_W1",2021-02-01,"富士吉田市",49285,2.09037671762404,1.82572391452787,2.10648347176067e-06,1.95280875642493e-06
"1548","202102_W1",2021-02-01,"富士川町",14061,0.539988484364823,0.483064668563458,6.14975643386217e-07,5.64408597587953e-07
"1549","202102_W1",2021-02-01,"富士河口湖町",28536,1.67300889282599,1.3360182909257,1.19464826958868e-06,1.08336672650765e-06
"1550","202102_W1",2021-02-01,"小菅村",633,0.0485135800169398,0.0390823230727203,2.99822003978972e-08,2.8383851224857e-08
"1551","202102_W1",2021-02-01,"山中湖村",7397,0.790091160396037,0.557320741243834,3.17644569917119e-07,2.72454031914547e-07
"1552","202102_W1",2021-02-01,"山梨市",32233,1.37442005236467,1.21424740950443,1.37151932271041e-06,1.26494755445423e-06
"1553","202102_W1",2021-02-01,"市川三郷町",14209,0.59895290991891,0.536756053423623,6.44360171535529e-07,5.98432027675934e-07
"1554","202102_W1",2021-02-01,"忍野村",8333,0.369810232733057,0.320301456941433,3.68204366159707e-07,3.36706790518727e-07
"1555","202102_W1",2021-02-01,"早川町",1280,0.0484258975088648,0.0421582823823836,5.18361908264638e-08,4.67752008381889e-08
"1556","202102_W1",2021-02-01,"昭和町",26410,1.29611728100466,1.10378962299707,1.23486081569139e-06,1.12891969280362e-06
"1557","202102_W1",2021-02-01,"甲州市",30263,1.40588442925454,1.21410471967902,1.3447209647534e-06,1.24465667051093e-06
"1558","202102_W1",2021-02-01,"甲府市",200603,9.73897463625588,8.28640780516426,9.04461407966533e-06,8.28825867289275e-06
"1559","202102_W1",2021-02-01,"甲斐市",67424,2.9593159264503,2.59979481878862,3.00631367781333e-06,2.78033649702186e-06
"1560","202102_W1",2021-02-01,"笛吹市",69938,3.54424882927633,2.97285959320526,3.08283881359413e-06,2.82569881507529e-06
"1561","202102_W1",2021-02-01,"西桂町",3306,0.15137177221212,0.129898440732932,1.47244756324499e-07,1.34804419308533e-07
"1562","202102_W1",2021-02-01,"身延町",13418,0.6400391164784,0.52646165046035,5.97343970774601e-07,5.45363441826938e-07
"1563","202102_W1",2021-02-01,"道志村",1745,0.166135135840174,0.1206419536768,7.35310422626695e-08,6.67348355664045e-08
"1564","202102_W1",2021-02-01,"都留市",31715,1.65385150649187,1.38449784398005,1.40380524892567e-06,1.29020065381411e-06
"1565","202102_W1",2021-02-01,"韮崎市",33951,1.54522318763803,1.3237997996999,1.48259307563078e-06,1.36414816858194e-06
"1566","202102_W1",2021-02-01,"鳴沢村",3638,0.375422084091057,0.263466021462586,1.34945637353372e-07,1.15137019444209e-07
"1567","202102_W2",2021-02-08,"上野原市",23893,1.47762013780103,1.16652561754901,9.487685695567e-07,7.76367228179073e-07
"1568","202102_W2",2021-02-08,"中央市",30303,1.16411809683776,0.931240971217976,1.27438881550996e-06,1.03062228955825e-06
"1569","202102_W2",2021-02-08,"丹波山村",777,0.0929353658731139,0.0744040525061844,2.58058698876184e-08,2.29470593265733e-08
"1570","202102_W2",2021-02-08,"北杜市",48166,2.29018299529543,1.78453581891072,1.82252443855436e-06,1.46960239645197e-06
"1571","202102_W2",2021-02-08,"南アルプス市",68010,2.47860915094476,2.00833558997383,2.73214803849318e-06,2.21666768547307e-06
"1572","202102_W2",2021-02-08,"南部町",7393,0.332260182703837,0.268238996317191,3.06537753269483e-07,2.49797197260515e-07
"1573","202102_W2",2021-02-08,"大月市",24137,1.35066186466486,1.06634927563854,9.59911438321928e-07,7.75998879430697e-07
"1574","202102_W2",2021-02-08,"富士吉田市",48833,2.07083457513962,1.70168464654071,1.99512445515666e-06,1.63558352763374e-06
"1575","202102_W2",2021-02-08,"富士川町",14338,0.478402096234658,0.383651119134294,5.63077500846571e-07,4.5296995592044e-07
"1576","202102_W2",2021-02-08,"富士河口湖町",27750,1.49555155792757,1.18374329696899,1.12821954701109e-06,9.07200761015049e-07
"1577","202102_W2",2021-02-08,"小菅村",826,0.0527482892100336,0.0452238986243977,2.72822418181278e-08,2.42825140767122e-08
"1578","202102_W2",2021-02-08,"山中湖村",7735,0.61380890177685,0.484139243584891,2.77267547304686e-07,2.25521395065111e-07
"1579","202102_W2",2021-02-08,"山梨市",33785,1.25240911362241,1.001442054927,1.2842605761513e-06,1.032173134294e-06
"1580","202102_W2",2021-02-08,"市川三郷町",13380,0.538400471337758,0.436833104533411,5.92971707670912e-07,4.87530310526757e-07
"1581","202102_W2",2021-02-08,"忍野村",8381,0.344317847920609,0.273569043568263,3.35392919004603e-07,2.69721701377102e-07
"1582","202102_W2",2021-02-08,"早川町",1242,0.0405002614726992,0.0320682823967803,4.73041976961319e-08,3.70590413170673e-08
"1583","202102_W2",2021-02-08,"昭和町",27305,1.09152935595471,0.876061555017284,1.11043900522857e-06,9.06471289072541e-07
"1584","202102_W2",2021-02-08,"甲州市",30089,1.24049927877159,1.00448064427329,1.24589834589459e-06,1.02014475559488e-06
"1585","202102_W2",2021-02-08,"甲府市",200401,8.29132219067422,6.61850405784318,8.23587295342381e-06,6.69270192346127e-06
"1586","202102_W2",2021-02-08,"甲斐市",68380,2.55303098638672,2.06259955658875,2.778566210238e-06,2.26644941795134e-06
"1587","202102_W2",2021-02-08,"笛吹市",70056,3.03560359173224,2.43892724823973,2.82842314993229e-06,2.2964297336347e-06
"1588","202102_W2",2021-02-08,"西桂町",3305,0.122537813576684,0.0974331782321368,1.33595109605627e-07,1.07618741028217e-07
"1589","202102_W2",2021-02-08,"身延町",12670,0.547036322095265,0.44513588331965,5.46134751323943e-07,4.50117397724531e-07
"1590","202102_W2",2021-02-08,"道志村",1908,0.150489345430588,0.116356190714655,7.3407099690893e-08,5.98170944667725e-08
"1591","202102_W2",2021-02-08,"都留市",31287,1.45340735366455,1.17592449661272,1.29635261244673e-06,1.05773894041398e-06
"1592","202102_W2",2021-02-08,"韮崎市",32139,1.34461703300689,1.07524018730417,1.37830019426094e-06,1.11687960029933e-06
"1593","202102_W2",2021-02-08,"鳴沢村",3465,0.38163300934743,0.304690121698961,1.29145284578442e-07,1.04118507472833e-07
"1594","202102_W3",2021-02-15,"上野原市",23908,1.22498208711843,0.854354700636342,7.67229047442227e-07,4.0768641962498e-07
"1595","202102_W3",2021-02-15,"中央市",31848,0.929151336965849,0.497311106450079,1.03042267071935e-06,5.17911720395098e-07
"1596","202102_W3",2021-02-15,"丹波山村",570,0.0840756436299563,0.0683201611510081,1.91203589004123e-08,1.15721070602575e-08
"1597","202102_W3",2021-02-15,"北杜市",44423,1.94458177150385,1.26339138835264,1.49998576620787e-06,7.84408026938137e-07
"1598","202102_W3",2021-02-15,"南アルプス市",66721,2.05786967628483,1.13148451854996,2.24600846316868e-06,1.13454566771096e-06
"1599","202102_W3",2021-02-15,"南部町",7718,0.261756613566963,0.167178190572773,2.45387958421835e-07,1.30256507747698e-07
"1600","202102_W3",2021-02-15,"大月市",23719,1.09017343753909,0.731881644972499,7.89404246936677e-07,4.15817395817053e-07
"1601","202102_W3",2021-02-15,"富士吉田市",49723,1.85024732500229,1.16495786192087,1.63318266539592e-06,8.50760058091516e-07
"1602","202102_W3",2021-02-15,"富士川町",14214,0.40090267944734,0.202120793935777,4.7274153147587e-07,2.36090841776025e-07
"1603","202102_W3",2021-02-15,"富士河口湖町",28319,1.30321026871082,0.885778443592885,9.34954862507746e-07,4.98991831433656e-07
"1604","202102_W3",2021-02-15,"小菅村",717,0.059008825848496,0.0455581888496744,2.22744341018704e-08,1.2667191532022e-08
"1605","202102_W3",2021-02-15,"山中湖村",7468,0.544815982162408,0.42809990685977,2.32465144811009e-07,1.35140527904128e-07
"1606","202102_W3",2021-02-15,"山梨市",33253,1.08195703505158,0.625584256615948,1.09147181975701e-06,5.58296711162072e-07
"1607","202102_W3",2021-02-15,"市川三郷町",13862,0.404533951428386,0.213682529012491,4.63958930845053e-07,2.33258348848313e-07
"1608","202102_W3",2021-02-15,"忍野村",8363,0.27535090189715,0.161582785673812,2.77701539253402e-07,1.42749169011591e-07
"1609","202102_W3",2021-02-15,"早川町",1294,0.0366982743096709,0.0200412387185103,4.15159954292037e-08,2.10607110646947e-08
"1610","202102_W3",2021-02-15,"昭和町",27402,0.861507799456649,0.489454665561008,8.92526555754671e-07,4.56041381552077e-07
"1611","202102_W3",2021-02-15,"甲州市",29999,1.01100891855134,0.58792424384211,1.00398759513096e-06,5.12235817476364e-07
"1612","202102_W3",2021-02-15,"甲府市",198762,6.56982527397412,3.76419628396514,6.66313177033724e-06,3.3946386646627e-06
"1613","202102_W3",2021-02-15,"甲斐市",67221,2.06419189186462,1.13565505875731,2.24750900460867e-06,1.13787454609343e-06
"1614","202102_W3",2021-02-15,"笛吹市",69215,2.47155879028961,1.4900442062144,2.32433717637333e-06,1.19475292698767e-06
"1615","202102_W3",2021-02-15,"西桂町",2955,0.0983228659145614,0.0520340421727736,1.10448475798399e-07,5.53276292033164e-08
"1616","202102_W3",2021-02-15,"身延町",13638,0.413663329172259,0.240308186164524,4.25775435850293e-07,2.18973461525036e-07
"1617","202102_W3",2021-02-15,"道志村",2348,0.129505040519666,0.100684787310647,5.83976727238341e-08,3.28119451267119e-08
"1618","202102_W3",2021-02-15,"都留市",31819,1.17820974236416,0.736361075432777,1.04557391582302e-06,5.38909890212433e-07
"1619","202102_W3",2021-02-15,"韮崎市",32977,1.07859569474582,0.61450528514383,1.09885017803879e-06,5.5683382343181e-07
"1620","202102_W3",2021-02-15,"鳴沢村",3581,0.323999267096137,0.270070938551801,1.11743821460705e-07,6.97973829644375e-08
"1621","202102_W4",2021-02-22,"上野原市",23850,0.924193369921484,0.726290878368859,4.16119837957083e-07,2.48799129310971e-07
"1622","202102_W4",2021-02-22,"中央市",31751,0.537852203115837,0.338517674859112,5.21512419269731e-07,2.90619441953612e-07
"1623","202102_W4",2021-02-22,"丹波山村",639,0.0698533120678028,0.0572879526949011,1.29654254174422e-08,8.63393924487325e-09
"1624","202102_W4",2021-02-22,"北杜市",46633,1.38984509773701,1.03899424772275,7.96915195141813e-07,4.67157508084329e-07
"1625","202102_W4",2021-02-22,"南アルプス市",65843,1.12054358553918,0.687058783231863,1.12835610313148e-06,6.24183357459286e-07
"1626","202102_W4",2021-02-22,"南部町",7437,0.167528254031927,0.116474693160016,1.28540445796465e-07,7.55896297523747e-08
"1627","202102_W4",2021-02-22,"大月市",23807,0.747603840126086,0.559640329156591,4.14192529038127e-07,2.41498295780356e-07
"1628","202102_W4",2021-02-22,"富士吉田市",48233,1.15586663025276,0.813001308348389,8.46262340982208e-07,4.85236971417275e-07
"1629","202102_W4",2021-02-22,"富士川町",13501,0.207890037010742,0.117068381657503,2.38831764493933e-07,1.310547988569e-07
"1630","202102_W4",2021-02-22,"富士河口湖町",28099,0.975191411280006,0.761647059323514,4.96800910321622e-07,3.04064630305278e-07
"1631","202102_W4",2021-02-22,"小菅村",719,0.0414340244606746,0.0330571044987913,1.37745326189463e-08,8.37616623057787e-09
"1632","202102_W4",2021-02-22,"山中湖村",7747,0.493241468631818,0.414658043099654,1.39489202543567e-07,9.27045285523078e-08
"1633","202102_W4",2021-02-22,"山梨市",32182,0.660986792403116,0.441221321340171,5.69843694091221e-07,3.22224583279017e-07
"1634","202102_W4",2021-02-22,"市川三郷町",13761,0.21002305997435,0.125255111439177,2.27919080080555e-07,1.25925659187946e-07
"1635","202102_W4",2021-02-22,"忍野村",8178,0.163583697092965,0.11011326700527,1.42293033430129e-07,8.10347339230023e-08
"1636","202102_W4",2021-02-22,"早川町",1163,0.0252588209351383,0.0167698161074394,2.11085281038283e-08,1.17935176247787e-08
"1637","202102_W4",2021-02-22,"昭和町",27551,0.523414624325231,0.347669540568577,4.69687737308536e-07,2.67923936945478e-07
"1638","202102_W4",2021-02-22,"甲州市",29992,0.596179591219346,0.39196305000702,5.10411468303867e-07,2.86402642097179e-07
"1639","202102_W4",2021-02-22,"甲府市",198663,3.86676460452963,2.54209635115315,3.38830526268603e-06,1.90414006993445e-06
"1640","202102_W4",2021-02-22,"甲斐市",67606,1.16811274160709,0.730344953525235,1.1418004930578e-06,6.35802878189268e-07
"1641","202102_W4",2021-02-22,"笛吹市",69324,1.44405302109008,0.975083600663584,1.18966297141823e-06,6.7233939170668e-07
"1642","202102_W4",2021-02-22,"西桂町",3174,0.0538985242200022,0.033213059638801,5.32025125312271e-08,2.93997616379674e-08
"1643","202102_W4",2021-02-22,"身延町",14013,0.2491868266848,0.161718337442882,2.18729888227951e-07,1.22643208577463e-07
"1644","202102_W4",2021-02-22,"道志村",2395,0.130007346380587,0.110400901962573,3.68466280901464e-08,2.39155323728e-08
"1645","202102_W4",2021-02-22,"都留市",31636,0.721616878545406,0.510903631404424,5.36632303961968e-07,3.11106438069635e-07
"1646","202102_W4",2021-02-22,"韮崎市",32708,0.616380192452442,0.406274994535643,5.40764790530596e-07,3.03243306667219e-07
"1647","202102_W4",2021-02-22,"鳴沢村",3770,0.218971429758495,0.186180776750141,6.48153704510557e-08,4.3905400399327e-08
"1648","202103_W1",2021-03-01,"上野原市",24100,0.824420927531567,0.979678121130453,2.55094250763791e-07,4.42548576209009e-07
"1649","202103_W1",2021-03-01,"中央市",31584,0.360760651289788,0.591349757131457,3.02942501495517e-07,5.86361453941891e-07
"1650","202103_W1",2021-03-01,"丹波山村",686,0.0462306329080275,0.0493426411635395,7.52128978576494e-09,1.16705154193004e-08
"1651","202103_W1",2021-03-01,"北杜市",47575,0.988871389846628,1.32813111870071,4.51831052614316e-07,8.5025630000472e-07
"1652","202103_W1",2021-03-01,"南アルプス市",65425,0.681721568009577,1.15707394389687,6.19457312318504e-07,1.20924394894017e-06
"1653","202103_W1",2021-03-01,"南部町",7483,0.10960308927949,0.158640167040404,7.65487215389737e-08,1.37073314762034e-07
"1654","202103_W1",2021-03-01,"大月市",23099,0.581721965086429,0.745152072880575,2.43347519079056e-07,4.4204701580996e-07
"1655","202103_W1",2021-03-01,"富士吉田市",47894,0.767789264875758,1.11092054554709,4.82725076671106e-07,8.99523972035759e-07
"1656","202103_W1",2021-03-01,"富士川町",13905,0.115397629425472,0.21268736992119,1.2835991520943e-07,2.48112419596289e-07
"1657","202103_W1",2021-03-01,"富士河口湖町",28794,0.732840401130621,0.926039351090307,3.03570900424986e-07,5.36005474830021e-07
"1658","202103_W1",2021-03-01,"小菅村",687,0.0281387207519242,0.0325697106050411,7.52159992924555e-09,1.33151608800535e-08
"1659","202103_W1",2021-03-01,"山中湖村",8523,0.435774304200206,0.478666444628276,9.53603172830098e-08,1.44597286289463e-07
"1660","202103_W1",2021-03-01,"山梨市",33280,0.431322051537531,0.657676737674343,3.13516895386258e-07,5.95304580424184e-07
"1661","202103_W1",2021-03-01,"市川三郷町",13215,0.130914456923529,0.231895544246799,1.27916404965086e-07,2.51489027324413e-07
"1662","202103_W1",2021-03-01,"忍野村",8409,0.110511106415365,0.167956488928343,8.03046021430398e-08,1.50748977561503e-07
"1663","202103_W1",2021-03-01,"早川町",1290,0.019012453421671,0.0264092440786322,1.16968396712123e-08,2.09468286916533e-08
"1664","202103_W1",2021-03-01,"昭和町",27913,0.342563996489256,0.541337559370088,2.68395101792045e-07,5.13447168891136e-07
"1665","202103_W1",2021-03-01,"甲州市",29740,0.406429335891999,0.622950623646273,2.85352886097898e-07,5.48554940042451e-07
"1666","202103_W1",2021-03-01,"甲府市",202973,2.53789910163237,3.98110991581965,1.89329104685616e-06,3.65195662026337e-06
"1667","202103_W1",2021-03-01,"甲斐市",66118,0.734778367664753,1.22936489916486,6.32830981506515e-07,1.23621224262914e-06
"1668","202103_W1",2021-03-01,"笛吹市",68879,0.998648984403519,1.49138193187971,6.67298399386046e-07,1.27492196179046e-06
"1669","202103_W1",2021-03-01,"西桂町",3959,0.0329043055314096,0.0560985403610165,2.82072754512282e-08,5.730572564226e-08
"1670","202103_W1",2021-03-01,"身延町",13633,0.18117723908886,0.279119017357871,1.30978334153211e-07,2.52327000796262e-07
"1671","202103_W1",2021-03-01,"道志村",2176,0.11877498627295,0.13189498464342,2.68838318273177e-08,4.39291955766213e-08
"1672","202103_W1",2021-03-01,"都留市",31906,0.538872257464831,0.737772092881561,3.20461250537648e-07,5.78557373966053e-07
"1673","202103_W1",2021-03-01,"韮崎市",32760,0.421416264362808,0.657675051778745,3.09290032426644e-07,5.96102554235296e-07
"1674","202103_W1",2021-03-01,"鳴沢村",3576,0.195287105103946,0.210861305793367,4.5132749944396e-08,6.83558666560636e-08
"1675","202103_W2",2021-03-08,"上野原市",23421,0.979423400886361,1.09192872093916,4.50455589665267e-07,5.44563748211907e-07
"1676","202103_W2",2021-03-08,"中央市",30756,0.572703801905069,0.694637367958968,5.82592822987775e-07,7.26901752733792e-07
"1677","202103_W2",2021-03-08,"丹波山村",575,0.0516425624980055,0.051281558563371,1.31942279819167e-08,1.41286613008278e-08
"1678","202103_W2",2021-03-08,"北杜市",47566,1.34489782205663,1.58155505636694,8.7282426709898e-07,1.08579128457229e-06
"1679","202103_W2",2021-03-08,"南アルプス市",65296,1.12529407214211,1.37313390379803,1.19910096889012e-06,1.50016110768905e-06
"1680","202103_W2",2021-03-08,"南部町",7356,0.159765347964139,0.187424440277645,1.35855451523044e-07,1.67759089802114e-07
"1681","202103_W2",2021-03-08,"大月市",23272,0.744914244377846,0.855848258524825,4.33204267958114e-07,5.40518958749805e-07
"1682","202103_W2",2021-03-08,"富士吉田市",49778,1.0599884629543,1.26323238164432,8.92281093913898e-07,1.11353732306708e-06
"1683","202103_W2",2021-03-08,"富士川町",14099,0.216551327628072,0.264579367553517,2.50268984261333e-07,3.09097258790738e-07
"1684","202103_W2",2021-03-08,"富士河口湖町",29640,0.895295117511511,1.00867933978583,5.37862789132328e-07,6.51478045586009e-07
"1685","202103_W2",2021-03-08,"小菅村",875,0.0400508946783387,0.0451561440386238,1.23281871536833e-08,1.62553762843399e-08
"1686","202103_W2",2021-03-08,"山中湖村",7629,0.464797856164609,0.499272426032022,1.47068995803932e-07,1.69090481292943e-07
"1687","202103_W2",2021-03-08,"山梨市",31680,0.668289740353099,0.785659489722845,6.06355436638989e-07,7.44782337153739e-07
"1688","202103_W2",2021-03-08,"市川三郷町",13234,0.218347142624346,0.273990343889534,2.43163963328923e-07,3.09349535801182e-07
"1689","202103_W2",2021-03-08,"忍野村",8474,0.170820425420507,0.201074729620133,1.52760838127883e-07,1.87656381982812e-07
"1690","202103_W2",2021-03-08,"早川町",1081,0.025115124901501,0.0282693164772875,2.29736318044067e-08,2.66101868909003e-08
"1691","202103_W2",2021-03-08,"昭和町",27597,0.54180415793501,0.649220821101266,5.17507259535433e-07,6.40646802087425e-07
"1692","202103_W2",2021-03-08,"甲州市",29669,0.636372173491643,0.757460257536341,5.46595047735656e-07,6.82222925839417e-07
"1693","202103_W2",2021-03-08,"甲府市",201094,4.04486954559935,4.84991687071103,3.71314327838378e-06,4.60297613452347e-06
"1694","202103_W2",2021-03-08,"甲斐市",66699,1.21518907449512,1.49892230756452,1.21565646202403e-06,1.53823648872108e-06
"1695","202103_W2",2021-03-08,"笛吹市",70026,1.49865407834281,1.77178273642238,1.27109641096734e-06,1.58353562469759e-06
"1696","202103_W2",2021-03-08,"西桂町",4107,0.0656663327537699,0.0725390228387284,6.99775592411682e-08,7.82740136325144e-08
"1697","202103_W2",2021-03-08,"身延町",14282,0.293209757800137,0.351976813837766,2.49001323280341e-07,3.15033441441216e-07
"1698","202103_W2",2021-03-08,"道志村",2309,0.119444007444842,0.130345597327849,4.15907112805294e-08,5.07724354350899e-08
"1699","202103_W2",2021-03-08,"都留市",31455,0.769038509814613,0.896211593510379,5.85944757161929e-07,7.23845200111953e-07
"1700","202103_W2",2021-03-08,"韮崎市",32338,0.67610191700168,0.814585339806661,5.98995659159297e-07,7.53904717713583e-07
"1701","202103_W2",2021-03-08,"鳴沢村",3435,0.205873182732007,0.214716971806576,7.09266115261806e-08,8.09539254015276e-08
"1702","202103_W3",2021-03-15,"上野原市",24671,1.00741433756885,0.963533885996554,5.49271325473548e-07,4.35624711639616e-07
"1703","202103_W3",2021-03-15,"中央市",30918,0.684410702187118,0.541748935059422,7.16473265887904e-07,5.30468309408057e-07
"1704","202103_W3",2021-03-15,"丹波山村",653,0.0500729077489327,0.0516724294761886,1.42284698378355e-08,1.11026116401399e-08
"1705","202103_W3",2021-03-15,"北杜市",45332,1.59446685245474,1.52741115026891,1.10861555890755e-06,8.95071587355935e-07
"1706","202103_W3",2021-03-15,"南アルプス市",66216,1.34837714269105,1.05050573588466,1.49028734922385e-06,1.103861608528e-06
"1707","202103_W3",2021-03-15,"南部町",7780,0.195492444111545,0.176385868728565,1.67880629640117e-07,1.31733215153664e-07
"1708","202103_W3",2021-03-15,"大月市",23500,0.868287634450845,0.815908166724532,5.30481425915545e-07,4.11710234617712e-07
"1709","202103_W3",2021-03-15,"富士吉田市",51594,1.30081974149933,1.11756079892608,1.11809677169846e-06,8.45811311863799e-07
"1710","202103_W3",2021-03-15,"富士川町",14511,0.284037851870091,0.220502402741838,3.20556829611971e-07,2.3917335386495e-07
"1711","202103_W3",2021-03-15,"富士河口湖町",31411,1.15320367848877,1.12160185255909,6.71829334444215e-07,5.31321183473164e-07
"1712","202103_W3",2021-03-15,"小菅村",804,0.0491711350800352,0.0498236944395561,1.6918593731721e-08,1.43748233985264e-08
"1713","202103_W3",2021-03-15,"山中湖村",7419,0.486491390183877,0.491042726606562,1.69664915945079e-07,1.37336109515954e-07
"1714","202103_W3",2021-03-15,"山梨市",32534,0.786975698879941,0.645283445743061,7.49320688260489e-07,5.58548292222799e-07
"1715","202103_W3",2021-03-15,"市川三郷町",14358,0.265052840680768,0.203616741254559,3.0065021536603e-07,2.2150091255243e-07
"1716","202103_W3",2021-03-15,"忍野村",8293,0.202851284426661,0.168457418066162,1.90394119857203e-07,1.43260645505548e-07
"1717","202103_W3",2021-03-15,"早川町",1681,0.0323807098612203,0.0272172374896616,2.76267562504288e-08,2.00010269593266e-08
"1718","202103_W3",2021-03-15,"昭和町",26458,0.664719725626978,0.563298804164677,6.45056002411995e-07,4.92015418509865e-07
"1719","202103_W3",2021-03-15,"甲州市",30439,0.803327014314679,0.685974794558569,6.83707749523816e-07,5.1339915630816e-07
"1720","202103_W3",2021-03-15,"甲府市",200971,4.85277031686259,4.06126086687503,4.6424317078737e-06,3.50820099476072e-06
"1721","202103_W3",2021-03-15,"甲斐市",66049,1.49095235720153,1.21941085084868,1.52116432490628e-06,1.14383999877164e-06
"1722","202103_W3",2021-03-15,"笛吹市",69247,1.81707104318291,1.55120603775424,1.5940036360307e-06,1.20676084598446e-06
"1723","202103_W3",2021-03-15,"西桂町",4128,0.0834191998438544,0.0651219629038641,9.16979090177975e-08,6.82689818114466e-08
"1724","202103_W3",2021-03-15,"身延町",14668,0.360985702328415,0.3163530783202,3.16103252420029e-07,2.44761779741736e-07
"1725","202103_W3",2021-03-15,"道志村",2382,0.11285097341039,0.107998340346772,4.93439594571238e-08,3.87596810418945e-08
"1726","202103_W3",2021-03-15,"都留市",31382,0.904634191623617,0.79434095587192,7.29971999467138e-07,5.61580934787996e-07
"1727","202103_W3",2021-03-15,"韮崎市",33752,0.794160004822509,0.670710420955179,7.47655041354956e-07,5.7287370820928e-07
"1728","202103_W3",2021-03-15,"鳴沢村",3904,0.19043443180347,0.184778463199808,7.96580385875113e-08,6.32286467739647e-08
"1729","202103_W4",2021-03-22,"上野原市",23888,1.01755053159,1.70593488248476,4.4432502620249e-07,1.1739148829566e-06
"1730","202103_W4",2021-03-22,"中央市",31063,0.515969211783664,1.35993885677713,5.2540137340338e-07,1.54774065468796e-06
"1731","202103_W4",2021-03-22,"丹波山村",591,0.0497404693143884,0.0686574219813811,1.13571491699435e-08,2.79825936228757e-08
"1732","202103_W4",2021-03-22,"北杜市",48665,1.64347857283427,2.93571201822473,8.70971584593633e-07,2.24633383412252e-06
"1733","202103_W4",2021-03-22,"南アルプス市",66457,1.09622010406915,2.89454229909203,1.11255859188454e-06,3.29240748122682e-06
"1734","202103_W4",2021-03-22,"南部町",7915,0.180077013535308,0.384485333032371,1.34326224812951e-07,3.63354777373525e-07
"1735","202103_W4",2021-03-22,"大月市",23399,0.883281982363386,1.54116811202067,4.18616057669057e-07,1.13177021909209e-06
"1736","202103_W4",2021-03-22,"富士吉田市",50242,1.32583313438904,2.797433639541,8.83816263880731e-07,2.50669092522959e-06
"1737","202103_W4",2021-03-22,"富士川町",14760,0.22925949078413,0.625378662960446,2.46577814141398e-07,7.241668034135e-07
"1738","202103_W4",2021-03-22,"富士河口湖町",32452,1.45085141027605,2.43097663703875,5.74468327695406e-07,1.4710490393006e-06
"1739","202103_W4",2021-03-22,"小菅村",774,0.0467583868827087,0.0673411823446811,1.5433358886376e-08,3.66091995514729e-08
"1740","202103_W4",2021-03-22,"山中湖村",9695,0.50547055154208,0.726557964486902,1.37868919897462e-07,3.24495927656507e-07
"1741","202103_W4",2021-03-22,"山梨市",33439,0.664727791072802,1.54476414969421,5.65162524276425e-07,1.609781829449e-06
"1742","202103_W4",2021-03-22,"市川三郷町",14405,0.233999879598979,0.619298631643158,2.34800689688999e-07,7.0303814148097e-07
"1743","202103_W4",2021-03-22,"忍野村",8882,0.20867965103047,0.432578227305561,1.45768743986685e-07,4.00867202049568e-07
"1744","202103_W4",2021-03-22,"早川町",1682,0.0378519831775694,0.080208522262571,2.39327285277671e-08,7.36691177719645e-08
"1745","202103_W4",2021-03-22,"昭和町",27320,0.543484679044729,1.2753005516829,4.77184489095226e-07,1.33936524463709e-06
"1746","202103_W4",2021-03-22,"甲州市",29820,0.719414878648492,1.55296726374053,5.2099148032075e-07,1.49431850196899e-06
"1747","202103_W4",2021-03-22,"甲府市",203323,4.08130802169652,9.60081824705246,3.49304992596844e-06,1.00167933259632e-05
"1748","202103_W4",2021-03-22,"甲斐市",67200,1.30943348652239,3.11106079981938,1.15070526416912e-06,3.29112884388718e-06
"1749","202103_W4",2021-03-22,"笛吹市",70776,1.62827069658231,3.53064350189723,1.21702157531695e-06,3.43528114889945e-06
"1750","202103_W4",2021-03-22,"西桂町",3961,0.0777540638740187,0.188494769502958,6.98041650628339e-08,2.03568008060061e-07
"1751","202103_W4",2021-03-22,"身延町",14764,0.39410415475743,0.798948024149768,2.57470873948171e-07,6.9871207743164e-07
