週,都道府県,居住都道府県,sum_pop
202003_W2,08:茨城県,08:茨城県,2705357
202003_W2,08:茨城県,09:栃木県,23532
202003_W2,08:茨城県,10:群馬県,4626
202003_W2,08:茨城県,11:埼玉県,27570
202003_W2,08:茨城県,12:千葉県,46161
202003_W2,08:茨城県,13:東京都,25889
202003_W2,08:茨城県,14:神奈川県,11028
202003_W2,08:茨城県,15:新潟県,1239
202003_W2,08:茨城県,16:富山県,297
202003_W2,08:茨城県,17:石川県,650
202003_W2,08:茨城県,18:福井県,7
202003_W2,08:茨城県,19:山梨県,690
202003_W2,08:茨城県,20:長野県,540
202003_W2,08:茨城県,21:岐阜県,431
202003_W2,08:茨城県,22:静岡県,1750
202003_W2,08:茨城県,23:愛知県,1452
202003_W2,08:茨城県,24:三重県,86
202003_W2,08:茨城県,25:滋賀県,86
202003_W2,08:茨城県,26:京都府,393
202003_W2,08:茨城県,27:大阪府,1665
202003_W2,08:茨城県,28:兵庫県,929
202003_W2,08:茨城県,29:奈良県,104
202003_W2,08:茨城県,30:和歌山県,66
202003_W2,08:茨城県,31:鳥取県,1
202003_W2,08:茨城県,32:島根県,92
202003_W2,08:茨城県,33:岡山県,271
202003_W2,08:茨城県,34:広島県,455
202003_W2,08:茨城県,35:山口県,154
202003_W2,08:茨城県,36:徳島県,37
202003_W2,08:茨城県,37:香川県,137
202003_W2,08:茨城県,38:愛媛県,193
202003_W2,08:茨城県,39:高知県,9
202003_W2,08:茨城県,40:福岡県,804
202003_W2,08:茨城県,41:佐賀県,97
202003_W2,08:茨城県,42:長崎県,357
202003_W2,08:茨城県,43:熊本県,39
202003_W2,08:茨城県,44:大分県,2
202003_W2,08:茨城県,45:宮崎県,85
202003_W2,08:茨城県,46:鹿児島県,325
202003_W2,08:茨城県,47:沖縄県,359
202003_W3,08:茨城県,01:北海道,1619
202003_W3,08:茨城県,02:青森県,626
202003_W3,08:茨城県,03:岩手県,389
202003_W3,08:茨城県,04:宮城県,3506
202003_W3,08:茨城県,05:秋田県,639
202003_W3,08:茨城県,06:山形県,852
202003_W3,08:茨城県,07:福島県,8307
202003_W3,08:茨城県,08:茨城県,2693962
202003_W3,08:茨城県,09:栃木県,24494
202003_W3,08:茨城県,10:群馬県,5486
202003_W3,08:茨城県,11:埼玉県,31972
202003_W3,08:茨城県,12:千葉県,49128
202003_W3,08:茨城県,13:東京都,33355
202003_W3,08:茨城県,14:神奈川県,14157
202003_W3,08:茨城県,15:新潟県,1609
202003_W3,08:茨城県,16:富山県,339
202003_W3,08:茨城県,17:石川県,238
202003_W3,08:茨城県,18:福井県,70
202003_W3,08:茨城県,19:山梨県,605
202003_W3,08:茨城県,20:長野県,1347
202003_W3,08:茨城県,21:岐阜県,565
202003_W3,08:茨城県,22:静岡県,2055
202003_W3,08:茨城県,23:愛知県,1512
202003_W3,08:茨城県,24:三重県,257
202003_W3,08:茨城県,25:滋賀県,221
202003_W3,08:茨城県,26:京都府,477
202003_W3,08:茨城県,27:大阪府,1191
202003_W3,08:茨城県,28:兵庫県,910
202003_W3,08:茨城県,29:奈良県,125
202003_W3,08:茨城県,30:和歌山県,100
202003_W3,08:茨城県,31:鳥取県,55
202003_W3,08:茨城県,32:島根県,116
202003_W3,08:茨城県,33:岡山県,488
202003_W3,08:茨城県,34:広島県,485
202003_W3,08:茨城県,35:山口県,180
202003_W3,08:茨城県,36:徳島県,23
202003_W3,08:茨城県,37:香川県,218
202003_W3,08:茨城県,38:愛媛県,317
202003_W3,08:茨城県,39:高知県,93
202003_W3,08:茨城県,40:福岡県,1131
202003_W3,08:茨城県,41:佐賀県,8
202003_W3,08:茨城県,42:長崎県,161
202003_W3,08:茨城県,43:熊本県,47
202003_W3,08:茨城県,44:大分県,85
202003_W3,08:茨城県,45:宮崎県,30
202003_W3,08:茨城県,46:鹿児島県,252
202003_W3,08:茨城県,47:沖縄県,309
202003_W4,08:茨城県,01:北海道,1814
202003_W4,08:茨城県,02:青森県,647
202003_W4,08:茨城県,03:岩手県,698
202003_W4,08:茨城県,04:宮城県,2078
202003_W4,08:茨城県,05:秋田県,320
202003_W4,08:茨城県,06:山形県,302
202003_W4,08:茨城県,07:福島県,7859
202003_W4,08:茨城県,08:茨城県,2715177
202003_W4,08:茨城県,09:栃木県,22882
202003_W4,08:茨城県,10:群馬県,4226
202003_W4,08:茨城県,11:埼玉県,25869
202003_W4,08:茨城県,12:千葉県,41047
202003_W4,08:茨城県,13:東京都,24289
202003_W4,08:茨城県,14:神奈川県,10574
202003_W4,08:茨城県,15:新潟県,817
202003_W4,08:茨城県,16:富山県,130
202003_W4,08:茨城県,17:石川県,193
202003_W4,08:茨城県,18:福井県,123
202003_W4,08:茨城県,19:山梨県,555
202003_W4,08:茨城県,20:長野県,1030
202003_W4,08:茨城県,21:岐阜県,274
202003_W4,08:茨城県,22:静岡県,1102
202003_W4,08:茨城県,23:愛知県,1157
202003_W4,08:茨城県,24:三重県,52
202003_W4,08:茨城県,25:滋賀県,156
202003_W4,08:茨城県,26:京都府,329
202003_W4,08:茨城県,27:大阪府,1298
202003_W4,08:茨城県,28:兵庫県,1102
202003_W4,08:茨城県,29:奈良県,182
202003_W4,08:茨城県,30:和歌山県,74
202003_W4,08:茨城県,31:鳥取県,2
202003_W4,08:茨城県,32:島根県,150
202003_W4,08:茨城県,33:岡山県,444
202003_W4,08:茨城県,34:広島県,296
202003_W4,08:茨城県,35:山口県,61
202003_W4,08:茨城県,36:徳島県,25
202003_W4,08:茨城県,37:香川県,206
202003_W4,08:茨城県,38:愛媛県,281
202003_W4,08:茨城県,39:高知県,62
202003_W4,08:茨城県,40:福岡県,1201
202003_W4,08:茨城県,41:佐賀県,37
202003_W4,08:茨城県,42:長崎県,248
202003_W4,08:茨城県,43:熊本県,186
202003_W4,08:茨城県,44:大分県,133
202003_W4,08:茨城県,45:宮崎県,32
202003_W4,08:茨城県,46:鹿児島県,149
202003_W4,08:茨城県,47:沖縄県,263
202004_W1,08:茨城県,01:北海道,1089
202004_W1,08:茨城県,02:青森県,493
202004_W1,08:茨城県,03:岩手県,695
202004_W1,08:茨城県,04:宮城県,1620
202004_W1,08:茨城県,05:秋田県,474
202004_W1,08:茨城県,06:山形県,580
202004_W1,08:茨城県,07:福島県,6306
202004_W1,08:茨城県,08:茨城県,2734078
202004_W1,08:茨城県,09:栃木県,22158
202004_W1,08:茨城県,10:群馬県,4152
202004_W1,08:茨城県,11:埼玉県,22826
202004_W1,08:茨城県,12:千葉県,38959
202004_W1,08:茨城県,13:東京都,21543
202004_W1,08:茨城県,14:神奈川県,7714
202004_W1,08:茨城県,15:新潟県,1316
202004_W1,08:茨城県,16:富山県,275
202004_W1,08:茨城県,17:石川県,453
202004_W1,08:茨城県,18:福井県,86
202004_W1,08:茨城県,19:山梨県,503
202004_W1,08:茨城県,20:長野県,1037
202004_W1,08:茨城県,21:岐阜県,414
202004_W1,08:茨城県,22:静岡県,1125
202004_W1,08:茨城県,23:愛知県,1124
202004_W1,08:茨城県,24:三重県,122
202004_W1,08:茨城県,25:滋賀県,108
202004_W1,08:茨城県,26:京都府,369
202004_W1,08:茨城県,27:大阪府,960
202004_W1,08:茨城県,28:兵庫県,829
202004_W1,08:茨城県,29:奈良県,218
202004_W1,08:茨城県,30:和歌山県,272
202004_W1,08:茨城県,31:鳥取県,4
202004_W1,08:茨城県,32:島根県,1
202004_W1,08:茨城県,33:岡山県,144
202004_W1,08:茨城県,34:広島県,214
202004_W1,08:茨城県,35:山口県,255
202004_W1,08:茨城県,36:徳島県,35
202004_W1,08:茨城県,37:香川県,50
202004_W1,08:茨城県,38:愛媛県,207
202004_W1,08:茨城県,39:高知県,33
202004_W1,08:茨城県,40:福岡県,1033
202004_W1,08:茨城県,41:佐賀県,59
202004_W1,08:茨城県,42:長崎県,463
202004_W1,08:茨城県,43:熊本県,680
202004_W1,08:茨城県,44:大分県,159
202004_W1,08:茨城県,45:宮崎県,24
202004_W1,08:茨城県,46:鹿児島県,435
202004_W1,08:茨城県,47:沖縄県,324
202004_W2,08:茨城県,01:北海道,1200
202004_W2,08:茨城県,02:青森県,93
202004_W2,08:茨城県,03:岩手県,764
202004_W2,08:茨城県,04:宮城県,1066
202004_W2,08:茨城県,05:秋田県,34
202004_W2,08:茨城県,06:山形県,228
202004_W2,08:茨城県,07:福島県,5215
202004_W2,08:茨城県,08:茨城県,2761924
202004_W2,08:茨城県,09:栃木県,19602
202004_W2,08:茨城県,10:群馬県,3665
202004_W2,08:茨城県,11:埼玉県,21138
202004_W2,08:茨城県,12:千葉県,37414
202004_W2,08:茨城県,13:東京都,16557
202004_W2,08:茨城県,14:神奈川県,6412
202004_W2,08:茨城県,15:新潟県,732
202004_W2,08:茨城県,16:富山県,83
202004_W2,08:茨城県,17:石川県,252
202004_W2,08:茨城県,18:福井県,44
202004_W2,08:茨城県,19:山梨県,362
202004_W2,08:茨城県,20:長野県,1008
202004_W2,08:茨城県,21:岐阜県,366
202004_W2,08:茨城県,22:静岡県,819
202004_W2,08:茨城県,23:愛知県,694
202004_W2,08:茨城県,24:三重県,122
202004_W2,08:茨城県,25:滋賀県,113
202004_W2,08:茨城県,26:京都府,345
202004_W2,08:茨城県,27:大阪府,606
202004_W2,08:茨城県,28:兵庫県,532
202004_W2,08:茨城県,29:奈良県,127
202004_W2,08:茨城県,30:和歌山県,205
202004_W2,08:茨城県,32:島根県,32
202004_W2,08:茨城県,33:岡山県,105
202004_W2,08:茨城県,34:広島県,202
202004_W2,08:茨城県,35:山口県,294
202004_W2,08:茨城県,36:徳島県,33
202004_W2,08:茨城県,37:香川県,24
202004_W2,08:茨城県,38:愛媛県,264
202004_W2,08:茨城県,39:高知県,17
202004_W2,08:茨城県,40:福岡県,673
202004_W2,08:茨城県,41:佐賀県,2
202004_W2,08:茨城県,42:長崎県,204
202004_W2,08:茨城県,43:熊本県,447
202004_W2,08:茨城県,44:大分県,91
202004_W2,08:茨城県,45:宮崎県,22
202004_W2,08:茨城県,46:鹿児島県,379
202004_W2,08:茨城県,47:沖縄県,239
202004_W3,08:茨城県,01:北海道,511
202004_W3,08:茨城県,02:青森県,143
202004_W3,08:茨城県,03:岩手県,543
202004_W3,08:茨城県,04:宮城県,824
202004_W3,08:茨城県,05:秋田県,1
202004_W3,08:茨城県,06:山形県,92
202004_W3,08:茨城県,07:福島県,5317
202004_W3,08:茨城県,08:茨城県,2791051
202004_W3,08:茨城県,09:栃木県,19335
202004_W3,08:茨城県,10:群馬県,2783
202004_W3,08:茨城県,11:埼玉県,18449
202004_W3,08:茨城県,12:千葉県,32395
202004_W3,08:茨城県,13:東京都,14484
202004_W3,08:茨城県,14:神奈川県,6812
202004_W3,08:茨城県,15:新潟県,799
202004_W3,08:茨城県,16:富山県,25
202004_W3,08:茨城県,17:石川県,162
202004_W3,08:茨城県,18:福井県,243
202004_W3,08:茨城県,19:山梨県,250
202004_W3,08:茨城県,20:長野県,650
202004_W3,08:茨城県,21:岐阜県,127
202004_W3,08:茨城県,22:静岡県,529
202004_W3,08:茨城県,23:愛知県,718
202004_W3,08:茨城県,24:三重県,61
202004_W3,08:茨城県,25:滋賀県,79
202004_W3,08:茨城県,26:京都府,306
202004_W3,08:茨城県,27:大阪府,745
202004_W3,08:茨城県,28:兵庫県,511
202004_W3,08:茨城県,29:奈良県,75
202004_W3,08:茨城県,30:和歌山県,270
202004_W3,08:茨城県,31:鳥取県,1
202004_W3,08:茨城県,32:島根県,0
202004_W3,08:茨城県,33:岡山県,173
202004_W3,08:茨城県,34:広島県,211
202004_W3,08:茨城県,35:山口県,234
202004_W3,08:茨城県,36:徳島県,11
202004_W3,08:茨城県,37:香川県,86
202004_W3,08:茨城県,38:愛媛県,210
202004_W3,08:茨城県,40:福岡県,752
202004_W3,08:茨城県,41:佐賀県,1
202004_W3,08:茨城県,42:長崎県,235
202004_W3,08:茨城県,43:熊本県,209
202004_W3,08:茨城県,44:大分県,81
202004_W3,08:茨城県,45:宮崎県,16
202004_W3,08:茨城県,46:鹿児島県,329
202004_W3,08:茨城県,47:沖縄県,487
202004_W4,08:茨城県,01:北海道,445
202004_W4,08:茨城県,02:青森県,110
202004_W4,08:茨城県,03:岩手県,393
202004_W4,08:茨城県,04:宮城県,1208
202004_W4,08:茨城県,05:秋田県,16
202004_W4,08:茨城県,06:山形県,145
202004_W4,08:茨城県,07:福島県,4307
202004_W4,08:茨城県,08:茨城県,2795958
202004_W4,08:茨城県,09:栃木県,18787
202004_W4,08:茨城県,10:群馬県,2759
202004_W4,08:茨城県,11:埼玉県,19016
202004_W4,08:茨城県,12:千葉県,31002
202004_W4,08:茨城県,13:東京都,13504
202004_W4,08:茨城県,14:神奈川県,6446
202004_W4,08:茨城県,15:新潟県,700
202004_W4,08:茨城県,16:富山県,69
202004_W4,08:茨城県,17:石川県,173
202004_W4,08:茨城県,18:福井県,19
202004_W4,08:茨城県,19:山梨県,215
202004_W4,08:茨城県,20:長野県,549
202004_W4,08:茨城県,21:岐阜県,245
202004_W4,08:茨城県,22:静岡県,762
202004_W4,08:茨城県,23:愛知県,752
202004_W4,08:茨城県,24:三重県,101
202004_W4,08:茨城県,25:滋賀県,37
202004_W4,08:茨城県,26:京都府,355
202004_W4,08:茨城県,27:大阪府,1171
202004_W4,08:茨城県,28:兵庫県,539
202004_W4,08:茨城県,29:奈良県,58
202004_W4,08:茨城県,30:和歌山県,268
202004_W4,08:茨城県,31:鳥取県,15
202004_W4,08:茨城県,32:島根県,51
202004_W4,08:茨城県,33:岡山県,84
202004_W4,08:茨城県,34:広島県,195
202004_W4,08:茨城県,35:山口県,488
202004_W4,08:茨城県,36:徳島県,50
202004_W4,08:茨城県,37:香川県,143
202004_W4,08:茨城県,38:愛媛県,71
202004_W4,08:茨城県,40:福岡県,832
202004_W4,08:茨城県,41:佐賀県,82
202004_W4,08:茨城県,42:長崎県,184
202004_W4,08:茨城県,43:熊本県,341
202004_W4,08:茨城県,44:大分県,20
202004_W4,08:茨城県,45:宮崎県,3
202004_W4,08:茨城県,46:鹿児島県,402
202004_W4,08:茨城県,47:沖縄県,295
202004_W5,08:茨城県,01:北海道,911
202004_W5,08:茨城県,02:青森県,96
202004_W5,08:茨城県,03:岩手県,428
202004_W5,08:茨城県,04:宮城県,1204
202004_W5,08:茨城県,05:秋田県,485
202004_W5,08:茨城県,06:山形県,653
202004_W5,08:茨城県,07:福島県,4749
202004_W5,08:茨城県,08:茨城県,2793801
202004_W5,08:茨城県,09:栃木県,17288
202004_W5,08:茨城県,10:群馬県,3018
202004_W5,08:茨城県,11:埼玉県,18077
202004_W5,08:茨城県,12:千葉県,31319
202004_W5,08:茨城県,13:東京都,15780
202004_W5,08:茨城県,14:神奈川県,6209
202004_W5,08:茨城県,15:新潟県,778
202004_W5,08:茨城県,16:富山県,60
202004_W5,08:茨城県,17:石川県,121
202004_W5,08:茨城県,18:福井県,124
202004_W5,08:茨城県,19:山梨県,764
202004_W5,08:茨城県,20:長野県,544
202004_W5,08:茨城県,21:岐阜県,154
202004_W5,08:茨城県,22:静岡県,920
202004_W5,08:茨城県,23:愛知県,755
202004_W5,08:茨城県,24:三重県,342
202004_W5,08:茨城県,25:滋賀県,127
202004_W5,08:茨城県,26:京都府,242
202004_W5,08:茨城県,27:大阪府,996
202004_W5,08:茨城県,28:兵庫県,335
202004_W5,08:茨城県,29:奈良県,52
202004_W5,08:茨城県,30:和歌山県,255
202004_W5,08:茨城県,31:鳥取県,0
202004_W5,08:茨城県,32:島根県,14
202004_W5,08:茨城県,33:岡山県,126
202004_W5,08:茨城県,34:広島県,168
202004_W5,08:茨城県,35:山口県,434
202004_W5,08:茨城県,36:徳島県,32
202004_W5,08:茨城県,38:愛媛県,207
202004_W5,08:茨城県,40:福岡県,621
202004_W5,08:茨城県,41:佐賀県,73
202004_W5,08:茨城県,42:長崎県,155
202004_W5,08:茨城県,43:熊本県,284
202004_W5,08:茨城県,44:大分県,28
202004_W5,08:茨城県,45:宮崎県,191
202004_W5,08:茨城県,46:鹿児島県,313
202004_W5,08:茨城県,47:沖縄県,82
202005_W1,08:茨城県,01:北海道,538
202005_W1,08:茨城県,02:青森県,37
202005_W1,08:茨城県,03:岩手県,405
202005_W1,08:茨城県,04:宮城県,1364
202005_W1,08:茨城県,05:秋田県,354
202005_W1,08:茨城県,06:山形県,417
202005_W1,08:茨城県,07:福島県,4635
202005_W1,08:茨城県,08:茨城県,2800551
202005_W1,08:茨城県,09:栃木県,15929
202005_W1,08:茨城県,10:群馬県,2274
202005_W1,08:茨城県,11:埼玉県,16147
202005_W1,08:茨城県,12:千葉県,28272
202005_W1,08:茨城県,13:東京都,16267
202005_W1,08:茨城県,14:神奈川県,5847
202005_W1,08:茨城県,15:新潟県,467
202005_W1,08:茨城県,16:富山県,236
202005_W1,08:茨城県,17:石川県,55
202005_W1,08:茨城県,18:福井県,18
202005_W1,08:茨城県,19:山梨県,804
202005_W1,08:茨城県,20:長野県,525
202005_W1,08:茨城県,21:岐阜県,43
202005_W1,08:茨城県,22:静岡県,999
202005_W1,08:茨城県,23:愛知県,747
202005_W1,08:茨城県,24:三重県,126
202005_W1,08:茨城県,25:滋賀県,77
202005_W1,08:茨城県,26:京都府,220
202005_W1,08:茨城県,27:大阪府,725
202005_W1,08:茨城県,28:兵庫県,452
202005_W1,08:茨城県,29:奈良県,11
202005_W1,08:茨城県,30:和歌山県,137
202005_W1,08:茨城県,31:鳥取県,4
202005_W1,08:茨城県,32:島根県,43
202005_W1,08:茨城県,33:岡山県,234
202005_W1,08:茨城県,34:広島県,163
202005_W1,08:茨城県,35:山口県,56
202005_W1,08:茨城県,36:徳島県,62
202005_W1,08:茨城県,37:香川県,25
202005_W1,08:茨城県,38:愛媛県,80
202005_W1,08:茨城県,39:高知県,0
202005_W1,08:茨城県,40:福岡県,321
202005_W1,08:茨城県,41:佐賀県,114
202005_W1,08:茨城県,42:長崎県,155
202005_W1,08:茨城県,43:熊本県,214
202005_W1,08:茨城県,44:大分県,185
202005_W1,08:茨城県,45:宮崎県,471
202005_W1,08:茨城県,46:鹿児島県,55
202005_W2,08:茨城県,01:北海道,444
202005_W2,08:茨城県,02:青森県,407
202005_W2,08:茨城県,03:岩手県,420
202005_W2,08:茨城県,04:宮城県,1245
202005_W2,08:茨城県,05:秋田県,80
202005_W2,08:茨城県,06:山形県,321
202005_W2,08:茨城県,07:福島県,5183
202005_W2,08:茨城県,08:茨城県,2782843
202005_W2,08:茨城県,09:栃木県,20529
202005_W2,08:茨城県,10:群馬県,3004
202005_W2,08:茨城県,11:埼玉県,19304
202005_W2,08:茨城県,12:千葉県,35367
202005_W2,08:茨城県,13:東京都,16343
202005_W2,08:茨城県,14:神奈川県,6874
202005_W2,08:茨城県,15:新潟県,626
202005_W2,08:茨城県,16:富山県,183
202005_W2,08:茨城県,17:石川県,123
202005_W2,08:茨城県,18:福井県,41
202005_W2,08:茨城県,19:山梨県,512
202005_W2,08:茨城県,20:長野県,168
202005_W2,08:茨城県,21:岐阜県,131
202005_W2,08:茨城県,22:静岡県,697
202005_W2,08:茨城県,23:愛知県,1032
202005_W2,08:茨城県,24:三重県,90
202005_W2,08:茨城県,25:滋賀県,42
202005_W2,08:茨城県,26:京都府,183
202005_W2,08:茨城県,27:大阪府,843
202005_W2,08:茨城県,28:兵庫県,292
202005_W2,08:茨城県,29:奈良県,26
202005_W2,08:茨城県,30:和歌山県,117
202005_W2,08:茨城県,31:鳥取県,19
202005_W2,08:茨城県,32:島根県,10
202005_W2,08:茨城県,33:岡山県,274
202005_W2,08:茨城県,34:広島県,187
202005_W2,08:茨城県,35:山口県,32
202005_W2,08:茨城県,36:徳島県,32
202005_W2,08:茨城県,37:香川県,24
202005_W2,08:茨城県,38:愛媛県,196
202005_W2,08:茨城県,39:高知県,1
202005_W2,08:茨城県,40:福岡県,672
202005_W2,08:茨城県,41:佐賀県,47
202005_W2,08:茨城県,42:長崎県,134
202005_W2,08:茨城県,43:熊本県,252
202005_W2,08:茨城県,44:大分県,68
202005_W2,08:茨城県,45:宮崎県,198
202005_W2,08:茨城県,46:鹿児島県,201
202005_W2,08:茨城県,47:沖縄県,4
202005_W3,08:茨城県,01:北海道,441
202005_W3,08:茨城県,02:青森県,404
202005_W3,08:茨城県,03:岩手県,477
202005_W3,08:茨城県,04:宮城県,1118
202005_W3,08:茨城県,05:秋田県,79
202005_W3,08:茨城県,06:山形県,110
202005_W3,08:茨城県,07:福島県,5357
202005_W3,08:茨城県,08:茨城県,2780932
202005_W3,08:茨城県,09:栃木県,20579
202005_W3,08:茨城県,10:群馬県,3160
202005_W3,08:茨城県,11:埼玉県,19465
202005_W3,08:茨城県,12:千葉県,36380
202005_W3,08:茨城県,13:東京都,16629
202005_W3,08:茨城県,14:神奈川県,7239
202005_W3,08:茨城県,15:新潟県,656
202005_W3,08:茨城県,16:富山県,137
202005_W3,08:茨城県,17:石川県,82
202005_W3,08:茨城県,18:福井県,1
202005_W3,08:茨城県,19:山梨県,776
202005_W3,08:茨城県,20:長野県,236
202005_W3,08:茨城県,21:岐阜県,67
202005_W3,08:茨城県,22:静岡県,933
202005_W3,08:茨城県,23:愛知県,940
202005_W3,08:茨城県,24:三重県,132
202005_W3,08:茨城県,25:滋賀県,161
202005_W3,08:茨城県,26:京都府,148
202005_W3,08:茨城県,27:大阪府,812
202005_W3,08:茨城県,28:兵庫県,678
202005_W3,08:茨城県,29:奈良県,0
202005_W3,08:茨城県,30:和歌山県,178
202005_W3,08:茨城県,31:鳥取県,15
202005_W3,08:茨城県,32:島根県,107
202005_W3,08:茨城県,33:岡山県,166
202005_W3,08:茨城県,34:広島県,256
202005_W3,08:茨城県,35:山口県,7
202005_W3,08:茨城県,36:徳島県,91
202005_W3,08:茨城県,37:香川県,54
202005_W3,08:茨城県,38:愛媛県,167
202005_W3,08:茨城県,39:高知県,66
202005_W3,08:茨城県,40:福岡県,391
202005_W3,08:茨城県,41:佐賀県,28
202005_W3,08:茨城県,42:長崎県,108
202005_W3,08:茨城県,43:熊本県,157
202005_W3,08:茨城県,44:大分県,136
202005_W3,08:茨城県,45:宮崎県,256
202005_W3,08:茨城県,46:鹿児島県,87
202005_W3,08:茨城県,47:沖縄県,0
202005_W4,08:茨城県,01:北海道,506
202005_W4,08:茨城県,02:青森県,419
202005_W4,08:茨城県,03:岩手県,209
202005_W4,08:茨城県,04:宮城県,1175
202005_W4,08:茨城県,05:秋田県,337
202005_W4,08:茨城県,06:山形県,237
202005_W4,08:茨城県,07:福島県,5781
202005_W4,08:茨城県,08:茨城県,2770739
202005_W4,08:茨城県,09:栃木県,21144
202005_W4,08:茨城県,10:群馬県,3032
202005_W4,08:茨城県,11:埼玉県,21388
202005_W4,08:茨城県,12:千葉県,38904
202005_W4,08:茨城県,13:東京都,19125
202005_W4,08:茨城県,14:神奈川県,6905
202005_W4,08:茨城県,15:新潟県,1154
202005_W4,08:茨城県,16:富山県,123
202005_W4,08:茨城県,17:石川県,35
202005_W4,08:茨城県,18:福井県,0
202005_W4,08:茨城県,19:山梨県,707
202005_W4,08:茨城県,20:長野県,286
202005_W4,08:茨城県,21:岐阜県,191
202005_W4,08:茨城県,22:静岡県,1017
202005_W4,08:茨城県,23:愛知県,901
202005_W4,08:茨城県,24:三重県,92
202005_W4,08:茨城県,25:滋賀県,38
202005_W4,08:茨城県,26:京都府,239
202005_W4,08:茨城県,27:大阪府,994
202005_W4,08:茨城県,28:兵庫県,685
202005_W4,08:茨城県,29:奈良県,1
202005_W4,08:茨城県,30:和歌山県,147
202005_W4,08:茨城県,31:鳥取県,7
202005_W4,08:茨城県,32:島根県,29
202005_W4,08:茨城県,33:岡山県,302
202005_W4,08:茨城県,34:広島県,177
202005_W4,08:茨城県,35:山口県,104
202005_W4,08:茨城県,36:徳島県,50
202005_W4,08:茨城県,37:香川県,39
202005_W4,08:茨城県,38:愛媛県,182
202005_W4,08:茨城県,39:高知県,112
202005_W4,08:茨城県,40:福岡県,207
202005_W4,08:茨城県,41:佐賀県,22
202005_W4,08:茨城県,42:長崎県,98
202005_W4,08:茨城県,43:熊本県,2
202005_W4,08:茨城県,44:大分県,29
202005_W4,08:茨城県,45:宮崎県,19
202005_W4,08:茨城県,46:鹿児島県,44
202005_W4,08:茨城県,47:沖縄県,0
202006_W1,08:茨城県,01:北海道,784
202006_W1,08:茨城県,02:青森県,279
202006_W1,08:茨城県,03:岩手県,143
202006_W1,08:茨城県,04:宮城県,921
202006_W1,08:茨城県,05:秋田県,169
202006_W1,08:茨城県,06:山形県,500
202006_W1,08:茨城県,07:福島県,5781
202006_W1,08:茨城県,08:茨城県,2747619
202006_W1,08:茨城県,09:栃木県,22929
202006_W1,08:茨城県,10:群馬県,3452
202006_W1,08:茨城県,11:埼玉県,23187
202006_W1,08:茨城県,12:千葉県,42055
202006_W1,08:茨城県,13:東京都,19516
202006_W1,08:茨城県,14:神奈川県,7236
202006_W1,08:茨城県,15:新潟県,1534
202006_W1,08:茨城県,16:富山県,78
202006_W1,08:茨城県,17:石川県,26
202006_W1,08:茨城県,18:福井県,121
202006_W1,08:茨城県,19:山梨県,688
202006_W1,08:茨城県,20:長野県,600
202006_W1,08:茨城県,21:岐阜県,185
202006_W1,08:茨城県,22:静岡県,1133
202006_W1,08:茨城県,23:愛知県,1309
202006_W1,08:茨城県,24:三重県,334
202006_W1,08:茨城県,25:滋賀県,77
202006_W1,08:茨城県,26:京都府,294
202006_W1,08:茨城県,27:大阪府,1104
202006_W1,08:茨城県,28:兵庫県,866
202006_W1,08:茨城県,29:奈良県,3
202006_W1,08:茨城県,30:和歌山県,9
202006_W1,08:茨城県,31:鳥取県,7
202006_W1,08:茨城県,33:岡山県,233
202006_W1,08:茨城県,34:広島県,152
202006_W1,08:茨城県,35:山口県,199
202006_W1,08:茨城県,36:徳島県,0
202006_W1,08:茨城県,37:香川県,98
202006_W1,08:茨城県,38:愛媛県,256
202006_W1,08:茨城県,39:高知県,241
202006_W1,08:茨城県,40:福岡県,790
202006_W1,08:茨城県,42:長崎県,242
202006_W1,08:茨城県,43:熊本県,5
202006_W1,08:茨城県,44:大分県,98
202006_W1,08:茨城県,45:宮崎県,11
202006_W1,08:茨城県,46:鹿児島県,100
202006_W2,08:茨城県,01:北海道,482
202006_W2,08:茨城県,02:青森県,272
202006_W2,08:茨城県,03:岩手県,129
202006_W2,08:茨城県,04:宮城県,1460
202006_W2,08:茨城県,05:秋田県,761
202006_W2,08:茨城県,06:山形県,467
202006_W2,08:茨城県,07:福島県,5427
202006_W2,08:茨城県,08:茨城県,2743325
202006_W2,08:茨城県,09:栃木県,22136
202006_W2,08:茨城県,10:群馬県,3790
202006_W2,08:茨城県,11:埼玉県,22797
202006_W2,08:茨城県,12:千葉県,40141
202006_W2,08:茨城県,13:東京都,20453
202006_W2,08:茨城県,14:神奈川県,9100
202006_W2,08:茨城県,15:新潟県,883
202006_W2,08:茨城県,16:富山県,185
202006_W2,08:茨城県,17:石川県,87
202006_W2,08:茨城県,18:福井県,9
202006_W2,08:茨城県,19:山梨県,821
202006_W2,08:茨城県,20:長野県,465
202006_W2,08:茨城県,21:岐阜県,458
202006_W2,08:茨城県,22:静岡県,911
202006_W2,08:茨城県,23:愛知県,1368
202006_W2,08:茨城県,24:三重県,402
202006_W2,08:茨城県,25:滋賀県,105
202006_W2,08:茨城県,26:京都府,412
202006_W2,08:茨城県,27:大阪府,1332
202006_W2,08:茨城県,28:兵庫県,547
202006_W2,08:茨城県,29:奈良県,27
202006_W2,08:茨城県,30:和歌山県,5
202006_W2,08:茨城県,31:鳥取県,3
202006_W2,08:茨城県,32:島根県,1
202006_W2,08:茨城県,33:岡山県,298
202006_W2,08:茨城県,34:広島県,169
202006_W2,08:茨城県,35:山口県,44
