date,pref,NSHR,M15,M20,M30,M40,M50,M60,M70,F15,F20,F30,F40,F50,F60,F70
2020-09-08,徳島県,0.333242,0.02647,0.09351,0.012545,-0.006257,0.049696,0.062407,0.118644,-0.031148,0.13729,0.036192,0.037305,0.06053,0.158468,0.188819
2020-09-08,愛媛県,0.186655,0.022913,0.007952,-0.017409,-0.024118,0.001018,0.034032,0.090019,0.072863,0.018419,0.023459,0.00717,0.038449,0.04773,0.128245
2020-09-08,愛知県,0.264686,0.062939,0.105865,0.053045,0.04873,0.064339,0.066814,0.103479,0.085153,0.12285,0.051745,0.072952,0.085372,0.10377,0.188283
2020-09-08,新潟県,0.327003,0.110391,0.052519,0.009845,0.01551,0.024584,0.030331,0.032129,0.099258,0.064293,0.01084,0.023521,0.024394,0.069823,0.168155
2020-09-08,東京都,0.358127,0.099644,0.242812,0.223883,0.202499,0.187528,0.159253,0.167679,0.105114,0.211986,0.209571,0.201311,0.185276,0.18053,0.251731
2020-09-08,栃木県,0.313081,0.002598,0.070379,0.033447,0.022941,0.044395,0.083401,0.128078,0.047544,0.041164,0.033175,0.020319,0.06269,0.075275,0.165069
2020-09-08,沖縄県,0.313073,0.081974,0.109765,0.008017,0.038018,0.064942,0.090302,0.135458,0.144446,0.157018,0.057778,0.090655,0.06809,0.152731,0.236352
2020-09-08,滋賀県,0.219854,0.074067,0.123195,0.012331,0.043837,0.059756,0.081657,0.105759,0.043127,0.095533,0.042195,0.041295,0.056977,0.123198,0.161674
2020-09-08,熊本県,0.280032,0.141003,0.00405,-0.025945,-0.004733,0.009791,0.050493,0.155204,0.138766,0.052847,0.017745,0.034458,0.049166,0.123369,0.242393
2020-09-08,石川県,0.358272,0.236725,0.127758,0.030374,0.037097,0.081602,0.062713,0.10791100000000001,0.202039,0.096992,0.06417,0.055842,0.080237,0.088144,0.190503
2020-09-08,神奈川県,0.346187,0.126435,0.218515,0.178324,0.164666,0.180846,0.14797,0.187569,0.137352,0.188062,0.163799,0.170535,0.15878,0.169774,0.248878
2020-09-08,福井県,0.327939,0.098311,0.051892,0.007007,0.018111,0.012712,0.018814,0.085609,0.050959,0.09013,0.017821,0.054202,0.029124,0.079902,0.212171
2020-09-08,福岡県,0.237397,0.090923,0.055875,0.009354,0.006966,0.037166,0.047938,0.116924,0.082907,0.0802,0.060372,0.051133,0.062833,0.10835,0.181518
2020-09-08,福島県,0.354228,0.082875,0.019182,0.024221,0.009077,0.021642,0.041682,0.118399,0.039407,0.006355,0.024807,0.027113,0.040471,0.093587,0.179303
2020-09-08,秋田県,0.402942,0.089268,0.006416,0.022077,8.27e-4,0.001688,0.051575,0.067653,0.002109,0.016385,-0.010355,0.011526,0.019631,0.051825,0.099115
2020-09-08,群馬県,0.28731,0.105913,0.051469,0.04713,0.032136,0.050524,0.047516,0.139043,0.100696,0.060867,0.054193,0.050856,0.045939,0.102802,0.158879
2020-09-08,茨城県,0.293202,0.009452,0.096211,0.043697,0.040893,0.057328,0.108771,0.158496,0.003629,0.106405,0.052035,0.036908,0.086033,0.128305,0.193413
2020-09-08,長崎県,0.431218,0.153703,0.054477,0.028382,0.016386,0.047315,0.085118,0.174861,0.242621,0.099971,0.083968,0.086866,0.085203,0.156858,0.26118
2020-09-08,長野県,0.408733,0.032084,0.054722,0.021479,-3.98e-4,0.039375,0.067255,0.107746,0.018198,0.069703,0.050139,0.044313,0.054316,0.105038,0.161062
2020-09-08,青森県,0.297063,0.037157,0.026481,-0.013664,-0.014164,0.008912,0.035893,-0.048009,-0.099708,-0.01674,-0.011122,-6.9e-5,0.015863,0.026794,0.047659
2020-09-08,静岡県,0.275205,0.049304,0.078815,0.035534,0.029335,0.06137,0.064713,0.149906,0.045982,0.07124,0.026249,0.02737,0.068471,0.092239,0.194933
2020-09-08,香川県,0.190713,0.072954,0.072336,0.00519,0.007339,0.030834,0.069592,0.11605,-0.028703,0.039207,0.014161,-6.54e-4,0.051026,0.095302,0.196194
2020-09-08,高知県,0.301089,0.018607,0.027472,0.020535,0.017152,8e-4,0.039434,0.108264,5.63e-4,0.026274,-0.013792,-0.006579,0.026724,0.072146,0.119579
2020-09-08,鳥取県,0.30364,0.029816,0.017216,-0.012044,0.01269,-0.001577,0.036788,-6.37e-4,0.105963,0.001403,0.018694,0.00576,0.034698,0.050671,0.114284
2020-09-08,鹿児島県,0.344681,0.038301,0.013106,-0.022784,-0.016295,0.001704,0.02893,0.086227,0.073025,0.051389,0.037108,0.032147,0.045708,0.064427,0.148785
2020-09-09,三重県,0.269465,0.047701,0.059334,0.049465,0.029745,0.043914,0.076751,0.152616,0.051683,0.082226,0.052755,0.037224,0.061953,0.099381,0.201318
2020-09-09,京都府,0.320125,0.157002,0.165922,0.072051,0.068593,0.093043,0.119344,0.151929,0.171711,0.149737,0.075527,0.08818,0.110782,0.143757,0.222034
2020-09-09,佐賀県,0.278006,0.062768,0.070668,0.039375,0.023423,0.034601,0.074052,0.08628,-0.058211,0.063303,0.01478,0.033547,0.03009,0.123416,0.167682
2020-09-09,兵庫県,0.305292,0.113639,0.133937,0.074395,0.071971,0.094005,0.107682,0.16635,0.089172,0.144982,0.101204,0.088763,0.11407,0.157145,0.236519
2020-09-09,北海道,0.359459,-0.032608,0.065044,0.033491,0.005142,0.01401,-0.00821,-0.01666,-0.052458,0.070324,0.046397,0.029074,0.04294,0.063518,0.103697
2020-09-09,千葉県,0.350875,0.049561,0.175535,0.138741,0.125503,0.146329,0.139679,0.202178,0.085853,0.171618,0.146876,0.131125,0.141137,0.163337,0.258841
2020-09-09,和歌山県,0.258218,-0.008446,0.082699,0.032235,0.038525,0.058419,0.117857,0.214001,0.003548,0.071199,0.065675,0.016788,0.056911,0.110682,0.201321
2020-09-09,埼玉県,0.346875,0.073057,0.174355,0.129466,0.111395,0.126246,0.146129,0.175076,0.096794,0.163856,0.127606,0.125339,0.132665,0.165853,0.251232
2020-09-09,大分県,0.345544,0.111141,0.050428,0.024321,0.027176,0.039617,0.057462,0.11732,0.043344,0.06047,0.059777,0.043734,0.080803,0.085552,0.209011
2020-09-09,大阪府,0.312938,0.097382,0.143519,0.089421,0.08076,0.105657,0.117679,0.171305,0.09455,0.13004,0.106352,0.111154,0.132188,0.159381,0.252778
2020-09-09,奈良県,0.335397,0.11489,0.151105,0.065005,0.069817,0.112741,0.1224,0.17763,0.113469,0.152642,0.057804,0.10265,0.124322,0.160017,0.295147
2020-09-09,宮城県,0.336447,0.107755,0.049469,0.043713,0.035706,0.042161,0.088191,0.107788,0.080406,0.073141,0.049705,0.065118,0.067205,0.117951,0.192619
2020-09-09,宮崎県,0.3112,0.124837,0.075953,0.035933,0.017924,0.02581,0.105378,0.094252,0.044591,0.06856,0.044751,0.045592,0.061433,0.138233,0.177213
2020-09-09,富山県,0.336741,0.130499,0.033482,0.014279,0.013291,0.014536,0.065608,0.089426,0.062545,0.083172,0.033666,0.027149,0.047916,0.06394,0.124376
2020-09-09,山口県,0.305344,0.124079,0.055485,0.02527,0.014693,0.044112,0.048594,0.088187,0.050951,0.090891,0.008832,0.035968,0.043427,0.073861,0.122855
2020-09-09,山形県,0.311076,0.026638,0.035002,0.008512,-0.004302,0.028305,0.069192,0.080208,0.064089,0.048959,0.054922,0.030663,0.039524,0.106967,0.085602
2020-09-09,山梨県,0.310379,0.17739,0.051051,0.042659,0.038197,0.062432,0.089587,0.177513,0.116357,0.042294,0.042229,0.059354,0.095378,0.128823,0.223977
2020-09-09,岐阜県,0.350276,0.166461,0.076035,0.019582,0.036293,0.075427,0.093266,0.170144,0.14667,0.111816,0.062863,0.061361,0.072562,0.128737,0.128948
2020-09-09,岡山県,0.298839,0.021134,0.059977,0.026394,0.01291,0.027588,0.075735,0.097002,0.038112,0.076542,0.034419,0.046627,0.033714,0.090163,0.127935
2020-09-09,岩手県,0.363027,0.096423,0.037625,-8.79e-4,0.024582,0.034548,0.042717,0.132398,0.164645,0.069661,0.042513,0.043631,0.020585,0.085557,0.237781
2020-09-09,島根県,0.448137,0.005535,-0.006538,0.011048,0.009354,-0.032857,0.06001,0.081956,0.010768,-0.050091,-0.013077,0.008104,-0.010749,-0.010492,0.084824
2020-09-09,広島県,0.245171,0.110771,0.094424,0.053544,0.036243,0.050305,0.032183,0.088652,0.095417,0.063835,0.051477,0.055403,0.066404,0.094379,0.153898
2020-09-09,徳島県,0.283388,0.096725,0.089677,0.050405,0.023031,0.058444,0.09824,0.13457,0.060952,0.137784,0.091069,0.051474,0.087778,0.161765,0.144791
2020-09-09,愛媛県,0.295845,0.005233,0.041014,0.015823,0.011747,0.031447,0.066696,0.100631,0.060348,0.048522,0.061288,0.041058,0.054624,0.091405,0.164084
2020-09-09,愛知県,0.35013,0.05745,0.116148,0.073491,0.06956,0.077915,0.091562,0.148071,0.104489,0.139126,0.070014,0.08435,0.101546,0.133335,0.226393
2020-09-09,新潟県,0.346433,0.072297,0.075719,0.014681,0.013794,0.033637,0.051936,0.047139,0.102962,0.08521,0.027866,0.036434,0.036536,0.082413,0.162569
2020-09-09,東京都,0.366771,0.101389,0.240477,0.234814,0.208675,0.199359,0.175515,0.189599,0.113965,0.213618,0.220543,0.214792,0.196044,0.198779,0.272316
2020-09-09,栃木県,0.310988,0.017494,0.07858,0.051669,0.042393,0.052096,0.099426,0.176348,0.010268,0.044043,0.058352,0.054855,0.075274,0.104034,0.201188
2020-09-09,沖縄県,0.311904,0.076245,0.125645,0.04272,0.060501,0.073928,0.128072,0.153041,0.180411,0.157094,0.070841,0.105937,0.089022,0.192871,0.244951
2020-09-09,滋賀県,0.264781,0.059211,0.139386,0.042553,0.045958,0.07425,0.078078,0.114791,0.067924,0.096546,0.058124,0.062174,0.077043,0.139197,0.157258
2020-09-09,熊本県,0.308971,0.081514,0.051076,9.5e-5,0.018487,0.041604,0.064136,0.11841,0.030203,0.070768,0.049207,0.030835,0.061635,0.111426,0.19127
2020-09-09,石川県,0.3869,0.22353,0.120615,0.022224,0.071839,0.084852,0.074003,0.083269,0.198316,0.114445,0.08711,0.065413,0.09047,0.074134,0.140442
2020-09-09,神奈川県,0.372984,0.136046,0.220815,0.182486,0.176717,0.192193,0.167179,0.193449,0.132617,0.186765,0.179998,0.177527,0.174432,0.186078,0.254415
2020-09-09,福井県,0.343999,0.126657,0.062835,0.011017,0.033868,0.012158,0.056811,0.099379,0.041083,0.096199,0.022522,0.054134,0.030628,0.126071,0.143592
2020-09-09,福岡県,0.279389,0.115195,0.109302,0.075885,0.054854,0.083132,0.085552,0.130463,0.072322,0.109701,0.083177,0.077138,0.088134,0.116947,0.21706
2020-09-09,福島県,0.350977,0.110293,0.017931,0.029333,4.06e-4,0.026584,0.05379,0.130561,0.062713,0.031437,0.04014,0.017349,0.058576,0.101592,0.177414
2020-09-09,秋田県,0.426878,-0.005452,0.055684,0.0054729999999999996,0.032513,0.02048,0.070138,0.077551,-0.011393,0.036052,0.028816,0.008039,0.039906,0.050272,0.071133
2020-09-09,群馬県,0.339556,0.119285,0.057451,0.047694,0.047959,0.065763,0.073679,0.188329,0.132573,0.070012,0.063135,0.051178,0.062502,0.125212,0.164141
2020-09-09,茨城県,0.312252,0.022152,0.087325,0.052005,0.050155,0.066178,0.107244,0.178844,-0.020414,0.120578,0.056915,0.04836,0.099869,0.144557,0.209182
2020-09-09,長崎県,0.353671,0.090652,0.085179,0.044689,0.037358,0.043405,0.10158,0.088016,0.128112,0.095186,0.072178,0.079403,0.091044,0.108731,0.218029
2020-09-09,長野県,0.386085,0.050645,0.060271,0.031117,0.024644,0.046999,0.086598,0.116748,0.017855,0.073807,0.054606,0.056175,0.076675,0.112551,0.187197
2020-09-09,青森県,0.281509,0.03552,-0.015175,-0.001367,-0.012594,0.019654,0.02068,-0.049159,-0.101775,0.023911,0.028067,0.01158,0.021381,0.026212,-0.001515
2020-09-09,静岡県,0.320304,0.03548,0.091519,0.044951,0.036899,0.065609,0.078114,0.138712,0.040563,0.077522,0.033766,0.047812,0.068891,0.092354,0.198088
2020-09-09,香川県,0.225621,0.052663,0.054506,0.015858,0.013502,0.01651,0.083529,0.139043,-0.016898,0.052603,0.042738,0.028335,0.061237,0.1152,0.20705200000000001
2020-09-09,高知県,0.38628,0.060213,0.01205,0.040928,0.015128,0.012905,0.068668,0.146599,0.026484,0.016198,0.004736,0.011651,0.039528,0.097528,0.171359
2020-09-09,鳥取県,0.250143,-0.008635,0.095723,0.021213,0.017728,0.018398,0.062656,0.05856,0.062444,-0.007071,0.030876,0.01921,0.053242,0.075159,0.129539
2020-09-09,鹿児島県,0.284742,0.006029,0.029513,0.019183,0.020219,0.037498,0.062339,0.099609,0.013457,0.082883,0.062636,0.038597,0.060217,0.103512,0.197233
2020-09-10,三重県,0.237596,0.03823,0.064254,0.024821,0.019113,0.029888,0.067643,0.146808,0.026345,0.07574,0.048847,0.018818,0.05727,0.082204,0.178325
2020-09-10,京都府,0.2555,0.1246,0.160433,0.059004,0.047533,0.092379,0.092141,0.112707,0.133623,0.140286,0.067199,0.07649,0.095984,0.136124,0.220255
2020-09-10,佐賀県,0.363367,0.040755,0.066329,0.037038,0.017397,0.002108,0.067305,0.122366,-0.090169,0.112966,0.035694,0.002726,0.037807,0.115751,0.127941
2020-09-10,兵庫県,0.289949,0.115553,0.125035,0.057486,0.067141,0.089791,0.103123,0.156801,0.0838,0.13726,0.079788,0.083519,0.107852,0.144708,0.221201
2020-09-10,北海道,0.358173,-0.035191,0.071924,0.042114,0.016397,0.03062,0.027938,0.072487,-0.026522,0.068367,0.034631,0.025308,0.039805,0.06357,0.130236
2020-09-10,千葉県,0.323273,0.04339,0.170434,0.132084,0.124741,0.140647,0.13362,0.18853,0.083629,0.174056,0.135312,0.125639,0.135173,0.14916,0.240889
2020-09-10,和歌山県,0.274154,-0.01163,0.07171,0.007077,0.015868,0.03494,0.081095,0.151021,-0.011926,0.083684,0.049478,0.021984,0.045885,0.11984,0.139682
2020-09-10,埼玉県,0.319479,0.098216,0.163243,0.117558,0.099275,0.119342,0.125917,0.154883,0.098955,0.156235,0.11195,0.117152,0.126576,0.146054,0.233931
2020-09-10,大分県,0.313115,0.054243,0.029164,0.010599,0.015582,0.012118,0.025167,0.119845,0.05623,0.024588,0.016881,0.015855,0.058361,0.065945,0.088601
2020-09-10,大阪府,0.311078,0.098821,0.128703,0.071841,0.076155,0.106878,0.101144,0.15815,0.093118,0.124608,0.102254,0.094455,0.117357,0.141315,0.226499
2020-09-10,奈良県,0.317169,0.123742,0.118006,0.047205,0.056161,0.091276,0.098646,0.174287,0.071803,0.15057,0.049928,0.081724,0.106626,0.140023,0.225905
2020-09-10,宮城県,0.316984,0.077111,0.037107,0.031946,0.035502,0.042224,0.06563,0.053921,0.08988,0.027497,0.041035,0.046237,0.062523,0.085696,0.136131
2020-09-10,宮崎県,0.334458,0.122146,0.073273,0.036389,0.012139,0.029613,0.070789,0.112084,0.09503,0.061069,0.043163,0.03109,0.034699,0.074877,0.102617
2020-09-10,富山県,0.37032,0.138306,0.046424,0.035043,0.017999,0.039849,0.055583,0.146359,0.068276,0.106758,0.036464,0.046473,0.056684,0.08399,0.148035
2020-09-10,山口県,0.267573,0.121963,0.026001,-0.005734,-0.003346,0.016702,0.054748,0.075086,0.058622,0.073803,-0.017306,0.029303,0.042668,0.07521,0.101622
2020-09-10,山形県,0.340269,0.033809,0.041169,0.012282,-0.014741,0.036912,0.071966,0.092497,0.090299,0.025127,0.052118,0.025135,0.043642,0.11923,0.033175
2020-09-10,山梨県,0.195885,0.165456,0.045552,0.040938,0.003183,0.035783,0.035442,0.09703,0.07525,0.043874,0.055556,0.02962,0.05022,0.074796,0.143924
2020-09-10,岐阜県,0.250795,0.152673,0.084299,0.016079,0.036686,0.073511,0.092515,0.18869,0.130579,0.117178,0.071164,0.058127,0.087999,0.120835,0.184304
2020-09-10,岡山県,0.249086,-0.005987,0.047727,-0.004705,-0.007273,0.011318,0.065833,0.090163,-0.005406,0.07037,2.3e-5,0.011188,0.024717,0.068849,0.120918
2020-09-10,岩手県,0.377386,0.080077,0.01526,0.01043,0.015006,0.026929,0.033278,0.081289,0.119176,0.042782,0.006718,0.029122,0.027844,0.073872,0.187618
2020-09-10,島根県,0.470045,0.016887,-0.023778,-0.006067,0.029438,0.012062,0.045232,0.085742,-0.033908,-0.104186,0.011819,0.029248,0.045621,0.001399,0.093219
2020-09-10,広島県,0.240346,0.09539,0.070632,0.032649,0.030982,0.044681,0.034059,0.062932,0.137102,0.047756,0.052598,0.060455,0.051067,0.076875,0.118044
2020-09-10,徳島県,0.308284,0.023724,0.067691,0.020154,-0.002966,0.042715,0.068159,0.112251,-0.044256,0.114207,0.046103,0.021719,0.049957,0.116312,0.181571
2020-09-10,愛媛県,0.257846,0.084709,0.006889,-0.01875,-0.013745,0.036592,0.063942,0.090239,0.095823,0.017984,0.020511,0.027442,0.043031,0.050938,0.095494
2020-09-10,愛知県,0.274624,0.081029,0.115497,0.061548,0.053961,0.076346,0.086869,0.160073,0.108601,0.119684,0.067488,0.080043,0.098326,0.124218,0.237217
2020-09-10,新潟県,0.334661,0.07711,0.042483,0.017659,0.01052,0.031535,0.042748,0.062330000000000003,0.091952,0.066013,0.016709,0.018043,0.019722,0.048103,0.100957
2020-09-10,東京都,0.331846,0.105512,0.232129,0.234542,0.206091,0.193998,0.173508,0.176563,0.095525,0.203635,0.2032,0.200409,0.184141,0.17646,0.257739
2020-09-10,栃木県,0.231163,-0.011642,0.052391,0.018309,0.024086,0.029592,0.072992,0.125698,0.018112,0.034419,0.049049,0.028505,0.054309,0.090709,0.176013
2020-09-10,沖縄県,0.264672,0.076574,0.086573,0.005957,0.040284,0.054442,0.077764,0.08781,0.120439,0.10575,0.036178,0.075074,0.070993,0.13857,0.184364
2020-09-10,滋賀県,0.323933,0.064219,0.141144,0.038849,0.043865,0.075042,0.085782,0.177581,0.061748,0.103168,0.056331,0.070597,0.070173,0.108024,0.182652
2020-09-10,熊本県,0.363632,0.1024,0.037405,0.02084,0.020415,0.035462,0.055764,0.123444,0.014964,0.069941,0.021795,0.032533,0.047658,0.102495,0.18578
2020-09-10,石川県,0.454134,0.276468,0.132072,0.017196,0.061007,0.093827,0.100464,0.173406,0.214836,0.129798,0.105749,0.08496,0.09568,0.110857,0.198821
2020-09-10,神奈川県,0.331155,0.115033,0.208204,0.171959,0.165984,0.181436,0.161386,0.180865,0.125207,0.175579,0.165545,0.167172,0.160445,0.164713,0.244703
2020-09-10,福井県,0.27448,0.099532,0.075521,0.011832,0.037758,0.027404,0.05048,0.168303,0.01341,0.075583,0.014034,0.061843,0.038471,0.079939,0.184137
2020-09-10,福岡県,0.274419,0.111751,0.111768,0.062867,0.053844,0.072796,0.068578,0.107777,0.05053,0.098813,0.069515,0.059543,0.069237,0.088845,0.164329
2020-09-10,福島県,0.330303,0.098837,0.010965,0.018718,-0.0031580000000000002,0.01606,0.034589,0.091194,0.061256,0.02865,0.037189,0.013431,0.042451,0.075088,0.17733
2020-09-10,秋田県,0.43776,0.0528,0.051707,0.010933,0.011562,0.018579,0.08867,0.103726,-0.021885,0.03925,0.015749,0.018214,0.037985,0.061331,0.140022
2020-09-10,群馬県,0.316634,0.095304,0.048446,0.035644,0.038638,0.055572,0.076207,0.174808,0.108448,0.058681,0.038677,0.037308,0.041673,0.110757,0.148965
2020-09-10,茨城県,0.272743,0.008331,0.080913,0.046211,0.044933,0.058705,0.103697,0.133475,-0.008917,0.096628,0.046848,0.040981,0.077783,0.110868,0.200124
2020-09-10,長崎県,0.345868,0.071425,0.062178,0.040564,0.019755,0.053283,0.063818,0.076286,0.14585,0.079842,0.048384,0.061558,0.063476,0.082997,0.156672
2020-09-10,長野県,0.37178,0.058652,0.051858,0.006993,0.006105,0.041348,0.074326,0.151528,0.018737,0.075517,0.044476,0.044399,0.071525,0.084615,0.165807
2020-09-10,青森県,0.236313,0.025921,0.008265,-0.029129,-0.015022,0.02515,0.046332,-0.017994,-0.089141,0.016631,0.008566,0.013086,0.013782,0.035562,0.089178
2020-09-10,静岡県,0.270949,0.068387,0.061698,0.031751,0.016476,0.058804,0.068862,0.135669,0.05974,0.07632,0.029243,0.036804,0.059124,0.079119,0.207202
2020-09-10,香川県,0.229572,0.069368,0.045514,0.01854,0.006976,0.027509,0.060219,0.149438,-0.023507,0.045239,0.062167,0.033509,0.05517,0.124187,0.202383
2020-09-10,高知県,0.252813,-0.03822,0.015181,0.014866,0.00917,0.017719,0.066258,0.099846,0.037878,0.031518,-3.54e-4,-0.003253,0.007007,0.04564,0.101045
2020-09-10,鳥取県,0.244127,0.059675,0.075641,0.022056,0.008157,0.006969,0.006355,-0.052196,0.065697,-0.026491,0.030142,-0.003277,0.034056,0.044878,0.15514
2020-09-10,鹿児島県,0.294317,-0.033053,-0.002103,-5.31e-4,-0.004449,0.017581,0.033302,0.067376,0.038497,0.055173,0.044819,0.026046,0.034162,0.070944,0.140672
2020-09-11,三重県,0.072381,0.019327,0.081738,0.055868,0.026477,0.057504,0.09199,0.12735,0.033667,0.064167,0.023919,0.028021,0.062817,0.090499,0.169708
2020-09-11,京都府,0.130449,0.117853,0.161297,0.070212,0.051612,0.099654,0.116674,0.105304,0.129458,0.13923,0.071804,0.066957,0.099016,0.117456,0.167748
2020-09-11,佐賀県,0.170806,0.098916,0.056473,0.064142,0.049473,0.069051,0.088267,0.067113,0.001816,0.061148,0.032503,0.04168,0.054879,0.093224,0.128461
2020-09-11,兵庫県,0.138129,0.114542,0.13331,0.073708,0.073261,0.091735,0.104673,0.136781,0.069471,0.129074,0.067489,0.072214,0.097967,0.109457,0.172754
2020-09-11,北海道,0.198489,-0.045941,0.072329,0.031726,0.010806,0.024726,-8.7e-4,-0.045758,-0.045059,0.06144,0.021461,0.012151,0.02641,0.02119,0.048398
2020-09-11,千葉県,0.164133,0.063179,0.1764,0.137587,0.129139,0.15441,0.138987,0.162672,0.094674,0.165318,0.122231,0.114851,0.122821,0.133669,0.209814
2020-09-11,和歌山県,0.088523,-0.010591,0.061242,0.04515,0.021855,0.043223,0.075617,0.130568,0.020997,0.072557,0.009708,0.025065,0.053561,0.078228,0.139532
2020-09-11,埼玉県,0.155661,0.078543,0.168298,0.130051,0.112416,0.129439,0.139343,0.144666,0.100427,0.144245,0.096048,0.102364,0.111749,0.124703,0.206313
2020-09-11,大分県,0.149696,0.126215,0.059631,0.026318,0.022682,0.013919,0.040622,0.146396,0.024309,0.012353,0.017822,0.014314,0.0322,0.060156,0.131048
2020-09-11,大阪府,0.101866,0.106525,0.142443,0.076281,0.072422,0.107255,0.105804,0.117157,0.073637,0.112554,0.065986,0.078273,0.103203,0.107148,0.167902
2020-09-11,奈良県,0.12844,0.099402,0.124583,0.078728,0.069216,0.097021,0.092218,0.155839,0.044737,0.132038,0.04521,0.067886,0.091768,0.134439,0.212833
2020-09-11,宮城県,0.146191,0.135118,0.048139,0.044945,0.049685,0.058978,0.074072,0.063071,0.124281,0.048909,0.051202,0.065092,0.065606,0.086186,0.153306
2020-09-11,宮崎県,0.17523,0.157916,0.0818,0.039334,0.013573,0.027065,0.081088,0.107417,0.117168,0.098367,0.04391,0.03704,0.041078,0.144181,0.166898
2020-09-11,富山県,0.166522,0.156258,0.096736,0.054398,0.043843,0.053474,0.086693,0.123636,0.054097,0.102607,0.030929,0.057726,0.05038,0.104519,0.110379
2020-09-11,山口県,0.214285,0.139913,0.08285,0.047036,0.044549,0.064875,0.084404,0.133968,0.082424,0.071113,0.027201,0.047533,0.059198,0.114844,0.181312
2020-09-11,山形県,0.198714,0.009486,0.062306,0.01966,0.019493,0.046002,0.045885,0.038478,0.087974,0.02854,0.04056,0.038089,0.031788,0.086398,0.068534
2020-09-11,山梨県,0.15325,0.162846,0.083764,0.050056,0.027414,0.068458,0.076888,0.140526,0.110193,0.032031,0.020953,0.016201,0.071649,0.136003,0.18127
2020-09-11,岐阜県,0.100255,0.164264,0.081908,3.6e-4,0.033069,0.058752,0.06334,0.10455,0.135279,0.089289,0.028291,0.046475,0.054984,0.08847,0.10073
2020-09-11,岡山県,0.181195,0.02861,0.099195,0.053391,0.034009,0.054447,0.124711,0.118713,0.018058,0.082959,0.016473,0.038225,0.065867,0.104853,0.146095
2020-09-11,岩手県,0.220884,0.075198,0.012839,0.03644,0.030813,0.065479,0.047902,0.081696,0.157892,0.062583,0.043138,0.041382,0.041114,0.040229,0.145424
2020-09-11,島根県,0.238012,0.075622,0.045423,0.015306,0.019746,0.02142,0.112602,0.200881,-0.004819,-0.060582,3.27e-4,0.065921,0.034013,0.035143,0.167754
2020-09-11,広島県,0.157972,0.162196,0.1186,0.059181,0.051948,0.074836,0.097112,0.160453,0.117467,0.060158,0.056836,0.066037,0.074654,0.096701,0.192237
2020-09-11,徳島県,0.240801,0.081199,0.073786,0.033385,0.047779,0.053191,0.121428,0.164417,0.033871,0.132961,0.042442,0.05367,0.074062,0.157567,0.199506
2020-09-11,愛媛県,0.136142,0.080337,0.059934,0.036664,0.026364,0.04784,0.074516,0.131133,0.078086,0.043394,0.028339,0.028305,0.046406,0.090682,0.171232
2020-09-11,愛知県,0.081139,0.09745,0.131145,0.08756,0.0776,0.092487,0.084161,0.143636,0.108029,0.121627,0.056857,0.075259,0.092344,0.113538,0.189332
2020-09-11,新潟県,0.177088,0.085572,0.040206,0.024709,0.025178,0.037664,0.053576,0.022395,0.097592,0.079537,0.010309,0.027408,0.031617,0.054955,0.115641
2020-09-11,東京都,0.166473,0.097896,0.238882,0.23472,0.212388,0.200716,0.179712,0.174292,0.091806,0.201505,0.201647,0.193806,0.182402,0.164043,0.222565
2020-09-11,栃木県,0.125907,0.009683,0.094638,0.062727,0.056276,0.067601,0.110854,0.091813,0.017704,0.041993,0.048458,0.031029,0.071135,0.09184,0.128422
2020-09-11,沖縄県,0.047177,0.044235,0.082245,0.015126,0.03037,0.05107,0.060335,0.084466,0.13813,0.105116,0.036094,0.067131,0.062683,0.144044,0.232849
2020-09-11,滋賀県,0.070618,0.032934,0.133165,0.034108,0.046667,0.077544,0.067975,0.105255,0.063202,0.092666,0.015114,0.051776,0.070863,0.106037,0.147095
2020-09-11,熊本県,0.228055,0.168205,0.060374,0.013794,0.031244,0.03579,0.074253,0.111715,0.076524,0.070331,0.020774,0.030671,0.06571,0.081954,0.180834
2020-09-11,石川県,0.227236,0.23571,0.137763,0.048586,0.082589,0.098299,0.092334,0.064027,0.156835,0.111272,0.072596,0.062609,0.071956,0.087483,0.139406
2020-09-11,神奈川県,0.16395,0.140902,0.217649,0.18683,0.178512,0.190918,0.159575,0.166117,0.129996,0.172594,0.15197,0.159116,0.146642,0.136091,0.206743
2020-09-11,福井県,0.100021,0.049772,0.066988,0.037186,0.023443,0.030956,0.073821,0.133593,0.040757,0.079108,0.036118,0.027917,0.039351,0.06313,0.216334
2020-09-11,福岡県,0.145973,0.12127,0.107604,0.072472,0.060828,0.083918,0.087152,0.129397,0.057365,0.104187,0.062117,0.055516,0.078067,0.099018,0.183779
2020-09-11,福島県,0.175801,0.102988,0.02179,0.02394,0.014295,0.034329,0.046086,0.054624,0.068997,0.016008,0.034238,0.023397,0.046616,0.058251,0.093494
2020-09-11,秋田県,0.230705,0.058378,0.066515,0.019807,0.005106,0.008889,0.055267,-0.027836,-0.024461,0.024978,0.006677,0.007809,0.002535,0.020921,0.037108
2020-09-11,群馬県,0.144774,0.085105,0.069032,0.062247,0.049723,0.073457,0.077489,0.139321,0.128412,0.054606,0.037058,0.032116,0.043832,0.102761,0.13614
2020-09-11,茨城県,0.059027,0.014932,0.085927,0.041157,0.055825,0.071017,0.105833,0.131257,0.004715,0.093552,0.031493,0.046966,0.063181,0.089342,0.147491
