date,state,value
2020/6/9,岐阜県,0.362424
2020/6/9,長野県,0.412288
2020/6/9,山梨県,0.412203
2020/6/9,千葉県,0.467474
2020/6/9,神奈川県,0.504304
2020/6/9,福井県,0.38345
2020/6/9,埼玉県,0.480113
2020/6/9,茨城県,0.335311
2020/6/9,石川県,0.44094
2020/6/9,富山県,0.367739
2020/6/9,群馬県,0.419922
2020/6/9,栃木県,0.391823
2020/6/9,新潟県,0.378065
2020/6/9,福島県,0.444301
2020/6/9,山形県,0.494296
2020/6/9,宮城県,0.465066
2020/6/9,秋田県,0.407588
2020/6/9,岩手県,0.435655
2020/6/9,青森県,0.367094
2020/6/9,北海道,0.439419
2020/6/10,沖縄県,0.235144
2020/6/10,東京都,0.494302
2020/6/10,鹿児島県,0.375546
2020/6/10,宮崎県,0.34497
2020/6/10,長崎県,0.386905
2020/6/10,熊本県,0.407656
2020/6/10,佐賀県,0.313462
2020/6/10,福岡県,0.383318
2020/6/10,大分県,0.334786
2020/6/10,高知県,0.533788
2020/6/10,愛媛県,0.322473
2020/6/10,山口県,0.491977
2020/6/10,徳島県,0.402652
2020/6/10,和歌山県,0.371367
2020/6/10,三重県,0.29117
2020/6/10,奈良県,0.390916
2020/6/10,島根県,0.470638
2020/6/10,広島県,0.47945
2020/6/10,香川県,0.240695
2020/6/10,岡山県,0.412766
2020/6/10,兵庫県,0.448545
2020/6/10,大阪府,0.417181
2020/6/10,愛知県,0.399779
2020/6/10,静岡県,0.375233
2020/6/10,鳥取県,0.30221
2020/6/10,京都府,0.413316
2020/6/10,滋賀県,0.356613
2020/6/10,岐阜県,0.371637
2020/6/10,長野県,0.372864
2020/6/10,山梨県,0.390797
2020/6/10,千葉県,0.471023
2020/6/10,神奈川県,0.502637
2020/6/10,福井県,0.388481
2020/6/10,埼玉県,0.454959
2020/6/10,茨城県,0.372024
2020/6/10,石川県,0.489665
2020/6/10,富山県,0.426167
2020/6/10,群馬県,0.412779
2020/6/10,栃木県,0.369109
2020/6/10,新潟県,0.398592
2020/6/10,福島県,0.406321
2020/6/10,山形県,0.351338
2020/6/10,宮城県,0.395261
2020/6/10,秋田県,0.407488
2020/6/10,岩手県,0.385966
2020/6/10,青森県,0.268866
2020/6/10,北海道,0.419742
2020/6/11,沖縄県,0.260564
2020/6/11,東京都,0.541285
2020/6/11,鹿児島県,0.327817
2020/6/11,宮崎県,0.398964
2020/6/11,長崎県,0.371273
2020/6/11,熊本県,0.454809
2020/6/11,佐賀県,0.395081
2020/6/11,福岡県,0.408153
2020/6/11,大分県,0.39194
2020/6/11,高知県,0.515284
2020/6/11,愛媛県,0.326387
2020/6/11,山口県,0.38271
2020/6/11,徳島県,0.338744
2020/6/11,和歌山県,0.402586
2020/6/11,三重県,0.323614
2020/6/11,奈良県,0.435339
2020/6/11,島根県,0.395542
2020/6/11,広島県,0.414462
2020/6/11,香川県,0.380139
2020/6/11,岡山県,0.381145
2020/6/11,兵庫県,0.437679
2020/6/11,大阪府,0.446785
2020/6/11,愛知県,0.377093
2020/6/11,静岡県,0.42213
2020/6/11,鳥取県,0.333021
2020/6/11,京都府,0.432712
2020/6/11,滋賀県,0.417881
2020/6/11,岐阜県,0.376489
2020/6/11,長野県,0.434119
2020/6/11,山梨県,0.417475
2020/6/11,千葉県,0.511465
2020/6/11,神奈川県,0.543696
2020/6/11,福井県,0.313024
2020/6/11,埼玉県,0.508157
2020/6/11,茨城県,0.4424
2020/6/11,石川県,0.444891
2020/6/11,富山県,0.435067
2020/6/11,群馬県,0.460406
2020/6/11,栃木県,0.47887
2020/6/11,新潟県,0.372817
2020/6/11,福島県,0.407918
2020/6/11,山形県,0.41516
2020/6/11,宮城県,0.416569
2020/6/11,秋田県,0.379031
2020/6/11,岩手県,0.433804
2020/6/11,青森県,0.178204
2020/6/11,北海道,0.424303
2020/6/12,沖縄県,-0.069937
2020/6/12,東京都,0.330923
2020/6/12,鹿児島県,0.150568
2020/6/12,宮崎県,0.027951
2020/6/12,長崎県,0.091496
2020/6/12,熊本県,0.188885
2020/6/12,佐賀県,0.184423
2020/6/12,福岡県,0.260585
2020/6/12,大分県,0.246305
2020/6/12,高知県,0.20311
2020/6/12,愛媛県,0.150896
2020/6/12,山口県,0.15292
2020/6/12,徳島県,0.231434
2020/6/12,和歌山県,0.10857
2020/6/12,三重県,0.094568
2020/6/12,奈良県,0.236255
2020/6/12,島根県,0.232135
2020/6/12,広島県,0.128572
2020/6/12,香川県,0.011235
2020/6/12,岡山県,0.166727
2020/6/12,兵庫県,0.227591
2020/6/12,大阪府,0.18599
2020/6/12,愛知県,0.183317
2020/6/12,静岡県,0.143393
2020/6/12,鳥取県,0.130497
2020/6/12,京都府,0.208084
2020/6/12,滋賀県,0.203169
2020/6/12,岐阜県,0.187877
2020/6/12,長野県,0.20274
2020/6/12,山梨県,0.2368
2020/6/12,千葉県,0.316343
2020/6/12,神奈川県,0.343862
2020/6/12,福井県,0.176018
2020/6/12,埼玉県,0.340698
2020/6/12,茨城県,0.216194
2020/6/12,石川県,0.291967
2020/6/12,富山県,0.283819
2020/6/12,群馬県,0.224022
2020/6/12,栃木県,0.216885
2020/6/12,新潟県,0.235391
2020/6/12,福島県,0.192783
2020/6/12,山形県,0.239618
2020/6/12,宮城県,0.222608
2020/6/12,秋田県,0.182877
2020/6/12,岩手県,0.337876
2020/6/12,青森県,0.139334
2020/6/12,北海道,0.253462
2020/6/13,沖縄県,0.094752
2020/6/13,東京都,0.396668
2020/6/13,鹿児島県,0.2417
2020/6/13,宮崎県,0.237129
2020/6/13,長崎県,0.262856
2020/6/13,熊本県,0.307952
2020/6/13,佐賀県,0.311312
2020/6/13,福岡県,0.337379
2020/6/13,大分県,0.328782
2020/6/13,高知県,0.363044
2020/6/13,愛媛県,0.307924
2020/6/13,山口県,0.305681
2020/6/13,徳島県,0.305542
2020/6/13,和歌山県,0.330037
2020/6/13,三重県,0.274072
2020/6/13,奈良県,0.348159
2020/6/13,島根県,0.473957
2020/6/13,広島県,0.327247
2020/6/13,香川県,0.273737
2020/6/13,岡山県,0.319202
2020/6/13,兵庫県,0.405795
2020/6/13,大阪府,0.367048
2020/6/13,愛知県,0.311046
2020/6/13,静岡県,0.353778
2020/6/13,鳥取県,0.289982
2020/6/13,京都府,0.393698
2020/6/13,滋賀県,0.342272
2020/6/13,岐阜県,0.383815
2020/6/13,長野県,0.381909
2020/6/13,山梨県,0.434963
2020/6/13,千葉県,0.428264
2020/6/13,神奈川県,0.446489
2020/6/13,福井県,0.280137
2020/6/13,埼玉県,0.400907
2020/6/13,茨城県,0.329591
2020/6/13,石川県,0.354344
2020/6/13,富山県,0.423966
2020/6/13,群馬県,0.384608
2020/6/13,栃木県,0.391445
2020/6/13,新潟県,0.307916
2020/6/13,福島県,0.343245
2020/6/13,山形県,0.46741
2020/6/13,宮城県,0.316439
2020/6/13,秋田県,0.348792
2020/6/13,岩手県,0.306439
2020/6/13,青森県,0.242332
2020/6/13,北海道,0.371051
2020/6/14,沖縄県,0.389009
2020/6/14,東京都,0.549564
2020/6/14,鹿児島県,0.450724
2020/6/14,宮崎県,0.560908
2020/6/14,長崎県,0.447993
2020/6/14,熊本県,0.470816
2020/6/14,佐賀県,0.484382
2020/6/14,福岡県,0.534594
2020/6/14,大分県,0.475135
2020/6/14,高知県,0.591917
2020/6/14,愛媛県,0.282718
2020/6/14,山口県,0.446435
2020/6/14,徳島県,0.463913
2020/6/14,和歌山県,0.320964
2020/6/14,三重県,0.328475
2020/6/14,奈良県,0.41906
2020/6/14,島根県,0.592813
2020/6/14,広島県,0.512343
2020/6/14,香川県,0.390031
2020/6/14,岡山県,0.47814
2020/6/14,兵庫県,0.436187
2020/6/14,大阪府,0.461014
2020/6/14,愛知県,0.407179
2020/6/14,静岡県,0.362355
2020/6/14,鳥取県,0.369939
2020/6/14,京都府,0.424866
2020/6/14,滋賀県,0.333869
2020/6/14,岐阜県,0.406447
2020/6/14,長野県,0.482185
2020/6/14,山梨県,0.458355
2020/6/14,千葉県,0.482509
2020/6/14,神奈川県,0.49951
2020/6/14,福井県,0.396004
2020/6/14,埼玉県,0.510998
2020/6/14,茨城県,0.454551
2020/6/14,石川県,0.540881
2020/6/14,富山県,0.69321
2020/6/14,群馬県,0.497219
2020/6/14,栃木県,0.3235
2020/6/14,新潟県,0.446578
2020/6/14,福島県,0.472731
2020/6/14,山形県,0.455555
2020/6/14,宮城県,0.523503
2020/6/14,秋田県,0.503913
2020/6/14,岩手県,0.515868
2020/6/14,青森県,0.459332
2020/6/14,北海道,0.557321
2020/6/15,沖縄県,0.237036
2020/6/15,東京都,0.445946
2020/6/15,鹿児島県,0.317645
2020/6/15,宮崎県,0.348211
2020/6/15,長崎県,0.3128
2020/6/15,熊本県,0.361669
2020/6/15,佐賀県,0.283426
2020/6/15,福岡県,0.320327
2020/6/15,大分県,0.339449
2020/6/15,高知県,0.347607
2020/6/15,愛媛県,0.304203
2020/6/15,山口県,0.208556
2020/6/15,徳島県,0.270705
2020/6/15,和歌山県,0.24409
2020/6/15,三重県,0.196164
2020/6/15,奈良県,0.280586
2020/6/15,島根県,0.283792
2020/6/15,広島県,0.263346
2020/6/15,香川県,0.220261
2020/6/15,岡山県,0.243817
2020/6/15,兵庫県,0.317906
2020/6/15,大阪府,0.303281
2020/6/15,愛知県,0.240284
2020/6/15,静岡県,0.259388
2020/6/15,鳥取県,0.289496
2020/6/15,京都府,0.326407
2020/6/15,滋賀県,0.317795
2020/6/15,岐阜県,0.311634
2020/6/15,長野県,0.364158
2020/6/15,山梨県,0.293728
2020/6/15,千葉県,0.396894
2020/6/15,神奈川県,0.434183
2020/6/15,福井県,0.285929
2020/6/15,埼玉県,0.375995
2020/6/15,茨城県,0.279619
2020/6/15,石川県,0.346933
2020/6/15,富山県,0.321396
2020/6/15,群馬県,0.327986
2020/6/15,栃木県,0.316904
2020/6/15,新潟県,0.301371
2020/6/15,福島県,0.317751
2020/6/15,山形県,0.274752
2020/6/15,宮城県,0.276348
2020/6/15,秋田県,0.267057
2020/6/15,岩手県,0.330446
2020/6/15,青森県,0.287243
2020/6/15,北海道,0.346373
2020/6/16,沖縄県,0.22757
2020/6/16,東京都,0.449867
2020/6/16,鹿児島県,0.282016
2020/6/16,宮崎県,0.267426
2020/6/16,長崎県,0.288842
2020/6/16,熊本県,0.266471
2020/6/16,佐賀県,0.346722
2020/6/16,福岡県,0.353573
2020/6/16,大分県,0.339825
2020/6/16,高知県,0.328503
2020/6/16,愛媛県,0.321844
2020/6/16,山口県,0.298586
2020/6/16,徳島県,0.296557
2020/6/16,和歌山県,0.229381
2020/6/16,三重県,0.239443
2020/6/16,奈良県,0.320031
2020/6/16,島根県,0.363269
2020/6/16,広島県,0.300871
