"date","Sales","type","week"
2020-11-29,74169.6706058273,"counterfactual",2020-11-23
2020-11-29,115798.375403213,"fitted",2020-11-23
2020-11-30,64326.2222222222,"actual",2020-11-30
2020-11-30,76152.1874262054,"counterfactual",2020-11-30
2020-11-30,58951.581158655,"fitted",2020-11-30
2020-12-01,58317.3333333333,"actual",2020-11-30
2020-12-01,107829.203352023,"counterfactual",2020-11-30
2020-12-01,62389.52894115,"fitted",2020-11-30
2020-12-02,71092.2777777778,"actual",2020-11-30
2020-12-02,164877.270165851,"counterfactual",2020-11-30
2020-12-02,66024.3489791875,"fitted",2020-11-30
2020-12-03,82810.9444444444,"actual",2020-11-30
2020-12-03,104780.475788742,"counterfactual",2020-11-30
2020-12-03,72191.3810241663,"fitted",2020-11-30
2020-12-04,83798.7222222222,"actual",2020-11-30
2020-12-04,53342.4989840666,"counterfactual",2020-11-30
2020-12-04,106914.201152391,"fitted",2020-11-30
2020-12-05,171489.888888889,"actual",2020-11-30
2020-12-05,56453.3354110225,"counterfactual",2020-11-30
2020-12-05,174200.457963068,"fitted",2020-11-30
2020-12-06,102580.944444444,"actual",2020-11-30
2020-12-06,59742.3122353168,"counterfactual",2020-11-30
2020-12-06,110793.321702977,"fitted",2020-11-30
2020-12-07,59263.7777777778,"actual",2020-12-07
2020-12-07,65322.5679999353,"counterfactual",2020-12-07
2020-12-07,60332.1657866236,"fitted",2020-12-07
2020-12-08,61642.0555555556,"actual",2020-12-07
2020-12-08,96640.6985595263,"counterfactual",2020-12-07
2020-12-08,70050.637281387,"fitted",2020-12-07
2020-12-09,75387.9444444444,"actual",2020-12-07
2020-12-09,157461.345316931,"counterfactual",2020-12-07
2020-12-09,74670.6518703108,"fitted",2020-12-07
2020-12-10,68314.1111111111,"actual",2020-12-07
2020-12-10,100147.070171198,"counterfactual",2020-12-07
2020-12-10,80290.8321718697,"fitted",2020-12-07
2020-12-11,108966.055555556,"actual",2020-12-07
2020-12-11,54534.7819502291,"counterfactual",2020-12-07
2020-12-11,122371.27150895,"fitted",2020-12-07
2020-12-12,167493,"actual",2020-12-07
2020-12-12,63319.3948834176,"counterfactual",2020-12-07
2020-12-12,183318.084861881,"fitted",2020-12-07
2020-12-13,130285.388888889,"actual",2020-12-07
2020-12-13,67495.467214467,"counterfactual",2020-12-07
2020-12-13,116892.34255674,"fitted",2020-12-07
2020-12-14,67473.9444444444,"actual",2020-12-14
2020-12-14,72575.5982402698,"counterfactual",2020-12-14
2020-12-14,60678.8097705357,"fitted",2020-12-14
2020-12-15,74135.1111111111,"actual",2020-12-14
2020-12-15,110561.613042105,"counterfactual",2020-12-14
2020-12-15,76351.4527182307,"fitted",2020-12-14
2020-12-16,82637.7222222222,"actual",2020-12-14
2020-12-16,165626.645144702,"counterfactual",2020-12-14
2020-12-16,80959.3897982873,"fitted",2020-12-14
2020-12-17,70533.6111111111,"actual",2020-12-14
2020-12-17,105611.437929681,"counterfactual",2020-12-14
2020-12-17,80791.6329640714,"fitted",2020-12-14
2020-12-18,88542.5,"actual",2020-12-14
2020-12-18,54822.8926853543,"counterfactual",2020-12-14
2020-12-18,121044.771164255,"fitted",2020-12-14
2020-12-19,168997.444444444,"actual",2020-12-14
2020-12-19,68983.0191886029,"counterfactual",2020-12-14
2020-12-19,173576.103735682,"fitted",2020-12-14
2020-12-20,111742.888888889,"actual",2020-12-14
2020-12-20,73146.259057614,"counterfactual",2020-12-14
2020-12-20,106497.556066114,"fitted",2020-12-14
2020-12-21,62578.3888888889,"actual",2020-12-21
2020-12-21,72994.6918967836,"counterfactual",2020-12-21
2020-12-21,61706.7961917597,"fitted",2020-12-21
2020-12-22,74760.8888888889,"actual",2020-12-21
2020-12-22,109318.016786727,"counterfactual",2020-12-21
2020-12-22,82725.8178908914,"fitted",2020-12-21
2020-12-23,107951.666666667,"actual",2020-12-21
2020-12-23,156760.141222482,"counterfactual",2020-12-21
2020-12-23,94675.4920332298,"fitted",2020-12-21
2020-12-24,109736.388888889,"actual",2020-12-21
2020-12-24,96180.1283095717,"counterfactual",2020-12-21
2020-12-24,108819.002207393,"fitted",2020-12-21
2020-12-25,142586.722222222,"actual",2020-12-21
2020-12-25,55728.6739201007,"counterfactual",2020-12-21
2020-12-25,143518.943042305,"fitted",2020-12-21
2020-12-26,152289.166666667,"actual",2020-12-21
2020-12-26,74711.3837459402,"counterfactual",2020-12-21
2020-12-26,171725.02616391,"fitted",2020-12-21
2020-12-27,124174.277777778,"actual",2020-12-21
2020-12-27,85503.3796820171,"counterfactual",2020-12-21
2020-12-27,120786.79084789,"fitted",2020-12-21
2020-12-28,144113.166666667,"actual",2020-12-28
2020-12-28,98276.6739579375,"counterfactual",2020-12-28
2020-12-28,140628.904848092,"fitted",2020-12-28
2020-12-29,161151.944444444,"actual",2020-12-28
2020-12-29,129552.79897559,"counterfactual",2020-12-28
2020-12-29,172460.764631778,"fitted",2020-12-28
2020-12-30,126197.277777778,"actual",2020-12-28
2020-12-30,155014.086099652,"counterfactual",2020-12-28
2020-12-30,159486.833893392,"fitted",2020-12-28
2020-12-31,69618.9444444444,"actual",2020-12-28
2020-12-31,109032.762518398,"counterfactual",2020-12-28
2020-12-31,90333.2892982832,"fitted",2020-12-28
2021-01-01,55191.7777777778,"actual",2020-12-28
2021-01-01,126943.996755688,"counterfactual",2020-12-28
2021-01-01,31478.5111022207,"fitted",2020-12-28
2021-01-02,127696.333333333,"actual",2020-12-28
2021-01-02,155678.2282387,"counterfactual",2020-12-28
2021-01-02,109597.87740044,"fitted",2020-12-28
2021-01-03,117721.944444444,"actual",2020-12-28
2021-01-03,143966.819241089,"counterfactual",2020-12-28
2021-01-03,106254.397183733,"fitted",2020-12-28
2021-01-04,107264.055555556,"actual",2021-01-04
2021-01-04,81542.7581975335,"counterfactual",2021-01-04
2021-01-04,89357.6246814057,"fitted",2021-01-04
2021-01-05,61836.7777777778,"actual",2021-01-04
2021-01-05,28415.2679390532,"counterfactual",2021-01-04
2021-01-05,68566.9042097776,"fitted",2021-01-04
2021-01-06,49862.8333333333,"actual",2021-01-04
2021-01-06,98932.6668523823,"counterfactual",2021-01-04
2021-01-06,54442.0738260716,"fitted",2021-01-04
2021-01-07,50614.5555555556,"actual",2021-01-04
2021-01-07,95914.5480506975,"counterfactual",2021-01-04
2021-01-07,52266.6495578511,"fitted",2021-01-04
2021-01-08,63839.5555555556,"actual",2021-01-04
2021-01-08,80662.0376508329,"counterfactual",2021-01-04
2021-01-08,64184.0565586681,"fitted",2021-01-04
2021-01-09,84334.8333333333,"actual",2021-01-04
2021-01-09,61894.5079246383,"counterfactual",2021-01-04
2021-01-09,96202.8222863964,"fitted",2021-01-04
2021-01-10,111756.5,"actual",2021-01-04
2021-01-10,49144.1958579929,"counterfactual",2021-01-04
2021-01-10,105773.171227994,"fitted",2021-01-04
2021-01-11,70112.8888888889,"actual",2021-01-11
2021-01-11,47180.4669109064,"counterfactual",2021-01-11
2021-01-11,63327.2646545222,"fitted",2021-01-11
2021-01-12,30496.1666666667,"actual",2021-01-11
2021-01-12,57920.1810710299,"counterfactual",2021-01-11
2021-01-12,30966.5498577877,"fitted",2021-01-11
2021-01-13,51630.5,"actual",2021-01-11
2021-01-13,86814.1589224582,"counterfactual",2021-01-11
2021-01-13,46537.4154020378,"fitted",2021-01-11
2021-01-14,42089.0555555556,"actual",2021-01-11
2021-01-14,95450.5146364908,"counterfactual",2021-01-11
2021-01-14,46970.2488109841,"fitted",2021-01-11
2021-01-15,60215.2777777778,"actual",2021-01-11
2021-01-15,57147.0055366524,"counterfactual",2021-01-11
2021-01-15,61549.0903223724,"fitted",2021-01-11
2021-01-16,94923.8888888889,"actual",2021-01-11
2021-01-16,27944.4502431645,"counterfactual",2021-01-11
2021-01-16,95997.4688254917,"fitted",2021-01-11
2021-01-17,71703.5555555556,"actual",2021-01-11
2021-01-17,41995.7178025974,"counterfactual",2021-01-11
2021-01-17,72852.3739990461,"fitted",2021-01-11
2021-01-18,50960.7777777778,"actual",2021-01-18
2021-01-18,42386.3099646377,"counterfactual",2021-01-18
2021-01-18,36922.9340697594,"fitted",2021-01-18
2021-01-19,41009.5,"actual",2021-01-18
2021-01-19,55517.6318348205,"counterfactual",2021-01-18
2021-01-19,42804.1353997328,"fitted",2021-01-18
2021-01-20,46246.6111111111,"actual",2021-01-18
2021-01-20,86590.2664590815,"counterfactual",2021-01-18
2021-01-20,46683.4648576489,"fitted",2021-01-18
2021-01-21,46032,"actual",2021-01-18
2021-01-21,65713.2584216528,"counterfactual",2021-01-18
2021-01-21,48974.50900996,"fitted",2021-01-18
2021-01-22,65864.1111111111,"actual",2021-01-18
2021-01-22,33304.6979120203,"counterfactual",2021-01-18
2021-01-22,64854.6811163141,"fitted",2021-01-18
2021-01-23,89335.4444444444,"actual",2021-01-18
2021-01-23,38609.5751811038,"counterfactual",2021-01-18
2021-01-23,93261.3652424545,"fitted",2021-01-18
2021-01-24,75399.3888888889,"actual",2021-01-18
2021-01-24,42108.7525610217,"counterfactual",2021-01-18
2021-01-24,68283.2513077561,"fitted",2021-01-18
2021-01-25,40542.5,"actual",2021-01-25
2021-01-25,44175.2875024665,"counterfactual",2021-01-25
2021-01-25,37471.0888471323,"fitted",2021-01-25
2021-01-26,46912.2222222222,"actual",2021-01-25
2021-01-26,58466.1031748236,"counterfactual",2021-01-25
2021-01-26,46496.4010799081,"fitted",2021-01-25
2021-01-27,60690.1666666667,"actual",2021-01-25
2021-01-27,84074.5572815506,"counterfactual",2021-01-25
2021-01-27,54760.0972807003,"fitted",2021-01-25
2021-01-28,55931.7222222222,"actual",2021-01-25
2021-01-28,61556.9384870118,"counterfactual",2021-01-25
2021-01-28,51730.6025055554,"fitted",2021-01-25
2021-01-29,55972.7777777778,"actual",2021-01-25
2021-01-29,33779.9601956308,"counterfactual",2021-01-25
2021-01-29,69771.5913997754,"fitted",2021-01-25
2021-01-30,98230.4444444444,"actual",2021-01-25
2021-01-30,41916.224642604,"counterfactual",2021-01-25
2021-01-30,118339.198170542,"fitted",2021-01-25
2021-01-31,81579.1666666667,"actual",2021-01-25
2021-01-31,49365.8968384238,"counterfactual",2021-01-25
2021-01-31,84551.1441843083,"fitted",2021-01-25
2021-02-01,32545.2222222222,"actual",2021-02-01
2021-02-01,46634.8256028171,"counterfactual",2021-02-01
2021-02-01,36482.6839556578,"fitted",2021-02-01
2021-02-02,30264.6111111111,"actual",2021-02-01
2021-02-02,62874.7974418889,"counterfactual",2021-02-01
2021-02-02,51856.8437947761,"fitted",2021-02-01
2021-02-03,35153.1111111111,"actual",2021-02-01
2021-02-03,106641.5852804,"counterfactual",2021-02-01
2021-02-03,44647.760005408,"fitted",2021-02-01
2021-02-04,42214.0555555556,"actual",2021-02-01
2021-02-04,76193.4185162568,"counterfactual",2021-02-01
2021-02-04,49446.7011330284,"fitted",2021-02-01
2021-02-05,56862.4444444444,"actual",2021-02-01
2021-02-05,32876.4374988275,"counterfactual",2021-02-01
2021-02-05,65583.4342027121,"fitted",2021-02-01
2021-02-06,86955.8333333333,"actual",2021-02-01
2021-02-06,46730.8898100139,"counterfactual",2021-02-01
2021-02-06,108314.214869027,"fitted",2021-02-01
2021-02-07,79552.7222222222,"actual",2021-02-01
2021-02-07,40234.4107430396,"counterfactual",2021-02-01
2021-02-07,81178.0167444744,"fitted",2021-02-01
2021-02-08,47057.6111111111,"actual",2021-02-08
2021-02-08,44558.9853339477,"counterfactual",2021-02-08
2021-02-08,41618.7538848901,"fitted",2021-02-08
2021-02-09,51056.5555555556,"actual",2021-02-08
2021-02-09,59085.2115313373,"counterfactual",2021-02-08
2021-02-09,50338.3564605679,"fitted",2021-02-08
2021-02-10,74076,"actual",2021-02-08
2021-02-10,97582.085707896,"counterfactual",2021-02-08
2021-02-10,75942.6630680192,"fitted",2021-02-08
2021-02-11,102489.666666667,"actual",2021-02-08
2021-02-11,73134.6314713622,"counterfactual",2021-02-08
2021-02-11,91621.9663757681,"fitted",2021-02-08
2021-02-12,67665.5,"actual",2021-02-08
2021-02-12,37495.0306712926,"counterfactual",2021-02-08
2021-02-12,80056.0916209883,"fitted",2021-02-08
2021-02-13,109589.611111111,"actual",2021-02-08
2021-02-13,45350.6663042279,"counterfactual",2021-02-08
2021-02-13,127437.198227238,"fitted",2021-02-08
2021-02-14,92592.3888888889,"actual",2021-02-08
2021-02-14,68418.013880728,"counterfactual",2021-02-08
2021-02-14,93913.2836459041,"fitted",2021-02-08
2021-02-15,47533.8333333333,"actual",2021-02-15
2021-02-15,82543.7601742035,"counterfactual",2021-02-15
2021-02-15,42442.7349735842,"fitted",2021-02-15
2021-02-16,52299.5555555556,"actual",2021-02-15
2021-02-16,72052.0121433869,"counterfactual",2021-02-15
2021-02-16,56920.3445046101,"fitted",2021-02-15
2021-02-17,53557.3333333333,"actual",2021-02-15
2021-02-17,114695.91343104,"counterfactual",2021-02-15
2021-02-17,61746.0460058119,"fitted",2021-02-15
2021-02-18,59824.7777777778,"actual",2021-02-15
2021-02-18,84523.7497443113,"counterfactual",2021-02-15
2021-02-18,60260.4596076514,"fitted",2021-02-15
2021-02-19,62208.8888888889,"actual",2021-02-15
2021-02-19,38199.2724575319,"counterfactual",2021-02-15
2021-02-19,84329.2042001602,"fitted",2021-02-15
2021-02-20,123910.888888889,"actual",2021-02-15
2021-02-20,51229.3976686809,"counterfactual",2021-02-15
2021-02-20,137921.333764775,"fitted",2021-02-15
2021-02-21,125014.722222222,"actual",2021-02-15
2021-02-21,55572.6212276208,"counterfactual",2021-02-15
2021-02-21,108900.448887356,"fitted",2021-02-15
2021-02-22,90222.8888888889,"actual",2021-02-22
2021-02-22,54235.5650831984,"counterfactual",2021-02-22
2021-02-22,73612.7429665045,"fitted",2021-02-22
2021-02-23,91315.7777777778,"actual",2021-02-22
2021-02-23,75822.4820579418,"counterfactual",2021-02-22
2021-02-23,93385.1869120697,"fitted",2021-02-22
2021-02-24,71445.7777777778,"actual",2021-02-22
2021-02-24,124008.496866229,"counterfactual",2021-02-22
2021-02-24,67396.1903167486,"fitted",2021-02-22
2021-02-25,59729.7777777778,"actual",2021-02-22
2021-02-25,97915.0984546782,"counterfactual",2021-02-22
2021-02-25,70669.543211796,"fitted",2021-02-22
2021-02-26,88086.6666666667,"actual",2021-02-22
2021-02-26,66187.0455882124,"counterfactual",2021-02-22
2021-02-26,101413.053833804,"fitted",2021-02-22
2021-02-27,142000.222222222,"actual",2021-02-22
2021-02-27,83964.9410459456,"counterfactual",2021-02-22
2021-02-27,156247.502087271,"fitted",2021-02-22
2021-02-28,92388.3333333333,"actual",2021-02-22
2021-02-28,60597.588694612,"counterfactual",2021-02-22
2021-02-28,106924.565067546,"fitted",2021-02-22
2021-03-01,53875.7777777778,"actual",2021-03-01
2021-03-01,63540.7415858102,"counterfactual",2021-03-01
2021-03-01,55253.462297115,"fitted",2021-03-01
2021-03-02,44555.7222222222,"actual",2021-03-01
2021-03-02,91096.0164854531,"counterfactual",2021-03-01
2021-03-02,61086.2478750883,"fitted",2021-03-01
2021-03-03,69298.0555555556,"actual",2021-03-01
2021-03-03,140352.000929573,"counterfactual",2021-03-01
2021-03-03,74185.35413464,"fitted",2021-03-01
2021-03-04,58746.7777777778,"actual",2021-03-01
2021-03-04,96046.8260630015,"counterfactual",2021-03-01
2021-03-04,69705.3046021051,"fitted",2021-03-01
2021-03-05,98461.7777777778,"actual",2021-03-01
2021-03-05,49632.371001716,"counterfactual",2021-03-01
2021-03-05,103401.571132311,"fitted",2021-03-01
2021-03-06,156767.277777778,"actual",2021-03-01
2021-03-06,54871.7707740366,"counterfactual",2021-03-01
2021-03-06,167266.351148709,"fitted",2021-03-01
2021-03-07,96496.9444444444,"actual",2021-03-01
2021-03-07,66638.2678338759,"counterfactual",2021-03-01
2021-03-07,107903.107606392,"fitted",2021-03-01
2021-03-08,62260,"actual",2021-03-08
2021-03-08,62613.986435741,"counterfactual",2021-03-08
2021-03-08,59599.0080492957,"fitted",2021-03-08
2021-03-09,58691.8333333333,"actual",2021-03-08
2021-03-09,92790.3670783803,"counterfactual",2021-03-08
2021-03-09,73301.7115347362,"fitted",2021-03-08
2021-03-10,81181.4444444444,"actual",2021-03-08
2021-03-10,150101.260096812,"counterfactual",2021-03-08
2021-03-10,84340.4225521736,"fitted",2021-03-08
2021-03-11,73238.1666666667,"actual",2021-03-08
2021-03-11,96829.9500099792,"counterfactual",2021-03-08
2021-03-11,85802.1608212445,"fitted",2021-03-08
2021-03-12,101101.777777778,"actual",2021-03-08
2021-03-12,53482.8801326926,"counterfactual",2021-03-08
2021-03-12,119771.8840716,"fitted",2021-03-08
2021-03-13,155300.444444444,"actual",2021-03-08
2021-03-13,65779.3943196312,"counterfactual",2021-03-08
2021-03-13,165669.738432964,"fitted",2021-03-08
2021-03-14,124082.944444444,"actual",2021-03-08
2021-03-14,75685.298419189,"counterfactual",2021-03-08
2021-03-14,123518.400103729,"fitted",2021-03-08
2021-03-15,80813.7222222222,"actual",2021-03-15
2021-03-15,76997.0312011396,"counterfactual",2021-03-15
2021-03-15,67998.0651089177,"fitted",2021-03-15
2021-03-16,77192.4444444444,"actual",2021-03-15
2021-03-16,107379.022733125,"counterfactual",2021-03-15
2021-03-16,82460.0157732756,"fitted",2021-03-15
2021-03-17,84175.5555555556,"actual",2021-03-15
2021-03-17,148527.801389093,"counterfactual",2021-03-15
2021-03-17,88507.4243698496,"fitted",2021-03-15
2021-03-18,89512.7222222222,"actual",2021-03-15
2021-03-18,110737.884734022,"counterfactual",2021-03-15
2021-03-18,95205.877300024,"fitted",2021-03-15
2021-03-19,122288.055555556,"actual",2021-03-15
2021-03-19,60962.2686971687,"counterfactual",2021-03-15
2021-03-19,146671.911124573,"fitted",2021-03-15
2021-03-20,169649.666666667,"actual",2021-03-15
2021-03-20,73927.8335389568,"counterfactual",2021-03-15
2021-03-20,199330.276191467,"fitted",2021-03-15
2021-03-21,116488.333333333,"actual",2021-03-15
2021-03-21,79349.5135116941,"counterfactual",2021-03-15
2021-03-21,108962.400268934,"fitted",2021-03-15
2021-03-22,80578.9444444444,"actual",2021-03-22
2021-03-22,85354.8739102667,"counterfactual",2021-03-22
2021-03-22,74621.9514359618,"fitted",2021-03-22
2021-03-23,81251.8333333333,"actual",2021-03-22
2021-03-23,131378.111269471,"counterfactual",2021-03-22
2021-03-23,89373.434169565,"fitted",2021-03-22
2021-03-24,97715.2777777778,"actual",2021-03-22
2021-03-24,178545.67383809,"counterfactual",2021-03-22
2021-03-24,100125.601941392,"fitted",2021-03-22
2021-03-25,115561.888888889,"actual",2021-03-22
2021-03-25,97600.6533013842,"counterfactual",2021-03-22
2021-03-25,103830.700680332,"fitted",2021-03-22
2021-03-26,124478.555555556,"actual",2021-03-22
2021-03-26,66840.9579157416,"counterfactual",2021-03-22
2021-03-26,146717.302547968,"fitted",2021-03-22
2021-03-27,203492.222222222,"actual",2021-03-22
2021-03-27,80054.271392778,"counterfactual",2021-03-22
2021-03-27,199610.921073019,"fitted",2021-03-22
2021-03-28,137439,"actual",2021-03-22
2021-03-28,89685.2871959005,"counterfactual",2021-03-22
2021-03-28,127093.249071263,"fitted",2021-03-22
2021-03-29,93215.7777777778,"actual",2021-03-29
2021-03-29,93004.0472137996,"counterfactual",2021-03-29
2021-03-29,85277.9426386319,"fitted",2021-03-29
2021-03-30,104906.777777778,"actual",2021-03-29
2021-03-30,131302.950662594,"counterfactual",2021-03-29
2021-03-30,97357.2106518411,"fitted",2021-03-29
2021-03-31,77567.9444444444,"actual",2021-03-29
2021-03-31,178639.481957467,"counterfactual",2021-03-29
2021-03-31,95212.5915156414,"fitted",2021-03-29
2021-04-01,72764.5555555556,"actual",2021-03-29
2021-04-01,113740.631285781,"counterfactual",2021-03-29
2021-04-01,81919.3168572091,"fitted",2021-03-29
2021-04-02,110367.222222222,"actual",2021-03-29
2021-04-02,76318.5070910566,"counterfactual",2021-03-29
2021-04-02,113418.541977681,"fitted",2021-03-29
2021-04-03,167603.277777778,"actual",2021-03-29
2021-04-03,87128.7080996263,"counterfactual",2021-03-29
2021-04-03,170596.828527147,"fitted",2021-03-29
2021-04-04,114156.666666667,"actual",2021-03-29
2021-04-04,85209.4060422676,"counterfactual",2021-03-29
2021-04-04,105133.379410871,"fitted",2021-03-29
2021-04-05,67469.4444444444,"actual",2021-04-05
2021-04-05,73312.7438469554,"counterfactual",2021-04-05
2021-04-05,58773.1776560176,"fitted",2021-04-05
2021-04-06,80418.5,"actual",2021-04-05
2021-04-06,101457.884085843,"counterfactual",2021-04-05
2021-04-06,70312.8583558875,"fitted",2021-04-05
2021-04-07,79418.1111111111,"actual",2021-04-05
2021-04-07,152606.381216977,"counterfactual",2021-04-05
2021-04-07,74582.935963486,"fitted",2021-04-05
2021-04-08,71234.2222222222,"actual",2021-04-05
2021-04-08,94046.4410477106,"counterfactual",2021-04-05
2021-04-08,64306.8035281375,"fitted",2021-04-05
2021-04-09,78683.3333333333,"actual",2021-04-05
2021-04-09,52575.1975118348,"counterfactual",2021-04-05
2021-04-09,103689.498056677,"fitted",2021-04-05
2021-04-10,153697.388888889,"actual",2021-04-05
2021-04-10,62897.9504446439,"counterfactual",2021-04-05
2021-04-10,169731.641076501,"fitted",2021-04-05
2021-04-11,107345.333333333,"actual",2021-04-05
2021-04-11,66717.7230443882,"counterfactual",2021-04-05
2021-04-11,103794.428836547,"fitted",2021-04-05
2021-04-12,59938.4444444444,"actual",2021-04-12
2021-04-12,57525.269718004,"counterfactual",2021-04-12
2021-04-12,53690.6108642775,"fitted",2021-04-12
2021-04-13,62940.8888888889,"actual",2021-04-12
2021-04-13,92681.7953770875,"counterfactual",2021-04-12
2021-04-13,62908.5116650729,"fitted",2021-04-12
2021-04-14,62012.7777777778,"actual",2021-04-12
2021-04-14,151712.888210442,"counterfactual",2021-04-12
2021-04-14,66831.8100340406,"fitted",2021-04-12
2021-04-15,68600.8333333333,"actual",2021-04-12
2021-04-15,92775.5866794941,"counterfactual",2021-04-12
2021-04-15,74838.3702887469,"fitted",2021-04-12
2021-04-16,87630.5,"actual",2021-04-12
2021-04-16,47990.8023768601,"counterfactual",2021-04-12
2021-04-16,109705.324837764,"fitted",2021-04-12
2021-04-17,128003.5,"actual",2021-04-12
2021-04-17,56230.1285558583,"counterfactual",2021-04-12
2021-04-17,149998.52412269,"fitted",2021-04-12
2021-04-18,107499.5,"actual",2021-04-12
2021-04-18,59736.9286026401,"counterfactual",2021-04-12
2021-04-18,104944.873379391,"fitted",2021-04-12
2021-04-19,54691.9444444444,"actual",2021-04-19
2021-04-19,66893.5104465932,"counterfactual",2021-04-19
2021-04-19,54022.5225181231,"fitted",2021-04-19
2021-04-20,63123.7777777778,"actual",2021-04-19
2021-04-20,97985.6121198623,"counterfactual",2021-04-19
2021-04-20,69747.6326778706,"fitted",2021-04-19
2021-04-21,68733,"actual",2021-04-19
2021-04-21,133974.328274157,"counterfactual",2021-04-19
2021-04-21,72555.0823361031,"fitted",2021-04-19
2021-04-22,92830.7222222222,"actual",2021-04-19
2021-04-22,93733.7150418911,"counterfactual",2021-04-19
2021-04-22,76717.7470965906,"fitted",2021-04-19
2021-04-23,101359,"actual",2021-04-19
2021-04-23,48251.3491940835,"counterfactual",2021-04-19
2021-04-23,110334.5213348,"fitted",2021-04-19
2021-04-24,149821.111111111,"actual",2021-04-19
2021-04-24,62296.5611920768,"counterfactual",2021-04-19
2021-04-24,162183.688976184,"fitted",2021-04-19
2021-04-25,116134.388888889,"actual",2021-04-19
2021-04-25,64804.0937449809,"counterfactual",2021-04-19
2021-04-25,103693.26766893,"fitted",2021-04-19
2021-04-26,67271.2222222222,"actual",2021-04-26
2021-04-26,68522.0650942229,"counterfactual",2021-04-26
2021-04-26,59145.6541383253,"fitted",2021-04-26
2021-04-27,54971.1111111111,"actual",2021-04-26
2021-04-27,98494.0404230193,"counterfactual",2021-04-26
2021-04-27,66288.7589175136,"fitted",2021-04-26
2021-04-28,93369.3333333333,"actual",2021-04-26
2021-04-28,144779.046709257,"counterfactual",2021-04-26
2021-04-28,100225.702138056,"fitted",2021-04-26
2021-04-29,99797.7222222222,"actual",2021-04-26
2021-04-29,92565.488786484,"counterfactual",2021-04-26
2021-04-29,102589.233559972,"fitted",2021-04-26
2021-04-30,88106.8333333333,"actual",2021-04-26
2021-04-30,52798.4748478601,"counterfactual",2021-04-26
2021-04-30,112446.277485447,"fitted",2021-04-26
2021-05-01,168284.444444444,"actual",2021-04-26
2021-05-01,59175.0217558972,"counterfactual",2021-04-26
2021-05-01,141871.507411427,"fitted",2021-04-26
2021-05-02,184257.222222222,"actual",2021-04-26
2021-05-02,89470.0429057602,"counterfactual",2021-04-26
2021-05-02,150621.09196038,"fitted",2021-04-26
2021-05-03,199038.111111111,"actual",2021-05-03
2021-05-03,91579.9334150501,"counterfactual",2021-05-03
2021-05-03,151182.15672762,"fitted",2021-05-03
2021-05-04,200507.555555556,"actual",2021-05-03
2021-05-04,100349.433980433,"counterfactual",2021-05-03
2021-05-04,150026.202728363,"fitted",2021-05-03
2021-05-05,105956.611111111,"actual",2021-05-03
2021-05-05,141871.507411429,"counterfactual",2021-05-03
2021-05-05,99305.6216420981,"fitted",2021-05-03
2021-05-06,59173.8888888889,"actual",2021-05-03
2021-05-06,150621.091960382,"counterfactual",2021-05-03
2021-05-06,50245.871486202,"fitted",2021-05-03
2021-05-07,76837,"actual",2021-05-03
2021-05-07,151182.156727621,"counterfactual",2021-05-03
2021-05-07,74799.3671723686,"fitted",2021-05-03
2021-05-08,114074.611111111,"actual",2021-05-03
2021-05-08,150026.202728363,"counterfactual",2021-05-03
2021-05-08,110827.638056559,"fitted",2021-05-03
2021-05-09,110741.944444444,"actual",2021-05-03
2021-05-09,99305.6216420992,"counterfactual",2021-05-03
2021-05-09,90676.6707300817,"fitted",2021-05-03
2021-05-10,50736.3888888889,"actual",2021-05-10
2021-05-10,50245.8714862025,"counterfactual",2021-05-10
2021-05-10,41833.9778931592,"fitted",2021-05-10
2021-05-11,55519.7777777778,"actual",2021-05-10
2021-05-11,74799.3671723695,"counterfactual",2021-05-10
2021-05-11,51708.5051219002,"fitted",2021-05-10
2021-05-12,47171.2222222222,"actual",2021-05-10
2021-05-12,110827.63805656,"counterfactual",2021-05-10
2021-05-12,52814.0566968157,"fitted",2021-05-10
2021-05-13,63246.5555555556,"actual",2021-05-10
2021-05-13,90676.670730083,"counterfactual",2021-05-10
2021-05-13,51746.8392093486,"fitted",2021-05-10
2021-05-14,73634.8333333333,"actual",2021-05-10
2021-05-14,41833.9778931596,"counterfactual",2021-05-10
2021-05-14,77278.8404372742,"fitted",2021-05-10
2021-05-15,125337.388888889,"actual",2021-05-10
2021-05-15,51708.5051219007,"counterfactual",2021-05-10
2021-05-15,120602.796544163,"fitted",2021-05-10
2021-05-16,95619.8888888889,"actual",2021-05-10
2021-05-16,52814.0566968161,"counterfactual",2021-05-10
2021-05-16,77314.7562649057,"fitted",2021-05-10
2021-05-17,54561.7222222222,"actual",2021-05-17
2021-05-17,51746.8392093492,"counterfactual",2021-05-17
2021-05-17,38485.1506388193,"fitted",2021-05-17
2021-05-18,63619.1111111111,"actual",2021-05-17
2021-05-18,77278.840437275,"counterfactual",2021-05-17
2021-05-18,47155.5433640566,"fitted",2021-05-17
2021-05-19,52589.5555555556,"actual",2021-05-17
2021-05-19,120602.796544164,"counterfactual",2021-05-17
2021-05-19,46229.8965114366,"fitted",2021-05-17
2021-05-20,67482.1666666667,"actual",2021-05-17
2021-05-20,77314.7562649064,"counterfactual",2021-05-17
2021-05-20,49923.9340095336,"fitted",2021-05-17
2021-05-21,69013.2777777778,"actual",2021-05-17
2021-05-21,38485.1506388197,"counterfactual",2021-05-17
