,週,week,weeknum,pref,newcaseday,newcaset.1,newcaset.2,cumcases,newdeath,emergency,GZnew,cumGZ,mobility,resview,in_city,in_pref,out_pref,week_dummy,pref_dummy,population,avg_temp,rain,sum_pop,agrgt_potecovid_lag1,agrgt_potecovid_lag2,susceptable,avg_temp_q,rain_q
197,202008_W4,2020-08-24,35,Tochigi,14,7,28,303,0,0,0,0,1985545,-13.18570182,4.143055139,-7.768515877,-24.87033106,D_35,D_Tochigi,1934000,28.7714285714286,0.0357142857142857,1985525,41.292101206013,32.8634278860871,1933697,827.795102040816,0.00127551020408163
198,202008_W4,2020-08-24,35,Yamanashi,6,3,3,173,2,0,15,126,857212,-17.23223044,3.882468526,-7.239660379,-38.86935549,D_35,D_Yamanashi,811000,25.9571428571429,1.07142857142857,857197,46.2064563076535,20.9685498819656,810827,673.773265306123,1.14795918367347
199,202009_W1,2020-08-31,36,Gunma,45,65,116,482,0,0,0,0,1975699,-17.65023405,4.047430903,-3.742267145,-23.32194781,D_36,D_Gunma,1942000,27.2,10.1785714285714,1975683,106.536330998391,112.699218016888,1941518,739.84,103.603316326531
200,202009_W1,2020-08-31,36,Ibaragi,39,29,12,583,1,0,0,0,2872406,-12.53109181,4.7489845,-5.357508323,-21.98765294,D_36,D_Ibaragi,2860000,26.447619047619,3.3095238095238,2872357,88.106857016576,75.3266729643609,2859417,699.476553287981,10.952947845805
201,202009_W1,2020-08-31,36,Nagano,38,9,5,287,1,0,0,0,2122774,-26.3747691,4.838489494,-6.781181878,-42.27559705,D_36,D_Nagano,2049000,26.1178571428571,2.55357142857143,2122705,123.444564002452,55.1103214070817,2048713,682.142461734694,6.52072704081633
202,202009_W1,2020-08-31,36,Shizuoka,14,10,18,494,0,0,0,0,3735595,-16.28977963,4.580927484,-6.465679164,-34.04115222,D_36,D_Shizuoka,3644000,27.8952380952381,14.7142857142857,3735567,68.6496992334512,38.4813723006921,3643506,778.144308390023,216.510204081633
203,202009_W1,2020-08-31,36,Tochigi,7,28,49,310,0,0,0,0,1975394,-15.04698821,4.462922226,-8.412196713,-26.43513594,D_36,D_Tochigi,1934000,26.65,6.14285714285714,1975375,29.8830747448283,42.113698998849,1933690,710.2225,37.734693877551
204,202009_W1,2020-08-31,36,Yamanashi,3,3,1,176,2,0,46,172,848482,-17.84776129,4.360944175,-4.187250781,-36.46386007,D_36,D_Yamanashi,811000,25.2357142857143,7.82142857142857,848468,17.0484451566649,13.2389471031515,810824,636.841275510204,61.1747448979592
205,202009_W2,2020-09-07,37,Gunma,65,116,36,547,0,0,0,0,1977285,-12.26708538,5.193073269,-3.398759667,-32.60077522,D_37,D_Gunma,1942000,26.8714285714286,1.35714285714286,1977278,112.323313119981,180.462779766211,1941453,722.073673469388,1.84183673469388
206,202009_W2,2020-09-07,37,Ibaragi,29,12,14,612,1,0,0,0,2874654,-7.980622005,4.981859717,-4.316123189,-26.21903028,D_37,D_Ibaragi,2860000,26.2714285714286,3.78571428571429,2874624,74.8675079970817,50.0919438131411,2859388,690.187959183673,14.3316326530612
207,202009_W2,2020-09-07,37,Nagano,9,5,4,296,0,0,0,0,2129450,-19.79896114,6.940653549,-7.716778792,-49.1180514,D_37,D_Nagano,2049000,24.4678571428571,4.83928571428571,2129410,53.9593842083414,21.4147273672118,2048704,598.676033163265,23.4186862244898
208,202009_W2,2020-09-07,37,Shizuoka,10,18,10,504,1,0,0,0,3730003,-10.62242322,6.141440089,-7.924434096,-41.8003079,D_37,D_Shizuoka,3644000,26.7761904761905,11,3729986,36.9038417864048,40.4985532142602,3643496,716.964376417233,121
209,202009_W2,2020-09-07,37,Tochigi,28,49,39,338,0,0,0,0,1982785,-15.18405311,5.336466405,-6.673646702,-32.97111351,D_37,D_Tochigi,1934000,26.1,4.03571428571429,1982773,41.3708520214547,81.9585054997527,1933662,681.21,16.2869897959184
210,202009_W2,2020-09-07,37,Yamanashi,3,1,2,179,0,0,54,226,857094,-12.88922954,6.260136878,-4.863405498,-41.03926327,D_37,D_Yamanashi,811000,23.85,4.42857142857143,857065,12.0163189484722,10.1309108906531,810821,568.8225,19.6122448979592
211,202009_W3,2020-09-14,38,Gunma,116,36,29,663,0,0,0,0,1991903,-14.22937295,3.060424746,1.625096582,-15.16682636,D_38,D_Gunma,1942000,24.0714285714286,6.67857142857143,1991883,180.2071062166,152.136681879856,1941337,579.433673469388,44.6033163265306
212,202009_W3,2020-09-14,38,Ibaragi,12,14,38,624,1,0,0,0,2868504,0.063083881,2.588109362,0.86415814,-13.55304012,D_38,D_Ibaragi,2860000,23.3761904761905,1.42857142857143,2868479,50.2323666296059,35.1989693199499,2859376,546.446281179138,2.04081632653061
213,202009_W3,2020-09-14,38,Nagano,5,4,8,301,0,0,0,0,2180574,0.647778652,4.644945369,-0.206317826,-10.02232962,D_38,D_Nagano,2049000,21.8321428571429,1.48214285714286,2180532,20.5877202275339,14.9753717346483,2048699,476.642461734694,2.19674744897959
214,202009_W3,2020-09-14,38,Shizuoka,18,10,26,522,0,0,0,0,3758309,3.682883352,4.24221501,-2.819633414,-23.01414896,D_38,D_Shizuoka,3644000,25.747619047619,1.23809523809524,3758287,39.788675357058,38.5675936009192,3643478,662.939886621314,1.53287981859411
215,202009_W3,2020-09-14,38,Tochigi,49,39,10,387,0,0,0,0,1994767,-4.518930764,3.025887994,-0.08524321,-17.50210215,D_38,D_Tochigi,1934000,23.4357142857143,1.92857142857143,1994766,81.7744516999883,91.3716339583613,1933613,549.232704081633,3.71938775510204
216,202009_W3,2020-09-14,38,Yamanashi,1,2,12,180,1,0,53,279,876949,15.33146143,3.395762079,1.711956941,-12.85200334,D_38,D_Yamanashi,811000,22.9071428571429,0.25,876932,9.7978543604858,8.24723158643954,810820,524.737193877551,0.0625
217,202009_W4,2020-09-21,39,Gunma,36,29,31,699,0,0,0,0,2000300,-7.049279361,4.41591041,-7.128236493,-3.386094124,D_39,D_Gunma,1942000,20.7785714285714,4.71428571428571,2000272,152.960981125803,69.8425851614089,1941301,431.749030612245,22.2244897959184
218,202009_W4,2020-09-21,39,Ibaragi,14,38,33,638,1,0,0,0,2880969,0.924361216,4.857270872,-11.02815012,-11.32562058,D_39,D_Ibaragi,2860000,20.0619047619048,6.88095238095239,2880941,36.1684740520511,60.5050984844811,2859362,402.480022675737,47.3475056689343
219,202009_W4,2020-09-21,39,Nagano,4,8,7,305,0,0,0,0,2188337,6.518844944,4.814580884,-8.452608319,17.4126574,D_39,D_Nagano,2049000,19.4642857142857,6.67857142857143,2188308,17.1698781684837,20.2177160289624,2048695,378.858418367347,44.6033163265306
220,202009_W4,2020-09-21,39,Shizuoka,10,26,8,532,0,0,0,0,3767494,6.060776396,4.769899386,-9.115766989,-7.236581812,D_39,D_Shizuoka,3644000,23.3952380952381,4.73809523809524,3767450,40.4508342127596,48.2976061986234,3643468,547.337165532879,22.4495464852608
221,202009_W4,2020-09-21,39,Tochigi,39,10,8,426,0,0,0,0,2002702,-1.551292302,3.981508303,-9.433656468,-5.565057705,D_39,D_Tochigi,1934000,20.3428571428571,2.32142857142857,2002683,92.3671987120074,55.1038828790905,1933574,413.831836734694,5.3890306122449
222,202009_W4,2020-09-21,39,Yamanashi,2,12,3,182,0,0,58,337,886187,25.28808048,4.713547732,-9.188205406,16.60401637,D_39,D_Yamanashi,811000,18.8571428571429,5.60714285714286,886161,9.63911254126177,20.4177060116041,810818,355.591836734694,31.4400510204082
223,202010_W1,2020-09-28,40,Gunma,29,31,15,728,0,0,0,0,1984190,-17.21568139,2.499408916,-0.355963162,-7.562359446,D_40,D_Gunma,1942000,20.3357142857143,0,1984173,71.0435233074605,67.3047405674899,1941272,413.541275510204,0
224,202010_W1,2020-09-28,40,Ibaragi,38,33,19,676,0,0,0,0,2867298,-9.391010689,2.536393445,-1.739553082,-19.95921839,D_40,D_Ibaragi,2860000,19.2428571428572,0,2867270,61.594222614019,80.9381076496357,2859324,370.287551020409,0
225,202010_W1,2020-09-28,40,Nagano,8,7,6,313,0,0,0,0,2134873,-10.53228621,3.2729198,-3.544744826,-9.89142258,D_40,D_Nagano,2049000,17.1,0.0892857142857143,2134819,22.8048382052569,26.3989430103145,2048687,292.41,0.0079719387755102
226,202010_W1,2020-09-28,40,Shizuoka,26,8,12,558,0,0,0,0,3733789,-3.928215744,3.145120913,-6.011244527,-22.64485155,D_40,D_Shizuoka,3644000,21.952380952381,0.0238095238095239,3733769,50.7215576711714,49.3779214239432,3643442,481.907029478458,0.000566893424036283
227,202010_W1,2020-09-28,40,Tochigi,10,8,21,436,0,0,0,0,1978716,-13.48827922,2.696504329,-5.076818058,-10.83809216,D_40,D_Tochigi,1934000,19.6214285714286,0,1978700,56.2012994072412,28.1801040749307,1933564,385.000459183673,0
228,202010_W1,2020-09-28,40,Yamanashi,12,3,2,194,0,0,100,437,854697,1.322564744,2.248008721,-2.23805764,-10.08324812,D_40,D_Yamanashi,811000,17.7428571428571,0,854678,22.1470656042655,23.8082126826527,810806,314.808979591837,0
229,202010_W2,2020-10-05,41,Gunma,31,15,93,759,0,0,0,0,1979642,12.95067526,1.233645349,2.821222349,-4.907878851,D_41,D_Gunma,1942000,17.6857142857143,17.5,1979616,66.5558373310122,53.804367953171,1941241,312.784489795918,306.25
230,202010_W2,2020-10-05,41,Ibaragi,33,19,13,709,0,0,0,0,2863194,25.21395225,1.391757826,2.597176429,-13.29004558,D_41,D_Ibaragi,2860000,17.7142857142857,16.2380952380952,2863171,80.49601529286,63.0558732851102,2859291,313.795918367347,263.675736961451
231,202010_W2,2020-10-05,41,Nagano,7,6,8,320,0,0,0,0,2136671,23.8166437,2.505732768,0.503177752,-5.958725051,D_41,D_Nagano,2049000,15.3285714285714,14.875,2136609,24.5576640775353,22.5877731993587,2048680,234.965102040816,221.265625
232,202010_W2,2020-10-05,41,Shizuoka,8,12,14,566,0,0,0,0,3726473,28.64066293,1.970080097,-0.996168556,-19.64669196,D_41,D_Shizuoka,3644000,19.8857142857143,24.5952380952381,3726429,47.5638430755483,34.1221857528814,3643434,395.441632653061,604.925736961451
233,202010_W2,2020-10-05,41,Tochigi,8,21,12,444,0,0,0,0,1979300,22.96584906,1.916975205,0.723842959,-7.261670665,D_41,D_Tochigi,1934000,17.2928571428571,14.2857142857143,1979277,27.0792143233027,37.7044532342136,1933556,299.042908163265,204.081632653061
234,202010_W2,2020-10-05,41,Yamanashi,3,2,4,197,0,0,112,549,844817,40.54600607,2.364894903,0.249472761,1.550742013,D_41,D_Yamanashi,811000,15.8142857142857,29.6428571428571,844798,22.7475065096722,13.2994644233474,810803,250.091632653061,878.698979591837
235,202010_W3,2020-10-12,42,Gunma,15,93,34,774,0,0,0,0,1985011,1.104964446,2.08429455,3.470224907,-7.796261661,D_42,D_Gunma,1942000,17.4642857142857,2.78571428571429,1984994,52.4956874876302,111.409460621981,1941226,305.001275510204,7.76020408163265
236,202010_W3,2020-10-12,42,Ibaragi,19,13,29,728,1,0,0,0,2865289,3.396336825,2.358515192,0.532038624,-12.60686304,D_42,D_Ibaragi,2860000,16.6952380952381,3.73809523809524,2865266,61.5939183531218,42.6504891638888,2859272,278.730975056689,13.9733560090703
237,202010_W3,2020-10-12,42,Nagano,6,8,9,326,3,0,0,0,2145864,27.04328631,3.083899126,-1.965650365,-10.41289302,D_42,D_Nagano,2049000,14.5321428571429,2.78571428571429,2145807,20.0802644677486,21.3212798913616,2048674,211.183176020408,7.76020408163265
238,202010_W3,2020-10-12,42,Shizuoka,12,14,68,578,0,0,0,0,3734231,3.250927193,3.286111453,-2.469192366,-29.39886649,D_42,D_Shizuoka,3644000,19.6809523809524,2.26190476190477,3734200,31.2939058491492,37.6905588207998,3643422,387.339886621315,5.11621315192746
239,202010_W3,2020-10-12,42,Tochigi,21,12,12,465,0,0,0,0,1987259,5.241495777,2.522103743,-2.105555113,-20.13341557,D_42,D_Tochigi,1934000,16.7071428571429,3,1987228,36.0803373382847,40.0493729823513,1933535,279.12862244898,9
240,202010_W3,2020-10-12,42,Yamanashi,2,4,13,199,0,0,116,665,858820,25.74883446,2.628937064,0.796139886,19.24865889,D_42,D_Yamanashi,811000,15.35,3.60714285714286,858806,10.7422784137185,11.6519659604872,810801,235.6225,13.0114795918367
241,202010_W4,2020-10-19,43,Gunma,93,34,24,867,0,0,0,0,1991552,-5.142365125,1.913938996,6.582333358,-6.231817422,D_43,D_Gunma,1942000,14.9428571428571,1.46428571428571,1991543,111.36966026004,129.651255233717,1941133,223.288979591837,2.14413265306122
242,202010_W4,2020-10-19,43,Ibaragi,13,29,48,741,0,0,0,0,2870882,-2.451696736,1.496242165,3.908914019,-10.8325108,D_43,D_Ibaragi,2860000,15.1,2.11904761904762,2870848,42.7948039233068,52.1786559529841,2859259,228.01,4.4903628117914
243,202010_W4,2020-10-19,43,Nagano,8,9,27,334,0,0,0,0,2153393,11.17281057,2.939104419,1.568257969,-10.44762158,D_43,D_Nagano,2049000,11.1857142857143,4.89285714285714,2153355,21.6791933593579,25.4836640674462,2048666,125.120204081633,23.9400510204082
244,202010_W4,2020-10-19,43,Shizuoka,14,68,90,592,0,0,0,0,3747142,-1.179363097,2.762211028,0.35302362,-21.30428244,D_43,D_Shizuoka,3644000,16.7523809523809,3.47619047619048,3747119,37.8498393724567,94.1755724791363,3643408,280.642267573696,12.0839002267574
245,202010_W4,2020-10-19,43,Tochigi,12,12,9,477,0,0,0,0,1999550,-3.287520279,1.598779329,3.114892324,-6.036720827,D_43,D_Tochigi,1934000,14.5357142857143,2.10714285714286,1999539,40.7005710740799,32.4085800247682,1933523,211.286989795918,4.44005102040816
246,202010_W4,2020-10-19,43,Yamanashi,4,13,25,203,0,0,143,808,868339,17.93804563,2.871861697,4.267000112,6.323348383,D_43,D_Yamanashi,811000,11.9142857142857,3.14285714285714,868318,11.6115995585408,22.4796646323999,810797,141.950204081633,9.87755102040816
247,202010_W5,2020-10-26,44,Gunma,34,24,31,901,0,0,0,0,1989765,-6.936036163,3.206005395,-1.117843037,-14.13915588,D_44,D_Gunma,1942000,14.3928571428571,0,1989742,130.137485987934,66.3519838116764,1941099,207.154336734694,0
248,202010_W5,2020-10-26,44,Ibaragi,29,48,149,770,0,0,0,0,2860678,-7.260835187,3.264965939,-3.044159379,-14.95459728,D_44,D_Ibaragi,2860000,13.7095238095238,0,2860666,53.2131503800362,87.8755224567791,2859230,187.9510430839,0
249,202010_W5,2020-10-26,44,Nagano,9,27,91,343,2,0,0,0,2146883,3.677401997,3.761267153,-2.554733517,-20.39480475,D_44,D_Nagano,2049000,9.74642857142857,0,2146844,26.4384799354161,47.4213380320658,2048657,94.9928698979592,0
250,202010_W5,2020-10-26,44,Shizuoka,68,90,132,660,0,0,0,0,3746614,-3.307058917,3.553326616,-5.142348929,-24.23595442,D_44,D_Shizuoka,3644000,16.1809523809524,0,3746591,95.5151666573203,173.958220063548,3643340,261.823219954649,0
251,202010_W5,2020-10-26,44,Tochigi,12,9,18,489,0,0,0,0,2003492,-11.94320015,3.140214045,-5.648757463,-20.87777366,D_44,D_Tochigi,1934000,13.7142857142857,0,2003476,33.7074530013381,32.1698635410061,1933511,188.081632653061,0
252,202010_W5,2020-10-26,44,Yamanashi,13,25,42,216,0,0,104,912,868363,6.105343834,3.568706027,-2.393551786,-11.046896,D_44,D_Yamanashi,811000,11.0571428571429,0,868347,23.6663752029549,45.5104154017998,810784,122.260408163265,0
253,202011_W1,2020-11-02,45,Gunma,24,31,89,925,1,0,0,0,1987881,-6.020579674,2.695370845,-0.69536928,-11.21965561,D_45,D_Gunma,1942000,13.8928571428571,0.285714285714286,1987862,66.8227583712614,69.2146350085427,1941075,193.011479591837,0.0816326530612245
254,202011_W1,2020-11-02,45,Ibaragi,48,149,285,818,0,0,0,0,2873207,-1.861920108,3.095264253,-2.311426279,-12.56480874,D_45,D_Ibaragi,2860000,13.5571428571428,2.11904761904762,2873181,87.8484125919812,206.499394711693,2859182,183.796122448979,4.49036281179139
255,202011_W1,2020-11-02,45,Nagano,27,91,145,370,0,0,0,0,2139106,14.16473108,3.625450202,-5.491369531,-15.03102169,D_45,D_Nagano,2049000,10.15,1.73214285714286,2139052,47.5443323072006,133.62738905031,2048630,103.0225,3.00031887755102
256,202011_W1,2020-11-02,45,Shizuoka,90,132,338,750,0,0,0,0,3751111,5.237437945,2.940751238,-4.245442576,-22.95045977,D_45,D_Shizuoka,3644000,15.5095238095238,2.19047619047619,3751095,174.928365276016,246.35620534311,3643250,240.545328798186,4.79818594104308
257,202011_W1,2020-11-02,45,Tochigi,9,18,56,498,0,0,0,0,2001909,-3.109395481,2.931598384,-6.127219394,-13.05240081,D_45,D_Tochigi,1934000,12.9928571428571,1.25,2001904,32.5210659703998,44.0442292980424,1933502,168.814336734694,1.5625
258,202011_W1,2020-11-02,45,Yamanashi,25,42,35,241,0,0,150,1062,867020,15.86305143,2.578962594,-2.510846507,-9.868323232,D_45,D_Yamanashi,811000,11.3357142857143,1,867012,46.043711724589,78.1263121866533,810759,128.498418367347,1
259,202011_W2,2020-11-09,46,Gunma,31,89,150,956,0,0,0,0,1988709,-12.28551794,2.249438531,0.269634333,-6.920653108,D_46,D_Gunma,1942000,10.7142857142857,0,1988682,68.8595605705529,139.09576497558,1941044,114.795918367347,0
260,202011_W2,2020-11-09,46,Ibaragi,149,285,286,967,0,0,0,0,2876321,-10.38797341,3.197229284,-1.680629522,-6.904997719,D_46,D_Ibaragi,2860000,10.3571428571428,0,2876286,206.970266948104,439.982978305628,2859033,107.270408163265,0
261,202011_W2,2020-11-09,46,Nagano,91,145,97,461,0,0,0,0,2129038,1.197440255,3.998662524,-5.717285913,-7.083487015,D_46,D_Nagano,2049000,6.875,0,2128967,132.790494530715,257.080471617312,2048539,47.265625,0
262,202011_W2,2020-11-09,46,Shizuoka,132,338,406,882,2,0,0,0,3746575,-5.641824899,2.72495574,-3.461836163,-20.09567858,D_46,D_Shizuoka,3644000,13.9761904761905,0,3746548,247.129954117429,502.924710160693,3643118,195.333900226757,0
263,202011_W2,2020-11-09,46,Tochigi,18,56,62,516,1,0,0,0,1991117,-4.560282989,2.690254418,-5.202091532,-11.52942989,D_46,D_Tochigi,1934000,10.0857142857143,0,1991095,44.1142171298095,99.142928364947,1933484,101.721632653061,0
264,202011_W2,2020-11-09,46,Yamanashi,42,35,20,283,0,0,124,1186,859139,8.40141555,2.138403715,-2.046739264,-3.82586527,D_46,D_Yamanashi,811000,8.55714285714286,0,859133,78.1699510173986,94.5624992983062,810717,73.224693877551,0
265,202011_W3,2020-11-16,47,Gunma,89,150,193,1045,1,0,0,0,1988313,-11.5527964,1.61809572,2.072153338,-1.716604539,D_47,D_Gunma,1942000,14.4071428571429,0.0714285714285714,1988286,138.52836992081,255.830675087946,1940955,207.565765306122,0.00510204081632653
266,202011_W3,2020-11-16,47,Ibaragi,285,286,294,1252,1,0,0,0,2876132,-5.816776563,2.337816164,0.021046095,3.903732329,D_47,D_Ibaragi,2860000,15.0571428571429,0,2876104,440.898876578539,575.147977608919,2858748,226.717551020408,0
267,202011_W3,2020-11-16,47,Nagano,145,97,100,606,0,0,0,0,2141203,-0.249151516,3.489733616,-4.408040668,0.197527198,D_47,D_Nagano,2049000,13.1214285714286,0.696428571428571,2141146,254.853296473027,265.123163188792,2048394,172.171887755102,0.485012755102041
268,202011_W3,2020-11-16,47,Shizuoka,338,406,321,1220,1,0,0,0,3765904,-4.169385,2.884434877,-3.375353317,-14.85115153,D_47,D_Shizuoka,3644000,17.6380952380952,2.16666666666667,3765881,502.901287343644,777.566215270343,3642780,311.102403628118,4.69444444444446
269,202011_W3,2020-11-16,47,Tochigi,56,62,115,572,0,0,0,0,1997657,-3.394078317,2.17220521,-2.382858049,-1.02872034,D_47,D_Tochigi,1934000,13.2642857142857,0,1997633,98.3734632980374,146.407540712095,1933428,175.941275510204,0
270,202011_W3,2020-11-16,47,Yamanashi,35,20,84,318,1,0,148,1334,865355,18.37331373,2.186354421,-1.568410843,11.60726247,D_47,D_Yamanashi,811000,12.8285714285714,0.178571428571429,865326,93.2857338292899,75.8215436405376,810682,164.572244897959,0.0318877551020408
271,202011_W4,2020-11-23,48,Gunma,150,193,264,1195,0,0,0,0,1979660,-15.12487304,3.601700652,-6.998680692,-6.687357524,D_48,D_Gunma,1942000,10.8857142857143,0,1979649,256.204722776535,356.986346101337,1940805,118.498775510204,0
272,202011_W4,2020-11-23,48,Ibaragi,286,294,155,1538,2,0,0,0,2881214,-15.66971536,4.694547789,-9.430117733,-11.01623176,D_48,D_Ibaragi,2860000,10.5571428571429,0.619047619047619,2881169,575.542660439553,585.348897138475,2858462,111.453265306122,0.383219954648526
273,202011_W4,2020-11-23,48,Nagano,97,100,154,703,0,0,0,0,2122703,-10.79636334,4.417240781,-8.784434861,0.581576036,D_48,D_Nagano,2049000,7.37142857142857,0.321428571428571,2122637,265.201896758105,222.460380710848,2048297,54.3379591836735,0.103316326530612
274,202011_W4,2020-11-23,48,Shizuoka,406,321,235,1626,5,0,0,0,3763564,-13.86887517,3.736912909,-7.772333333,-11.3464253,D_48,D_Shizuoka,3644000,14.4571428571429,0.0238095238095239,3763551,780.224573651943,766.352612513538,3642374,209.008979591837,0.000566893424036283
275,202011_W4,2020-11-23,48,Tochigi,62,115,121,634,0,0,0,0,1988664,-9.812546232,3.421373557,-8.201073291,-4.689005662,D_48,D_Tochigi,1934000,10.1142857142857,0.321428571428571,1988644,146.569784887665,204.670523694764,1933366,102.298775510204,0.103316326530612
276,202011_W4,2020-11-23,48,Yamanashi,20,84,29,338,1,0,132,1466,859430,0.221617332,3.792628102,-6.176640832,11.23900099,D_48,D_Yamanashi,811000,9.83571428571429,0,859408,76.0526876129974,123.346849869045,810662,96.7412755102041,0
277,202012_W1,2020-11-30,49,Gunma,193,264,281,1388,1,0,0,0,1973435,-25.88671206,2.922681882,-2.666061593,-13.95058605,D_49,D_Gunma,1942000,7.96428571428571,0,1973423,356.007303785464,469.05469507296,1940612,63.4298469387755,0
278,202012_W1,2020-11-30,49,Ibaragi,294,155,146,1832,2,0,0,0,2872334,-28.13973095,3.670023992,-3.997238445,-7.40788676,D_49,D_Ibaragi,2860000,7.21428571428572,0.880952380952381,2872302,585.874635507873,467.794334114944,2858168,52.045918367347,0.77607709750567
279,202012_W1,2020-11-30,49,Nagano,100,154,89,803,0,0,0,0,2104010,-20.25237898,3.86784917,-7.077226766,-18.26781797,D_49,D_Nagano,2049000,4.65357142857143,0.0357142857142857,2103961,221.149484865699,280.504843562347,2048197,21.6557270408163,0.00127551020408163
280,202012_W1,2020-11-30,49,Shizuoka,321,235,188,1947,6,0,0,0,3743302,-23.40811591,3.428662425,-5.645413582,-22.28432357,D_49,D_Shizuoka,3644000,11.2476190476191,0.19047619047619,3743276,768.195947568441,607.518232241015,3642053,126.508934240363,0.036281179138322
281,202012_W1,2020-11-30,49,Tochigi,115,121,152,749,0,0,0,0,1976330,-19.68401408,3.122187831,-5.873489923,-15.19294768,D_49,D_Tochigi,1934000,6.84285714285714,0.0714285714285714,1976303,203.882207533895,263.370912090681,1933251,46.824693877551,0.00510204081632653
282,202012_W1,2020-11-30,49,Yamanashi,84,29,37,422,1,0,116,1582,846291,-10.93734779,2.830117607,-3.016770104,-0.209258455,D_49,D_Yamanashi,811000,6.11428571428571,0,846278,123.396029102136,133.467989333827,810578,37.3844897959184,0
283,202012_W2,2020-12-07,50,Gunma,264,281,239,1652,4,0,0,0,1979389,-13.74408752,3.246608336,-3.478165457,-14.16709402,D_50,D_Gunma,1942000,8.45,0,1979357,466.454977849414,554.448518709654,1940348,71.4025,0
284,202012_W2,2020-12-07,50,Ibaragi,155,146,174,1987,5,0,0,0,2879283,-25.35624402,4.088177578,-5.63078895,-8.075848073,D_50,D_Ibaragi,2860000,8.30952380952381,0.166666666666667,2879249,466.042489645223,333.488432495446,2858013,69.0481859410431,0.0277777777777779
285,202012_W2,2020-12-07,50,Nagano,154,89,80,957,0,0,0,0,2109858,-19.27606167,4.254410885,-6.234724557,-20.53549678,D_50,D_Nagano,2049000,4.46071428571429,0,2109783,273.646673520504,265.068603797028,2048043,19.8979719387755,0
286,202012_W2,2020-12-07,50,Shizuoka,235,188,199,2182,5,0,0,0,3742175,-24.33802817,4.061860354,-7.172553328,-25.70596996,D_50,D_Shizuoka,3644000,11.5428571428571,0,3742151,600.888249553113,477.522842146978,3641818,133.237551020408,0
287,202012_W2,2020-12-07,50,Tochigi,121,152,213,870,1,0,0,0,1979060,-21.2086047,3.853423051,-6.072306108,-16.34644898,D_50,D_Tochigi,1934000,7.94285714285714,0,1979053,258.789547130919,297.593131617133,1933130,63.0889795918367,0
288,202012_W2,2020-12-07,50,Yamanashi,29,37,37,451,0,0,54,1636,844498,-16.903881,3.838965021,-5.112199075,-9.43581458,D_50,D_Yamanashi,811000,6.18571428571429,0,844473,129.608219204527,86.8980044755818,810549,38.2630612244898,0
289,202012_W3,2020-12-14,51,Gunma,281,239,240,1933,6,0,0,0,1978874,-27.26364824,3.781963808,-4.260213516,-15.99907013,D_51,D_Gunma,1942000,3.48571428571429,0,1978850,554.792491208383,537.755928587873,1940067,12.1502040816327,0
290,202012_W3,2020-12-14,51,Ibaragi,146,174,253,2133,6,0,0,0,2875621,-24.1388854,3.953683913,-5.823012871,-9.139878637,D_51,D_Ibaragi,2860000,3.09047619047619,0,2875588,332.633969042939,361.281605099581,2857867,9.55104308390023,0
291,202012_W3,2020-12-14,51,Nagano,89,80,116,1046,4,0,0,0,2117664,-24.66170403,4.102045487,-5.739961473,-18.77746824,D_51,D_Nagano,2049000,-0.157142857142857,0.821428571428571,2117605,261.889743423021,191.962676589189,2047954,0.0246938775510204,0.674744897959184
292,202012_W3,2020-12-14,51,Shizuoka,188,199,219,2370,7,0,0,0,3739165,-25.37649863,4.0417225,-6.524150652,-23.80650126,D_51,D_Shizuoka,3644000,6.16190476190476,0,3739145,472.022085977007,447.526602135739,3641630,37.9690702947846,0
293,202012_W3,2020-12-14,51,Tochigi,152,213,427,1022,2,0,0,0,1975592,-24.04390801,3.846837926,-5.367489267,-21.01681452,D_51,D_Tochigi,1934000,2.02142857142857,0,1975581,295.428643093362,388.793810624959,1932978,4.08617346938775,0
294,202012_W3,2020-12-14,51,Yamanashi,37,37,63,488,1,0,50,1686,839795,-15.1763126,3.561855227,-4.495356924,-9.537838884,D_51,D_Yamanashi,811000,1.65,0,839774,83.6639815893686,95.2851886435332,810512,2.7225,0
295,202012_W4,2020-12-21,52,Gunma,239,240,460,2172,3,0,0,0,1986169,-30.54298084,4.511786757,-3.128512443,-24.5597825,D_52,D_Gunma,1942000,5.81428571428571,0,1986151,538.795857066645,509.470479181814,1939828,33.8059183673469,0
296,202012_W4,2020-12-21,52,Ibaragi,174,253,580,2307,1,0,0,0,2869284,-20.98803443,4.401062395,-2.849359901,-16.79696083,D_52,D_Ibaragi,2860000,4.9,0,2869245,361.487401807002,477.026937239216,2857693,24.01,0
297,202012_W4,2020-12-21,52,Nagano,80,116,367,1126,3,0,0,0,2129059,-25.38464114,3.881363493,-3.320989712,-41.96271782,D_52,D_Nagano,2049000,1.23214285714286,0.107142857142857,2129002,193.852400689221,224.893132019804,2047874,1.51817602040816,0.0114795918367347
298,202012_W4,2020-12-21,52,Shizuoka,199,219,572,2569,10,0,0,0,3741014,-28.03134346,4.540670955,-3.637344184,-38.56308231,D_52,D_Shizuoka,3644000,7.07619047619048,0.0238095238095239,3741007,446.30864912185,487.966474431277,3641431,50.0724716553288,0.000566893424036283
299,202012_W4,2020-12-21,52,Tochigi,213,427,848,1235,1,0,0,0,1970993,-24.65530485,4.2607719,-4.199530151,-28.35071143,D_52,D_Tochigi,1934000,3.81428571428571,0,1970973,387.913785581391,657.683790015939,1932765,14.5487755102041,0
