"date","pref","Sales","customers","Rt","Ymns","Rt.lag7","Rt.lag14"
2021-06-02,"和歌山県",1795123,841,0.71,0,0.4,1.06
2021-06-02,"鳥取県",932403,354,0.32,0,0,NA
2021-06-02,"島根県",412484,199,0.57,0,0.34,0.69
2021-06-02,"岡山県",1138233,777,0.59,0,0.51,0.6
2021-06-02,"広島県",3911862,2287,0.86,0,0.5,0.7
2021-06-02,"山口県",2862796,1057,0.58,0,0.71,0.79
2021-06-02,"徳島県",580996,286,0.35,0,0.67,2.45
2021-06-02,"香川県",2005548,1320,0.55,0,0.69,1.02
2021-06-02,"愛媛県",3132515,1984,0.82,0,0.48,0.61
2021-06-02,"高知県",562047,442,1.16,0,0.68,0.69
2021-06-02,"福岡県",5699932,3220,0.61,0,0.61,0.67
2021-06-02,"佐賀県",629747,380,0.6,0,0.46,0.5
2021-06-02,"長崎県",1237786,610,1.27,0,1.25,0.69
2021-06-02,"熊本県",2248286,1108,0.57,0,0.47,0.7
2021-06-02,"大分県",1427459,636,0.64,0,0.42,0.68
2021-06-02,"宮崎県",1183255,407,0.43,0,0.47,0.68
2021-06-02,"鹿児島県",2048191,994,0.88,0,0.88,0.65
2021-06-02,"沖縄県",3085766,1805,1.17,0,0.82,0.71
2021-06-03,"北海道",7806920,4279,0.68,0,0.66,0.63
2021-06-03,"青森県",1405884,588,0.69,0,0.56,0.32
2021-06-03,"岩手県",1808691,750,0.85,0,1,0.96
2021-06-03,"宮城県",5803073,1975,0.92,0,0.79,0.71
2021-06-03,"秋田県",614478,221,0.29,0,0.32,2.19
2021-06-03,"山形県",1042201,393,0.47,0,0.65,0.66
2021-06-03,"福島県",2259279,1035,0.63,0,0.93,0.76
2021-06-03,"茨城県",5283474,2044,0.74,0,0.89,0.98
2021-06-03,"栃木県",3776211,1889,0.87,0,0.91,0.83
2021-06-03,"群馬県",3043676,1069,0.57,0,0.67,0.55
2021-06-03,"埼玉県",9042259,4405,0.85,0,0.86,0.83
2021-06-03,"千葉県",7495395,3360,0.88,0,1.02,1.02
2021-06-03,"東京都",70956216,31749,0.86,0,0.87,0.99
2021-06-03,"神奈川県",15263456,7921,0.89,0,0.98,0.94
2021-06-03,"新潟県",2412125,1191,0.73,0,0.63,0.84
2021-06-03,"山梨県",1089337,503,0.89,1,2.12,0.77
2021-06-03,"長野県",3117611,2008,0.57,0,0.76,0.59
2021-06-03,"富山県",1718826,789,0.52,0,0.68,0.83
2021-06-03,"石川県",1491712,672,0.62,0,0.53,0.64
2021-06-03,"福井県",1105010,462,0.71,0,0.61,1.85
2021-06-03,"岐阜県",1938622,1119,0.89,0,0.56,0.68
2021-06-03,"静岡県",6016125,2575,0.74,0,0.82,0.82
2021-06-03,"愛知県",14937393,7694,0.73,0,0.75,0.65
2021-06-03,"三重県",2298787,1409,0.98,0,0.72,0.66
2021-06-03,"滋賀県",4150591,1575,1.01,0,0.73,0.68
2021-06-03,"京都府",4442868,2200,0.73,0,0.86,0.62
2021-06-03,"大阪府",20465298,11989,0.72,0,0.81,0.76
2021-06-03,"兵庫県",8754430,6676,0.69,0,0.77,0.68
2021-06-03,"奈良県",3286880,1528,0.78,0,0.76,0.92
2021-06-03,"和歌山県",2019410,874,0.68,0,0.48,0.67
2021-06-03,"鳥取県",1031221,371,0.32,0,0,NA
2021-06-03,"島根県",701697,273,0.51,0,0.42,0.69
2021-06-03,"岡山県",1301550,870,0.56,0,0.5,0.61
2021-06-03,"広島県",3892916,2076,1.07,0,0.43,0.78
2021-06-03,"山口県",3033931,1009,0.52,0,0.81,0.68
2021-06-03,"徳島県",481264,249,0.29,0,0.85,2.45
2021-06-03,"香川県",1784947,1230,0.64,0,0.75,0.72
2021-06-03,"愛媛県",2828104,1758,0.67,0,0.59,0.83
2021-06-03,"高知県",732339,508,0.95,0,0.69,0.72
2021-06-03,"福岡県",5354568,3193,0.62,0,0.59,0.73
2021-06-03,"佐賀県",902633,481,0.49,0,0.46,0.61
2021-06-03,"長崎県",1030402,544,1.29,0,1.17,0.69
2021-06-03,"熊本県",2112524,1027,0.64,0,0.49,0.7
2021-06-03,"大分県",1743301,987,0.65,0,0.38,0.75
2021-06-03,"宮崎県",1059287,443,0.52,0,0.39,1.15
2021-06-03,"鹿児島県",1862629,921,0.91,0,0.82,0.65
2021-06-03,"沖縄県",3921509,1957,1.15,0,0.78,0.7
2021-06-04,"北海道",8620216,4308,0.67,0,0.69,0.6
2021-06-04,"青森県",2036587,796,0.6,0,0.54,0.33
2021-06-04,"岩手県",2281276,958,0.84,0,1.09,0.8
2021-06-04,"宮城県",7166306,2110,1.01,0,0.61,0.84
2021-06-04,"秋田県",671031,243,0.35,0,0.32,2.19
2021-06-04,"山形県",1510237,465,0.48,0,0.6,0.71
2021-06-04,"福島県",3098999,1165,0.67,0,0.86,0.99
2021-06-04,"茨城県",6782646,2435,0.74,0,0.8,1.13
2021-06-04,"栃木県",4610944,2176,0.77,0,1.03,0.81
2021-06-04,"群馬県",3164341,1285,0.58,0,0.6,0.5
2021-06-04,"埼玉県",9772519,4339,0.89,0,0.85,0.82
2021-06-04,"千葉県",8000491,3304,0.92,0,1.01,1.05
2021-06-04,"東京都",82932295,29983,0.84,0,0.89,1
2021-06-04,"神奈川県",17052178,7592,0.91,0,0.99,0.95
2021-06-04,"新潟県",3900777,1611,0.74,0,0.65,0.75
2021-06-04,"山梨県",1512277,606,0.79,1,2.56,0.62
2021-06-04,"長野県",4949771,2533,0.59,0,0.77,0.59
2021-06-04,"富山県",1799844,894,0.47,0,0.71,1.15
2021-06-04,"石川県",2029425,811,0.5,0,0.55,0.84
2021-06-04,"福井県",1415441,506,0.81,0,0.68,1.98
2021-06-04,"岐阜県",2090013,996,0.89,0,0.56,0.71
2021-06-04,"静岡県",7706167,2887,0.69,0,0.89,0.86
2021-06-04,"愛知県",17204444,7919,0.74,0,0.73,0.65
2021-06-04,"三重県",2544856,1482,0.98,0,0.69,0.7
2021-06-04,"滋賀県",6335973,2018,0.99,0,0.64,0.73
2021-06-04,"京都府",5222033,2379,0.8,0,0.84,0.61
2021-06-04,"大阪府",21883772,11374,0.71,0,0.82,0.75
2021-06-04,"兵庫県",8768117,6175,0.7,0,0.75,0.7
2021-06-04,"奈良県",3768079,1544,0.87,0,0.64,1.01
2021-06-04,"和歌山県",2674416,1008,0.79,0,0.51,0.64
2021-06-04,"鳥取県",1546817,470,0.27,0,0,NA
2021-06-04,"島根県",760648,293,0.52,0,0.3,1
2021-06-04,"岡山県",1541966,897,0.52,0,0.56,0.54
2021-06-04,"広島県",5361496,2710,0.6,0,0.6,0.79
2021-06-04,"山口県",5099028,1506,0.54,0,0.83,0.59
2021-06-04,"徳島県",943791,391,0.35,0,1.14,1.54
2021-06-04,"香川県",2372014,1454,0.64,0,0.85,0.67
2021-06-04,"愛媛県",3468503,1900,0.67,0,0.65,0.89
2021-06-04,"高知県",780857,490,0.89,0,0.69,0.74
2021-06-04,"福岡県",7302994,3886,0.62,0,0.63,0.7
2021-06-04,"佐賀県",969872,464,0.57,0,0.43,0.48
2021-06-04,"長崎県",1749353,720,1.39,0,1.02,0.75
2021-06-04,"熊本県",2564809,1220,0.58,0,0.51,0.76
2021-06-04,"大分県",2418963,1232,0.66,0,0.44,0.54
2021-06-04,"宮崎県",1660634,589,0.46,0,0.49,1.07
2021-06-04,"鹿児島県",3406441,1497,0.98,0,0.75,0.73
2021-06-04,"沖縄県",4494445,2227,1.07,0,0.76,0.7
2021-06-05,"北海道",13651470,6515,0.66,0,0.66,0.62
2021-06-05,"青森県",2839874,1072,0.51,0,0.54,0.3
2021-06-05,"岩手県",3142302,1324,0.75,0,1.29,0.68
2021-06-05,"宮城県",11075530,3247,1.02,0,0.59,0.77
2021-06-05,"秋田県",1101079,443,0.46,0,0.52,1.34
2021-06-05,"山形県",2430414,872,0.55,0,0.52,0.83
2021-06-05,"福島県",4603736,1720,0.66,0,0.95,0.94
2021-06-05,"茨城県",11071495,4130,0.68,0,1.07,0.74
2021-06-05,"栃木県",8772538,4087,0.79,0,1.07,0.7
2021-06-05,"群馬県",5448101,2199,0.55,0,0.65,0.48
2021-06-05,"埼玉県",18748256,8190,0.88,0,0.84,0.85
2021-06-05,"千葉県",17388420,6679,0.99,0,0.91,1.16
2021-06-05,"東京都",121075853,43277,0.83,0,0.92,0.98
2021-06-05,"神奈川県",32886836,15187,0.9,0,1.02,0.91
2021-06-05,"新潟県",6304937,2545,0.75,0,0.71,0.52
2021-06-05,"山梨県",2665256,1048,0.79,1,2.56,0.62
2021-06-05,"長野県",7840467,4022,0.63,0,0.77,0.58
2021-06-05,"富山県",3122989,1506,0.45,0,0.73,1.25
2021-06-05,"石川県",3699294,1366,0.52,0,0.52,0.95
2021-06-05,"福井県",2412110,921,0.88,0,0.66,2.58
2021-06-05,"岐阜県",4253130,2075,0.89,0,0.55,0.68
2021-06-05,"静岡県",12026019,5711,0.7,0,0.88,0.85
2021-06-05,"愛知県",26209939,13041,0.74,0,0.72,0.66
2021-06-05,"三重県",5153992,2853,0.89,0,0.68,0.69
2021-06-05,"滋賀県",11143218,3771,0.93,0,0.59,0.81
2021-06-05,"京都府",10914476,4740,0.9,0,0.8,0.58
2021-06-05,"大阪府",34542438,17935,0.74,0,0.81,0.76
2021-06-05,"兵庫県",18387440,11951,0.77,0,0.7,0.71
2021-06-05,"奈良県",7578625,3119,0.95,0,0.59,1.09
2021-06-05,"和歌山県",5022675,2015,0.56,0,0.77,0.5
2021-06-05,"鳥取県",2274130,837,0.32,0,0,NA
2021-06-05,"島根県",1287838,481,0.35,0,0.52,0.61
2021-06-05,"岡山県",2650758,1557,0.51,0,0.58,0.53
2021-06-05,"広島県",7413820,3243,0.52,0,0.59,0.85
2021-06-05,"山口県",7620468,2393,0.52,0,0.88,0.6
2021-06-05,"徳島県",1214039,520,0.48,0,0.88,1.52
2021-06-05,"香川県",3722363,2207,0.68,0,0.8,0.75
2021-06-05,"愛媛県",5415539,2828,0.61,0,0.61,1.21
2021-06-05,"高知県",1588376,936,0.87,0,0.64,0.84
2021-06-05,"福岡県",11828870,5648,0.59,0,0.65,0.75
2021-06-05,"佐賀県",1979304,897,0.46,0,0.42,0.85
2021-06-05,"長崎県",2541818,1129,1.49,0,0.77,0.82
2021-06-05,"熊本県",4239403,2079,0.54,0,0.56,0.69
2021-06-05,"大分県",4188648,1967,0.61,0,0.48,0.49
2021-06-05,"宮崎県",2394235,849,0.46,0,0.49,1.07
2021-06-05,"鹿児島県",4758425,2058,1.08,0,0.56,0.79
2021-06-05,"沖縄県",5681885,2816,0.99,0,0.73,0.7
2021-06-06,"北海道",11936966,6488,0.68,0,0.64,0.64
2021-06-06,"青森県",1132378,585,0.53,0,0.53,0.27
2021-06-06,"岩手県",1886370,1086,0.78,0,1.23,0.6
2021-06-06,"宮城県",6366690,2334,1.02,0,0.56,0.74
2021-06-06,"秋田県",553460,313,0.48,0,0.69,1.64
2021-06-06,"山形県",1120547,559,0.67,0,0.38,1
2021-06-06,"福島県",2857455,1531,0.68,0,0.98,0.9
2021-06-06,"茨城県",7877687,3259,0.74,0,1.01,0.73
2021-06-06,"栃木県",6030984,3407,0.73,0,1.11,0.74
2021-06-06,"群馬県",4231982,1948,0.56,0,0.7,0.49
2021-06-06,"埼玉県",14972517,7053,0.88,0,0.86,0.87
2021-06-06,"千葉県",14026340,5852,0.96,0,0.96,1.12
2021-06-06,"東京都",93633764,35848,0.82,0,0.93,1.01
2021-06-06,"神奈川県",26671575,12975,0.92,0,0.97,0.94
2021-06-06,"新潟県",4484119,1966,0.74,0,0.74,0.46
2021-06-06,"山梨県",2000901,983,0.79,1,2.56,0.62
2021-06-06,"長野県",5193883,3323,0.71,0,0.7,0.72
2021-06-06,"富山県",2945004,1519,0.59,0,0.72,1.24
2021-06-06,"石川県",3374159,1353,0.56,0,0.44,1.02
2021-06-06,"福井県",2264935,944,1.04,0,0.63,3.64
2021-06-06,"岐阜県",3742433,2142,0.85,0,0.55,0.71
2021-06-06,"静岡県",7544281,4346,0.73,0,0.85,0.81
2021-06-06,"愛知県",22104322,11743,0.75,0,0.71,0.67
2021-06-06,"三重県",5150504,3014,0.88,0,0.72,0.54
2021-06-06,"滋賀県",8098915,3031,0.83,0,0.61,0.87
2021-06-06,"京都府",9469820,4677,0.98,0,0.75,0.59
2021-06-06,"大阪府",32434379,17792,0.74,0,0.8,0.8
2021-06-06,"兵庫県",20585366,12697,0.73,0,0.68,0.76
2021-06-06,"奈良県",6868224,2917,0.92,0,0.62,1.14
2021-06-06,"和歌山県",3593411,1537,0.49,0,0.81,0.64
2021-06-06,"鳥取県",1352805,656,0.42,0,0,NA
2021-06-06,"島根県",673610,297,0.22,0,1,0.32
2021-06-06,"岡山県",2564930,1575,0.52,0,0.58,0.51
2021-06-06,"広島県",5993670,3150,0.73,0,0.52,0.88
2021-06-06,"山口県",4916148,1828,0.59,0,0.9,0.68
2021-06-06,"徳島県",785992,492,0.51,0,1.64,0.52
2021-06-06,"香川県",3807514,2485,0.77,0,0.78,0.73
2021-06-06,"愛媛県",4786265,3179,0.43,0,0.79,1.21
2021-06-06,"高知県",1195768,967,0.88,0,0.52,1.03
2021-06-06,"福岡県",11931822,5530,0.57,0,0.65,0.81
2021-06-06,"佐賀県",2124532,985,0.44,0,0.51,0.72
2021-06-06,"長崎県",2152498,1245,1.38,0,0.76,0.74
2021-06-06,"熊本県",4538963,2416,0.53,0,0.6,0.6
2021-06-06,"大分県",3287880,1745,0.55,0,0.46,0.61
2021-06-06,"宮崎県",2212318,822,0.46,0,0.49,1.07
2021-06-06,"鹿児島県",3201212,1808,0.98,0,0.59,0.68
2021-06-06,"沖縄県",5348016,2854,0.91,0,0.72,0.7
2021-06-07,"北海道",6970582,3777,0.66,0,0.64,0.64
2021-06-07,"青森県",810664,428,0.54,0,0.42,0.35
2021-06-07,"岩手県",1455590,711,0.82,0,1.21,0.5
2021-06-07,"宮城県",4475388,1758,1.04,0,0.59,0.65
2021-06-07,"秋田県",481531,214,0.51,0,0.69,2.85
2021-06-07,"山形県",943837,406,0.68,0,0.44,0.81
2021-06-07,"福島県",1961068,921,0.72,0,0.92,0.99
2021-06-07,"茨城県",4265586,1796,0.78,0,0.94,0.74
2021-06-07,"栃木県",2375336,1330,0.79,0,1.05,0.74
2021-06-07,"群馬県",1560671,806,0.59,0,0.63,0.5
2021-06-07,"埼玉県",7249563,3788,0.87,0,0.87,0.89
2021-06-07,"千葉県",5924510,2813,0.94,0,1.01,1.09
2021-06-07,"東京都",64856951,28650,0.83,0,0.93,1.02
2021-06-07,"神奈川県",13401133,7008,0.97,0,0.94,0.96
2021-06-07,"新潟県",2201736,1042,0.75,0,0.77,0.43
2021-06-07,"山梨県",1157266,558,1.58,1,1.21,0.87
2021-06-07,"長野県",3248042,1943,0.73,0,0.74,0.79
2021-06-07,"富山県",1176232,707,0.62,0,0.75,1.27
2021-06-07,"石川県",1130814,576,0.48,0,0.53,0.94
2021-06-07,"福井県",547040,250,1,0,0.75,4.14
2021-06-07,"岐阜県",1635957,939,0.83,0,0.53,0.73
2021-06-07,"静岡県",4750566,2236,0.78,0,0.79,0.91
2021-06-07,"愛知県",12264495,6766,0.74,0,0.72,0.69
2021-06-07,"三重県",2046669,1375,0.79,0,0.74,0.57
2021-06-07,"滋賀県",3479195,1428,0.77,0,0.62,0.82
2021-06-07,"京都府",3966710,2155,0.86,0,0.84,0.56
2021-06-07,"大阪府",18766523,12278,0.77,0,0.81,0.79
2021-06-07,"兵庫県",7445267,6303,0.77,0,0.68,0.74
2021-06-07,"奈良県",2666594,1419,0.86,0,0.64,1.18
2021-06-07,"和歌山県",1565686,644,0.51,0,0.78,0.67
2021-06-07,"鳥取県",633871,311,0.19,0,0,NA
2021-06-07,"島根県",474847,215,0.31,0,0.55,0.46
2021-06-07,"岡山県",1034977,769,0.52,0,0.54,0.57
2021-06-07,"広島県",3894934,2154,0.57,0,0.67,0.78
2021-06-07,"山口県",2429476,838,0.58,0,0.93,0.7
2021-06-07,"徳島県",439194,293,0.71,0,1.64,0.69
2021-06-07,"香川県",2156173,1520,0.74,0,0.84,0.67
2021-06-07,"愛媛県",1840376,1468,0.44,0,0.64,1.41
2021-06-07,"高知県",535525,457,0.82,0,0.52,1.11
2021-06-07,"福岡県",5853040,3348,0.59,0,0.67,0.81
2021-06-07,"佐賀県",903733,403,0.43,0,0.56,0.72
2021-06-07,"長崎県",956831,549,1.48,0,0.71,0.78
2021-06-07,"熊本県",1712243,1001,0.51,0,0.61,0.74
2021-06-07,"大分県",1902977,1057,0.52,0,0.53,0.71
2021-06-07,"宮崎県",1338066,488,0.37,0,0.79,1.07
2021-06-07,"鹿児島県",2009050,971,1,0,0.61,0.59
2021-06-07,"沖縄県",3254989,1771,0.88,0,0.71,0.71
2021-06-08,"北海道",8158861,4177,0.65,0,0.67,0.6
2021-06-08,"青森県",1423604,522,0.55,0,0.34,0.24
2021-06-08,"岩手県",1617168,708,0.87,0,1.22,0.48
2021-06-08,"宮城県",5578724,2014,0.96,0,0.64,0.59
2021-06-08,"秋田県",521790,210,0.37,0,1.64,3.27
2021-06-08,"山形県",986456,415,0.71,0,0.46,0.75
2021-06-08,"福島県",1951075,824,0.77,0,0.85,1.13
2021-06-08,"茨城県",4202771,1771,0.8,0,0.98,0.75
2021-06-08,"栃木県",3304256,1722,0.76,0,1.06,0.77
2021-06-08,"群馬県",2165795,1107,0.59,0,0.67,0.5
2021-06-08,"埼玉県",8337259,3998,0.85,0,0.89,0.94
2021-06-08,"千葉県",7092425,3141,0.99,0,0.99,1.07
2021-06-08,"東京都",68636268,30193,0.82,0,0.94,1.06
2021-06-08,"神奈川県",14766878,7710,1,0,0.92,0.97
2021-06-08,"新潟県",2420556,1051,0.67,0,0.9,0.36
2021-06-08,"山梨県",1087820,502,1.59,1,1.16,0.97
2021-06-08,"長野県",3429894,1996,0.65,0,0.76,0.88
2021-06-08,"富山県",1625944,795,0.59,0,0.71,1.33
2021-06-08,"石川県",1702828,772,0.56,0,0.52,1.11
2021-06-08,"福井県",753980,254,1.11,0,0.95,3.66
2021-06-08,"岐阜県",1934168,1213,0.76,0,0.57,0.79
2021-06-08,"静岡県",5665658,2341,0.74,0,0.85,0.87
2021-06-08,"愛知県",15579400,7551,0.75,0,0.71,0.71
2021-06-08,"三重県",2354282,1426,0.78,0,0.69,0.6
2021-06-08,"滋賀県",3766520,1563,0.76,0,0.64,0.83
2021-06-08,"京都府",4487017,2344,0.81,0,0.8,0.58
2021-06-08,"大阪府",21096657,12158,0.8,0,0.76,0.85
2021-06-08,"兵庫県",8417553,6646,0.74,0,0.69,0.74
2021-06-08,"奈良県",2463870,1203,0.82,0,0.74,1.14
2021-06-08,"和歌山県",2450538,1013,0.52,0,0.8,0.73
2021-06-08,"鳥取県",820845,275,0,0,NA,NA
2021-06-08,"島根県",659059,215,0.28,0,0.85,0
2021-06-08,"岡山県",1028411,715,0.53,0,0.56,0.54
2021-06-08,"広島県",4193572,2182,0.55,0,0.69,0.78
2021-06-08,"山口県",2583385,1011,0.64,0,0.86,0.6
2021-06-08,"徳島県",531273,277,0.79,0,1.76,0.65
2021-06-08,"香川県",2219536,1420,0.68,0,1.05,0.44
2021-06-08,"愛媛県",2885245,1722,0.46,0,0.55,1.54
2021-06-08,"高知県",535193,285,0.76,0,0.64,1
2021-06-08,"福岡県",5727080,3349,0.62,0,0.66,0.85
2021-06-08,"佐賀県",959130,481,0.44,0,0.38,1.12
2021-06-08,"長崎県",1657605,752,1.35,0,0.64,0.87
2021-06-08,"熊本県",1660720,848,0.51,0,0.59,0.94
2021-06-08,"大分県",1868734,986,0.49,0,0.57,0.74
2021-06-08,"宮崎県",1355661,458,0.46,0,0.67,1.41
2021-06-08,"鹿児島県",2636313,1298,0.96,0,0.63,0.53
2021-06-08,"沖縄県",3221601,1662,0.87,0,0.7,0.71
2021-06-09,"北海道",8008760,4216,0.65,0,0.66,0.61
2021-06-09,"青森県",1597934,624,0.59,0,0.33,0.37
2021-06-09,"岩手県",1667720,863,0.86,0,1.13,0.45
2021-06-09,"宮城県",6596116,2214,0.9,0,0.65,0.72
2021-06-09,"秋田県",679354,288,0.69,0,1,4.28
2021-06-09,"山形県",1011330,402,0.68,0,0.68,0.29
2021-06-09,"福島県",2794026,1288,0.86,0,0.8,1.2
2021-06-09,"茨城県",5253535,2176,0.81,0,1.03,0.74
2021-06-09,"栃木県",4563237,1952,0.83,0,0.95,0.87
2021-06-09,"群馬県",2620142,979,0.67,0,0.58,0.59
2021-06-09,"埼玉県",9132545,4591,0.86,0,0.86,1.01
2021-06-09,"千葉県",8249079,3580,1,0,1,1.08
2021-06-09,"東京都",77912951,32308,0.85,0,0.97,1.07
2021-06-09,"神奈川県",15458137,7975,0.99,0,0.93,0.96
2021-06-09,"新潟県",2331131,1035,0.64,0,0.93,0.35
2021-06-09,"山梨県",1229029,474,1.92,1,0.85,1.11
2021-06-09,"長野県",3700285,1909,0.72,0,0.65,1.24
2021-06-09,"富山県",1526509,745,0.63,0,0.71,1.45
2021-06-09,"石川県",1774320,892,0.53,0,0.6,1.07
2021-06-09,"福井県",1017084,388,0.89,0,1.19,4.3
2021-06-09,"岐阜県",2221458,1115,0.66,0,0.62,0.82
2021-06-09,"静岡県",5889678,2818,0.79,0,0.81,0.96
2021-06-09,"愛知県",15788678,8383,0.73,0,0.71,0.74
2021-06-09,"三重県",1999803,1279,0.75,0,0.72,0.69
2021-06-09,"滋賀県",5172429,1891,0.77,0,0.6,0.81
2021-06-09,"京都府",4824747,2276,0.81,0,0.68,0.67
2021-06-09,"大阪府",22870698,13306,0.81,0,0.76,0.9
2021-06-09,"兵庫県",9396387,7283,0.72,0,0.68,0.76
2021-06-09,"奈良県",3722534,1804,0.82,0,0.76,1.28
2021-06-09,"和歌山県",2185321,867,0.4,0,1.06,0.94
2021-06-09,"鳥取県",1191013,457,0,0,NA,NA
2021-06-09,"島根県",605973,236,0.34,0,0.69,0
2021-06-09,"岡山県",1042889,725,0.51,0,0.6,0.45
2021-06-09,"広島県",4425375,2490,0.5,0,0.7,0.81
2021-06-09,"山口県",3578163,1294,0.71,0,0.79,0.59
2021-06-09,"徳島県",508442,271,0.67,0,2.45,0.33
2021-06-09,"香川県",2010539,1285,0.69,0,1.02,0.35
2021-06-09,"愛媛県",3346445,2104,0.48,0,0.61,1.44
2021-06-09,"高知県",574591,432,0.68,0,0.69,1.12
2021-06-09,"福岡県",6401424,3676,0.61,0,0.67,0.88
2021-06-09,"佐賀県",980075,506,0.46,0,0.5,0.91
2021-06-09,"長崎県",1307895,715,1.25,0,0.69,0.83
2021-06-09,"熊本県",2373018,1224,0.47,0,0.7,0.8
2021-06-09,"大分県",1608865,684,0.42,0,0.68,0.68
2021-06-09,"宮崎県",1167352,418,0.47,0,0.68,1.64
2021-06-09,"鹿児島県",2469470,1157,0.88,0,0.65,0.42
2021-06-09,"沖縄県",3594632,1860,0.82,0,0.71,0.73
2021-06-10,"北海道",8807883,4618,0.66,0,0.63,0.62
2021-06-10,"青森県",1778010,667,0.56,0,0.32,1.07
2021-06-10,"岩手県",2565552,1053,1,0,0.96,0.57
2021-06-10,"宮城県",6833837,2243,0.79,0,0.71,0.73
2021-06-10,"秋田県",656310,268,0.32,0,2.19,4.93
2021-06-10,"山形県",1289580,498,0.65,0,0.66,0.33
2021-06-10,"福島県",2987056,1207,0.93,0,0.76,1.27
2021-06-10,"茨城県",6194207,2445,0.89,0,0.98,0.86
2021-06-10,"栃木県",3933719,1875,0.91,0,0.83,1.01
2021-06-10,"群馬県",2981739,1157,0.67,0,0.55,0.65
2021-06-10,"埼玉県",9742043,4745,0.86,0,0.83,1.1
2021-06-10,"千葉県",8245155,3522,1.02,0,1.02,1.07
2021-06-10,"東京都",77661934,33259,0.87,0,0.99,1.1
2021-06-10,"神奈川県",17067973,8484,0.98,0,0.94,0.96
2021-06-10,"新潟県",2863685,1229,0.63,0,0.84,0.31
2021-06-10,"山梨県",1033442,559,2.12,1,0.77,1.25
2021-06-10,"長野県",3027360,1881,0.76,0,0.59,1.43
2021-06-10,"富山県",1647504,843,0.68,0,0.83,1.13
2021-06-10,"石川県",1487509,695,0.53,0,0.64,0.98
2021-06-10,"福井県",1129161,487,0.61,0,1.85,3.91
2021-06-10,"岐阜県",2049140,1186,0.56,0,0.68,0.88
2021-06-10,"静岡県",6530698,3042,0.82,0,0.82,0.93
2021-06-10,"愛知県",15395955,7664,0.75,0,0.65,0.8
2021-06-10,"三重県",2398040,1460,0.72,0,0.66,0.87
2021-06-10,"滋賀県",4409403,1642,0.73,0,0.68,0.66
2021-06-10,"京都府",4917659,2447,0.86,0,0.62,0.7
2021-06-10,"大阪府",22431154,13380,0.81,0,0.76,0.97
2021-06-10,"兵庫県",9537762,7106,0.77,0,0.68,0.72
2021-06-10,"奈良県",3812315,1739,0.76,0,0.92,1.23
2021-06-10,"和歌山県",2268153,974,0.48,0,0.67,1.64
2021-06-10,"鳥取県",1233624,512,0,0,NA,NA
2021-06-10,"島根県",498016,228,0.42,0,0.69,0
2021-06-10,"岡山県",1524386,940,0.5,0,0.61,0.46
2021-06-10,"広島県",4829842,2557,0.43,0,0.78,0.76
2021-06-10,"山口県",3511978,1188,0.81,0,0.68,0.73
2021-06-10,"徳島県",714410,329,0.85,0,2.45,0.41
2021-06-10,"香川県",2122697,1402,0.75,0,0.72,0.41
2021-06-10,"愛媛県",3271558,1850,0.59,0,0.83,0.61
2021-06-10,"高知県",766233,526,0.69,0,0.72,1.08
2021-06-10,"福岡県",6412708,3607,0.59,0,0.73,0.87
2021-06-10,"佐賀県",1132651,543,0.46,0,0.61,1.17
2021-06-10,"長崎県",1577519,784,1.17,0,0.69,0.82
2021-06-10,"熊本県",2200185,1152,0.49,0,0.7,0.86
2021-06-10,"大分県",2031554,1144,0.38,0,0.75,0.72
2021-06-10,"宮崎県",1283666,551,0.39,0,1.15,0.93
2021-06-10,"鹿児島県",2344997,1202,0.82,0,0.65,0.44
2021-06-10,"沖縄県",4360174,2272,0.78,0,0.7,0.74
2021-06-11,"北海道",11067317,5517,0.69,0,0.6,0.6
2021-06-11,"青森県",2727900,885,0.54,0,0.33,1.41
2021-06-11,"岩手県",2750071,1159,1.09,0,0.8,0.63
2021-06-11,"宮城県",9096985,2904,0.61,0,0.84,0.83
2021-06-11,"秋田県",873760,286,0.32,0,2.19,6.36
2021-06-11,"山形県",1851887,641,0.6,0,0.71,0.35
2021-06-11,"福島県",3852603,1460,0.86,0,0.99,1.03
2021-06-11,"茨城県",8581377,3214,0.8,0,1.13,0.98
2021-06-11,"栃木県",6257334,2716,1.03,0,0.81,1.04
2021-06-11,"群馬県",3409073,1302,0.6,0,0.5,0.86
2021-06-11,"埼玉県",11570259,5155,0.85,0,0.82,1.19
2021-06-11,"千葉県",10831918,4315,1.01,0,1.05,1.03
2021-06-11,"東京都",100643701,36812,0.89,0,1,1.12
2021-06-11,"神奈川県",21363478,9964,0.99,0,0.95,0.95
2021-06-11,"新潟県",4300480,1659,0.65,0,0.75,0.38
2021-06-11,"山梨県",1918855,746,2.56,1,0.62,1.47
2021-06-11,"長野県",5691967,2561,0.77,0,0.59,1.46
2021-06-11,"富山県",2224518,1045,0.71,0,1.15,0.75
2021-06-11,"石川県",2235079,903,0.55,0,0.84,0.74
2021-06-11,"福井県",1765465,595,0.68,0,1.98,3.23
2021-06-11,"岐阜県",2525033,1365,0.56,0,0.71,0.78
2021-06-11,"静岡県",9790666,3888,0.89,0,0.86,0.94
2021-06-11,"愛知県",21219770,9618,0.73,0,0.65,0.85
2021-06-11,"三重県",3175467,1710,0.69,0,0.7,0.98
2021-06-11,"滋賀県",8171137,2674,0.64,0,0.73,0.76
