date,prefcode,pref,newcase_day,total_case,newdeath_day,total_death,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,emergency
2020-03-23,22,Shizuoka,0,3,0,0,1,-1,7,-11,-2,3,0
2020-03-24,22,Shizuoka,0,3,0,0,7,3,19,-12,-2,3,0
2020-03-25,22,Shizuoka,0,3,0,0,6,6,21,-10,-3,2,0
2020-03-26,22,Shizuoka,0,3,0,0,8,12,32,-9,-4,2,0
2020-03-27,22,Shizuoka,0,3,0,0,-5,0,-23,-19,-5,5,0
2020-03-28,22,Shizuoka,1,4,0,0,-8,5,-16,-31,-6,5,0
2020-03-29,22,Shizuoka,0,4,0,0,-17,-4,-47,-38,-6,7,0
2020-03-30,22,Shizuoka,4,8,0,0,-1,2,-4,-19,-5,4,0
2020-03-31,22,Shizuoka,2,10,0,0,1,6,-6,-21,-5,5,0
2020-04-01,22,Shizuoka,2,12,0,0,-15,-6,-38,-27,-8,6,0
2020-04-02,22,Shizuoka,1,13,0,0,-5,7,20,-22,-8,5,0
2020-04-03,22,Shizuoka,2,15,0,0,-11,5,26,-27,-8,6,0
2020-04-04,22,Shizuoka,1,16,0,0,-16,8,20,-38,-10,7,0
2020-04-05,22,Shizuoka,0,16,0,0,-18,6,16,-40,-10,7,0
2020-04-06,22,Shizuoka,2,18,0,0,-8,5,12,-25,-6,5,0
2020-04-07,22,Shizuoka,3,21,0,0,-6,6,15,-27,-10,6,0
2020-04-08,22,Shizuoka,8,29,0,0,-15,1,9,-29,-8,5,0
2020-04-09,22,Shizuoka,3,32,0,0,-15,3,9,-30,-8,6,0
2020-04-10,22,Shizuoka,4,36,0,0,-19,5,6,-36,-9,7,0
2020-04-11,22,Shizuoka,2,38,0,0,-26,5,0,-53,-18,10,0
2020-04-12,22,Shizuoka,2,40,0,0,-33,-4,-34,-60,-16,11,0
2020-04-13,22,Shizuoka,5,45,0,0,-30,-14,-50,-43,-11,10,0
2020-04-14,22,Shizuoka,1,46,0,0,-13,4,11,-36,-9,8,0
2020-04-15,22,Shizuoka,1,47,0,0,-15,6,12,-36,-10,7,0
2020-04-16,22,Shizuoka,1,48,0,0,-16,5,7,-36,-11,8,1
2020-04-17,22,Shizuoka,1,49,0,0,-21,3,-6,-44,-13,10,1
2020-04-18,22,Shizuoka,0,49,0,0,-46,-15,-63,-68,-24,16,1
2020-04-19,22,Shizuoka,2,51,0,0,-34,1,3,-57,-18,10,1
2020-04-20,22,Shizuoka,0,51,0,0,-30,-7,-41,-46,-14,11,1
2020-04-21,22,Shizuoka,1,52,0,0,-22,0,3,-43,-14,10,1
2020-04-22,22,Shizuoka,4,56,0,0,-28,-3,-7,-45,-15,10,1
2020-04-23,22,Shizuoka,1,57,0,0,-26,-2,-2,-44,-16,11,1
2020-04-24,22,Shizuoka,1,58,0,0,-29,1,-6,-49,-18,12,1
2020-04-25,22,Shizuoka,3,61,0,0,-39,0,-25,-61,-24,13,1
2020-04-26,22,Shizuoka,1,62,0,0,-43,-5,-29,-64,-24,12,1
2020-04-27,22,Shizuoka,1,63,0,0,-29,-3,-17,-46,-18,11,1
2020-04-28,22,Shizuoka,3,66,0,0,-23,3,-8,-46,-19,11,1
2020-04-29,22,Shizuoka,1,67,0,0,-27,-5,-1,-62,-53,19,1
2020-04-30,22,Shizuoka,4,71,1,1,-26,6,-6,-48,-25,14,1
2020-05-01,22,Shizuoka,1,72,0,1,-32,1,-7,-54,-30,17,1
2020-05-02,22,Shizuoka,0,72,0,1,-44,-5,-26,-63,-30,14,1
2020-05-03,22,Shizuoka,0,72,0,1,-43,-7,-26,-66,-28,12,1
2020-05-04,22,Shizuoka,0,72,0,1,-20,-7,-28,-70,-74,30,1
2020-05-05,22,Shizuoka,0,72,0,1,-13,3,23,-64,-74,29,1
2020-05-06,22,Shizuoka,0,72,0,1,-27,-7,-22,-68,-72,30,1
2020-05-07,22,Shizuoka,0,72,0,1,-20,1,-2,-47,-28,14,1
2020-05-08,22,Shizuoka,0,72,0,1,-24,0,3,-49,-28,15,1
2020-05-09,22,Shizuoka,0,72,0,1,-35,-4,-28,-61,-18,12,1
2020-05-10,22,Shizuoka,0,72,0,1,-38,-12,-71,-69,-23,13,1
2020-05-11,22,Shizuoka,0,72,0,1,-23,-3,-13,-42,-15,10,1
2020-05-12,22,Shizuoka,0,72,0,1,-19,0,-5,-42,-15,11,1
2020-05-13,22,Shizuoka,0,72,0,1,-21,-2,-12,-42,-15,10,1
2020-05-14,22,Shizuoka,0,72,0,1,-19,-1,-5,-41,-16,10,1
2020-05-15,22,Shizuoka,0,72,0,1,-21,2,-5,-45,-17,11,0
2020-05-16,22,Shizuoka,0,72,0,1,-35,-12,-71,-65,-23,14,0
2020-05-17,22,Shizuoka,0,72,0,1,-26,0,-13,-55,-17,9,0
2020-05-18,22,Shizuoka,0,72,0,1,-20,-5,-21,-41,-12,9,0
2020-05-19,22,Shizuoka,0,72,0,1,-17,-3,-28,-41,-13,11,0
2020-05-20,22,Shizuoka,0,72,0,1,-15,1,-9,-39,-12,9,0
2020-05-21,22,Shizuoka,1,73,0,1,-15,-1,-11,-38,-13,9,0
2020-05-22,22,Shizuoka,0,73,0,1,-18,-1,1,-42,-15,10,0
2020-05-23,22,Shizuoka,0,73,0,1,-22,0,-15,-53,-18,9,0
2020-05-24,22,Shizuoka,1,74,0,1,-21,0,-4,-49,-14,8,0
2020-05-25,22,Shizuoka,0,74,0,1,-14,1,-9,-34,-10,7,0
2020-05-26,22,Shizuoka,0,74,0,1,-12,3,-12,-35,-9,8,0
2020-05-27,22,Shizuoka,0,74,0,1,-13,0,-4,-34,-10,7,0
2020-05-28,22,Shizuoka,1,75,0,1,-11,1,-3,-33,-10,7,0
2020-05-29,22,Shizuoka,0,75,0,1,-14,1,-5,-37,-12,8,0
2020-05-30,22,Shizuoka,0,75,0,1,-15,4,-10,-44,-13,7,0
2020-05-31,22,Shizuoka,0,75,0,1,-18,-1,-35,-49,-13,8,0
2020-06-01,22,Shizuoka,0,75,0,1,-16,-5,-27,-33,-6,6,0
2020-06-02,22,Shizuoka,0,75,0,1,-10,1,-4,-31,-6,6,0
2020-06-03,22,Shizuoka,0,75,0,1,-13,-1,-3,-30,-7,6,0
2020-06-04,22,Shizuoka,0,75,0,1,-10,0,-3,-29,-8,6,0
2020-06-05,22,Shizuoka,0,75,0,1,-10,1,4,-32,-12,7,0
2020-06-06,22,Shizuoka,0,75,0,1,-14,2,-4,-41,-14,7,0
2020-06-07,22,Shizuoka,0,75,0,1,-12,1,2,-41,-11,6,0
2020-06-08,22,Shizuoka,0,75,0,1,-10,-3,-4,-28,-7,5,0
2020-06-09,22,Shizuoka,0,75,0,1,-5,1,4,-27,-7,6,0
2020-06-10,22,Shizuoka,1,76,0,1,-10,-2,-21,-28,-8,6,0
2020-06-11,22,Shizuoka,1,77,0,1,-14,-10,-42,-31,-10,8,0
2020-06-12,22,Shizuoka,0,77,0,1,-7,2,-11,-31,-13,8,0
2020-06-13,22,Shizuoka,0,77,0,1,-13,-4,-47,-46,-19,9,0
2020-06-14,22,Shizuoka,0,77,0,1,-10,0,-28,-43,-11,6,0
2020-06-15,22,Shizuoka,0,77,0,1,-5,1,-7,-26,-6,5,0
2020-06-16,22,Shizuoka,1,78,0,1,-2,4,3,-24,-6,5,0
2020-06-17,22,Shizuoka,1,79,0,1,-6,-1,3,-25,-7,5,0
2020-06-18,22,Shizuoka,0,79,0,1,-8,-5,-19,-25,-8,6,0
2020-06-19,22,Shizuoka,1,80,0,1,-9,-6,-36,-30,-13,8,0
2020-06-20,22,Shizuoka,0,80,0,1,-5,7,5,-29,-11,4,0
2020-06-21,22,Shizuoka,0,80,0,1,-5,3,11,-28,-9,4,0
2020-06-22,22,Shizuoka,0,80,0,1,-8,-6,-31,-25,-8,6,0
2020-06-23,22,Shizuoka,0,80,0,1,-2,2,3,-22,-6,5,0
2020-06-24,22,Shizuoka,0,80,0,1,-6,-2,-2,-22,-6,5,0
2020-06-25,22,Shizuoka,0,80,0,1,-3,1,-17,-21,-8,5,0
2020-06-26,22,Shizuoka,0,80,0,1,-3,2,-6,-24,-11,6,0
2020-06-27,22,Shizuoka,0,80,0,1,-5,5,3,-28,-13,4,0
2020-06-28,22,Shizuoka,0,80,0,1,-9,-3,-40,-37,-12,6,0
2020-06-29,22,Shizuoka,1,81,0,1,-2,-1,-2,-22,-6,4,0
2020-06-30,22,Shizuoka,0,81,0,1,-8,-7,-37,-28,-6,7,0
2020-07-01,22,Shizuoka,0,81,0,1,-18,-15,-45,-32,-7,7,0
2020-07-02,22,Shizuoka,0,81,0,1,1,5,1,-21,-6,4,0
2020-07-03,22,Shizuoka,5,86,0,1,-6,-1,-15,-27,-8,6,0
2020-07-04,22,Shizuoka,0,86,0,1,-13,-6,-51,-44,-15,9,0
2020-07-05,22,Shizuoka,0,86,0,1,-8,-1,-32,-38,-11,6,0
2020-07-06,22,Shizuoka,0,86,0,1,-15,-11,-45,-30,-8,7,0
2020-07-07,22,Shizuoka,2,88,0,1,-3,0,-31,-27,-7,6,0
2020-07-08,22,Shizuoka,1,89,0,1,-10,-7,-37,-29,-8,7,0
2020-07-09,22,Shizuoka,2,91,0,1,-7,-6,-35,-26,-8,6,0
2020-07-10,22,Shizuoka,1,92,0,1,-4,1,-19,-26,-10,6,0
2020-07-11,22,Shizuoka,0,92,0,1,-8,-1,-42,-39,-17,7,0
2020-07-12,22,Shizuoka,2,94,0,1,-3,4,-2,-32,-9,4,0
2020-07-13,22,Shizuoka,0,94,0,1,-4,-4,-25,-23,-8,5,0
2020-07-14,22,Shizuoka,2,96,0,1,-3,-4,-32,-26,-9,7,0
2020-07-15,22,Shizuoka,1,97,0,1,-1,1,-6,-22,-7,4,0
2020-07-16,22,Shizuoka,2,99,0,1,0,2,3,-21,-7,4,0
2020-07-17,22,Shizuoka,3,102,0,1,-7,-6,-27,-27,-10,7,0
2020-07-18,22,Shizuoka,2,104,0,1,-9,-1,-28,-37,-10,6,0
2020-07-19,22,Shizuoka,4,108,0,1,-7,-1,-5,-35,-10,5,0
2020-07-20,22,Shizuoka,1,109,0,1,-4,-2,-11,-22,-5,4,0
2020-07-21,22,Shizuoka,5,114,0,1,1,3,-1,-20,-6,4,0
2020-07-22,22,Shizuoka,5,119,0,1,3,3,-4,-16,-6,3,0
2020-07-23,22,Shizuoka,5,124,0,1,27,7,49,-20,-49,14,0
2020-07-24,22,Shizuoka,7,131,0,1,15,4,60,-29,-55,18,0
2020-07-25,22,Shizuoka,30,161,0,1,-11,-2,-25,-34,-22,8,0
2020-07-26,22,Shizuoka,25,186,0,1,-20,-9,-42,-37,-14,7,0
2020-07-27,22,Shizuoka,14,200,0,1,-7,-2,-22,-24,-7,5,0
2020-07-28,22,Shizuoka,18,218,0,1,-2,2,-9,-24,-7,5,0
2020-07-29,22,Shizuoka,16,234,0,1,-7,-2,-10,-26,-8,5,0
2020-07-30,22,Shizuoka,16,250,0,1,-3,1,-12,-25,-8,5,0
2020-07-31,22,Shizuoka,23,273,0,1,-8,1,-2,-30,-9,6,0
2020-08-01,22,Shizuoka,16,289,0,1,-14,2,-1,-37,-7,5,0
2020-08-02,22,Shizuoka,18,307,0,1,-12,2,5,-36,-9,5,0
2020-08-03,22,Shizuoka,2,309,0,1,-6,-2,0,-25,-7,5,0
2020-08-04,22,Shizuoka,16,325,0,1,1,5,11,-23,-8,5,0
2020-08-05,22,Shizuoka,9,334,0,1,-3,1,9,-23,-9,5,0
2020-08-06,22,Shizuoka,9,343,0,1,0,2,11,-21,-10,5,0
2020-08-07,22,Shizuoka,2,345,0,1,-3,1,13,-24,-11,6,0
2020-08-08,22,Shizuoka,11,356,0,1,-10,3,5,-29,-11,5,0
2020-08-09,22,Shizuoka,8,364,0,1,-5,3,22,-25,-11,4,0
2020-08-10,22,Shizuoka,6,370,0,1,32,7,66,-28,-63,18,0
2020-08-11,22,Shizuoka,7,377,0,1,25,13,48,-21,-39,12,0
2020-08-12,22,Shizuoka,10,387,0,1,23,11,57,-20,-44,13,0
2020-08-13,22,Shizuoka,3,390,0,1,30,13,67,-21,-58,16,0
2020-08-14,22,Shizuoka,9,399,0,1,18,10,66,-27,-60,18,0
2020-08-15,22,Shizuoka,11,410,0,1,-10,1,11,-30,-40,9,0
2020-08-16,22,Shizuoka,7,417,0,1,-14,-1,-4,-31,-17,6,0
2020-08-17,22,Shizuoka,1,418,0,1,-1,-1,3,-25,-15,6,0
2020-08-18,22,Shizuoka,5,423,0,1,1,1,9,-23,-12,6,0
2020-08-19,22,Shizuoka,5,428,0,1,-3,-2,7,-25,-12,6,0
2020-08-20,22,Shizuoka,2,430,0,1,0,1,5,-24,-12,6,0
2020-08-21,22,Shizuoka,0,430,0,1,-7,-2,10,-29,-13,7,0
2020-08-22,22,Shizuoka,6,436,0,1,-13,-1,-8,-37,-12,6,0
2020-08-23,22,Shizuoka,5,441,0,1,-12,-3,-12,-38,-10,6,0
2020-08-24,22,Shizuoka,5,446,0,1,-6,-5,-4,-26,-9,5,0
2020-08-25,22,Shizuoka,8,454,0,1,1,3,-2,-24,-8,5,0
2020-08-26,22,Shizuoka,6,460,0,1,-5,0,-4,-25,-8,5,0
2020-08-27,22,Shizuoka,12,472,0,1,-4,-2,-7,-23,-9,5,0
2020-08-28,22,Shizuoka,6,478,0,1,-7,-3,-9,-26,-10,6,0
2020-08-29,22,Shizuoka,2,480,0,1,-11,1,-3,-34,-11,5,0
2020-08-30,22,Shizuoka,0,480,0,1,-9,1,-3,-32,-9,5,0
2020-08-31,22,Shizuoka,0,480,0,1,-6,-4,-12,-25,-7,5,0
2020-09-01,22,Shizuoka,2,482,0,1,-3,0,-4,-25,-6,5,0
2020-09-02,22,Shizuoka,2,484,0,1,-8,-4,-13,-26,-7,5,0
2020-09-03,22,Shizuoka,1,485,0,1,-10,-9,-30,-27,-9,6,0
2020-09-04,22,Shizuoka,2,487,0,1,-8,-2,-6,-28,-9,5,0
2020-09-05,22,Shizuoka,7,494,0,1,-9,1,-11,-36,-12,5,0
2020-09-06,22,Shizuoka,0,494,0,1,-11,-3,-27,-39,-10,6,0
2020-09-07,22,Shizuoka,0,494,0,1,-15,-13,-37,-29,-9,6,0
2020-09-08,22,Shizuoka,0,494,0,1,-3,-2,-16,-25,-8,5,0
2020-09-09,22,Shizuoka,5,499,0,1,-9,-7,-13,-24,-8,4,0
2020-09-10,22,Shizuoka,4,503,0,1,-3,-2,-12,-20,-9,4,0
2020-09-11,22,Shizuoka,1,504,0,1,-6,-3,4,-24,-9,4,0
2020-09-12,22,Shizuoka,0,504,0,1,-8,-1,-13,-34,-12,5,0
2020-09-13,22,Shizuoka,0,504,1,2,-8,-2,-7,-30,-8,3,0
2020-09-14,22,Shizuoka,0,504,0,2,-5,-5,-1,-20,-7,3,0
2020-09-15,22,Shizuoka,2,506,0,2,1,1,5,-18,-5,3,0
2020-09-16,22,Shizuoka,5,511,0,2,-5,-3,-3,-20,-7,3,0
2020-09-17,22,Shizuoka,3,514,0,2,-3,-5,-1,-16,-7,3,0
2020-09-18,22,Shizuoka,3,517,0,2,-5,-3,-4,-18,-8,4,0
2020-09-19,22,Shizuoka,2,519,0,2,-5,3,13,-12,-8,2,0
2020-09-20,22,Shizuoka,3,522,0,2,4,4,7,-6,-7,2,0
2020-09-21,22,Shizuoka,0,522,0,2,41,6,90,2,-54,12,0
2020-09-22,22,Shizuoka,0,522,0,2,24,4,41,-12,-49,15,0
2020-09-23,22,Shizuoka,0,522,0,2,-9,-3,-20,-18,-6,4,0
2020-09-24,22,Shizuoka,0,522,0,2,-6,-4,-9,-19,-6,4,0
2020-09-25,22,Shizuoka,4,526,0,2,-10,-4,-17,-22,-7,5,0
2020-09-26,22,Shizuoka,4,530,0,2,-10,1,-23,-30,-6,4,0
2020-09-27,22,Shizuoka,2,532,0,2,-7,0,3,-25,-5,4,0
2020-09-28,22,Shizuoka,0,532,0,2,-3,-1,-2,-15,-6,3,0
2020-09-29,22,Shizuoka,2,534,0,2,2,2,-1,-15,-5,4,0
2020-09-30,22,Shizuoka,7,541,0,2,-1,2,-3,-16,-5,3,0
2020-10-01,22,Shizuoka,7,548,0,2,-3,-3,-10,-16,-4,3,0
2020-10-02,22,Shizuoka,3,551,0,2,-7,-3,1,-21,-5,4,0
2020-10-03,22,Shizuoka,6,557,0,2,-7,1,5,-25,-8,3,0
2020-10-04,22,Shizuoka,1,558,0,2,-5,0,8,-21,-6,3,0
2020-10-05,22,Shizuoka,0,558,0,2,-5,-4,-8,-18,-6,3,0
2020-10-06,22,Shizuoka,0,558,0,2,0,1,0,-16,-5,3,0
2020-10-07,22,Shizuoka,6,564,0,2,-7,-5,-16,-19,-6,3,0
2020-10-08,22,Shizuoka,1,565,0,2,-8,-9,-43,-19,-7,5,0
2020-10-09,22,Shizuoka,0,565,0,2,-12,-7,-43,-25,-8,6,0
2020-10-10,22,Shizuoka,1,566,0,2,-25,-18,-64,-48,-21,11,0
2020-10-11,22,Shizuoka,0,566,0,2,-3,3,5,-24,-4,3,0
2020-10-12,22,Shizuoka,1,567,0,2,-4,-3,-4,-15,-6,3,0
2020-10-13,22,Shizuoka,0,567,0,2,-1,0,2,-15,-5,3,0
2020-10-14,22,Shizuoka,1,568,0,2,-5,-3,-4,-16,-5,3,0
2020-10-15,22,Shizuoka,4,572,0,2,1,2,-6,-12,-5,3,0
2020-10-16,22,Shizuoka,3,575,0,2,-3,1,-1,-15,-6,3,0
2020-10-17,22,Shizuoka,3,578,0,2,-9,-4,-49,-27,-10,6,0
2020-10-18,22,Shizuoka,0,578,0,2,-2,3,5,-16,-5,2,0
2020-10-19,22,Shizuoka,2,580,0,2,-6,-8,-29,-14,-6,4,0
2020-10-20,22,Shizuoka,0,580,0,2,3,5,-2,-13,-4,3,0
2020-10-21,22,Shizuoka,3,583,0,2,-2,-1,1,-13,-5,3,0
2020-10-22,22,Shizuoka,2,585,0,2,-1,0,-6,-12,-5,3,0
2020-10-23,22,Shizuoka,3,588,0,2,-7,-4,-26,-17,-7,5,0
2020-10-24,22,Shizuoka,4,592,0,2,-2,4,9,-15,-10,2,0
2020-10-25,22,Shizuoka,0,592,0,2,1,5,20,-8,-5,1,0
2020-10-26,22,Shizuoka,4,596,0,2,0,1,-2,-11,-5,2,0
2020-10-27,22,Shizuoka,9,605,0,2,2,2,2,-12,-4,3,0
2020-10-28,22,Shizuoka,15,620,0,2,-2,-1,-2,-13,-4,2,0
2020-10-29,22,Shizuoka,16,636,0,2,1,-1,-1,-11,-5,3,0
2020-10-30,22,Shizuoka,10,646,0,2,-2,0,0,-14,-5,3,0
2020-10-31,22,Shizuoka,10,656,0,2,-2,3,9,-13,-7,2,0
2020-11-01,22,Shizuoka,4,660,0,2,0,2,16,-8,-4,2,0
2020-11-02,22,Shizuoka,1,661,0,2,4,-3,-18,-13,-8,4,0
2020-11-03,22,Shizuoka,14,675,0,2,27,4,34,-21,-45,14,0
2020-11-04,22,Shizuoka,5,680,0,2,-7,-3,-5,-14,-3,3,0
2020-11-05,22,Shizuoka,10,690,0,2,-3,-2,-3,-12,-4,3,0
2020-11-06,22,Shizuoka,17,707,0,2,-7,-2,0,-17,-4,3,0
2020-11-07,22,Shizuoka,30,737,0,2,-10,-3,-25,-26,-4,4,0
2020-11-08,22,Shizuoka,13,750,0,2,-4,0,6,-16,-5,3,0
2020-11-09,22,Shizuoka,6,756,0,2,-4,-5,-6,-14,-5,3,0
2020-11-10,22,Shizuoka,16,772,0,2,2,1,-2,-14,-4,3,0
2020-11-11,22,Shizuoka,21,793,0,2,-2,-3,-1,-14,-4,3,0
2020-11-12,22,Shizuoka,13,806,0,2,0,-2,-3,-12,-5,3,0
2020-11-13,22,Shizuoka,16,822,1,3,-4,-2,6,-16,-6,4,0
2020-11-14,22,Shizuoka,36,858,0,3,-5,2,12,-18,-9,3,0
2020-11-15,22,Shizuoka,24,882,1,4,-2,3,18,-14,-6,2,0
2020-11-16,22,Shizuoka,12,894,0,4,-3,-2,-3,-12,-5,3,0
2020-11-17,22,Shizuoka,15,909,0,4,0,-1,2,-14,-4,3,0
2020-11-18,22,Shizuoka,87,996,0,4,-5,-4,1,-15,-4,3,0
2020-11-19,22,Shizuoka,61,1057,1,5,-3,-3,-9,-12,-5,3,0
2020-11-20,22,Shizuoka,59,1116,0,5,-8,-3,-30,-17,-6,5,0
2020-11-21,22,Shizuoka,60,1176,0,5,-8,2,8,-15,-6,3,0
2020-11-22,22,Shizuoka,44,1220,0,5,-1,1,17,-11,-6,3,0
2020-11-23,22,Shizuoka,47,1267,0,5,21,1,42,-15,-50,15,0
2020-11-24,22,Shizuoka,27,1294,0,5,-3,0,-5,-15,-4,4,0
2020-11-25,22,Shizuoka,55,1349,1,6,-5,-1,-8,-16,-3,3,0
2020-11-26,22,Shizuoka,72,1421,1,7,-1,1,-2,-14,-4,3,0
2020-11-27,22,Shizuoka,58,1479,3,10,-7,-2,-2,-19,-5,4,0
2020-11-28,22,Shizuoka,81,1560,0,10,-9,2,-3,-27,-6,4,0
2020-11-29,22,Shizuoka,66,1626,0,10,-7,2,2,-23,-6,4,0
2020-11-30,22,Shizuoka,42,1668,1,11,-3,-1,-13,-18,-3,3,0
2020-12-01,22,Shizuoka,42,1710,0,11,-2,-1,-7,-19,-3,4,0
2020-12-02,22,Shizuoka,58,1768,1,12,-8,-4,-15,-21,-4,4,0
2020-12-03,22,Shizuoka,64,1832,1,13,-4,-2,-9,-18,-4,4,0
2020-12-04,22,Shizuoka,41,1873,1,14,-6,-2,-5,-21,-5,4,0
2020-12-05,22,Shizuoka,34,1907,0,14,-8,0,-15,-30,-6,5,0
2020-12-06,22,Shizuoka,40,1947,2,16,-5,2,4,-24,-5,4,0
2020-12-07,22,Shizuoka,35,1982,2,18,-6,-4,-9,-18,-5,3,0
2020-12-08,22,Shizuoka,20,2002,1,19,-3,-1,-8,-18,-3,4,0
2020-12-09,22,Shizuoka,38,2040,0,19,-7,-4,-13,-21,-4,4,0
2020-12-10,22,Shizuoka,45,2085,0,19,-2,0,-8,-16,-4,3,0
2020-12-11,22,Shizuoka,25,2110,1,20,-7,-3,-6,-20,-4,4,0
2020-12-12,22,Shizuoka,38,2148,1,21,-7,1,-15,-28,-7,4,0
2020-12-13,22,Shizuoka,34,2182,0,21,-4,1,-7,-24,-5,4,0
2020-12-14,22,Shizuoka,27,2209,1,22,-6,-5,-18,-18,-4,3,0
2020-12-15,22,Shizuoka,24,2233,0,22,2,3,-18,-16,-4,3,0
2020-12-16,22,Shizuoka,31,2264,2,24,-3,-1,-19,-18,-4,3,0
2020-12-17,22,Shizuoka,37,2301,3,27,0,-1,-19,-16,-4,4,0
2020-12-18,22,Shizuoka,24,2325,0,27,-5,-1,-14,-22,-4,4,0
2020-12-19,22,Shizuoka,30,2355,1,28,-6,2,-22,-29,-4,4,0
2020-12-20,22,Shizuoka,15,2370,0,28,-4,4,-20,-28,-4,4,0
2020-12-21,22,Shizuoka,13,2383,2,30,-2,-2,-19,-18,-4,3,0
2020-12-22,22,Shizuoka,30,2413,2,32,3,2,-14,-18,-4,4,0
2020-12-23,22,Shizuoka,35,2448,2,34,0,0,-15,-18,-5,3,0
2020-12-24,22,Shizuoka,38,2486,1,35,8,6,-20,-18,-6,4,0
2020-12-25,22,Shizuoka,28,2514,2,37,-1,4,-13,-22,-7,5,0
2020-12-26,22,Shizuoka,31,2545,0,37,-10,3,-24,-27,-1,4,0
2020-12-27,22,Shizuoka,24,2569,1,38,-7,4,-15,-26,-1,4,0
2020-12-28,22,Shizuoka,12,2581,0,38,21,8,-21,-20,-26,9,0
2020-12-29,22,Shizuoka,27,2608,2,40,36,18,9,-19,-48,16,0
2020-12-30,22,Shizuoka,46,2654,1,41,28,19,-21,-26,-67,21,0
2020-12-31,22,Shizuoka,27,2681,0,41,15,22,-2,-38,-76,26,0
2021-01-01,22,Shizuoka,36,2717,0,41,-25,-30,31,-45,-83,30,0
2021-01-02,22,Shizuoka,42,2759,0,41,-20,-19,-21,-30,-59,14,0
2021-01-03,22,Shizuoka,29,2788,0,41,-17,-13,-20,-23,-28,7,0
2021-01-04,22,Shizuoka,34,2822,0,41,23,3,4,-20,-50,17,0
2021-01-05,22,Shizuoka,34,2856,1,42,8,2,-18,-26,-26,12,0
2021-01-06,22,Shizuoka,87,2943,2,44,-11,-4,-19,-26,-6,6,0
2021-01-07,22,Shizuoka,82,3025,2,46,-14,-7,-30,-24,-6,6,0
2021-01-08,22,Shizuoka,92,3117,2,48,-18,-7,-30,-32,-5,6,0
2021-01-09,22,Shizuoka,116,3233,1,49,-19,-5,-36,-46,-5,7,0
2021-01-10,22,Shizuoka,127,3360,0,49,-12,-3,-20,-45,-8,6,0
2021-01-11,22,Shizuoka,53,3413,2,51,5,-5,-15,-45,-50,18,0
2021-01-12,22,Shizuoka,39,3452,2,53,-16,-8,-43,-29,-6,7,0
2021-01-13,22,Shizuoka,92,3544,2,55,-16,-6,-21,-27,-5,4,0
2021-01-14,22,Shizuoka,110,3654,4,59,-14,-7,-17,-27,-7,4,0
2021-01-15,22,Shizuoka,90,3744,3,62,-19,-7,-17,-34,-7,5,0
2021-01-16,22,Shizuoka,86,3830,0,62,-22,-6,-26,-48,-6,6,0
2021-01-17,22,Shizuoka,67,3897,1,63,-20,-8,-27,-49,-10,6,0
2021-01-18,22,Shizuoka,27,3924,2,65,-18,-11,-27,-31,-7,4,0
2021-01-19,22,Shizuoka,40,3964,0,65,-14,-8,-23,-31,-7,5,0
2021-01-20,22,Shizuoka,76,4040,0,65,-16,-6,-20,-31,-7,5,0
2021-01-21,22,Shizuoka,60,4100,0,65,-15,-8,-17,-29,-8,5,0
2021-01-22,22,Shizuoka,61,4161,4,69,-20,-8,-19,-35,-7,6,0
2021-01-23,22,Shizuoka,50,4211,0,69,-27,-13,-64,-54,-13,9,0
2021-01-24,22,Shizuoka,51,4262,1,70,-22,-9,-60,-53,-13,8,0
2021-01-25,22,Shizuoka,32,4294,0,70,-15,-6,-19,-30,-7,4,0
2021-01-26,22,Shizuoka,45,4339,3,73,-12,-4,-18,-29,-7,5,0
2021-01-27,22,Shizuoka,60,4399,1,74,-17,-10,-34,-32,-8,5,0
2021-01-28,22,Shizuoka,89,4488,2,76,-16,-10,-40,-31,-8,6,0
2021-01-29,22,Shizuoka,38,4526,0,76,-18,-7,-26,-34,-7,6,0
2021-01-30,22,Shizuoka,49,4575,0,76,-16,-2,-26,-45,-9,6,0
2021-01-31,22,Shizuoka,15,4590,0,76,-15,-2,-15,-43,-7,6,0
2021-02-01,22,Shizuoka,18,4608,2,78,-17,-8,-25,-32,-6,4,0
2021-02-02,22,Shizuoka,22,4630,1,79,-10,2,-29,-32,-8,5,0
2021-02-03,22,Shizuoka,24,4654,1,80,-17,-10,-22,-31,-7,5,0
2021-02-04,22,Shizuoka,22,4676,2,82,-15,-8,-26,-28,-8,5,0
2021-02-05,22,Shizuoka,34,4710,2,84,-18,-6,-16,-34,-7,5,0
2021-02-06,22,Shizuoka,27,4737,2,86,-17,-2,-13,-42,-9,6,0
2021-02-07,22,Shizuoka,11,4748,0,86,-15,-4,-9,-40,-9,6,0
2021-02-08,22,Shizuoka,7,4755,0,86,-16,-9,-24,-29,-7,4,0
2021-02-09,22,Shizuoka,21,4776,1,87,-10,-5,-19,-27,-7,5,0
2021-02-10,22,Shizuoka,10,4786,2,89,-9,-4,-16,-27,-6,3,0
2021-02-11,22,Shizuoka,15,4801,2,91,10,-2,21,-34,-45,15,0
2021-02-12,22,Shizuoka,8,4809,0,91,-13,-5,-11,-32,-9,6,0
2021-02-13,22,Shizuoka,15,4824,1,92,-16,-2,-12,-39,-9,5,0
