date,prefcode,pref,newcase_day,total_case,newdeath_day,total_death,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,emergency,GZnew,cumGZ,date14,newcaseday14,date1,newcaseday1,avg_temp,avg_rain,week,weeknum,treat
2020-05-23,20,Nagano,0,76,0,0,-23,-2,-8,-51,-15,9,0,0,0,2020-06-06,0,2020-05-24,0,65.70500000000001,0,2020-05-18,21,Neighboring_prefs
2020-05-23,22,Shizuoka,0,73,0,1,-22,0,-15,-53,-18,9,0,0,0,2020-06-06,1,2020-05-24,1,68.53999999999999,0,2020-05-18,21,Neighboring_prefs
2020-05-24,08,Ibaraki,0,168,0,9,-16,0,22,-42,-12,8,0,0,0,2020-06-07,0,2020-05-25,0,67.22,0,2020-05-18,21,Neighboring_prefs
2020-05-24,09,Tochigi,0,64,0,0,-22,-3,11,-39,-12,8,0,0,0,2020-06-07,1,2020-05-25,1,69.26,0,2020-05-18,21,Neighboring_prefs
2020-05-24,10,Gunma,0,149,0,19,-22,-3,8,-42,-12,8,0,0,0,2020-06-07,0,2020-05-25,0,70.25,0,2020-05-18,21,Neighboring_prefs
2020-05-24,19,Yamanashi,0,60,0,0,-21,-1,-12,-52,-11,7,0,0,0,2020-06-07,0,2020-05-25,0,66.2,0,2020-05-18,21,Yamanashi
2020-05-24,20,Nagano,0,76,0,0,-22,-2,0,-48,-12,7,0,0,0,2020-06-07,0,2020-05-25,0,68.67500000000001,0,2020-05-18,21,Neighboring_prefs
2020-05-24,22,Shizuoka,1,74,0,1,-21,0,-4,-49,-14,8,0,0,0,2020-06-07,0,2020-05-25,0,71.36,0,2020-05-18,21,Neighboring_prefs
2020-05-25,08,Ibaraki,0,168,0,9,-9,1,4,-33,-13,8,0,0,0,2020-06-08,0,2020-05-26,0,69.68,0,2020-05-25,22,Neighboring_prefs
2020-05-25,09,Tochigi,1,65,0,0,-13,0,9,-35,-12,8,0,0,0,2020-06-08,0,2020-05-26,0,70.97,0,2020-05-25,22,Neighboring_prefs
2020-05-25,10,Gunma,0,149,0,19,-13,1,9,-36,-14,8,0,0,0,2020-06-08,0,2020-05-26,0,72.59,0.75,2020-05-25,22,Neighboring_prefs
2020-05-25,19,Yamanashi,0,60,1,1,-16,-2,-21,-39,-11,7,0,0,0,2020-06-08,0,2020-05-26,0,67.1,0,2020-05-25,22,Yamanashi
2020-05-25,20,Nagano,0,76,0,0,-17,-1,1,-36,-9,6,0,0,0,2020-06-08,0,2020-05-26,0,68.945,0,2020-05-25,22,Neighboring_prefs
2020-05-25,22,Shizuoka,0,74,0,1,-14,1,-9,-34,-10,7,0,0,0,2020-06-08,0,2020-05-26,0,71,0,2020-05-25,22,Neighboring_prefs
2020-05-26,08,Ibaraki,0,168,1,10,-9,0,-8,-36,-13,9,0,0,0,2020-06-09,0,2020-05-27,0,67.88000000000001,10.333333333333334,2020-05-25,22,Neighboring_prefs
2020-05-26,09,Tochigi,0,65,0,0,-15,-2,1,-35,-12,9,0,0,0,2020-06-09,0,2020-05-27,0,68.63,16,2020-05-25,22,Neighboring_prefs
2020-05-26,10,Gunma,0,149,0,19,-13,0,4,-38,-13,9,0,0,0,2020-06-09,0,2020-05-27,0,69.53,4.25,2020-05-25,22,Neighboring_prefs
2020-05-26,19,Yamanashi,0,60,0,1,-16,0,-27,-39,-11,8,0,0,0,2020-06-09,0,2020-05-27,0,65.57,1.75,2020-05-25,22,Yamanashi
2020-05-26,20,Nagano,0,76,0,0,-16,0,-10,-37,-8,7,0,0,0,2020-06-09,0,2020-05-27,0,65.84,8.125,2020-05-25,22,Neighboring_prefs
2020-05-26,22,Shizuoka,0,74,0,1,-12,3,-12,-35,-9,8,0,0,0,2020-06-09,0,2020-05-27,0,71.72,0,2020-05-25,22,Neighboring_prefs
2020-05-27,08,Ibaraki,0,168,0,10,-8,3,16,-34,-12,8,0,0,0,2020-06-10,0,2020-05-28,0,67.16,1.3333333333333333,2020-05-25,22,Neighboring_prefs
2020-05-27,09,Tochigi,0,65,0,0,-12,2,13,-35,-12,8,0,0,0,2020-06-10,0,2020-05-28,0,68.63,7,2020-05-25,22,Neighboring_prefs
2020-05-27,10,Gunma,0,149,0,19,-12,2,13,-35,-13,9,0,0,0,2020-06-10,0,2020-05-28,0,71.33000000000001,1.75,2020-05-25,22,Neighboring_prefs
2020-05-27,19,Yamanashi,0,60,0,1,-15,1,-13,-36,-11,7,0,0,0,2020-06-10,4,2020-05-28,4,69.17,0,2020-05-25,22,Yamanashi
2020-05-27,20,Nagano,0,76,0,0,-14,2,7,-34,-9,6,0,0,0,2020-06-10,0,2020-05-28,0,65.525,1.125,2020-05-25,22,Neighboring_prefs
2020-05-27,22,Shizuoka,0,74,0,1,-13,0,-4,-34,-10,7,0,0,0,2020-06-10,1,2020-05-28,1,75.08000000000001,0,2020-05-25,22,Neighboring_prefs
2020-05-28,08,Ibaraki,0,168,0,10,-8,2,4,-34,-13,9,0,0,0,2020-06-11,0,2020-05-29,0,65.12,3.5,2020-05-25,22,Neighboring_prefs
2020-05-28,09,Tochigi,0,65,0,0,-11,-1,9,-32,-12,9,0,0,0,2020-06-11,0,2020-05-29,0,66.28999999999999,15.75,2020-05-25,22,Neighboring_prefs
2020-05-28,10,Gunma,0,149,0,19,-11,2,16,-34,-14,8,0,0,0,2020-06-11,0,2020-05-29,0,70.16,6.5,2020-05-25,22,Neighboring_prefs
2020-05-28,19,Yamanashi,4,64,0,1,-16,0,-14,-34,-10,7,0,0,0,2020-06-11,0,2020-05-29,0,64.58000000000001,0,2020-05-25,22,Yamanashi
2020-05-28,20,Nagano,0,76,0,0,-14,1,5,-34,-9,6,0,0,0,2020-06-11,0,2020-05-29,0,63.455,0,2020-05-25,22,Neighboring_prefs
2020-05-28,22,Shizuoka,1,75,0,1,-11,1,-3,-33,-10,7,0,0,0,2020-06-11,0,2020-05-29,0,71.6,0,2020-05-25,22,Neighboring_prefs
2020-05-29,08,Ibaraki,0,168,0,10,-12,2,6,-36,-13,10,0,0,0,2020-06-12,0,2020-05-30,0,66.56,6.333333333333333,2020-05-25,22,Neighboring_prefs
2020-05-29,09,Tochigi,0,65,0,0,-14,2,15,-34,-13,9,0,0,0,2020-06-12,0,2020-05-30,0,67.91,0,2020-05-25,22,Neighboring_prefs
2020-05-29,10,Gunma,0,149,0,19,-13,2,16,-36,-15,10,0,0,0,2020-06-12,0,2020-05-30,0,71.50999999999999,0,2020-05-25,22,Neighboring_prefs
2020-05-29,19,Yamanashi,0,64,0,1,-19,-3,-14,-38,-11,9,0,0,0,2020-06-12,0,2020-05-30,0,62.87,1,2020-05-25,22,Yamanashi
2020-05-29,20,Nagano,0,76,0,0,-16,2,4,-38,-10,8,0,0,0,2020-06-12,0,2020-05-30,0,63.185,0,2020-05-25,22,Neighboring_prefs
2020-05-29,22,Shizuoka,0,75,0,1,-14,1,-5,-37,-12,8,0,0,0,2020-06-12,0,2020-05-30,0,69.80000000000001,0.16666666666666666,2020-05-25,22,Neighboring_prefs
2020-05-30,08,Ibaraki,0,168,0,10,-9,3,1,-38,-11,8,0,0,0,2020-06-13,0,2020-05-31,0,69.02,0,2020-05-25,22,Neighboring_prefs
2020-05-30,09,Tochigi,0,65,0,0,-15,2,2,-35,-12,7,0,0,0,2020-06-13,0,2020-05-31,0,71.42,0,2020-05-25,22,Neighboring_prefs
2020-05-30,10,Gunma,0,149,0,19,-15,1,5,-38,-12,8,0,0,0,2020-06-13,0,2020-05-31,0,72.86000000000001,0,2020-05-25,22,Neighboring_prefs
2020-05-30,19,Yamanashi,0,64,0,1,-18,0,-18,-46,-10,8,0,0,0,2020-06-13,0,2020-05-31,0,63.31999999999999,3.5,2020-05-25,22,Yamanashi
2020-05-30,20,Nagano,0,76,0,0,-19,0,-6,-45,-10,7,0,0,0,2020-06-13,0,2020-05-31,0,63.769999999999996,3,2020-05-25,22,Neighboring_prefs
2020-05-30,22,Shizuoka,0,75,0,1,-15,4,-10,-44,-13,7,0,0,0,2020-06-13,0,2020-05-31,0,71.3,0,2020-05-25,22,Neighboring_prefs
2020-05-31,08,Ibaraki,0,168,0,10,-12,2,5,-36,-9,7,0,0,0,2020-06-14,0,2020-06-01,0,68.36,0,2020-05-25,22,Neighboring_prefs
2020-05-31,09,Tochigi,0,65,0,0,-17,0,-8,-31,-10,7,0,0,0,2020-06-14,0,2020-06-01,0,68.36000000000001,3,2020-05-25,22,Neighboring_prefs
2020-05-31,10,Gunma,0,149,0,19,-17,-1,-5,-40,-8,7,0,0,0,2020-06-14,0,2020-06-01,0,69.17,0,2020-05-25,22,Neighboring_prefs
2020-05-31,19,Yamanashi,0,64,0,1,-18,0,-33,-50,-9,7,0,0,0,2020-06-14,0,2020-06-01,0,60.53,2,2020-05-25,22,Yamanashi
2020-05-31,20,Nagano,0,76,0,0,-18,0,-24,-47,-8,6,0,0,0,2020-06-14,0,2020-06-01,0,61.745000000000005,0.125,2020-05-25,22,Neighboring_prefs
2020-05-31,22,Shizuoka,0,75,0,1,-18,-1,-35,-49,-13,8,0,0,0,2020-06-14,0,2020-06-01,0,68.66,0.8333333333333334,2020-05-25,22,Neighboring_prefs
2020-06-01,08,Ibaraki,0,168,0,10,-11,-2,-16,-27,-7,7,0,0,0,2020-06-15,0,2020-06-02,0,67.4,0,2020-06-01,23,Neighboring_prefs
2020-06-01,09,Tochigi,0,65,0,0,-16,-4,-17,-28,-7,7,0,0,0,2020-06-15,1,2020-06-02,1,65.66,3,2020-06-01,23,Neighboring_prefs
2020-06-01,10,Gunma,0,149,0,19,-12,-2,-5,-29,-8,7,0,0,0,2020-06-15,0,2020-06-02,0,67.46000000000001,1,2020-06-01,23,Neighboring_prefs
2020-06-01,19,Yamanashi,0,64,0,1,-17,-6,-28,-38,-7,7,0,0,0,2020-06-15,1,2020-06-02,1,63.31999999999999,0,2020-06-01,23,Yamanashi
2020-06-01,20,Nagano,0,76,0,0,-16,-3,-6,-30,-4,5,0,0,0,2020-06-15,0,2020-06-02,0,67.685,0,2020-06-01,23,Neighboring_prefs
2020-06-01,22,Shizuoka,0,75,0,1,-16,-5,-27,-33,-6,6,0,0,0,2020-06-15,0,2020-06-02,0,69.74000000000001,0.5,2020-06-01,23,Neighboring_prefs
2020-06-02,08,Ibaraki,0,168,0,10,-8,0,2,-29,-9,7,0,0,0,2020-06-16,0,2020-06-03,0,71,0.8333333333333334,2020-06-01,23,Neighboring_prefs
2020-06-02,09,Tochigi,1,66,0,0,-12,0,6,-24,-8,6,0,0,0,2020-06-16,0,2020-06-03,0,72.14,0.25,2020-06-01,23,Neighboring_prefs
2020-06-02,10,Gunma,0,149,0,19,-11,0,13,-28,-9,7,0,0,0,2020-06-16,0,2020-06-03,0,74.30000000000001,0.25,2020-06-01,23,Neighboring_prefs
2020-06-02,19,Yamanashi,1,65,0,1,-14,-1,-12,-33,-8,7,0,0,0,2020-06-16,0,2020-06-03,0,70.61,0,2020-06-01,23,Yamanashi
2020-06-02,20,Nagano,0,76,0,0,-12,2,3,-29,-5,5,0,0,0,2020-06-16,0,2020-06-03,0,71.285,0.125,2020-06-01,23,Neighboring_prefs
2020-06-02,22,Shizuoka,0,75,0,1,-10,1,-4,-31,-6,6,0,0,0,2020-06-16,0,2020-06-03,0,73.22,1,2020-06-01,23,Neighboring_prefs
2020-06-03,08,Ibaraki,0,168,0,10,-9,2,15,-29,-9,7,0,0,0,2020-06-17,0,2020-06-04,0,70.22,0.3333333333333333,2020-06-01,23,Neighboring_prefs
2020-06-03,09,Tochigi,0,66,0,0,-12,1,14,-25,-9,6,0,0,0,2020-06-17,0,2020-06-04,0,74.21000000000001,0,2020-06-01,23,Neighboring_prefs
2020-06-03,10,Gunma,0,149,0,19,-12,1,10,-28,-10,7,0,0,0,2020-06-17,0,2020-06-04,0,77.09,0,2020-06-01,23,Neighboring_prefs
2020-06-03,19,Yamanashi,0,65,0,1,-17,-1,-10,-32,-9,6,0,0,0,2020-06-17,0,2020-06-04,0,70.7,0,2020-06-01,23,Yamanashi
2020-06-03,20,Nagano,0,76,0,0,-13,2,8,-28,-6,5,0,0,0,2020-06-17,0,2020-06-04,0,70.92500000000001,0,2020-06-01,23,Neighboring_prefs
2020-06-03,22,Shizuoka,0,75,0,1,-13,-1,-3,-30,-7,6,0,0,0,2020-06-17,0,2020-06-04,0,73.75999999999999,0,2020-06-01,23,Neighboring_prefs
2020-06-04,08,Ibaraki,0,168,0,10,-8,1,2,-29,-10,7,0,0,0,2020-06-18,0,2020-06-05,0,70.4,0,2020-06-01,23,Neighboring_prefs
2020-06-04,09,Tochigi,0,66,0,0,-11,1,8,-24,-8,7,0,0,0,2020-06-18,0,2020-06-05,0,73.94,0,2020-06-01,23,Neighboring_prefs
2020-06-04,10,Gunma,0,149,0,19,-10,3,11,-28,-10,7,0,0,0,2020-06-18,2,2020-06-05,2,77.27,0,2020-06-01,23,Neighboring_prefs
2020-06-04,19,Yamanashi,0,65,0,1,-16,-1,-12,-32,-8,6,0,0,0,2020-06-18,0,2020-06-05,0,70.25,0,2020-06-01,23,Yamanashi
2020-06-04,20,Nagano,0,76,0,0,-13,1,4,-26,-6,5,0,0,0,2020-06-18,0,2020-06-05,0,72.275,0,2020-06-01,23,Neighboring_prefs
2020-06-04,22,Shizuoka,0,75,0,1,-10,0,-3,-29,-8,6,0,0,0,2020-06-18,0,2020-06-05,0,74.96000000000001,0,2020-06-01,23,Neighboring_prefs
2020-06-05,08,Ibaraki,0,168,0,10,-11,2,4,-30,-11,8,0,0,0,2020-06-19,0,2020-06-06,0,74.78,0,2020-06-01,23,Neighboring_prefs
2020-06-05,09,Tochigi,0,66,0,0,-13,0,9,-28,-11,8,0,0,0,2020-06-19,0,2020-06-06,0,77.09,0,2020-06-01,23,Neighboring_prefs
2020-06-05,10,Gunma,2,151,0,19,-12,1,10,-29,-13,8,0,0,0,2020-06-19,0,2020-06-06,0,79.07,0,2020-06-01,23,Neighboring_prefs
2020-06-05,19,Yamanashi,0,65,0,1,-17,-3,-9,-30,-11,8,0,0,0,2020-06-19,1,2020-06-06,1,72.86000000000001,0,2020-06-01,23,Yamanashi
2020-06-05,20,Nagano,0,76,0,0,-13,2,5,-29,-9,6,0,0,0,2020-06-19,0,2020-06-06,0,74.03,0,2020-06-01,23,Neighboring_prefs
2020-06-05,22,Shizuoka,0,75,0,1,-10,1,4,-32,-12,7,0,0,0,2020-06-19,0,2020-06-06,0,75.26,0,2020-06-01,23,Neighboring_prefs
2020-06-06,08,Ibaraki,0,168,0,10,-8,1,-3,-36,-13,7,0,0,0,2020-06-20,0,2020-06-07,0,72.56,0,2020-06-01,23,Neighboring_prefs
2020-06-06,09,Tochigi,0,66,0,0,-14,-2,-11,-36,-12,7,0,0,0,2020-06-20,0,2020-06-07,0,73.85,3.5,2020-06-01,23,Neighboring_prefs
2020-06-06,10,Gunma,0,151,0,19,-17,-3,-5,-38,-15,8,0,0,0,2020-06-20,0,2020-06-07,0,74.21000000000001,31,2020-06-01,23,Neighboring_prefs
2020-06-06,19,Yamanashi,1,66,0,1,-18,-1,-14,-38,-13,7,0,0,0,2020-06-20,1,2020-06-07,1,70.97,2.75,2020-06-01,23,Yamanashi
2020-06-06,20,Nagano,0,76,0,0,-13,1,5,-37,-12,6,0,0,0,2020-06-20,0,2020-06-07,0,70.61,0,2020-06-01,23,Neighboring_prefs
2020-06-06,22,Shizuoka,0,75,0,1,-14,2,-4,-41,-14,7,0,0,0,2020-06-20,0,2020-06-07,0,75.5,0,2020-06-01,23,Neighboring_prefs
2020-06-07,08,Ibaraki,0,168,0,10,-7,4,14,-33,-10,6,0,0,0,2020-06-21,0,2020-06-08,0,68.18,0,2020-06-01,23,Neighboring_prefs
2020-06-07,09,Tochigi,0,66,0,0,-11,1,7,-27,-10,5,0,0,0,2020-06-21,0,2020-06-08,0,70.97,0,2020-06-01,23,Neighboring_prefs
2020-06-07,10,Gunma,0,151,0,19,-13,2,7,-33,-10,5,0,0,0,2020-06-21,0,2020-06-08,0,72.86,0,2020-06-01,23,Neighboring_prefs
2020-06-07,19,Yamanashi,1,67,0,1,-15,2,-7,-35,-10,6,0,0,0,2020-06-21,0,2020-06-08,0,69.25999999999999,0,2020-06-01,23,Yamanashi
2020-06-07,20,Nagano,0,76,0,0,-11,2,10,-35,-8,4,0,0,0,2020-06-21,0,2020-06-08,0,68.945,0,2020-06-01,23,Neighboring_prefs
2020-06-07,22,Shizuoka,0,75,0,1,-12,1,2,-41,-11,6,0,0,0,2020-06-21,0,2020-06-08,0,74.78,0,2020-06-01,23,Neighboring_prefs
2020-06-08,08,Ibaraki,0,168,0,10,-8,-2,-1,-24,-8,6,0,0,0,2020-06-22,0,2020-06-09,0,69.5,0,2020-06-08,24,Neighboring_prefs
2020-06-08,09,Tochigi,0,66,0,0,-10,-3,9,-24,-7,6,0,0,0,2020-06-22,0,2020-06-09,0,73.03999999999999,0,2020-06-08,24,Neighboring_prefs
2020-06-08,10,Gunma,0,151,0,19,-10,-2,6,-25,-9,6,0,0,0,2020-06-22,0,2020-06-09,0,75.56,0,2020-06-08,24,Neighboring_prefs
2020-06-08,19,Yamanashi,0,67,0,1,-15,-5,-13,-30,-7,6,0,0,0,2020-06-22,1,2020-06-09,1,71.50999999999999,0,2020-06-08,24,Yamanashi
2020-06-08,20,Nagano,0,76,0,0,-11,-1,7,-25,-5,4,0,0,0,2020-06-22,0,2020-06-09,0,71.50999999999999,0,2020-06-08,24,Neighboring_prefs
2020-06-08,22,Shizuoka,0,75,0,1,-10,-3,-4,-28,-7,5,0,0,0,2020-06-22,0,2020-06-09,0,74.96000000000001,0,2020-06-08,24,Neighboring_prefs
2020-06-09,08,Ibaraki,0,168,0,10,-6,1,2,-26,-8,6,0,0,0,2020-06-23,0,2020-06-10,0,75.74000000000001,0,2020-06-08,24,Neighboring_prefs
2020-06-09,09,Tochigi,0,66,0,0,-7,2,14,-22,-8,6,0,0,0,2020-06-23,0,2020-06-10,0,77.53999999999999,0,2020-06-08,24,Neighboring_prefs
2020-06-09,10,Gunma,0,151,0,19,-8,2,17,-24,-8,6,0,0,0,2020-06-23,0,2020-06-10,0,80.24000000000001,0,2020-06-08,24,Neighboring_prefs
2020-06-09,19,Yamanashi,1,68,0,1,-13,0,-4,-25,-8,6,0,0,0,2020-06-23,0,2020-06-10,0,72.41,0,2020-06-08,24,Yamanashi
2020-06-09,20,Nagano,0,76,0,0,-8,2,10,-24,-5,4,0,0,0,2020-06-23,0,2020-06-10,0,75.065,0,2020-06-08,24,Neighboring_prefs
2020-06-09,22,Shizuoka,0,75,0,1,-5,1,4,-27,-7,6,0,0,0,2020-06-23,1,2020-06-10,1,76.1,0,2020-06-08,24,Neighboring_prefs
2020-06-10,08,Ibaraki,0,168,0,10,-5,4,11,-25,-8,5,0,0,0,2020-06-24,0,2020-06-11,0,78.5,0,2020-06-08,24,Neighboring_prefs
2020-06-10,09,Tochigi,0,66,0,0,-7,4,16,-21,-9,6,0,0,0,2020-06-24,0,2020-06-11,0,79.07,0,2020-06-08,24,Neighboring_prefs
2020-06-10,10,Gunma,0,151,0,19,-8,3,8,-22,-10,6,0,0,0,2020-06-24,0,2020-06-11,0,81.59,0,2020-06-08,24,Neighboring_prefs
2020-06-10,19,Yamanashi,0,68,0,1,-12,2,-7,-23,-8,5,0,0,0,2020-06-24,1,2020-06-11,1,72.59,0.5,2020-06-08,24,Yamanashi
2020-06-10,20,Nagano,0,76,0,0,-9,2,8,-24,-6,4,0,0,0,2020-06-24,0,2020-06-11,0,75.47,0.125,2020-06-08,24,Neighboring_prefs
2020-06-10,22,Shizuoka,1,76,0,1,-10,-2,-21,-28,-8,6,0,0,0,2020-06-24,1,2020-06-11,1,72.5,20,2020-06-08,24,Neighboring_prefs
2020-06-11,08,Ibaraki,0,168,0,10,-10,-4,-23,-26,-9,7,0,0,0,2020-06-25,0,2020-06-12,0,77.06,22,2020-06-08,24,Neighboring_prefs
2020-06-11,09,Tochigi,0,66,0,0,-12,-7,-15,-26,-9,7,0,0,0,2020-06-25,0,2020-06-12,0,76.73,33,2020-06-08,24,Neighboring_prefs
2020-06-11,10,Gunma,0,151,0,19,-14,-4,-13,-27,-11,8,0,0,0,2020-06-25,0,2020-06-12,0,77,45.25,2020-06-08,24,Neighboring_prefs
2020-06-11,19,Yamanashi,1,69,0,1,-15,-4,-35,-31,-8,7,0,0,0,2020-06-25,1,2020-06-12,1,72.68,9.75,2020-06-08,24,Yamanashi
2020-06-11,20,Nagano,0,76,0,0,-14,-3,-18,-27,-6,6,0,0,0,2020-06-25,0,2020-06-12,0,72.725,35.75,2020-06-08,24,Neighboring_prefs
2020-06-11,22,Shizuoka,1,77,0,1,-14,-10,-42,-31,-10,8,0,0,0,2020-06-25,0,2020-06-12,0,74.24,58.833333333333336,2020-06-08,24,Neighboring_prefs
2020-06-12,08,Ibaraki,0,168,0,10,-10,0,-10,-29,-12,8,0,0,0,2020-06-26,0,2020-06-13,0,76.34,7.833333333333333,2020-06-08,24,Neighboring_prefs
2020-06-12,09,Tochigi,0,66,0,0,-9,1,2,-28,-11,8,0,0,0,2020-06-26,0,2020-06-13,0,77,1.25,2020-06-08,24,Neighboring_prefs
2020-06-12,10,Gunma,0,151,0,19,-8,0,5,-27,-14,8,0,0,0,2020-06-26,0,2020-06-13,0,78.35,0.25,2020-06-08,24,Neighboring_prefs
2020-06-12,19,Yamanashi,1,70,0,1,-15,-5,-18,-29,-11,8,0,0,0,2020-06-26,0,2020-06-13,0,75.02,0,2020-06-08,24,Yamanashi
2020-06-12,20,Nagano,0,76,0,0,-10,1,-5,-28,-9,7,0,0,0,2020-06-26,0,2020-06-13,0,72.32,0.75,2020-06-08,24,Neighboring_prefs
2020-06-12,22,Shizuoka,0,77,0,1,-7,2,-11,-31,-13,8,0,0,0,2020-06-26,0,2020-06-13,0,76.22,5.666666666666667,2020-06-08,24,Neighboring_prefs
2020-06-13,08,Ibaraki,0,168,0,10,-11,-7,-50,-42,-17,9,0,0,0,2020-06-27,0,2020-06-14,0,67.28,40.833333333333336,2020-06-08,24,Neighboring_prefs
2020-06-13,09,Tochigi,0,66,0,0,-14,-8,-51,-43,-19,9,0,0,0,2020-06-27,0,2020-06-14,0,68.9,50.5,2020-06-08,24,Neighboring_prefs
2020-06-13,10,Gunma,0,151,0,19,-15,-7,-46,-44,-20,9,0,0,0,2020-06-27,0,2020-06-14,0,70.7,42,2020-06-08,24,Neighboring_prefs
2020-06-13,19,Yamanashi,0,70,0,1,-19,-7,-51,-47,-19,9,0,0,0,2020-06-27,1,2020-06-14,1,70.7,17.25,2020-06-08,24,Yamanashi
2020-06-13,20,Nagano,0,76,0,0,-15,-5,-45,-45,-17,9,0,0,0,2020-06-27,0,2020-06-14,0,68.9,32.5,2020-06-08,24,Neighboring_prefs
2020-06-13,22,Shizuoka,0,77,0,1,-13,-4,-47,-46,-19,9,0,0,0,2020-06-27,0,2020-06-14,0,75.32,10.666666666666666,2020-06-08,24,Neighboring_prefs
2020-06-14,08,Ibaraki,0,168,0,10,-6,2,-22,-36,-10,6,0,0,0,2020-06-28,0,2020-06-15,0,69.44,2.1666666666666665,2020-06-08,24,Neighboring_prefs
2020-06-14,09,Tochigi,0,66,0,0,-8,-1,-23,-33,-11,6,0,0,0,2020-06-28,0,2020-06-15,0,70.16,0.5,2020-06-08,24,Neighboring_prefs
2020-06-14,10,Gunma,0,151,0,19,-10,-1,-23,-38,-10,6,0,0,0,2020-06-28,0,2020-06-15,0,71.51,2,2020-06-08,24,Neighboring_prefs
2020-06-14,19,Yamanashi,1,71,0,1,-14,-1,-42,-41,-11,6,0,0,0,2020-06-28,0,2020-06-15,0,70.7,7,2020-06-08,24,Yamanashi
2020-06-14,20,Nagano,0,76,0,0,-14,-3,-43,-46,-11,6,0,0,0,2020-06-28,0,2020-06-15,0,71.105,27.375,2020-06-08,24,Neighboring_prefs
2020-06-14,22,Shizuoka,0,77,0,1,-10,0,-28,-43,-11,6,0,0,0,2020-06-28,0,2020-06-15,0,76.69999999999999,3.1666666666666665,2020-06-08,24,Neighboring_prefs
2020-06-15,08,Ibaraki,0,168,0,10,-3,2,-4,-22,-8,5,0,0,0,2020-06-29,0,2020-06-16,0,77.47999999999999,1.6666666666666667,2020-06-15,25,Neighboring_prefs
2020-06-15,09,Tochigi,0,66,0,0,-5,-1,5,-22,-7,5,0,0,0,2020-06-29,0,2020-06-16,0,78.44,28,2020-06-15,25,Neighboring_prefs
2020-06-15,10,Gunma,0,151,0,19,-6,0,4,-22,-8,5,0,0,0,2020-06-29,0,2020-06-16,0,82.75999999999999,0,2020-06-15,25,Neighboring_prefs
2020-06-15,19,Yamanashi,0,71,0,1,-12,-1,-13,-28,-7,5,0,0,0,2020-06-29,1,2020-06-16,1,76.55000000000001,0,2020-06-15,25,Yamanashi
2020-06-15,20,Nagano,0,76,0,0,-8,2,5,-23,-5,4,0,0,0,2020-06-29,0,2020-06-16,0,75.785,0.75,2020-06-15,25,Neighboring_prefs
2020-06-15,22,Shizuoka,0,77,0,1,-5,1,-7,-26,-6,5,0,0,0,2020-06-29,1,2020-06-16,1,81.19999999999999,0,2020-06-15,25,Neighboring_prefs
2020-06-16,08,Ibaraki,0,168,0,10,-5,2,-1,-23,-7,5,0,0,0,2020-06-30,0,2020-06-17,0,74.84,4.333333333333333,2020-06-15,25,Neighboring_prefs
2020-06-16,09,Tochigi,0,66,0,0,-6,0,2,-20,-7,5,0,0,0,2020-06-30,0,2020-06-17,0,75.74000000000001,13.25,2020-06-15,25,Neighboring_prefs
2020-06-16,10,Gunma,0,151,0,19,-7,1,12,-21,-8,5,0,0,0,2020-06-30,0,2020-06-17,0,78.62,8,2020-06-15,25,Neighboring_prefs
2020-06-16,19,Yamanashi,1,72,0,1,-9,2,-4,-22,-7,5,0,0,0,2020-06-30,0,2020-06-17,0,72.59,0,2020-06-15,25,Yamanashi
2020-06-16,20,Nagano,0,76,0,0,-5,3,12,-21,-4,4,0,0,0,2020-06-30,0,2020-06-17,0,71.33000000000001,0,2020-06-15,25,Neighboring_prefs
2020-06-16,22,Shizuoka,1,78,0,1,-2,4,3,-24,-6,5,0,0,0,2020-06-30,1,2020-06-17,1,76.52000000000001,0,2020-06-15,25,Neighboring_prefs
2020-06-17,08,Ibaraki,0,168,0,10,-4,3,18,-22,-8,5,0,0,0,2020-07-01,0,2020-06-18,0,69.98,0,2020-06-15,25,Neighboring_prefs
2020-06-17,09,Tochigi,0,66,0,0,-3,3,21,-20,-8,5,0,0,0,2020-07-01,0,2020-06-18,0,72.23,0,2020-06-15,25,Neighboring_prefs
2020-06-17,10,Gunma,0,151,0,19,-7,2,17,-18,-9,5,0,0,0,2020-07-01,0,2020-06-18,0,76.19,0,2020-06-15,25,Neighboring_prefs
2020-06-17,19,Yamanashi,0,72,0,1,-11,-1,0,-19,-8,5,0,0,0,2020-07-01,0,2020-06-18,0,69.98,0,2020-06-15,25,Yamanashi
2020-06-17,20,Nagano,0,76,0,0,-6,3,19,-20,-6,4,0,0,0,2020-07-01,0,2020-06-18,0,70.295,0,2020-06-15,25,Neighboring_prefs
2020-06-17,22,Shizuoka,1,79,0,1,-6,-1,3,-25,-7,5,0,0,0,2020-07-01,0,2020-06-18,0,75.14000000000001,0,2020-06-15,25,Neighboring_prefs
2020-06-18,08,Ibaraki,0,168,0,10,-4,0,0,-23,-8,5,0,0,0,2020-07-02,0,2020-06-19,0,70.22,0.5,2020-06-15,25,Neighboring_prefs
2020-06-18,09,Tochigi,0,66,0,0,-3,0,8,-20,-8,5,0,0,0,2020-07-02,0,2020-06-19,0,71.42,0.75,2020-06-15,25,Neighboring_prefs
