"city","week","infected","newGZ","avg_temp","avg_rainfall","週.x","mobility","cuminfected","cumGZ","infected_2w","infected_1w","infected_yest","pop","mobility_per","susceptible","SOE","週.y","population_inflow","agrgt_potecovid_lag1","agrgt_potecovid_lag2","in_risk_lag1","in_risk_lag2","X1"
"西桂町",2020-10-12,0,0,12.6142857142857,4.14285714285714,"202010_W3",3578,0.537,0,0.043,0,0.043,4238,0.844266163284568,4237.463,0,"202010_W3",3577,0.0320761376953672,0.0382149142339342,2.45529353140177e-08,3.22163031983725e-08,1129
"身延町",2020-10-12,0,0,16.7285714285714,3,"202010_W3",13372,1.467,2,0,0,0,11306,1.18273483106315,11304.533,0,"202010_W3",13373,0.141724843291064,0.155246057627115,1.01848469172906e-07,1.19123971635103e-07,1130
"道志村",2020-10-12,0,0,15.1571428571429,3.42857142857143,"202010_W3",2629,0.104,0,0,0.042,0,1652,1.59140435835351,1651.896,0,"202010_W3",2630,0.1508260830494,0.160874395401142,2.31565500879655e-08,2.62557003756975e-08,1131
"都留市",2020-10-12,0,0,15.1571428571429,3.42857142857143,"202010_W3",33025,2.445,4,0,0.755,0,29859,1.10603168223986,29856.555,0,"202010_W3",33024,0.379426627663112,0.41346816775687,2.45338349716868e-07,2.93056674990676e-07,1132
"韮崎市",2020-10-12,0.063,0,16.2428571428571,3.07142857142857,"202010_W3",33378,2.784,2,1.075,0,1.075,29124,1.14606510094767,29121.216,0,"202010_W3",33376,0.290607730004252,0.32924114585127,2.49866500749658e-07,2.97621277871421e-07,1133
"鳴沢村",2020-10-12,0,0,12.6142857142857,4.14285714285714,"202010_W3",4328,0.441,6,0.032,0,0.032,3133,1.38142355569741,3132.559,0,"202010_W3",4327,0.197174576245122,0.198447537161622,3.38925711978871e-08,3.83986913075394e-08,1134
"上野原市",2020-10-19,0.577,0,11.9857142857143,2.42857142857143,"202010_W4",25451,8.445,2,0.576,0,0.576,22799,1.11632089126716,22790.555,0,"202010_W4",25450,0.562490815943735,0.844604775261836,2.26227767952795e-07,5.72204278556107e-07,1135
"中央市",2020-10-19,0,0,13.8571428571429,3.14285714285714,"202010_W4",31263,5.564,2,0.789,0.174,0.789,30978,1.00920007747434,30972.436,0,"202010_W4",31261,0.290607688324593,0.700823145292203,2.82421072952693e-07,7.85961639723711e-07,1136
"丹波山村",2020-10-19,0.014,0,12.7285714285714,3.28571428571429,"202010_W4",858,0.05,0,0.014,0,0.014,540,1.58888888888889,539.95,0,"202010_W4",858,0.037351894386114,0.0420976687855608,6.26911548579074e-09,1.29060284378874e-08,1137
"北杜市",2020-10-19,0,0,10.4714285714286,1.64285714285714,"202010_W4",51303,5.499,12,0.807,2.107,0.807,46421,1.10516791969152,46415.501,0,"202010_W4",51301,1.00432477758103,1.56867174288802,4.46230977806648e-07,1.12519733652184e-06,1138
"南アルプス市",2020-10-19,0,0,11.9857142857143,3.21428571428571,"202010_W4",65918,17.478,3,1.239,2.007,1.239,71370,0.923609359674933,71352.522,0,"202010_W4",65915,0.592916926150449,1.44476225700371,5.8551731851981e-07,1.63219656732918e-06,1139
"南部町",2020-10-19,0,0,14.2428571428571,3.92857142857143,"202010_W4",7585,0.309,0,0,0,0,7569,1.00211388558594,7568.691,0,"202010_W4",7586,0.0630557820567919,0.162605410719122,6.09014128881275e-08,1.72083349482505e-07,1140
"大月市",2020-10-19,0.595,0,11.9857142857143,2.42857142857143,"202010_W4",23737,2.076,1,0.594,0,0.594,23516,1.00939785677836,23513.924,0,"202010_W4",23739,0.429390411575663,0.708215859145144,2.13955502863713e-07,5.57359378634157e-07,1141
"富士吉田市",2020-10-19,0,0,9.97142857142857,3.14285714285714,"202010_W4",50761,8.835,7,0,0.495,0,48331,1.05027828929672,48322.165,0,"202010_W4",50760,0.669790148723161,1.29920092622985,4.48356974685608e-07,1.1994859033604e-06,1142
"富士川町",2020-10-19,0,0,12.6,3.5,"202010_W4",13991,1.344,6,0.059,0,0.059,14855,0.941837765062269,14853.656,0,"202010_W4",13990,0.114261724838315,0.300071198183735,1.26100021285664e-07,3.54399108200168e-07,1143
"富士河口湖町",2020-10-19,0,0,9.97142857142857,3.14285714285714,"202010_W4",34956,4.077,20,0,0.272,0,26562,1.31601536028913,26557.923,0,"202010_W4",34954,0.828263984955638,1.19934926154594,2.87786074196822e-07,6.92757154975683e-07,1144
"小菅村",2020-10-19,0.018,0,12.7285714285714,3.28571428571429,"202010_W4",1037,0.064,0,0.018,0,0.018,715,1.45034965034965,714.936,0,"202010_W4",1037,0.0210794920738878,0.0306468904457724,7.85931878956682e-09,1.99787319153778e-08,1145
"山中湖村",2020-10-19,0,0,8.91428571428571,4.85714285714286,"202010_W4",11175,0.736,6,0,0.059,0,5789,1.93038521333564,5788.264,0,"202010_W4",11176,0.4494227228355,0.548577872548962,9.60834682666589e-08,2.00023169380443e-07,1146
"山梨市",2020-10-19,0,0,12.7285714285714,3.28571428571429,"202010_W4",33390,4.599,3,0.619,0,0.619,34357,0.971854352824752,34352.401,0,"202010_W4",33392,0.370400884026772,0.787872967442252,2.92670555791364e-07,8.01515753493487e-07,1147
"市川三郷町",2020-10-19,0,0,12.6,3.5,"202010_W4",14187,1.49,2,0,0,0,15604,0.90918995129454,15602.51,0,"202010_W4",14186,0.141698326565504,0.324382178914039,1.25702672689102e-07,3.49745441263581e-07,1148
"忍野村",2020-10-19,0,0,8.91428571428571,4.85714285714286,"202010_W4",8873,1.223,1,0,0.098,0,9595,0.924752475247525,9593.777,0,"202010_W4",8873,0.122012051339778,0.239851446856651,7.92803396632311e-08,2.13132493892618e-07,1149
"早川町",2020-10-19,0,0,12.6,3.5,"202010_W4",1543,0.039,1,0,0,0,1018,1.51571709233792,1017.961,0,"202010_W4",1541,0.0200826013132679,0.0357797148964717,1.18856011722833e-08,3.14301206794418e-08,1150
"昭和町",2020-10-19,0,0,13.8571428571429,3.14285714285714,"202010_W4",28522,4.205,7,0.619,0.213,0.619,20452,1.39458243692548,20447.795,0,"202010_W4",28518,0.278810895361982,0.631215700573596,2.47079898388743e-07,6.77197035860288e-07,1151
"甲州市",2020-10-19,0,0,12.7285714285714,3.28571428571429,"202010_W4",31313,5.437,6,0.558,0,0.558,30990,1.01042271700549,30984.563,0,"202010_W4",31311,0.439873351500801,0.83277099836046,2.85541968245159e-07,7.68412329056616e-07,1152
"甲府市",2020-10-19,1,0,13.8571428571429,3.14285714285714,"202010_W4",202768,101.175,53,15.254,5,15.254,187171,1.08333021675366,187069.825,0,"202010_W4",202767,2.25797776316686,4.92547745962501,1.87204570515941e-06,5.13255324161675e-06,1153
"甲斐市",2020-10-19,0,0,13.8571428571429,3.14285714285714,"202010_W4",67431,10.878,1,1.311,0.425,1.311,75522,0.892865655040915,75511.122,0,"202010_W4",67429,0.671574265721111,1.56122765255593,6.15379855916477e-07,1.7039029577433e-06,1154
"笛吹市",2020-10-19,0,0,10.7714285714286,4,"202010_W4",72007,5.915,17,1.24,0,1.24,68924,1.04473042771749,68918.085,0,"202010_W4",72006,0.975733390029998,1.88427586922779,6.60760619623413e-07,1.77777970687853e-06,1155
"西桂町",2020-10-19,0,0,9.97142857142857,3.14285714285714,"202010_W4",2680,0.537,0,0,0.043,0,4238,0.632373761208117,4237.463,0,"202010_W4",2678,0.0432709965036023,0.0887626450157999,3.45038795202608e-08,9.08931569041615e-08,1156
"身延町",2020-10-19,0,0,12.6,3.5,"202010_W4",13769,1.467,2,0,0,0,11306,1.2178489297718,11304.533,0,"202010_W4",13769,0.156326168804078,0.33095581004052,1.1809389294792e-07,3.22820534456417e-07,1157
"道志村",2020-10-19,0.042,0,11.9857142857143,2.42857142857143,"202010_W4",3871,0.146,0,0.042,0,0.042,1652,2.34322033898305,1651.854,0,"202010_W4",3871,0.110144148203738,0.12825954828117,2.17721302623753e-08,4.27787676517756e-08,1158
"都留市",2020-10-19,0.755,0,11.9857142857143,2.42857142857143,"202010_W4",32465,3.2,4,0.756,0,0.756,29859,1.08727686794601,29855.8,0,"202010_W4",32464,0.431009422041034,0.86113977263308,3.00609954244727e-07,8.19414717418906e-07,1159
"韮崎市",2020-10-19,0,0,11.9857142857143,3.21428571428571,"202010_W4",32927,2.784,2,0.505,1.075,0.505,29124,1.13057959071556,29121.216,0,"202010_W4",32925,0.328162708294319,0.76289064394626,2.99673643402696e-07,8.3213539629053e-07,1160
"鳴沢村",2020-10-19,0,0,9.97142857142857,3.14285714285714,"202010_W4",4558,0.441,6,0,0.032,0,3133,1.45483562081072,3132.559,0,"202010_W4",4561,0.172502388166938,0.212764389892009,3.79972279938267e-08,8.37302147522482e-08,1161
"上野原市",2020-10-26,0,0,11.3285714285714,0,"202010_W5",25258,8.445,2,0.864,0.576,0.864,22799,1.10785560770209,22790.555,0,"202010_W5",25259,0.96091119360612,1.58981766469159,5.81623990572311e-07,1.24699471479354e-06,1162
"中央市",2020-10-26,0.174,0,13.0428571428571,0,"202010_W5",31406,5.738,2,0.672,0.789,0.672,30978,1.0138162566983,30972.262,0,"202010_W5",31403,0.707528511072027,1.50235612809016,7.93072806970574e-07,1.75972277277647e-06,1163
"丹波山村",2020-10-26,0,0,11.9428571428571,0,"202010_W5",848,0.05,0,0.021,0.014,0.021,540,1.57037037037037,539.95,0,"202010_W5",847,0.0545633569756775,0.0735572843682567,1.4803331679945e-08,2.893999934845e-08,1164
"北杜市",2020-10-26,2.107,0,9.15714285714286,0,"202010_W5",52972,7.606,12,1.007,0.807,1.007,46421,1.14112147519442,46413.394,0,"202010_W5",52972,1.72281558050512,2.95087921749481,1.16077971769864e-06,2.48199585620569e-06,1165
"南アルプス市",2020-10-26,2.007,0,11.0428571428571,0,"202010_W5",64842,19.485,3,3.766,1.239,3.766,71370,0.908532997057587,71350.515,0,"202010_W5",64840,1.47206345386059,3.13608535804904,1.65304799383449e-06,3.67192616940945e-06,1166
"南部町",2020-10-26,0,0,13.6714285714286,0,"202010_W5",7775,0.309,0,0,0,0,7569,1.02721627691901,7568.691,0,"202010_W5",7776,0.16867810870135,0.358328921621997,1.78102152444355e-07,3.94264540699019e-07,1167
"大月市",2020-10-26,0,0,11.3285714285714,0,"202010_W5",23555,2.076,1,0.891,0.594,0.891,23516,1.00165844531383,23513.924,0,"202010_W5",23553,0.78784480574145,1.38620920714965,5.59690258183918e-07,1.21548138460256e-06,1168
"富士吉田市",2020-10-26,0.495,0,9.07142857142857,0,"202010_W5",50069,9.33,7,0,0,0,48331,1.03596035670688,48321.67,0,"202010_W5",50068,1.37006137125606,2.64496817734094,1.23350676779942e-06,2.70058697087766e-06,1169
"富士川町",2020-10-26,0,0,11.4571428571429,0,"202010_W5",13556,1.344,6,0,0.059,0,14855,0.912554695388758,14853.656,0,"202010_W5",13554,0.301023911084122,0.658419016688293,3.53519898841148e-07,7.88641877062501e-07,1170
"富士河口湖町",2020-10-26,0.272,0,9.07142857142857,0,"202010_W5",35259,4.349,20,0,0,0,26562,1.32742263383781,26557.651,0,"202010_W5",35262,1.44361578634691,2.28398424819006,7.19809771096676e-07,1.50535599362078e-06,1171
"小菅村",2020-10-26,0,0,11.9428571428571,0,"202010_W5",1017,0.064,0,0.027,0.018,0.027,715,1.42237762237762,714.936,0,"202010_W5",1017,0.0452796418144761,0.0694216552812338,2.1720108168995e-08,4.57438346695765e-08,1172
"山中湖村",2020-10-26,0.059,0,7.87142857142857,0,"202010_W5",11787,0.795,6,0,0,0,5789,2.03610295387804,5788.205,0,"202010_W5",11785,0.634375370321788,0.889448258627954,2.06896597997849e-07,4.08798066395281e-07,1173
"山梨市",2020-10-26,0,0,11.9428571428571,0,"202010_W5",32763,4.599,3,0.952,0.619,0.952,34357,0.953604796693541,34352.401,0,"202010_W5",32765,0.8288780022675,1.66401368463898,8.22629723236121e-07,1.81277617102841e-06,1174
"市川三郷町",2020-10-26,0,0,11.4571428571429,0,"202010_W5",13964,1.49,2,0,0,0,15604,0.894898743911817,15602.51,0,"202010_W5",13962,0.331056661800967,0.691518359372537,3.53830369529686e-07,7.85823073849517e-07,1175
"忍野村",2020-10-26,0.098,0,7.87142857142857,0,"202010_W5",8896,1.321,1,0,0,0,9595,0.927149557060969,9593.679,0,"202010_W5",8896,0.259987870492352,0.457050969774624,2.10525136168022e-07,4.55234337369483e-07,1176
"早川町",2020-10-26,0,0,11.4571428571429,0,"202010_W5",1437,0.039,1,0,0,0,1018,1.41159135559921,1017.961,0,"202010_W5",1438,0.0352058258217891,0.0694239253203866,3.41249331216008e-08,7.41272270839396e-08,1177
"昭和町",2020-10-26,0.213,0,13.0428571428571,0,"202010_W5",27382,4.418,7,0.443,0.619,0.443,20452,1.33884216702523,20447.582,0,"202010_W5",27381,0.656255728158472,1.35906548749155,7.03356016767828e-07,1.54979771784881e-06,1178
"甲州市",2020-10-26,0,0,11.9428571428571,0,"202010_W5",31654,5.437,6,0.558,0.558,0.558,30990,1.02142626653759,30984.563,0,"202010_W5",31652,0.869733851902952,1.66209369715455,7.7045392467138e-07,1.69385305502928e-06,1179
"甲府市",2020-10-26,5,0,13.0428571428571,0,"202010_W5",202382,106.175,53,15.676,15.254,15.676,187171,1.08126793146374,187064.825,0,"202010_W5",202384,4.93259663074045,10.1157833977939,5.09547853578399e-06,1.12921660586626e-05,1180
"甲斐市",2020-10-26,0.425,0,13.0428571428571,0,"202010_W5",67306,11.303,1,2.638,1.311,2.638,75522,0.891210508196287,75510.697,0,"202010_W5",67305,1.56946802296188,3.29327828398001,1.70113477221046e-06,3.77837646921043e-06,1181
"笛吹市",2020-10-26,0,0,9.85714285714286,0,"202010_W5",72117,5.915,17,12.657,1.24,12.657,68924,1.04632638848587,68918.085,0,"202010_W5",72116,1.91809954100566,3.7344193232341,1.7732672531316e-06,3.90697297726401e-06,1182
"西桂町",2020-10-26,0.043,0,9.07142857142857,0,"202010_W5",3351,0.58,0,0,0,0,4238,0.790703161868806,4237.42,0,"202010_W5",3349,0.0816146926737371,0.157486590045764,7.23424279239255e-08,1.62134360842435e-07,1183
"身延町",2020-10-26,0,0,11.4571428571429,0,"202010_W5",13601,1.467,2,0,0,0,11306,1.20298956306386,11304.533,0,"202010_W5",13601,0.351009511547213,0.694311565786997,3.27233997674641e-07,7.20734454812332e-07,1184
"道志村",2020-10-26,0,0,11.3285714285714,0,"202010_W5",3681,0.146,0,0.063,0.042,0.063,1652,2.22820823244552,1651.854,0,"202010_W5",3682,0.224669398176138,0.291859738116193,6.0430348277946e-08,1.08875761984186e-07,1185
"都留市",2020-10-26,0,0,11.3285714285714,0,"202010_W5",32481,3.2,4,1.134,0.756,1.134,29859,1.08781271978298,29855.8,0,"202010_W5",32480,0.8788719998895,1.71252237154876,8.13256331336295e-07,1.7957068501878e-06,1186
"韮崎市",2020-10-26,1.075,0,11.0428571428571,0,"202010_W5",34008,3.859,2,0.632,0.505,0.632,29124,1.16769674495262,29120.141,0,"202010_W5",34006,0.788576454757659,1.62855498528679,8.16989697435549e-07,1.81965529923165e-06,1187
"鳴沢村",2020-10-26,0.032,0,9.07142857142857,0,"202010_W5",4996,0.473,6,0,0,0,3133,1.59463772741781,3132.527,0,"202010_W5",4994,0.248370655443918,0.351975330309481,8.44984781109674e-08,1.70564116329432e-07,1188
"上野原市",2020-11-02,0.576,6,11.4428571428571,0.857142857142857,"202011_W1",24810,9.021,8,0,0.864,0,22799,1.08820562305364,22789.979,0,"202011_W1",24807,1.59706967755663,2.58662390378727,1.24684621564327e-06,2.17919314894147e-06,1189
"中央市",2020-11-02,0.789,4,12.5142857142857,0.642857142857143,"202011_W1",31607,6.527,6,1.125,0.672,1.125,30978,1.02030473239073,30971.473,0,"202011_W1",31605,1.4903190546495,2.61299509145985,1.7559575075299e-06,3.09812595399508e-06,1190
"丹波山村",2020-11-02,0.014,0,11.2428571428571,1.14285714285714,"202011_W1",786,0.064,0,0,0.021,0,540,1.45555555555556,539.936,0,"202011_W1",786,0.0862500144030343,0.127192462297202,2.96932218125798e-08,5.04377396064039e-08,1191
"北杜市",2020-11-02,0.807,13,9.88571428571429,1.78571428571429,"202011_W1",51506,8.413,25,0.141,1.007,0.141,46421,1.10954094052261,46412.587,0,"202011_W1",51503,3.13212426515234,5.13565632070594,2.52852909496169e-06,4.42094874509238e-06,1192
"南アルプス市",2020-11-02,1.239,9,10.6285714285714,2.14285714285714,"202011_W1",65352,20.724,12,2.243,3.766,2.243,71370,0.915678856662463,71349.276,0,"202011_W1",65351,3.12471984214644,5.46444698534069,3.67332334441625e-06,6.47926480862647e-06,1193
"南部町",2020-11-02,0,2,12.7428571428571,1.78571428571429,"202011_W1",7791,0.309,2,0.601,0,0.601,7569,1.02933016250495,7568.691,0,"202011_W1",7791,0.368523602429427,0.633517031256427,4.05696545745847e-07,7.11419840643827e-07,1194
"大月市",2020-11-02,0.594,5,11.4428571428571,0.857142857142857,"202011_W1",24604,2.67,6,0,0.891,0,23516,1.04626637183194,23513.33,0,"202011_W1",24603,1.38018724357687,2.27844787686577,1.2118337132693e-06,2.12308578372701e-06,1195
"富士吉田市",2020-11-02,0,7,10.1571428571429,1.35714285714286,"202011_W1",50048,9.33,14,0,0,0,48331,1.03552585297221,48321.67,0,"202011_W1",50047,2.65033430483137,4.51201591698254,2.6903257554613e-06,4.72792659194985e-06,1196
"富士川町",2020-11-02,0.059,0,10.9428571428571,1.64285714285714,"202011_W1",14470,1.403,6,1.18,0,1.18,14855,0.974082800403904,14853.597,0,"202011_W1",14466,0.647955078411494,1.13877575458664,7.77085900039696e-07,1.37096919041952e-06,1197
"富士河口湖町",2020-11-02,0,9,10.1571428571429,1.35714285714286,"202011_W1",36480,4.349,29,0,0,0,26562,1.37339055793991,26557.651,0,"202011_W1",36481,2.4415819711737,3.8610786651912,1.51163627582451e-06,2.61860807942741e-06,1198
"小菅村",2020-11-02,0.018,0,11.2428571428571,1.14285714285714,"202011_W1",1027,0.082,0,0,0.027,0,715,1.43636363636364,714.918,0,"202011_W1",1027,0.0773042102039781,0.119560789919278,4.68595020913278e-08,8.12203069866786e-08,1199
"山中湖村",2020-11-02,0,5,8.85714285714286,1.71428571428571,"202011_W1",11503,0.795,11,0,0,0,5789,1.98704439454137,5788.205,0,"202011_W1",11503,0.932701695066843,1.4196544891605,4.08454157542244e-07,6.97681973195854e-07,1200
"山梨市",2020-11-02,0.619,6,11.2428571428571,1.14285714285714,"202011_W1",33174,5.218,9,1.478,0.952,1.478,34357,0.965567424396775,34351.782,0,"202011_W1",33176,1.68219023998838,2.87509479823454,1.82050742630923e-06,3.20154036951497e-06,1201
"市川三郷町",2020-11-02,0,2,10.9428571428571,1.64285714285714,"202011_W1",14052,1.49,4,1.24,0,1.24,15604,0.900538323506793,15602.51,0,"202011_W1",14054,0.692176774207776,1.19864917119652,7.8389602365001e-07,1.38074437561378e-06,1202
"忍野村",2020-11-02,0,2,8.85714285714286,1.71428571428571,"202011_W1",8503,1.321,3,0,0,0,9595,0.886190724335591,9593.679,0,"202011_W1",8500,0.450921673475618,0.765504274811378,4.57273643671414e-07,8.02402582140876e-07,1203
"早川町",2020-11-02,0,0,10.9428571428571,1.64285714285714,"202011_W1",1386,0.039,1,0.08,0,0.08,1018,1.3614931237721,1017.961,0,"202011_W1",1387,0.0812005998811899,0.136007269140356,7.26218207269181e-08,1.27648051413501e-07,1204
"昭和町",2020-11-02,0.619,14,12.5142857142857,0.642857142857143,"202011_W1",27655,5.037,21,0.423,0.443,0.423,20452,1.35219049481713,20446.963,0,"202011_W1",27655,1.33695182525873,2.33417042653022,1.53834545031124e-06,2.71379493019286e-06,1205
"甲州市",2020-11-02,0.558,5,11.2428571428571,1.14285714285714,"202011_W1",32108,5.995,11,0.431,0.558,0.431,30990,1.03607615359793,30984.005,0,"202011_W1",32109,1.68588385677171,2.84742165543906,1.68818454029929e-06,2.96541065670719e-06,1206
"甲府市",2020-11-02,15.254,40,12.5142857142857,0.642857142857143,"202011_W1",200231,121.429,93,13.474,15.676,13.474,187171,1.06977576654503,187049.571,0,"202011_W1",200230,10.0395863688114,17.3621572635941,1.12480126962795e-05,1.98070441465098e-05,1207
"甲斐市",2020-11-02,1.311,8,12.5142857142857,0.642857142857143,"202011_W1",67332,12.614,9,5.346,2.638,5.346,75522,0.89155477873997,75509.386,0,"202011_W1",67334,3.27966650145138,5.69395985450934,3.76700993224093e-06,6.63165902566408e-06,1208
"笛吹市",2020-11-02,1.24,10,9.61428571428571,1.28571428571429,"202011_W1",72769,7.155,27,6.221,12.657,6.221,68924,1.0557860832221,68916.845,0,"202011_W1",72768,3.74488054912526,6.38860867839668,3.8797612860701e-06,6.82828780089967e-06,1209
"西桂町",2020-11-02,0,0,10.1571428571429,1.35714285714286,"202011_W1",3393,0.58,0,0,0,0,4238,0.800613496932515,4237.42,0,"202011_W1",3393,0.1648521788088,0.277921135540906,1.70826784025155e-07,2.98023889485605e-07,1210
"身延町",2020-11-02,0,0,10.9428571428571,1.64285714285714,"202011_W1",13833,1.467,2,0.899,0,0.899,11306,1.22350964089864,11304.533,0,"202011_W1",13833,0.702563501510675,1.19198662443276,7.19513456884263e-07,1.26251798207954e-06,1211
"道志村",2020-11-02,0.042,0,11.4428571428571,0.857142857142857,"202011_W1",3192,0.188,0,0,0.063,0,1652,1.93220338983051,1651.812,0,"202011_W1",3194,0.341018233353144,0.501552614685877,1.1581012920105e-07,1.94313528312158e-07,1212
"都留市",2020-11-02,0.756,3,11.4428571428571,0.857142857142857,"202011_W1",32453,3.956,7,0,1.134,0,29859,1.08687497906829,29855.044,0,"202011_W1",32452,1.74556923283153,2.96405528489953,1.76888562970171e-06,3.10922848964731e-06,1213
"韮崎市",2020-11-02,0.505,0,10.6285714285714,2.14285714285714,"202011_W1",32611,4.364,2,1.118,0.632,1.118,29124,1.11972943277022,29119.636,0,"202011_W1",32612,1.67722112057584,2.8955758573825,1.85056644485059e-06,3.25613664734242e-06,1214
"鳴沢村",2020-11-02,0,0,10.1571428571429,1.35714285714286,"202011_W1",4344,0.473,6,0,0,0,3133,1.38653048196617,3132.527,0,"202011_W1",4345,0.387745244941547,0.58794132273644,1.77222917223046e-07,3.02315409236962e-07,1215
"上野原市",2020-11-09,0.864,6,8.42857142857143,0,"202011_W2",24135,9.885,14,0.157,0,0.157,22799,1.05859906136234,22789.115,0,"202011_W2",24132,2.53796573520965,3.17635965383915,2.17303209734499e-06,2.52957068615275e-06,1216
"中央市",2020-11-09,0.672,2,10.3428571428571,0,"202011_W2",31078,7.199,8,0.105,1.125,0.105,30978,1.00322809735942,30970.801,0,"202011_W2",31079,2.66232505756024,3.11300266863068,3.11239620353307e-06,3.58073292448004e-06,1217
"丹波山村",2020-11-09,0.021,0,9.27142857142857,0,"202011_W2",956,0.085,0,0.004,0,0.004,540,1.77037037037037,539.915,0,"202011_W2",957,0.125458033843628,0.174251881140558,4.26709476031886e-08,5.37005621073817e-08,1218
"北杜市",2020-11-09,1.007,3,7.11428571428571,0,"202011_W2",48631,9.42,28,0.157,0.141,0.157,46421,1.04760776372762,46411.58,0,"202011_W2",48634,5.18273708047317,6.57624848397925,4.39380588540115e-06,5.16483839154588e-06,1219
"南アルプス市",2020-11-09,3.766,3,8.54285714285714,0,"202011_W2",65519,24.49,15,0.616,2.243,0.616,71370,0.918018775395825,71345.51,0,"202011_W2",65517,5.46923713960011,6.37184589798192,6.48217828736424e-06,7.45913550899098e-06,1220
"南部町",2020-11-09,0,0,11.1,0,"202011_W2",7885,0.309,2,0.31,0.601,0.31,7569,1.04174924032237,7568.691,0,"202011_W2",7886,0.638080371678946,0.804487856595222,7.02886064776644e-07,8.30889131874214e-07,1221
"大月市",2020-11-09,0.891,12,8.42857142857143,0,"202011_W2",24105,3.561,18,0.162,0,0.162,23516,1.0250467766627,23512.439,0,"202011_W2",24106,2.30386685860187,2.81796103203145,2.17611645744369e-06,2.50890605674363e-06,1222
"富士吉田市",2020-11-09,0,2,6.77142857142857,0,"202011_W2",49471,9.33,16,0.332,0,0.332,48331,1.02358734559599,48321.67,0,"202011_W2",49470,4.49762716076304,5.42817153743906,4.69283792155305e-06,5.42994496979493e-06,1223
"富士川町",2020-11-09,0,1,8.68571428571429,0,"202011_W2",14977,1.403,7,0.686,1.18,0.686,14855,1.00821272298889,14853.597,0,"202011_W2",14976,1.17844897940517,1.36042107906854,1.41180434060606e-06,1.61118603436022e-06,1224
"富士河口湖町",2020-11-09,0,12,6.77142857142857,0,"202011_W2",35223,4.349,41,0.182,0,0.182,26562,1.32606731420827,26557.651,0,"202011_W2",35220,4.01009198676535,5.28175937526361,2.6585193132753e-06,3.14248914163768e-06,1225
"小菅村",2020-11-09,0.027,0,9.27142857142857,0,"202011_W2",920,0.109,0,0.005,0,0.005,715,1.28671328671329,714.891,0,"202011_W2",921,0.115592793269766,0.148901643640316,8.1052635359559e-08,9.46424403938862e-08,1226
"山中湖村",2020-11-09,0,4,4.95714285714286,0,"202011_W2",11237,0.795,15,0.04,0,0.04,5789,1.94109518051477,5788.205,0,"202011_W2",11237,1.39576783279597,1.94079329199503,6.69673046250504e-07,8.23210674138081e-07,1227
"山梨市",2020-11-09,0.952,3,9.27142857142857,0,"202011_W2",32418,6.17,12,1.042,1.478,1.042,34357,0.943563174898856,34350.83,0,"202011_W2",32416,2.88924069468344,3.4262160395966,3.18743202007515e-06,3.67675343920705e-06,1228
"市川三郷町",2020-11-09,0,0,8.68571428571429,0,"202011_W2",13861,1.49,4,0.639,1.24,0.639,15604,0.888297872340426,15602.51,0,"202011_W2",13859,1.19746738031272,1.40099747766628,1.38642603442873e-06,1.59386315052339e-06,1229
"忍野村",2020-11-09,0,1,4.95714285714286,0,"202011_W2",8535,1.321,4,0.066,0,0.066,9595,0.889525794684732,9593.679,0,"202011_W2",8533,0.76183148731332,0.929952432176647,7.90830288411547e-07,9.23206543199921e-07,1230
"早川町",2020-11-09,0,0,8.68571428571429,0,"202011_W2",1484,0.039,1,0.042,0.08,0.042,1018,1.45776031434185,1017.961,0,"202011_W2",1482,0.137718695201677,0.171115267014507,1.21024670774123e-07,1.40435265101674e-07,1231
"昭和町",2020-11-09,0.443,17,10.3428571428571,0,"202011_W2",26900,5.48,38,0.069,0.423,0.069,20452,1.31527478975161,20446.52,0,"202011_W2",26898,2.31959985311886,2.73132572209858,2.68722682968456e-06,3.10139969930688e-06,1232
"甲州市",2020-11-09,0.558,4,9.27142857142857,0,"202011_W2",31419,6.553,15,0.038,0.431,0.038,30990,1.01384317521781,30983.447,0,"202011_W2",31419,2.91208986158208,3.51376942539359,2.98846876840233e-06,3.45149437965091e-06,1233
"甲府市",2020-11-09,15.676,31,10.3428571428571,0,"202011_W2",201465,137.105,124,5.5,13.474,5.5,187171,1.07636866822318,187033.895,0,"202011_W2",201466,17.2315629964846,20.3649202170604,1.96300904190274e-05,2.27097016763665e-05,1234
"甲斐市",2020-11-09,2.638,5,10.3428571428571,0,"202011_W2",66366,15.252,14,1.66,5.346,1.66,75522,0.878763803924684,75506.748,0,"202011_W2",66367,5.70896535187059,6.70431989120731,6.62862527720936e-06,7.64628970521053e-06,1235
"笛吹市",2020-11-09,12.657,7,7.11428571428571,0,"202011_W2",72332,19.812,34,0.084,6.221,0.084,68924,1.04944576635134,68904.188,0,"202011_W2",72332,6.49412811607652,7.79916580140414,6.84639948477666e-06,7.91379589317114e-06,1236
"西桂町",2020-11-09,0,1,6.77142857142857,0,"202011_W2",3042,0.58,1,0.029,0,0.029,4238,0.717791411042945,4237.42,0,"202011_W2",3041,0.298799611260882,0.358129209245765,3.21920453499778e-07,3.73131120897181e-07,1237
"身延町",2020-11-09,0,1,8.68571428571429,0,"202011_W2",13888,1.467,3,0.463,0.899,0.463,11306,1.22837431452326,11304.533,0,"202011_W2",13889,1.21648505480357,1.49334597986476,1.25306200278671e-06,1.46055864878554e-06,1238
